trajectory,season,diurnal,engine,saf_level,water_injection,untrimmed_min_altitude,untrimmed_max_altitude,trimmed_min_altitude,trimmed_max_altitude,fuel_sum,fuel_kg_sum,energy_sum,ei_co2_conservative_sum,ei_co2_optimistic_sum,co2_conservative_sum,co2_optimistic_sum,ei_nox_sum,nox_sum,ei_nvpm_mass_sum,nvpm_mass_sum,ei_nvpm_num_sum,nvpm_num_sum,nox_impact_sum,co2_impact_cons_sum,co2_impact_opti_sum,h2o_impact_sum,contrail_atr20_cocip_sum,contrail_atr20_accf_sum,contrail_atr20_accf_cocip_pcfa_sum,climate_non_co2_cocip,climate_total_cons_cocip,climate_total_opti_cocip,climate_non_co2_accf,climate_total_cons_accf,climate_total_opti_accf,climate_non_co2_accf_cocip_pcfa,climate_total_cons_accf_cocip_pcfa,climate_total_opti_accf_cocip_pcfa,accf_sac_pcfa_sum,accf_sac_issr_sum,accf_sac_sac_sum,contrail_formed,contrail_atr20_cocip_sum_relative_change,contrail_atr20_accf_sum_relative_change,contrail_atr20_accf_cocip_pcfa_sum_relative_change,nox_impact_sum_relative_change,co2_impact_cons_sum_relative_change,co2_impact_opti_sum_relative_change,h2o_impact_sum_relative_change,climate_non_co2_cocip_relative_change,climate_non_co2_accf_relative_change,climate_non_co2_accf_cocip_pcfa_relative_change,climate_total_cons_cocip_relative_change,climate_total_opti_cocip_relative_change,climate_total_cons_accf_relative_change,climate_total_opti_accf_relative_change,climate_total_cons_accf_cocip_pcfa_relative_change,climate_total_opti_accf_cocip_pcfa_relative_change,engine_display,season_astro
dus_tos,2023-08-06,nighttime,GTF2035,100,0,990.6,11041.38,990.6,11041.38,72.47531258195566,4348.518754917339,191774025.6106096,592.1099999999999,39.474,14969.775813802942,997.9850542535294,2.349355531610944,62.7158706368282,0.0004648222814152,0.0155658359432932,4.476645410333779e+16,1.3635838762896745e+18,1.0964844166258032e-10,2.9274228258103527e-12,1.9516152172069022e-13,4.017867069975975e-12,2.297693907028999e-12,9.934005067362723e-11,9.934005067362723e-11,1.1596400263958528e-10,1.1889142546539562e-10,1.1615916416130596e-10,2.1300635940618352e-10,2.1593378223199384e-10,2.1320152092790422e-10,2.1300635940618352e-10,2.1593378223199384e-10,2.1320152092790422e-10,14.865969792653283,19.17277499833626,31.062619346646706,True,0.2327181945859534,0.0,0.0,-0.12392162715868155,-0.20405347946059757,-0.9155796651186262,-0.09818920231324693,-0.11799364550717711,-0.06965287979667996,-0.06965287979667996,-0.12033554675846783,-0.13177536118351596,-0.07177775853700266,-0.07810896200301586,-0.07177775853700266,-0.07810896200301586,GTF2035 - 100,summer
dus_tos,2023-08-06,nighttime,GTF2035_wi,0,15,990.6,11041.38,990.6,11041.38,68.31510553536198,4098.906332121719,176380038.3775297,654.075,654.075,15678.316720365576,15678.316720365576,0.185177350613225,4.756037667856136,0.0009513724559336,0.0275952233879918,7.63717387184634e+16,1.964755616883311e+18,8.655308681000922e-12,3.0659819364270467e-12,3.0659819364270467e-12,3.4177412049203488e-12,2.978664925437937e-12,9.934005067362723e-11,9.934005067362723e-11,1.5051714811359206e-11,1.8117696747786253e-11,1.8117696747786253e-11,1.114131005595485e-10,1.1447908249597556e-10,1.1447908249597556e-10,1.114131005595485e-10,1.1447908249597556e-10,1.1447908249597556e-10,14.865969792653283,19.17277499833626,24.83247014778417,True,0.3512298643244589,0.0,0.0,-0.884072960507956,-0.18179247556480577,-0.18179247556480577,-0.1774923274472547,-0.8142253724715165,-0.37463532671494787,-0.37463532671494787,-0.7862686823948314,-0.7862686823948314,-0.3706627990461832,-0.3706627990461832,-0.3706627990461832,-0.3706627990461832,GTF2035WI,summer
dus_tos,2023-08-06,nighttime,GTF2035_wi,20,15,990.6,11041.38,990.6,11041.38,67.97688672389812,4078.613203433887,176379627.98249844,641.25,531.1089,15294.799512877074,12667.764748545307,0.1851667574870871,4.732207368600295,0.0007689521271446,0.0225615782592018,6.312091637924938e+16,1.657754406506265e+18,8.611847477468498e-12,2.990983015851517e-12,2.4772517730488607e-12,3.4750548414128016e-12,2.80151862950014e-12,9.934005067362723e-11,9.934005067362723e-11,1.4888420948381438e-11,1.7879403964232958e-11,1.7365672721430298e-11,1.1142695299250851e-10,1.1441793600836003e-10,1.139042047655574e-10,1.1142695299250851e-10,1.1441793600836003e-10,1.139042047655574e-10,14.865969792653283,19.17277499833626,26.25071798129793,True,0.3240710561509643,0.0,0.0,-0.8846214875912116,-0.1937386304904963,-0.2825442054794967,-0.1694273713553067,-0.8160554495868689,-0.3745818870456277,-0.3745818870456277,-0.7887829048875958,-0.7942274236851069,-0.37089320962188127,-0.3728321018611728,-0.37089320962188127,-0.3728321018611728,GTF2035WI - 20,summer
dus_tos,2023-08-06,nighttime,GTF2035_wi,100,15,990.6,11041.38,990.6,11041.38,66.65694123069315,3999.416473841589,176378265.9128879,588.6675,39.2445,13767.99121119967,917.8660807466448,0.1851277411755686,4.639302396001959,0.0003775984244183,0.0117583636673854,3.626462648737455e+16,1.0290402988761487e+18,8.442486925903138e-12,2.6924071701901574e-12,1.794938113460105e-13,3.693352707705865e-12,1.785294350524803e-12,9.934005067362723e-11,9.934005067362723e-11,1.3921133984133806e-11,1.6613541154323962e-11,1.4100627795479816e-11,1.1147589030723624e-10,1.1416829747742639e-10,1.1165538411858224e-10,1.1147589030723624e-10,1.1416829747742639e-10,1.1165538411858224e-10,14.865969792653283,19.17277499833626,51.914024663132494,True,0.11044763439388751,0.0,0.0,-0.8867620505301566,-0.24379212257062047,-0.922092991018677,-0.1396953641738594,-0.826972255217845,-0.3743931308065567,-0.3743931308065567,-0.8022585563501483,-0.8296203133542706,-0.3718346951930455,-0.3813844119609544,-0.3718346951930455,-0.3813844119609544,GTF2035WI - 100,summer
gru_lim,2023-02-06,daytime,GTF1990,0,0,1544.3200000000002,12374.88,1844.04,12374.88,197.02363629742308,11821.418177845386,508687445.6108648,998.325,998.325,45216.924530258606,45216.924530258606,3.941500672831452,190.0065254885029,0.0132385121560675,0.626662550433629,8.844276082513016e+17,3.94035971389992e+19,3.7940264435893414e-10,8.842420797028347e-12,8.842420797028347e-12,2.6558606580782587e-12,2.29891378326992e-10,4.6296804095876945e-10,4.6296804095876945e-10,6.119498833440043e-10,6.207923041410327e-10,6.207923041410327e-10,8.450265459757818e-10,8.538689667728102e-10,8.538689667728102e-10,8.450265459757818e-10,8.538689667728102e-10,8.538689667728102e-10,120.72553620015924,120.72553620015924,221.04571611450856,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CFM1990,summer
gru_lim,2023-02-06,daytime,GTF2000,0,0,1544.3200000000002,12374.88,1844.04,12374.88,197.02363629742308,11821.418177845386,508687445.6108648,998.325,998.325,45216.924530258606,45216.924530258606,3.9416735870314583,190.01036885191388,0.0052815373656811,0.2596624279382761,1.7185617496037482e+17,8.105224967375159e+18,3.7940833258467605e-10,8.842420797028347e-12,8.842420797028347e-12,2.6558606580782587e-12,6.727700877662649e-11,4.6296804095876945e-10,4.6296804095876945e-10,4.4934120201938077e-10,4.5818362281640917e-10,4.5818362281640917e-10,8.450322342015239e-10,8.538746549985523e-10,8.538746549985523e-10,8.450322342015239e-10,8.538746549985523e-10,8.538746549985523e-10,120.72553620015924,120.72553620015924,221.04571611450856,True,-0.5472128820138064,0.0,0.0,7.4962354456416055e-06,0.0,0.0,0.0,-0.1532177962928488,3.3656969856781936e-06,3.3656969856781936e-06,-0.15070649609686548,-0.15070649609686548,3.330842914325508e-06,3.330842914325508e-06,3.330842914325508e-06,3.330842914325508e-06,CFM2008,summer
gru_lim,2023-02-06,daytime,GTF,0,0,1544.3200000000002,12374.88,1844.04,12374.88,163.30438891879146,9798.263335127487,421629069.5738709,998.325,998.325,37478.35725686264,37478.35725686264,3.647893020442737,146.0666908410029,0.0029886273123488,0.1230988648840597,1.8417682420742163e+17,7.205488131347941e+18,2.892129976918406e-10,7.329100974675362e-12,7.329100974675362e-12,2.2019406251993616e-12,6.955736172429744e-11,4.6296804095876945e-10,4.6296804095876945e-10,3.609723000413373e-10,3.683014010160128e-10,3.683014010160128e-10,7.543829792758093e-10,7.617120802504848e-10,7.617120802504848e-10,7.543829792758093e-10,7.617120802504848e-10,7.617120802504848e-10,120.72553620015924,120.72553620015924,221.04571611450856,True,-0.5354305934806491,0.0,0.0,-0.13489012370465084,-0.09357930834938077,-0.09357930834938077,-0.09344145764905218,-0.2579626485947471,-0.05667314422534403,-0.05667314422534403,-0.25527500762420696,-0.25527500762420696,-0.05704256477390863,-0.05704256477390863,-0.05704256477390863,-0.05704256477390863,GTF,summer
gru_lim,2023-02-06,daytime,GTF2035,0,0,1544.3200000000002,12374.88,1844.04,12374.88,152.8398824326118,9170.392945956708,394611178.8574631,998.325,998.325,35076.75301828441,35076.75301828441,4.345312953996484,163.16568007974035,0.0030958638173187,0.1193533246881018,1.819554277112075e+17,6.714115362435828e+18,3.2294596400909845e-10,6.859453923575618e-12,6.859453923575618e-12,2.0607316172722505e-12,6.352980430757115e-11,4.6296804095876945e-10,4.6296804095876945e-10,3.885364999339419e-10,3.9539595385751744e-10,3.9539595385751744e-10,7.879747365851402e-10,7.948341905087161e-10,7.948341905087161e-10,7.879747365851402e-10,7.948341905087161e-10,7.948341905087161e-10,120.72553620015924,120.72553620015924,221.04571611450856,True,-0.5669719293123199,0.0,0.0,-0.08038270408340048,-0.12628854252993657,-0.12628854252993657,-0.12617775844569515,-0.2233047717032204,-0.034936781740410656,-0.034936781740410656,-0.22180570234835054,-0.22180570234835054,-0.03580679517920859,-0.03580679517920859,-0.03580679517920859,-0.03580679517920859,GTF2035,summer
gru_lim,2023-02-06,daytime,GTF2035,20,0,1544.3200000000002,12374.88,1844.04,12374.88,152.08508411648066,9125.10504698884,394615167.7570324,978.75,810.6398999999999,34219.143926208155,28341.66376544264,4.345278083868928,162.35893514484027,0.0027031654791944,0.1042392230843362,1.643972997910439e+17,6.092361756128498e+18,3.2134795535143965e-10,6.691743701125149e-12,5.542369803019894e-12,2.095312490571252e-12,7.006680953681456e-11,4.6296804095876945e-10,4.6296804095876945e-10,3.935100773788255e-10,4.0020182107995053e-10,3.990524471818454e-10,7.864113088007805e-10,7.931030525019055e-10,7.919536786038003e-10,7.864113088007805e-10,7.931030525019055e-10,7.919536786038003e-10,120.72553620015924,120.72553620015924,221.04571611450856,True,-0.5328228241688953,0.0,0.0,-0.0828464349962583,-0.13844819888181584,-0.22941251532694446,-0.11798100173771586,-0.21725360978883876,-0.035928574909173686,-0.035928574909173686,-0.2160546056162054,-0.21742510972533852,-0.03689553529735402,-0.03761965989649021,-0.03689553529735402,-0.03761965989649021,GTF2035 - 20,summer
gru_lim,2023-02-06,daytime,GTF2035,100,0,1544.3200000000002,12374.88,1844.04,12374.88,149.9801168706928,8998.807012241568,396856388.0468653,898.4925000000001,59.89949999999999,30978.3931396416,2065.22620930944,4.385039744263299,159.61049773281525,0.0018363655578796,0.0706451646442533,1.2783412963214496e+17,4.736344611493157e+18,3.1747968202818647e-10,6.057996880641024e-12,4.0386645870940163e-13,2.239095933706316e-12,6.591483623414345e-11,4.6296804095876945e-10,4.6296804095876945e-10,3.8563361419603624e-10,3.9169161107667726e-10,3.8603748065474565e-10,7.826868189206622e-10,7.887448158013034e-10,7.830906853793716e-10,7.826868189206622e-10,7.887448158013034e-10,7.830906853793716e-10,120.72553620015924,120.72553620015924,221.0472495254128,True,-0.5543377184827836,0.0,0.0,-0.08885712836452284,-0.18686885002963527,-0.9126424590672794,-0.0851416588803704,-0.22686448774067083,-0.03829895877219494,-0.03829895877219494,-0.22627588411129765,-0.23316237464498915,-0.03964666050071237,-0.043237645656313724,-0.03964666050071237,-0.043237645656313724,GTF2035 - 100,summer
gru_lim,2023-02-06,daytime,GTF2035_wi,0,15,1844.04,12374.88,1844.04,12374.88,140.68248074384462,8440.948844630675,363222469.7333026,998.325,998.325,32286.629330712334,32286.629330712334,0.3326981416173107,11.412484995746045,0.0024894372894766,0.0878122233917415,1.5169412375856243e+17,5.003825418899456e+18,2.2763770288636735e-11,6.313829735783746e-12,6.313829735783746e-12,1.896476558568115e-12,6.549227916385524e-11,4.6296804095876945e-10,4.6296804095876945e-10,9.01525260110601e-11,9.646635574684384e-11,9.646635574684384e-11,4.876282878059744e-10,4.939421175417582e-10,4.939421175417582e-10,4.876282878059744e-10,4.939421175417582e-10,4.939421175417582e-10,120.72553620015924,120.72553620015924,221.0472495254128,True,-0.5565612551474038,0.0,0.0,-0.8867942749093793,-0.16683486827895858,-0.16683486827895858,-0.16681191734507944,-0.7431926601879284,-0.2681851662636427,-0.2681851662636427,-0.731013757960277,-0.731013757960277,-0.26704547352353425,-0.26704547352353425,-0.26704547352353425,-0.26704547352353425,GTF2035WI,summer
gru_lim,2023-02-06,daytime,GTF2035_wi,20,15,1844.04,12374.88,1844.04,12374.88,139.9889369282418,8399.33621569451,363229294.647709,978.75,810.6398999999999,31497.510808854408,26087.49835232557,0.3326937219993645,11.35597004554179,0.0021710852049031,0.076643989718708,1.3599429417040877e+17,4.528546835399496e+18,2.265124031769669e-11,6.159513224842639e-12,5.101555233343668e-12,1.928316972614002e-12,6.024833675965818e-11,4.6296804095876945e-10,4.6296804095876945e-10,8.482789404996886e-11,9.098740727481151e-11,8.992944928331253e-11,4.875475982490801e-10,4.937071114739227e-10,4.926491534824239e-10,4.875475982490801e-10,4.937071114739227e-10,4.926491534824239e-10,120.72553620015924,120.72553620015924,221.0472495254128,True,-0.5846943136229038,0.0,0.0,-0.8873223655783607,-0.178837446443529,-0.2682782554657673,-0.1587075685272671,-0.7565137787050711,-0.26826195696198335,-0.26826195696198335,-0.7443382950777764,-0.7469348620609363,-0.26726643572322606,-0.2682621257424421,-0.26726643572322606,-0.2682621257424421,GTF2035WI - 20,summer
gru_lim,2023-02-06,daytime,GTF2035_wi,100,15,1844.04,12374.88,1844.04,12374.88,137.2791549724657,8236.749298347942,363248880.8064426,898.4925000000001,59.89949999999999,28355.00945956279,1890.333963970853,0.3328327322180301,11.136782181351672,0.0014688573191087,0.0518384274035842,1.02704138260391e+17,3.4892117974092544e+18,2.2219721041586514e-11,5.544979627647835e-12,3.696653085098556e-13,2.0495689944042624e-12,4.914391198563292e-11,4.6296804095876945e-10,4.6296804095876945e-10,7.34132020216237e-11,7.895818164927153e-11,7.378286733013356e-11,4.872373309947601e-10,4.927823106224081e-10,4.876069963032701e-10,4.872373309947601e-10,4.927823106224081e-10,4.876069963032701e-10,120.72553620015924,120.72553620015924,222.54445215813985,True,-0.6477584471084415,0.0,0.0,-0.8893501808873232,-0.229189504152883,-0.9197434100648242,-0.12884937369196986,-0.7857684383965351,-0.26855731898593904,-0.26855731898593904,-0.7743247536010054,-0.7875453360250253,-0.26813671973700554,-0.2730290967194676,-0.26813671973700554,-0.2730290967194676,GTF2035WI - 100,summer
gru_lim,2023-02-06,nighttime,GTF1990,0,0,1544.3200000000002,12374.88,1844.04,12374.88,189.6327828368782,11377.966970212694,489605296.6952224,998.325,998.325,43520.72366106356,43520.72366106356,3.822019957390404,179.19285128913066,0.0128303713704758,0.5934232135902134,8.813144638032128e+17,3.853675685951735e+19,3.5769738501943967e-10,8.510719293719095e-12,8.510719293719095e-12,2.5627299826324277e-12,6.190510188086288e-11,2.6101881314206874e-10,2.6101881314206874e-10,4.22165216882935e-10,4.3067593617665407e-10,4.3067593617665407e-10,6.212789281441407e-10,6.297896474378598e-10,6.297896474378598e-10,6.212789281441407e-10,6.297896474378598e-10,6.297896474378598e-10,74.44966945647076,78.42637159717061,221.04571611450856,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CFM1990,summer
gru_lim,2023-02-06,nighttime,GTF2000,0,0,1544.3200000000002,12374.88,1844.04,12374.88,189.6327828368782,11377.966970212694,489605296.6952224,998.325,998.325,43520.72366106356,43520.72366106356,3.822019957390404,179.19285128913066,0.0050273311557452,0.2411803359434588,1.6569420052680912e+17,7.60031443066531e+18,3.5769738501943967e-10,8.510719293719095e-12,8.510719293719095e-12,2.5627299826324277e-12,2.279984947546897e-11,2.6101881314206874e-10,2.6101881314206874e-10,3.8305996447754106e-10,3.915706837712602e-10,3.915706837712602e-10,6.212789281441407e-10,6.297896474378598e-10,6.297896474378598e-10,6.212789281441407e-10,6.297896474378598e-10,6.297896474378598e-10,74.44966945647076,78.42637159717061,221.04571611450856,True,-0.46166430390696067,0.0,0.0,0.0,0.0,0.0,0.0,-0.04856436846563004,0.0,0.0,-0.047559030899842474,-0.047559030899842474,0.0,0.0,0.0,0.0,CFM2008,summer
gru_lim,2023-02-06,nighttime,GTF,0,0,1544.3200000000002,12374.88,1844.04,12374.88,159.29668828550518,9557.80129713031,411281747.6168144,998.325,998.325,36558.58996152344,36558.58996152344,3.621206356879679,139.38219282053456,0.0028516249960469,0.1134231033081731,1.8941150164244493e+17,6.871814756598156e+18,2.769694728179545e-10,7.1492353702534725e-12,7.1492353702534725e-12,2.152760905443657e-12,2.1113271476929597e-11,2.7902958727935034e-10,2.7902958727935034e-10,3.0023550520032776e-10,3.0738474057058117e-10,3.0738474057058117e-10,5.581518210027485e-10,5.65301056373002e-10,5.65301056373002e-10,5.581518210027485e-10,5.65301056373002e-10,5.65301056373002e-10,76.84587550932864,78.42637159717061,223.44192216736647,True,-0.4913590661205648,0.0333502962386837,0.0333502962386837,-0.12719730233994386,-0.08694047669230259,-0.08694047669230259,-0.08694091175649324,-0.16878403904551165,-0.05352336895324597,-0.05352336895324597,-0.16704750637771293,-0.16704750637771293,-0.05396125236286998,-0.05396125236286998,-0.05396125236286998,-0.05396125236286998,GTF,summer
gru_lim,2023-02-06,nighttime,GTF2035,0,0,1544.3200000000002,12374.88,1844.04,12374.88,148.71319328002716,8922.791596801628,383956645.2019709,998.325,998.325,34129.67785776623,34129.67785776623,4.292191437980622,154.91690118860998,0.0029426717804509,0.1095124240803697,1.8568877999795782e+17,6.432918613998643e+18,3.0731320690931086e-10,6.674248114407618e-12,6.674248114407618e-12,2.009744983977431e-12,1.9745964494450975e-11,2.8346842156197063e-10,2.8346842156197063e-10,3.2906891638773926e-10,3.357431645021469e-10,3.357431645021469e-10,5.927913734552588e-10,5.994656215696664e-10,5.994656215696664e-10,5.927913734552588e-10,5.994656215696664e-10,5.994656215696664e-10,77.45145591445575,78.42637159717061,224.0776637993315,True,-0.5163329673200469,0.041230734145869495,0.041230734145869495,-0.07576447461385245,-0.12094008040666794,-0.12094008040666794,-0.12093778592406222,-0.12392448155926983,-0.023464501727249888,-0.023464501727249888,-0.12386535198617475,-0.12386535198617475,-0.024668615732415217,-0.024668615732415217,-0.024668615732415217,-0.024668615732415217,GTF2035,summer
gru_lim,2023-02-06,nighttime,GTF2035,20,0,1544.3200000000002,12374.88,1844.04,12374.88,147.97625689138664,8878.575413483197,383953993.75608087,978.75,810.6398999999999,33294.657800562,27575.967376737462,4.292135382342379,154.14763941476537,0.0025468925723363,0.0949022633403676,1.6507954256688787e+17,5.777593040607553e+18,3.057862905196417e-10,6.510955303221012e-12,5.39263362033977e-12,2.0434347278460124e-12,1.8792472928938397e-11,2.8346842156197063e-10,2.8346842156197063e-10,3.266221981764261e-10,3.3313315347964706e-10,3.320148317967659e-10,5.912981468094582e-10,5.978091021126792e-10,5.966907804297981e-10,5.912981468094582e-10,5.978091021126792e-10,5.966907804297981e-10,77.45145591445575,78.42637159717061,224.38737664696535,True,-0.5342493755672093,0.041230734145869495,0.041230734145869495,-0.0782401985363395,-0.13312523697627102,-0.22426861294920905,-0.11273918485917026,-0.12759698785660628,-0.024724845912025627,-0.024724845912025627,-0.12770571078291215,-0.12935924823378295,-0.02605130164631533,-0.02698686930178491,-0.02605130164631533,-0.02698686930178491,GTF2035 - 20,summer
gru_lim,2023-02-06,nighttime,GTF2035,100,0,1544.3200000000002,12374.88,1844.04,12374.88,145.10651005979673,8706.390603587804,383960532.0088257,898.4925000000001,59.89949999999999,29971.749652851013,1998.116643523401,4.29191419492453,151.1519681916714,0.0016775395902104,0.0626261121102179,1.2170555571349555e+17,4.360458120587569e+18,2.9983963757852876e-10,5.8611421543353075e-12,3.907428102890206e-13,2.1718453546036467e-12,1.68796344866753e-11,2.8346842156197063e-10,2.8346842156197063e-10,3.188911174198077e-10,3.2475225957414305e-10,3.1928186023009675e-10,5.85479904495103e-10,5.913410466494382e-10,5.85870647305392e-10,5.85479904495103e-10,5.913410466494382e-10,5.85870647305392e-10,77.45145591445575,78.42637159717061,225.09163089337068,True,-0.5714998801816072,0.041230734145869495,0.041230734145869495,-0.08799161941073896,-0.18435866146917768,-0.9122070496456804,-0.08255959620170912,-0.13936065948386706,-0.02966543329187272,-0.02966543329187272,-0.14021673694246573,-0.14853379280844367,-0.031486065311918957,-0.03612769152894271,-0.031486065311918957,-0.03612769152894271,GTF2035 - 100,summer
gru_lim,2023-02-06,nighttime,GTF2035_wi,0,15,1844.04,12374.88,1844.04,12374.88,136.1440594764746,8168.643568588477,351504901.3999307,998.325,998.325,31245.06164985092,31245.06164985092,0.3261611498438553,10.842051970770546,0.0023589700882809,0.0805492150084145,1.4882678389051306e+17,4.735015106269141e+18,2.1590169463950358e-11,6.110145389304181e-12,6.110145389304181e-12,1.83994958623025e-12,1.686581722223753e-11,2.8346842156197063e-10,2.8346842156197063e-10,4.0295936272418137e-11,4.6406081661722315e-11,4.6406081661722315e-11,3.0689854061215124e-10,3.1300868600145544e-10,3.1300868600145544e-10,3.0689854061215124e-10,3.1300868600145544e-10,3.1300868600145544e-10,77.45145591445575,78.42637159717061,224.8526249081332,True,-0.5717755381230866,0.041230734145869495,0.041230734145869495,-0.8861540843682185,-0.16418823075507236,-0.16418823075507236,-0.16416829457995052,-0.8257326653385668,-0.3387071956758898,-0.3387071956758898,-0.8054586845591672,-0.8054586845591672,-0.33600076516978117,-0.33600076516978117,-0.33600076516978117,-0.33600076516978117,GTF2035WI,summer
gru_lim,2023-02-06,nighttime,GTF2035_wi,20,15,1844.04,12374.88,1844.04,12374.88,135.4714122146457,8128.284732878742,351507673.2733413,978.75,810.6398999999999,30481.06774829528,25245.63955184809,0.3261509877698789,10.78813443357665,0.0020412391415368,0.0697962844339959,1.3234305010320275e+17,4.252589207984683e+18,2.1482817027232208e-11,5.960742137444411e-12,4.936925067916958e-12,1.87082165002614e-12,1.5950527698498724e-11,2.8346842156197063e-10,2.8346842156197063e-10,3.9304166375757065e-11,4.5264908513201486e-11,4.424109144367403e-11,3.0682206023922896e-10,3.127828023766733e-10,3.1175898530714586e-10,3.0682206023922896e-10,3.127828023766733e-10,3.1175898530714586e-10,77.45145591445575,78.42637159717061,225.09163089337068,True,-0.5902537097271904,0.041230734145869495,0.041230734145869495,-0.8866880870294596,-0.17620730072109,-0.26575615250486484,-0.15606186415187565,-0.8296564504530789,-0.33881751214666245,-0.33881751214666245,-0.8097876699668501,-0.8136891757056877,-0.3363209322780046,-0.3377740151387851,-0.3363209322780046,-0.3377740151387851,GTF2035WI - 20,summer
gru_lim,2023-02-06,nighttime,GTF2035_wi,100,15,1844.04,12374.88,1844.04,12374.88,132.84318753071668,7970.591251843001,351511044.7975282,898.4925000000001,59.89949999999999,27438.760384469533,1829.250692297969,0.3261060964315273,10.577486498740674,0.0013431297685652,0.0460331121862169,9.764268344707808e+16,3.209050254295774e+18,2.1063059722312875e-11,5.365802030740709e-12,3.5772013538271393e-13,1.9883704797379147e-12,1.3367679206780179e-11,2.8346842156197063e-10,2.8346842156197063e-10,3.6419109408830966e-11,4.1784911439571676e-11,3.6776829544213686e-11,3.0651985176402143e-10,3.118856537947621e-10,3.068775718994041e-10,3.0651985176402143e-10,3.118856537947621e-10,3.068775718994041e-10,77.45145591445575,78.42637159717061,227.9783329915067,True,-0.6448203716236905,0.041230734145869495,0.041230734145869495,-0.8887789893864225,-0.2266358541484685,-0.9193273769883675,-0.1262023344998564,-0.8411672300127416,-0.33925360023783996,-0.33925360023783996,-0.8231179931611474,-0.8426500718741093,-0.33759406583880014,-0.3447457847056195,-0.33759406583880014,-0.3447457847056195,GTF2035WI - 100,summer
hel_kef,2023-08-06,daytime,GTF1990,0,0,716.2800000000001,9966.96,723.9000000000001,9966.96,120.40999300281968,7224.599580169181,310881744.53426003,749.7,749.7,27634.09339414712,27634.09339414712,2.194114303917223,90.04433346587831,0.0104880090605607,0.4081636647659725,1.2692420017620155e+18,4.5381103018682e+19,1.6336941251810814e-10,5.404000485966548e-12,5.404000485966548e-12,3.469518667434964e-12,-5.693468995501864e-13,1.3428701636400015e-10,1.3428701636400015e-10,1.6626958428599294e-10,1.716735847719595e-10,1.716735847719595e-10,3.0112594754954327e-10,3.065299480355098e-10,3.065299480355098e-10,3.0112594754954327e-10,3.065299480355098e-10,3.065299480355098e-10,47.08563777109565,56.58820537720326,117.75456689186665,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CFM1990,summer
hel_kef,2023-08-06,daytime,GTF2000,0,0,716.2800000000001,9966.96,723.9000000000001,9966.96,120.40999300281968,7224.599580169181,310881744.53426003,749.7,749.7,27634.09339414712,27634.09339414712,2.1952161482775003,90.07257510165464,0.0019718291988034,0.091895761580244,1.0940458426842888e+17,4.375236531967078e+18,1.6344832170639536e-10,5.404000485966548e-12,5.404000485966548e-12,3.469518667434964e-12,5.9170899896099824e-12,1.3428701636400015e-10,1.3428701636400015e-10,1.7283493036344029e-10,1.7823893084940684e-10,1.7823893084940684e-10,3.012048567378305e-10,3.06608857223797e-10,3.06608857223797e-10,3.012048567378305e-10,3.06608857223797e-10,3.06608857223797e-10,47.08563777109565,56.58820537720326,117.75456689186665,True,0.8244500303389517,0.0,0.0,0.00024144708203934916,0.0,0.0,0.0,0.019360833589121062,0.00013100639669355198,0.00013100639669355198,0.01876282151779783,0.01876282151779783,0.00012869710351124468,0.00012869710351124468,0.00012869710351124468,0.00012869710351124468,CFM2008,summer
hel_kef,2023-08-06,daytime,GTF,0,0,716.2800000000001,9966.96,723.9000000000001,9966.96,102.32310872052132,6139.38652323128,264183941.4811652,749.7,749.7,23483.153451359645,23483.153451359645,2.330849776800872,78.67529364975434,0.0014560468038418,0.0535554473359388,1.2695402305798365e+17,3.936157268810958e+18,1.2616432535024406e-10,4.592261119376998e-12,4.592261119376998e-12,2.965734701813507e-12,4.755622324398746e-12,1.3428701636400015e-10,1.3428701636400015e-10,1.338856823764563e-10,1.3847794349583329e-10,1.3847794349583329e-10,2.6341707641605773e-10,2.6800933753543475e-10,2.6800933753543475e-10,2.6341707641605773e-10,2.6800933753543475e-10,2.6800933753543475e-10,47.08563777109565,56.58820537720326,132.55500885512666,True,0.7861595530018987,0.0,0.0,-0.1285000063957342,-0.08120429402884291,-0.08120429402884291,-0.07828502418084128,-0.10789050037211297,-0.06679538942594963,-0.06679538942594963,-0.10703039724332501,-0.10703039724332501,-0.06704608625987248,-0.06704608625987248,-0.06704608625987248,-0.06704608625987248,GTF,summer
