trajectory,season,diurnal,engine,saf_level,water_injection,untrimmed_min_altitude,untrimmed_max_altitude,trimmed_min_altitude,trimmed_max_altitude,fuel_sum,fuel_kg_sum,energy_sum,ei_co2_conservative_sum,ei_co2_optimistic_sum,co2_conservative_sum,co2_optimistic_sum,ei_nox_sum,nox_sum,ei_nvpm_mass_sum,nvpm_mass_sum,ei_nvpm_num_sum,nvpm_num_sum,nox_impact_sum,co2_impact_cons_sum,co2_impact_opti_sum,h2o_impact_sum,contrail_atr20_cocip_sum,contrail_atr20_accf_sum,contrail_atr20_accf_cocip_pcfa_sum,climate_non_co2_cocip,climate_total_cons_cocip,climate_total_opti_cocip,climate_non_co2_accf,climate_total_cons_accf,climate_total_opti_accf,climate_non_co2_accf_cocip_pcfa,climate_total_cons_accf_cocip_pcfa,climate_total_opti_accf_cocip_pcfa,accf_sac_pcfa_sum,accf_sac_issr_sum,accf_sac_sac_sum,contrail_formed,contrail_atr20_cocip_sum_relative_change,contrail_atr20_accf_sum_relative_change,contrail_atr20_accf_cocip_pcfa_sum_relative_change,nox_impact_sum_relative_change,co2_impact_cons_sum_relative_change,co2_impact_opti_sum_relative_change,h2o_impact_sum_relative_change,climate_non_co2_cocip_relative_change,climate_non_co2_accf_relative_change,climate_non_co2_accf_cocip_pcfa_relative_change,climate_total_cons_cocip_relative_change,climate_total_opti_cocip_relative_change,climate_total_cons_accf_relative_change,climate_total_opti_accf_relative_change,climate_total_cons_accf_cocip_pcfa_relative_change,climate_total_opti_accf_cocip_pcfa_relative_change,engine_display
hel_kef,2023-05-05,daytime,GTF1990,0,0,518.1600000000001,9966.96,723.9000000000001,9966.96,125.66806286978893,7540.083772187334,324457344.8009932,749.7,749.7,28840.82042861656,28840.82042861656,2.1442036098860124,87.99442930342504,0.0115984916028376,0.4768809656115033,1.4331777515623224e+18,5.680819712908016e+19,9.586949273992904e-11,5.639982661596126e-12,5.639982661596126e-12,2.8785699881530004e-12,-2.133118507213044e-10,1.1916337541548082e-10,1.1916337541548082e-10,-1.1456378799322236e-10,-1.0892380533162624e-10,-1.0892380533162624e-10,2.1791143814356287e-10,2.2355142080515903e-10,2.2355142080515903e-10,2.1791143814356287e-10,2.2355142080515903e-10,2.2355142080515903e-10,76.59367082192495,76.59367082192495,168.18772161783764,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CFM1990
hel_kef,2023-05-05,daytime,GTF2000,0,0,518.1600000000001,9966.96,723.9000000000001,9966.96,125.66806286978893,7540.083772187334,324457344.8009932,749.7,749.7,28840.82042861656,28840.82042861656,2.144556476683792,87.99948877709284,0.0020653816821013,0.0926691436992171,1.1942583368921133e+17,4.924493981565932e+18,9.588159186255507e-11,5.639982661596126e-12,5.639982661596126e-12,2.8785699881530004e-12,-3.6303287928379715e-11,1.1916337541548082e-10,1.1916337541548082e-10,6.245687392232836e-11,6.809685658392449e-11,6.809685658392449e-11,2.1792353726618887e-10,2.2356351992778503e-10,2.2356351992778503e-10,2.1792353726618887e-10,2.2356351992778503e-10,2.2356351992778503e-10,76.59367082192495,76.59367082192495,168.18772161783764,True,-0.7091259117955292,0.0,0.0,6.309806617843732e-05,0.0,0.0,0.0,-0.2943549838026934,2.776078862101618e-05,2.776078862101618e-05,-0.23063380458479255,-0.23063380458479255,2.7060430157315074e-05,2.7060430157315074e-05,2.7060430157315074e-05,2.7060430157315074e-05,CFM2008
hel_kef,2023-05-05,daytime,GTF,0,0,518.1600000000001,9966.96,723.9000000000001,9966.96,107.99775582269544,6479.865349361726,278835085.84838444,749.7,749.7,24785.484961308604,24785.484961308604,2.3796538234584803,81.67858762349043,0.0015408691507782,0.0562927180080249,1.469925862169247e+17,4.614680371517463e+18,8.6238715493059e-11,4.846939281322572e-12,4.846939281322572e-12,2.472350084203691e-12,-3.169305087834512e-11,1.1916337541548082e-10,1.1916337541548082e-10,5.7018014698917584e-11,6.186495398024015e-11,6.186495398024015e-11,2.0787444099274358e-10,2.1272138027406607e-10,2.1272138027406607e-10,2.0787444099274358e-10,2.1272138027406607e-10,2.1272138027406607e-10,76.59367082192495,76.59367082192495,170.12256487667142,True,-0.7412863932809541,0.0,0.0,-0.05288491573399308,-0.0756221305536709,-0.0756221305536709,-0.07591589828595573,-0.33538389497839743,-0.023572874636375984,-0.023572874636375984,-0.2755383407022411,-0.2755383407022411,-0.024824010353848035,-0.024824010353848035,-0.024824010353848035,-0.024824010353848035,GTF
hel_kef,2023-05-05,daytime,GTF2035,0,0,518.1600000000001,9966.96,723.9000000000001,9966.96,99.1502679552626,5949.016077315756,255992110.82297432,749.7,749.7,22754.986495732766,22754.986495732766,2.7833790738633564,87.75085420253018,0.0015704407402275,0.0527971182824282,1.4390717273065171e+17,4.204053299697382e+18,9.201347110417729e-11,4.4498640258321846e-12,4.4498640258321846e-12,2.273235089340652e-12,-2.964701536969033e-11,1.1916337541548082e-10,1.1916337541548082e-10,6.463969082382762e-11,6.908955484965979e-11,6.908955484965979e-11,2.1345008160899879e-10,2.1789994563483096e-10,2.1789994563483096e-10,2.1345008160899879e-10,2.1789994563483096e-10,2.1789994563483096e-10,76.59367082192495,76.59367082192495,170.12256487667142,True,-0.7559503314558051,0.0,0.0,-0.020523529951077594,-0.11795210300338842,-0.11795210300338842,-0.11749957339357321,-0.2785888839823393,-0.0103425000383048,-0.0103425000383048,-0.22377112842204575,-0.22377112842204575,-0.012802033474045946,-0.012802033474045946,-0.012802033474045946,-0.012802033474045946,GTF2035
hel_kef,2023-05-05,daytime,GTF2035,20,0,518.1600000000001,9966.96,723.9000000000001,9966.96,98.65855999396372,5919.513599637823,255989365.6163377,735.0,608.7564,22198.17599864184,18385.41728911512,2.7832801830981846,87.31252276163792,0.0012382805372918,0.0416910307542215,1.1527045466643789e+17,3.429964617422602e+18,9.155354447894891e-11,4.340976639734404e-12,3.5953704920936225e-12,2.311334987115111e-12,-2.5300291994478582e-11,1.1916337541548082e-10,1.1916337541548082e-10,6.856458747158545e-11,7.290556411131986e-11,7.215995796367907e-11,2.1302825488154486e-10,2.1736923152127927e-10,2.1662362537363848e-10,2.1302825488154486e-10,2.1736923152127927e-10,2.1662362537363848e-10,76.59367082192495,76.59367082192495,170.12256487667142,True,-0.7879379338660529,0.0,0.0,-0.02302784292167798,-0.13014841385923254,-0.2213897114140818,-0.10929583561567732,-0.2511855435012947,-0.011331477097732799,-0.011331477097732799,-0.19808813796501715,-0.2030212245368124,-0.014021092573596997,-0.0157387282438235,-0.014021092573596997,-0.0157387282438235,GTF2035 - 20
hel_kef,2023-05-05,daytime,GTF2035,100,0,518.1600000000001,9966.96,723.9000000000001,9966.96,96.7393528493046,5804.3611709582765,255978132.000431,674.73,44.982,19981.51333102387,1332.1008887349244,2.7828945171488684,85.60197942198207,0.0005321662665926,0.0181420603537046,5.786662568790431e+16,1.8713244373246449e+18,8.975867754333449e-11,3.907495940289112e-12,2.6049972935260746e-13,2.4564373985672587e-12,-1.493049146868595e-11,1.1916337541548082e-10,1.1916337541548082e-10,7.72846234732158e-11,8.119211941350492e-11,7.754512320256842e-11,2.1137849035738257e-10,2.1528598629767168e-10,2.116389900867352e-10,2.1137849035738257e-10,2.1528598629767168e-10,2.116389900867352e-10,76.59367082192495,76.59367082192495,170.12256487667142,True,-0.8691698365392893,0.0,0.0,-0.032919654313618506,-0.18146013136546005,-0.9117022263290843,-0.07912502438825138,-0.19431573206707606,-0.015218031806599698,-0.015218031806599698,-0.14586724365830128,-0.16827834200432806,-0.018834844919112723,-0.027372916360932902,-0.018834844919112723,-0.027372916360932902,GTF2035 - 100
hel_kef,2023-05-05,daytime,GTF2035_wi,0,15,518.1600000000001,9966.96,723.9000000000001,9966.96,90.66048969735436,5439.629381841263,234072691.93001133,749.7,749.7,20806.582385542824,20806.582385542824,0.2125134220476887,6.16141940827985,0.0012508170697767,0.0386080442689762,1.1310108401193245e+17,3.0565815124386934e+18,6.641377388263801e-12,4.068842777617264e-12,4.068842777617264e-12,2.078203716513012e-12,-2.299845589802433e-11,1.1916337541548082e-10,1.1916337541548082e-10,-1.4278874793247516e-11,-1.0210032015630252e-11,-1.0210032015630252e-11,1.2788295652025763e-10,1.319517992978749e-10,1.319517992978749e-10,1.2788295652025763e-10,1.319517992978749e-10,1.319517992978749e-10,76.59367082192495,76.59367082192495,170.12256487667142,True,-0.8053537636420366,0.0,0.0,-0.8704258898600985,-0.1618259483410957,-0.1618259483410957,-0.16146919737057414,-0.7783517588904258,-0.2603526344342003,-0.2603526344342003,-0.828595598983862,-0.828595598983862,-0.2576618616302159,-0.2576618616302159,-0.2576618616302159,-0.2576618616302159,GTF2035WI
hel_kef,2023-05-05,daytime,GTF2035_wi,20,15,518.1600000000001,9966.96,723.9000000000001,9966.96,90.21195984239868,5412.717590543921,234072972.20307183,735.0,608.7564,20297.690964539703,16811.359564470364,0.2125016109954233,6.13057740818346,0.0009869385269112,0.0305027888755985,9.08257212651671e+16,2.4970982224534523e+18,6.608153042044418e-12,3.9693262330655415e-12,3.287554759274204e-12,2.113058635136051e-12,-1.9464062837605918e-11,1.1916337541548082e-10,1.1916337541548082e-10,-1.0742851160425451e-11,-6.7735249273599095e-12,-7.455296401151246e-12,1.2788458709266128e-10,1.3185391332572684e-10,1.3117214185193548e-10,1.2788458709266128e-10,1.3185391332572684e-10,1.3117214185193548e-10,76.59367082192495,76.59367082192495,170.12256487667142,True,-0.8327656625634507,0.0,0.0,-0.8710323018914075,-0.17385812516222648,-0.26350244097801695,-0.15335903585562494,-0.8285350044820396,-0.26034669134615246,-0.26034669134615246,-0.8829095725511122,-0.8718791210767438,-0.25800824769181024,-0.26042611396109905,-0.25800824769181024,-0.26042611396109905,GTF2035WI - 20
hel_kef,2023-05-05,daytime,GTF2035_wi,100,15,518.1600000000001,9966.96,723.9000000000001,9966.96,88.46103720243148,5307.662232145889,234073212.09986585,674.73,44.982,18271.62723416222,1218.1084822774817,0.2124539007474192,6.010228928429787,0.0004254935885915,0.0133099632749455,4.609343528919779e+16,1.3694825426359793e+18,6.478360459809836e-12,3.5731182146806127e-12,2.382078809787075e-13,2.24581514924166e-12,-1.1054266070499707e-11,1.1916337541548082e-10,1.1916337541548082e-10,-2.330090461448214e-12,1.2430277532323982e-12,-2.0918825804695065e-12,1.2788755102453234e-10,1.3146066923921295e-10,1.2812575890551104e-10,1.2788755102453234e-10,1.3146066923921295e-10,1.2812575890551104e-10,76.59367082192495,76.59367082192495,170.12256487667142,True,-0.9014622508196523,0.0,0.0,-0.8734050542874238,-0.22433971739499597,-0.9189519702522727,-0.12347917300241135,-0.9601332337971524,-0.26033588859124546,-0.26033588859124546,-0.9774337208681505,-0.9623137482672559,-0.2594017334858537,-0.2713444812602173,-0.2594017334858537,-0.2713444812602173,GTF2035WI - 100
hel_kef,2023-08-06,daytime,GTF1990,0,0,716.2800000000001,9966.96,723.9000000000001,9966.96,120.40999300281968,7224.599580169181,310881744.53426003,749.7,749.7,27634.09339414712,27634.09339414712,2.194114303917223,90.04433346587831,0.0104880090605607,0.4081636647659725,1.2692420017620155e+18,4.5381103018682e+19,1.6336941251810814e-10,5.404000485966548e-12,5.404000485966548e-12,3.469518667434964e-12,-5.693468995501864e-13,1.3428701636400015e-10,1.3428701636400015e-10,1.6626958428599294e-10,1.716735847719595e-10,1.716735847719595e-10,3.0112594754954327e-10,3.065299480355098e-10,3.065299480355098e-10,3.0112594754954327e-10,3.065299480355098e-10,3.065299480355098e-10,47.08563777109565,56.58820537720326,117.75456689186665,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CFM1990
hel_kef,2023-08-06,daytime,GTF2000,0,0,716.2800000000001,9966.96,723.9000000000001,9966.96,120.40999300281968,7224.599580169181,310881744.53426003,749.7,749.7,27634.09339414712,27634.09339414712,2.1952161482775003,90.07257510165464,0.0019718291988034,0.091895761580244,1.0940458426842888e+17,4.375236531967078e+18,1.6344832170639536e-10,5.404000485966548e-12,5.404000485966548e-12,3.469518667434964e-12,5.9170899896099824e-12,1.3428701636400015e-10,1.3428701636400015e-10,1.7283493036344029e-10,1.7823893084940684e-10,1.7823893084940684e-10,3.012048567378305e-10,3.06608857223797e-10,3.06608857223797e-10,3.012048567378305e-10,3.06608857223797e-10,3.06608857223797e-10,47.08563777109565,56.58820537720326,117.75456689186665,True,0.8244500303389517,0.0,0.0,0.00024144708203934916,0.0,0.0,0.0,0.019360833589121062,0.00013100639669355198,0.00013100639669355198,0.01876282151779783,0.01876282151779783,0.00012869710351124468,0.00012869710351124468,0.00012869710351124468,0.00012869710351124468,CFM2008
hel_kef,2023-08-06,daytime,GTF,0,0,716.2800000000001,9966.96,723.9000000000001,9966.96,102.32310872052132,6139.38652323128,264183941.4811652,749.7,749.7,23483.153451359645,23483.153451359645,2.330849776800872,78.67529364975434,0.0014560468038418,0.0535554473359388,1.2695402305798365e+17,3.936157268810958e+18,1.2616432535024406e-10,4.592261119376998e-12,4.592261119376998e-12,2.965734701813507e-12,4.755622324398746e-12,1.3428701636400015e-10,1.3428701636400015e-10,1.338856823764563e-10,1.3847794349583329e-10,1.3847794349583329e-10,2.6341707641605773e-10,2.6800933753543475e-10,2.6800933753543475e-10,2.6341707641605773e-10,2.6800933753543475e-10,2.6800933753543475e-10,47.08563777109565,56.58820537720326,132.55500885512666,True,0.7861595530018987,0.0,0.0,-0.1285000063957342,-0.08120429402884291,-0.08120429402884291,-0.07828502418084128,-0.10789050037211297,-0.06679538942594963,-0.06679538942594963,-0.10703039724332501,-0.10703039724332501,-0.06704608625987248,-0.06704608625987248,-0.06704608625987248,-0.06704608625987248,GTF
hel_kef,2023-08-06,daytime,GTF2035,0,0,716.2800000000001,9966.96,723.9000000000001,9966.96,95.15321150742189,5709.192690445312,245672270.66255215,749.7,749.7,21837.66204095332,21837.66204095332,2.7711273808290144,85.16079811927025,0.0015029107321015,0.0503016069010465,1.4013993258838637e+17,3.819915440127782e+18,1.392335666125296e-10,4.270476132453094e-12,4.270476132453094e-12,2.738806973311876e-12,3.782229221599901e-12,1.3428701636400015e-10,1.3428701636400015e-10,1.4575460280744136e-10,1.5002507893989443e-10,1.5002507893989443e-10,2.7625938994984164e-10,2.8052986608229467e-10,2.8052986608229467e-10,2.7625938994984164e-10,2.8052986608229467e-10,2.8052986608229467e-10,47.08563777109565,56.58820537720326,138.51974984589933,True,0.7383261219846421,0.0,0.0,-0.07976076763989419,-0.1171664781695053,-0.1171664781695053,-0.11769867374984959,-0.06574804879600073,-0.04306752524647913,-0.04306752524647913,-0.06729436044986395,-0.06729436044986395,-0.04428864202242555,-0.04428864202242555,-0.04428864202242555,-0.04428864202242555,GTF2035
hel_kef,2023-08-06,daytime,GTF2035,20,0,716.2800000000001,9966.96,723.9000000000001,9966.96,94.6810577265373,5680.863463592237,245668940.48304635,735.0,608.7564,21303.237988470893,17644.193831571134,2.771018314847454,84.7346331211852,0.0012132281001338,0.0411875460241177,1.12894934147217e+17,3.185923733647099e+18,1.3853524850862428e-10,4.165966539967642e-12,3.4504201270627984e-12,2.7847051789321018e-12,3.248164776593305e-12,1.3428701636400015e-10,1.3428701636400015e-10,1.445681184641497e-10,1.487340850041173e-10,1.480185385912125e-10,2.756069700515565e-10,2.797729365915242e-10,2.790573901786193e-10,2.756069700515565e-10,2.797729365915242e-10,2.790573901786193e-10,47.08563777109565,56.58820537720326,140.99842925617355,True,0.7017183192349266,0.0,0.0,-0.08225829944137532,-0.12936658429897296,-0.22063333607949928,-0.10949615896793564,-0.06981606680862429,-0.04424747871880117,-0.04424747871880117,-0.07159472737926002,-0.07399320925362536,-0.045636840864268634,-0.046914535311972115,-0.045636840864268634,-0.046914535311972115,GTF2035 - 20
hel_kef,2023-08-06,daytime,GTF2035,100,0,716.2800000000001,9966.96,723.9000000000001,9966.96,92.83786265777654,5570.271759466592,245654554.8642362,674.73,44.982,19175.660531963746,1278.3773687975831,2.770587369416769,83.07137310582421,0.0005962678588441,0.0216613175903592,5.828313866507458e+16,1.8971624074118564e+18,1.35808663278369e-10,3.7499069484729095e-12,2.4999379656486073e-13,2.9595043352336295e-12,1.2472200768408113e-12,1.3428701636400015e-10,1.3428701636400015e-10,1.4001538769044342e-10,1.4376529463891634e-10,1.4026538148700829e-10,2.7305518397760284e-10,2.768050909260757e-10,2.7330517777416765e-10,2.7305518397760284e-10,2.768050909260757e-10,2.7330517777416765e-10,47.08563777109565,56.58820537720326,146.13143442707172,True,0.3731616758977785,0.0,0.0,-0.09212155391522735,-0.18069808432522433,-0.9115691371187827,-0.07932999026284943,-0.0857182003613594,-0.04888834207644684,-0.04888834207644684,-0.0884744777979354,-0.10068701471196298,-0.050956748907708925,-0.057300375197082656,-0.050956748907708925,-0.057300375197082656,GTF2035 - 100
hel_kef,2023-08-06,daytime,GTF2035_wi,0,15,723.9000000000001,9966.96,723.9000000000001,9966.96,87.3341436524603,5240.0486191476175,225484532.13054115,749.7,749.7,20043.18596823964,20043.18596823964,0.2182908399434497,6.166779438372277,0.0012092069051848,0.0373795098503166,1.1335429646546234e+17,2.8554532509347374e+18,1.0637197680345059e-11,3.9195563671224176e-12,3.9195563671224176e-12,2.510395498279568e-12,2.619268539533577e-12,1.3428701636400015e-10,1.3428701636400015e-10,1.5766861718158206e-11,1.9686418085280624e-11,1.9686418085280624e-11,1.474346095426248e-10,1.5135416590974724e-10,1.5135416590974724e-10,1.474346095426248e-10,1.5135416590974724e-10,1.5135416590974724e-10,47.08563777109565,56.58820537720326,145.8930661665935,True,0.6428876981704724,0.0,0.0,-0.8777380046859897,-0.15921435802178038,-0.15921435802178038,-0.16039079200408418,-0.8267724726091537,-0.34263230588805144,-0.34263230588805144,-0.7942473056925357,-0.7942473056925357,-0.338897501354054,-0.338897501354054,-0.338897501354054,-0.338897501354054,GTF2035WI
hel_kef,2023-08-06,daytime,GTF2035_wi,20,15,723.9000000000001,9966.96,723.9000000000001,9966.96,86.90173805339278,5214.104283203566,225483939.72713825,735.0,608.7564,19552.891062013376,16194.48649320196,0.2182772495605441,6.135849873697289,0.0009765017488369,0.030627191557515,9.130919210456285e+16,2.381424582490202e+18,1.0583780020289792e-11,3.8236764743492816e-12,3.1669218031150493e-12,2.55249353374591e-12,2.384150042089556e-12,1.3428701636400015e-10,1.3428701636400015e-10,1.5520423596125257e-11,1.9344100070474537e-11,1.8687345399240307e-11,1.4742328991803588e-10,1.5124696639238516e-10,1.5059021172115094e-10,1.4742328991803588e-10,1.5124696639238516e-10,1.5059021172115094e-10,47.08563777109565,56.58820537720326,146.09195830822495,True,0.6144591236758874,0.0,0.0,-0.8783146216997016,-0.1712591390458881,-0.2610079297651886,-0.1522788568095614,-0.8292488814215851,-0.3426661886647771,-0.3426661886647771,-0.7974627314069791,-0.8036640671756126,-0.3392110365311649,-0.3411351107274954,-0.3392110365311649,-0.3411351107274954,GTF2035WI - 20
hel_kef,2023-08-06,daytime,GTF2035_wi,100,15,723.9000000000001,9966.96,723.9000000000001,9966.96,85.21331428299398,5112.798856979639,225479542.39165908,674.73,44.982,17600.810065152407,1173.3873376768272,0.2182254000470593,6.01511812919464,0.0004808955827487,0.0161595591412038,4.708885129769736e+16,1.417618013855963e+18,1.0374916362612538e-11,3.441936190518693e-12,2.294624127012462e-13,2.712821452049327e-12,9.050205158947126e-13,1.3428701636400015e-10,1.3428701636400015e-10,1.3992758330556578e-11,1.743469452107527e-11,1.4222220743257823e-11,1.4737475417866204e-10,1.508166903691807e-10,1.4760421659136328e-10,1.4737475417866204e-10,1.508166903691807e-10,1.4760421659136328e-10,47.08563777109565,56.58820537720326,146.38778089280405,True,0.22767297542535192,0.0,0.0,-0.8805726042461489,-0.22180401773206485,-0.918535928316663,-0.12239656841279677,-0.8447511762307263,-0.3428114889863775,-0.3428114889863775,-0.8156115154106062,-0.846987179685519,-0.34047097888263855,-0.3499532601224211,-0.34047097888263855,-0.3499532601224211,GTF2035WI - 100
hel_kef,2023-11-06,daytime,GTF1990,0,0,716.2800000000001,9966.96,723.9000000000001,9966.96,111.87923459825248,6712.754075895147,288856520.6398442,749.7,749.7,25676.284340298946,25676.284340298946,1.9397488602448991,72.73076910951707,0.0119082344366636,0.4278379715722857,1.6448847609269494e+18,5.578616297356153e+19,1.0562658176994076e-10,5.021140048769572e-12,5.021140048769572e-12,3.2363781454797832e-12,1.1690694790015222e-09,-3.132414654664358e-11,-3.132414654664358e-11,1.2779324389169431e-09,1.2829535789657122e-09,1.2829535789657122e-09,7.753881336877696e-11,8.255995341754652e-11,8.255995341754652e-11,7.753881336877696e-11,8.255995341754652e-11,8.255995341754652e-11,89.76591145262319,90.2578926652701,169.2264899390387,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CFM1990
hel_kef,2023-11-06,daytime,GTF2000,0,0,716.2800000000001,9966.96,723.9000000000001,9966.96,111.87923459825248,6712.754075895147,288856520.6398442,749.7,749.7,25676.284340298946,25676.284340298946,1.94055259859409,72.74326406210321,0.0014885435927025,0.0656488179909505,1.2196633605720704e+17,4.415039460568881e+18,1.0565321210359416e-10,5.021140048769572e-12,5.021140048769572e-12,3.2363781454797832e-12,2.5734183658859774e-11,-3.132414654664358e-11,-3.132414654664358e-11,1.3462377390793368e-10,1.3964491395670327e-10,1.3964491395670327e-10,7.756544370243035e-11,8.258658375119992e-11,8.258658375119992e-11,7.756544370243035e-11,8.258658375119992e-11,8.258658375119992e-11,89.76591145262319,90.2578926652701,169.2264899390387,True,-0.9569231590710738,0.0,0.0,0.00012604297441401048,0.0,0.0,0.0,-0.8093898526859917,0.00017169311891394856,0.00017169311891394856,-0.8036762801992942,-0.8036762801992942,0.0001612527523128659,0.0001612527523128659,0.0001612527523128659,0.0001612527523128659,CFM2008
hel_kef,2023-11-06,daytime,GTF,0,0,716.2800000000001,9966.96,723.9000000000001,9966.96,93.88806979836804,5633.284187902082,242405851.8896145,749.7,749.7,21547.312018725464,21547.312018725464,2.184949401693532,66.95486128062834,0.0011430521175761,0.0393680561886342,1.2628770488903907e+17,3.495764916931931e+18,8.512892063618972e-11,4.2136965725507575e-12,4.2136965725507575e-12,2.740923223220164e-12,5.83216775449584e-12,-3.132414654664358e-11,-3.132414654664358e-11,9.370201161390572e-11,9.791570818645648e-11,9.791570818645648e-11,5.6545697312766294e-11,6.075939388531706e-11,6.075939388531706e-11,5.6545697312766294e-11,6.075939388531706e-11,6.075939388531706e-11,89.76591145262319,90.2578926652701,169.2264899390387,True,-0.9900720749339336,0.0,0.0,-0.10745515004914631,-0.08743451663829999,-0.08743451663829999,-0.08288939969700403,-0.8633717437213082,-0.15656630247076234,-0.15656630247076234,-0.8581825099631369,-0.8581825099631369,-0.15211176957260586,-0.15211176957260586,-0.15211176957260586,-0.15211176957260586,GTF
hel_kef,2023-11-06,daytime,GTF2035,0,0,716.2800000000001,9966.96,723.9000000000001,9966.96,86.9770486441266,5218.622918647596,224562562.8123247,749.7,749.7,19961.23266382706,19961.23266382706,2.5731667554315893,72.0258271821275,0.0012040571395264,0.0375797132828688,1.374102030511399e+17,3.4143734823607363e+18,9.408582164564022e-11,3.903529943148403e-12,3.903529943148403e-12,2.527786492584934e-12,4.483199800582701e-12,-3.132414654664358e-11,-3.132414654664358e-11,1.0109680793880784e-10,1.0500033788195626e-10,1.0500033788195626e-10,6.528946159158158e-11,6.919299153472996e-11,6.919299153472996e-11,6.528946159158158e-11,6.919299153472996e-11,6.919299153472996e-11,89.76591145262319,90.2578926652701,169.2264899390387,True,-0.9923596104690267,0.0,0.0,-0.0577868971927868,-0.12522705115519758,-0.12522705115519758,-0.12293050205671334,-0.8533797478634871,-0.08576279298055757,-0.08576279298055757,-0.8486976597602983,-0.8486976597602983,-0.08808370662605738,-0.08808370662605738,-0.08808370662605738,-0.08808370662605738,GTF2035
hel_kef,2023-11-06,daytime,GTF2035,20,0,716.2800000000001,9966.96,723.9000000000001,9966.96,86.5456239457688,5192.737436746129,224559930.45208636,735.0,608.7564,19472.76538779798,16128.1232047898,2.573093029621188,71.66632173836136,0.0009338390657173,0.0295487231262692,1.06712102459431e+17,2.7360895487929897e+18,9.361506130342923e-11,3.808007453613827e-12,3.153944093381117e-12,2.570151866079451e-12,1.6046100257736085e-12,-3.132414654664358e-11,-3.132414654664358e-11,9.778982319528227e-11,1.0159783064889612e-10,1.0094376728866339e-10,6.486106662286509e-11,6.866907407647894e-11,6.801501071624622e-11,6.486106662286509e-11,6.866907407647894e-11,6.801501071624622e-11,89.76591145262319,90.2578926652701,169.2264899390387,True,-0.9972586562890328,0.0,0.0,-0.06028619459882858,-0.13740087531987247,-0.22840082412867202,-0.11473742115756837,-0.8578349338548321,-0.0890291954365128,-0.0890291954365128,-0.85324079706484,-0.854116683492637,-0.09185326105212417,-0.09659602301732213,-0.09185326105212417,-0.09659602301732213,GTF2035 - 20
hel_kef,2023-11-06,daytime,GTF2035,100,0,716.2800000000001,9966.96,723.9000000000001,9966.96,84.86195642830864,5091.717385698519,224549828.42669037,674.73,44.982,17528.23710026715,1168.5491400178098,2.5728084262601394,70.26358083934483,0.0003647270925522,0.0125791789690472,4.605448219433702e+16,1.383220512936198e+18,9.17784625398576e-11,3.4277441440522427e-12,2.285162762701495e-13,2.7315071188064015e-12,-2.786756276849224e-12,-3.125372130471879e-11,-3.125372130471879e-11,9.172321338181475e-11,9.5150957525867e-11,9.195172965808491e-11,6.32562483539452e-11,6.668399249799743e-11,6.348476463021533e-11,6.32562483539452e-11,6.668399249799743e-11,6.348476463021533e-11,89.83835425750343,90.2578926652701,169.29893274391895,True,-0.9952438597961851,-0.0011254017489388786,-0.0011254017489388786,-0.07015078707082358,-0.1885924659816122,-0.912940481387257,-0.08459797806346886,-0.8660638340332164,-0.10144222986285874,-0.10144222986285874,-0.8619103921272835,-0.8662428182052431,-0.10637591241746701,-0.13061197311561049,-0.10637591241746701,-0.13061197311561049,GTF2035 - 100
hel_kef,2023-11-06,daytime,GTF2035_wi,0,15,723.9000000000001,9966.96,723.9000000000001,9966.96,79.67640213568347,4780.5841281410085,205713315.61803573,749.7,749.7,18285.73429013936,18285.73429013936,0.2029775271122373,5.243385617361298,0.000964608224198,0.0278171551206352,1.0949236436374582e+17,2.53042416147101e+18,7.381354344155277e-12,3.5758769278494738e-12,3.5758769278494738e-12,2.313619614331078e-12,9.736238628080394e-13,-3.1302496845947206e-11,-3.1302496845947206e-11,1.0668597821294394e-11,1.4244474749143869e-11,1.4244474749143869e-11,-2.1607522887460848e-11,-1.8031645959611377e-11,-1.8031645959611377e-11,-2.1607522887460848e-11,-1.8031645959611377e-11,-1.8031645959611377e-11,89.78866882374567,90.2578926652701,169.2492473101612,True,-0.9983357470157732,-0.00034569473188361476,-0.00034569473188361476,-0.8693657348683397,-0.1681121631899438,-0.1681121631899438,-0.16626286551512987,-0.9834415811921131,-0.5641286667090251,-0.5641286667090251,-0.9780380880030597,-0.9780380880030597,-0.6414880353576332,-0.6414880353576332,-0.6414880353576332,-0.6414880353576332,GTF2035WI
