Unnamed: 0.1,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
26,26,27,-49.45111083984375,-22.778640747070312,11574.78,e80338,SKX5563,228.92777758,0.6818688419306204,34610D,218.05853,17.2062,2.1081471,243.22727493100828,74007.89221782981,0.3186371800264141,0.789610354847602,46.73405996144952,44.5121374676756,25.161265996760875,5.100052690898967e-05,20670.643439691343,0.8194617417179266,0.3894504996787459,0.669911514999754,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8216426091732926,22.25650167445108,13.97241189557656,58.14912832091819,269115593316882.4,9.43184640055003,704.292054416563,1467.91756399317,0.0051000526909,0.0222352652065777,0.394805177423801,22.2560687338378,17.7558114893547,17.75490597979451,0.0051000526908989,0.6099282765984523,3692253484984245.5,0.0153301309058242,5.325630596188579e-05,3.16,35.8,2023-05-05 13:27:00,5.100052690898967e-05,0.819462517648667,0.0,26,206.7064343969135,5.100052690898967e-05,17.2062,2.1081471,0.819462517648667,3.4470693e-06,1.3531869e-10,0.3302352009451839,911.4810577741096,13728.507043835303,0.3325602196538437,-0.9430820220446297,1.4045661160536884,229.59626677788177,0.4766264793173713,0.0,1.0,222.235713198016,28.117254249628648,77.60662082694179,0.8151338422600996,218.34334,5.231050061534735e-05,11535.97668958653,0.0,0.0037164328972647,0.0037157135,155.2132416538836,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13728.507043835303,0.0,5.224811e-05,-4.3705654e-07,119751.34,0.8082506,-285.9115,0.0,0.0,1.0,-3.7073429773734506e-13,2.0719672e-12,2.4462727000000004e-16,0.0,0.0,0.0,7.48e-16,2.310865342434732e-14,1.701232781036766e-12,1059.7541446872838,13.728507043835304,1.235588026949982e-12,5.224811e-05,-4.3705654e-07,119751.34,0.8082506,-285.9115,0.0,0.0,1.0,-3.7073429773734506e-13,2.0719672e-12,2.4462727000000004e-16,0.0,0.0,0.0,7.48e-16,2.310865342434732e-14,1.701232781036766e-12,1059.7541446872838,13.728507043835304,0.0
27,27,28,-49.577353737571,-22.737533569335938,11582.4,e80338,SKX5563,227.898888692,0.6831506606528928,34610D,218.03653,17.201107,2.3206887,242.76463685853605,73961.15815786835,0.318143846039699,0.777379031437164,45.62336792385656,43.8381646811298,0.0,5.061187812488407e-05,20645.82054068686,0.8145549445575427,0.3801947326988046,0.6541986029728124,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8201211215938702,21.91948264099977,13.68693613339423,55.61944700843845,271376302709880.84,9.31140816190018,701.786924290497,1462.64338150119,0.00506118781249,0.0221321322301864,0.388689515718582,21.9190823405649,17.5622263447551,17.561337532480195,0.0050611878124884,0.600611886760068,3780650107989218.5,0.0150791212891614,5.303646116701985e-05,3.16,35.8,2023-05-05 13:28:00,5.0611878124884073e-05,0.8145551395169947,0.0,27,206.4582054068687,5.0611878124884073e-05,17.201107,2.3206887,0.8145551395169947,0.0,0.0,0.3298719099985055,913.19420301066,13635.325620383375,0.3337195023070208,-0.9426724212471448,1.401863929068477,229.57652917960917,0.4736708681385406,0.0,1.0,222.20158979871923,28.117254249628648,77.485170918153,0.8096433681485798,218.32419,5.189278594677523e-05,11543.657414540923,0.0,0.0036259496484822,0.0040205563,154.970341836306,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13635.325620383375,0.0,5.1546187e-05,-3.9423767e-07,119830.42,0.8019298,-286.3674,0.0,0.0,1.0000000000000002,-3.703086530990261e-13,2.0742939e-12,2.4132665000000003e-16,0.0,0.0,0.0,7.479999999999999e-16,2.314113359188729e-14,1.7039851495467637e-12,1060.3659465872329,13.635325620383377,1.1984665371307399e-12,5.1546187e-05,-3.9423767e-07,119830.42,0.8019298,-286.3674,0.0,0.0,1.0000000000000002,-3.703086530990261e-13,2.0742939e-12,2.4132665000000003e-16,0.0,0.0,0.0,7.479999999999999e-16,2.314113359188729e-14,1.7039851495467637e-12,1060.3659465872329,13.635325620383377,0.0
28,28,29,-49.702647816051126,-22.696563720703125,11582.4,e80338,SKX5563,227.384444248,0.6844341036410883,34610D,218.06831,17.181955,2.5060315,242.42213990124537,73915.5347899445,0.3175390913786233,0.766427578552392,44.58563932835177,43.199376604938,0.0,5.054603439146888e-05,20645.82054068686,0.8101582714999934,0.3715469944029314,0.6394175142633206,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8189043900195321,21.59970516796025,13.420035581292034,53.329345682536974,274189746243019.7,9.20015180102725,699.50878108629,1458.22900418516,0.00505460343915,0.0220494032845857,0.383213789276196,21.599688302469,17.3797805015473,17.37890206696574,0.0050546034391468,0.5922371284255034,3864638129034057.5,0.014852272989308,5.289255864386544e-05,3.16,35.8,2023-05-05 13:29:00,5.054603439146888e-05,0.8101595143679113,0.0,28,206.4582054068687,5.054603439146888e-05,17.181955,2.5060315,0.8101595143679113,0.0,0.0,0.3298238363957901,914.90951829583,13582.144157347711,0.3331560456026721,-0.9428717035092264,1.4006216043882,229.567443528287,0.4712603506150794,0.0,1.0,222.1803434359838,28.117254249628648,77.56075943639988,0.8048921632666791,218.3597,5.1824773339605526e-05,11543.6196202818,0.0,0.0035201185879446,0.0041766525,155.12151887279975,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13582.144157347711,0.0,5.1159677e-05,-3.4865585e-07,119835.75,0.79532176,-286.73236,0.0,0.0,1.0,-3.7024655719634884e-13,2.0742813e-12,2.3781305e-16,0.0,0.0,0.0,7.479999999999999e-16,2.3138263959497407e-14,1.704034685257806e-12,1060.9733999546168,13.582144157347711,1.1638412012915713e-12,5.1159677e-05,-3.4865585e-07,119835.75,0.79532176,-286.73236,0.0,0.0,1.0,-3.7024655719634884e-13,2.0742813e-12,2.3781305e-16,0.0,0.0,0.0,7.479999999999999e-16,2.3138263959497407e-14,1.704034685257806e-12,1060.9733999546168,13.582144157347711,0.0
29,29,30,-49.82744251598007,-22.65582275390625,11582.4,e80338,SKX5563,227.384444248,0.6857150466677582,34610D,218.09924,17.197853,2.66926,241.8530980741256,73870.94915061614,0.3166718072347549,0.758245058499926,43.80264156814389,42.7217243077946,0.0,5.043850215154763e-05,20645.82054068686,0.8052088833487959,0.3650220130678657,0.6281199024389661,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8169242207298848,21.361299289984537,13.21486043828101,51.62839708700241,275924818663699.28,9.11002857923251,697.696583041655,1455.1644122066,0.00504385021515,0.0219982763138148,0.379122529249963,21.3608621538973,17.234192526797,17.233323303782463,0.0050438502151547,0.585653127156591,3936427792595435.0,0.0146727363069167,5.284947370024589e-05,3.16,35.8,2023-05-05 13:30:00,5.043850215154763e-05,0.8052102042659932,0.0,29,206.4582054068687,5.043850215154763e-05,17.197853,2.66926,0.8052102042659932,0.0,0.0,0.3297770620408693,916.6214906150695,13545.66187207346,0.3348083115717508,-0.942286259319573,1.3988437975059942,229.5544292175553,0.4685222620063433,0.0,1.0,222.15375420247636,28.117254249628648,77.70801171828485,0.7999169721209743,218.39412,5.173289196055087e-05,11543.545994140855,0.0,0.0034239748184464,0.0042879004,155.4160234365697,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13545.66187207346,0.0,5.0710994e-05,-3.112332e-07,119841.48,0.7872906,-286.85458,0.0,0.0,1.0000000000000002,-3.7018267587222563e-13,2.07426e-12,2.349284e-16,0.0,0.0,0.0,7.480000000000001e-16,2.3135933845186707e-14,1.70407734282526e-12,1061.577459727769,13.545661872073458,1.137525795484277e-12,5.0710994e-05,-3.112332e-07,119841.48,0.7872906,-286.85458,0.0,0.0,1.0000000000000002,-3.7018267587222563e-13,2.07426e-12,2.349284e-16,0.0,0.0,0.0,7.480000000000001e-16,2.3135933845186707e-14,1.70407734282526e-12,1061.577459727769,13.545661872073458,0.0
30,30,31,-49.95178777521306,-22.614990234375,11582.4,e80338,SKX5563,226.35555536,0.6869963910828601,34610D,218.12973,17.232723,2.8210979,241.3292889468971,73827.146509048,0.3167893523777558,0.763845319093548,44.4012357670943,43.1466819273148,25.16898342953965,5.029187438111844e-05,20645.82054068686,0.79971134494626,0.3700102980591191,0.6366622460857757,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8150979472792053,21.573503413226867,13.364647774760796,52.8907353941682,273247795478836.1,9.16837572132994,699.066516479957,1457.80301357948,0.00502918743811,0.0220474388225725,0.381922659546774,21.5733409636574,17.3227676293971,17.321896478755345,0.0050291874381118,0.5906243431015796,3881184156308131.0,0.0148036953254009,5.286870652032426e-05,3.16,35.8,2023-05-05 13:31:00,5.029187438111844e-05,0.7997122185447268,0.0,30,206.4582054068687,5.029187438111844e-05,17.232723,2.8210979,0.7997122185447268,0.0,0.0,0.3297309660656823,918.333998315788,13570.011988663577,0.3353515329141772,-0.942093068317622,1.399084289084474,229.55619057761024,0.4654611492353546,0.0,1.0,222.13928740562235,28.117254249628648,77.85723922047251,0.7945766447474537,218.42784,5.161076167498177e-05,11543.471380389765,0.0,0.0033327361913129,0.004388297,155.71447844094502,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13570.011988663577,0.0,5.0213217e-05,-2.784953e-07,119847.48,0.7782253,-286.921,0.0,0.0,1.0,-3.7011735292562426e-13,2.0742334e-12,2.3240485e-16,0.0,0.0,0.0,7.48e-16,2.3133912746968678e-14,1.7041159927053465e-12,1062.1828769386143,13.570011988663577,1.1561813576049085e-12,5.0213217e-05,-2.784953e-07,119847.48,0.7782253,-286.921,0.0,0.0,1.0,-3.7011735292562426e-13,2.0742334e-12,2.3240485e-16,0.0,0.0,0.0,7.48e-16,2.3133912746968678e-14,1.7041159927053465e-12,1062.1828769386143,13.570011988663577,0.0
31,31,32,-50.0762939453125,-22.57401805813032,11590.02,e80338,SKX5563,225.841110916,0.6882744146292716,34610D,218.0991,17.33664,2.9541774,241.21353843399447,73782.74527328092,0.3162639172507228,0.753677739843382,43.46396556177281,42.5221380890926,0.0,4.977461473154605e-05,20621.02745092933,0.7936702513898599,0.3621997130147734,0.6235715167952335,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8147641871093543,21.26127403959388,13.12549202967737,50.90258147148714,275553803041921.2,9.06247321596922,696.919094329101,1453.78117518057,0.00497746147315,0.0219741087831192,0.376838869921691,21.2610690445463,17.1492220067275,17.14836845329446,0.0049774614731546,0.5828528850998738,3960988055911589.0,0.0145917399717315,5.274884522680154e-05,3.16,35.8,2023-05-05 13:32:00,4.977461473154605e-05,0.7936719043253376,0.0,31,206.21027450929336,4.977461473154605e-05,17.33664,2.9541774,0.7936719043253376,0.0,0.0,0.3293812518053108,920.042065717606,13500.11443716727,0.3370420053850087,-0.9414896104610244,1.396329665774439,229.53599961038464,0.4618079202049062,0.0,1.0,222.10135044353635,28.117254249628648,77.92069853622613,0.7889693998896334,218.39923,5.111900396295169e-05,11551.059650731888,0.0,0.0032572731410775,0.0045133852,155.84139707245225,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13500.11443716727,0.0,4.9396036e-05,-2.4690942e-07,119927.38,0.7685529,-286.91064,0.0,0.0,1.0,-3.696870187050424e-13,2.0765544e-12,2.299701e-16,0.0,0.0,0.0,7.479999999999999e-16,2.3167246889590868e-14,1.706867445718382e-12,1062.790364817126,13.500114437167271,1.1262733709642449e-12,4.9396036e-05,-2.4690942e-07,119927.38,0.7685529,-286.91064,0.0,0.0,1.0,-3.696870187050424e-13,2.0765544e-12,2.299701e-16,0.0,0.0,0.0,7.479999999999999e-16,2.3167246889590868e-14,1.706867445718382e-12,1062.790364817126,13.500114437167271,0.0
32,32,33,-50.200042724609375,-22.53305208885064,11590.02,e80338,SKX5563,225.841110916,0.6895538682633469,34610D,218.12482,17.416899,3.0550358,240.97480133246123,73739.28130771914,0.3159806493438772,0.753832816848308,43.46155462232775,42.5348920504022,0.0,4.9436899138817775e-05,20621.02745092933,0.7856706346890384,0.3621796218527313,0.6236427231633622,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8139097975530628,21.26781137620139,13.124299261081363,50.895476710357805,275216160143271.2,9.05870482604933,696.941797963138,1454.18108841705,0.00494368991388,0.0219865461273223,0.376916408424154,21.2674460252011,17.1430476729479,17.14220021572482,0.0049436899138817,0.5829346556385893,3962513260260602.5,0.0145917047375688,5.278165760824255e-05,3.16,35.8,2023-05-05 13:33:00,4.943689913881777e-05,0.7856711648897946,0.0,32,206.21027450929336,4.943689913881777e-05,17.416899,3.0550358,0.7856711648897946,0.0,0.0,0.3293424130991222,921.7520436033744,13526.21554123984,0.3348594383649132,-0.9422680916479846,1.3957510074714738,229.53175364070816,0.4572669229934104,0.0,1.0,222.07374767772387,28.117254249628648,78.07176253577556,0.7814103293372606,218.4273,5.081217343010323e-05,11550.984118732113,0.0,0.0031844050390355,0.0045502107,156.14352507155112,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13526.21554123984,0.0,4.8858765e-05,-2.1792346e-07,119934.02,0.7576901,-286.8526,0.0,0.0,1.0,-3.6961824997118913e-13,2.0765514e-12,2.2773577e-16,0.0,0.0,0.0,7.480000000000001e-16,2.3165866015440116e-14,1.706933096609614e-12,1063.3977606659637,13.52621554123984,1.126545721678573e-12,4.8858765e-05,-2.1792346e-07,119934.02,0.7576901,-286.8526,0.0,0.0,1.0,-3.6961824997118913e-13,2.0765514e-12,2.2773577e-16,0.0,0.0,0.0,7.480000000000001e-16,2.3165866015440116e-14,1.706933096609614e-12,1063.3977606659637,13.52621554123984,0.0
33,33,34,-50.3240966796875,-22.49227232852224,11590.02,e80338,SKX5563,225.841110916,0.6908256325235408,34610D,218.14726,17.518791,3.1114588,240.9261223500514,73695.81975309682,0.3164988137834935,0.762890114733268,44.35655000974023,43.1252496427146,25.17043429985168,4.904650930339637e-05,20621.02745092933,0.7772089694839222,0.3696379167478352,0.6366914816215183,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8137036121374122,21.56281358448916,13.355526509651396,52.80920981154728,272233128909019.7,9.15339781231299,699.057687072068,1458.13593912014,0.00490465093034,0.0220585333224954,0.381445057366634,21.5626248213573,17.2924034336242,17.29155534319419,0.0049046509303396,0.5905921453193956,3878210155925023.0,0.0147961242716586,5.282321933758608e-05,3.16,35.8,2023-05-05 13:34:00,4.904650930339637e-05,0.777210305438385,0.0,33,206.21027450929336,4.904650930339637e-05,17.518791,3.1114588,0.777210305438385,0.0,0.0,0.3293085348659051,923.451741655309,13515.591401818449,0.339019245623778,-0.9407794380707332,1.3968086604546313,229.5395131058596,0.4524413400641946,0.0,1.0,222.05599603814173,28.117254249628648,78.2170761325341,0.7733724379314754,218.45157,5.044635920363944e-05,11550.911461933734,0.0,0.0031279908386741,0.0045376113,156.4341522650682,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13515.591401818449,0.0,4.8380007e-05,-1.8642429e-07,119940.68,0.7469077,-286.70215,0.0,0.0,1.0,-3.695495942953911e-13,2.0765555e-12,2.253077e-16,0.0,0.0,0.0,7.479999999999999e-16,2.3164383741246683e-14,1.7070058492555902e-12,1064.0017695320207,13.51559140181845,1.1561021728434932e-12,4.8380007e-05,-1.8642429e-07,119940.68,0.7469077,-286.70215,0.0,0.0,1.0,-3.695495942953911e-13,2.0765555e-12,2.253077e-16,0.0,0.0,0.0,7.479999999999999e-16,2.3164383741246683e-14,1.7070058492555902e-12,1064.0017695320207,13.51559140181845,0.0
34,34,35,-50.44782049005681,-22.45101928710937,11597.64,e80338,SKX5563,226.35555536,0.692100783011421,34610D,218.10669,17.672604,3.1363943,241.1078828866568,73651.46320308707,0.3160907049829629,0.755324485734942,43.612239095442405,42.6103712353072,25.165623890021102,4.8384656830125e-05,20596.26413462153,0.7698263715672792,0.3634353257953533,0.6264582474737673,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8143932034279302,21.305636489467,13.168717072609091,51.24222656550619,274317228516965.8,9.07065621531033,697.385187542418,1455.22688808429,0.00483846568301,0.0220086916939631,0.377662242867471,21.3051856176536,17.1596861875739,17.15885596221657,0.0048384656830125,0.5845315896227898,3943355563868031.0,0.0146308989677854,5.277028204276047e-05,3.16,35.8,2023-05-05 13:35:00,4.8384656830125e-05,0.7698265785832984,0.0,34,205.9626413462153,4.8384656830125e-05,17.672604,3.1363943,0.7698265785832984,0.0,0.0,0.328974256923755,925.1559650382396,13568.010318493178,0.3387245771874643,-0.9408855726437586,1.3942979533246305,229.5210848026691,0.4479662752875722,0.0,1.0,222.01582981269613,28.117254249628648,78.31734646220924,0.7664877963960393,218.4119,4.980179447708711e-05,11558.481326768897,0.0,0.0030895799881014,0.0045253807,156.6346929244185,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13568.010318493178,0.0,4.7692396e-05,-1.5176474e-07,120020.695,0.7376678,-286.49673,0.0,0.0,1.0,-3.691178439953313e-13,2.0789074e-12,2.2263602000000003e-16,0.0,0.0,0.0,7.48e-16,2.3197899982723783e-14,1.7097895347155829e-12,1064.6100794499364,13.568010318493178,1.1337008700145998e-12,4.7692396e-05,-1.5176474e-07,120020.695,0.7376678,-286.49673,0.0,0.0,1.0,-3.691178439953313e-13,2.0789074e-12,2.2263602000000003e-16,0.0,0.0,0.0,7.48e-16,2.3197899982723783e-14,1.7097895347155829e-12,1064.6100794499364,13.568010318493178,0.0
35,35,36,-50.57200113932288,-22.409642106395665,11605.26,e80338,SKX5563,225.841110916,0.6933704092421983,34610D,218.06392,17.832409,3.104653,240.7610652947333,73607.85096399163,0.3160337925806072,0.757776022095922,43.89398933809623,42.802542235283,-25.16743043486049,4.7669408396307366e-05,20571.53055600918,0.761734409868243,0.3657832444841353,0.6305688890398307,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8133014800774803,21.40173433608262,13.238588637714065,51.82600805758636,272368021166885.7,9.09215941801823,697.985928896026,1456.68715414554,0.00476694083963,0.022040140389922,0.378888011047961,21.4012711176415,17.1908165894083,17.18999715241371,0.0047669408396307,0.5866952495916358,3921240771951887.0,0.0146866519495466,5.280540910269104e-05,3.16,35.8,2023-05-05 13:36:00,4.7669408396307366e-05,0.7617354270514879,0.0,35,205.71530556009185,4.7669408396307366e-05,17.832409,3.104653,0.7617354270514879,0.0,0.0,0.3286436452564144,926.8528027866809,13454.552370038831,0.3385743839009513,-0.940939629607602,1.3925068346726697,229.50792018727543,0.4430737126908148,0.0,1.0,221.9785765081592,28.117254249628648,78.5202805511908,0.7588370284967688,218.37007,4.90977512709686e-05,11565.999859724405,0.0,0.0030691332529715,0.004446855,157.0405611023816,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13454.552370038831,0.0,4.7059577e-05,-1.2393637e-07,120100.875,0.7300794,-286.36554,0.0,0.0,1.0,-3.686848673065935e-13,2.08127e-12,2.2049093000000001e-16,0.0,0.0,0.0,7.48e-16,2.3232098567772647e-14,1.7125852030376458e-12,1065.2202199036212,13.454552370038831,1.1435814435885597e-12,4.7059577e-05,-1.2393637e-07,120100.875,0.7300794,-286.36554,0.0,0.0,1.0,-3.686848673065935e-13,2.08127e-12,2.2049093000000001e-16,0.0,0.0,0.0,7.48e-16,2.3232098567772647e-14,1.7125852030376458e-12,1065.2202199036212,13.454552370038831,0.0
36,36,37,-50.69511413574216,-22.368629584878192,11597.64,,,225.841110916,0.6946397172651446,34610D,218.13797,17.925179,3.0501473,241.39939660390533,73563.95697465353,0.3166776377232936,0.763973500844516,44.43087829373451,43.126175919689,0.0,4.749052653419448e-05,20596.26413462153,0.7525515965472793,0.3702573191144542,0.638758000287694,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8153193592738737,21.563422390065533,13.38554978922516,53.02840814116612,272043095272725.2,9.15975700939063,699.396226651978,1459.00605173459,0.00474905265342,0.0220777868143324,0.381986750422258,21.5630879598445,17.3018588155893,17.30103718022402,0.0047490526534194,0.5918266815183769,3863125446054016.0,0.0148250685670798,5.280828883442812e-05,3.16,35.8,2023-05-05 13:37:00,4.749052653419448e-05,0.7525525467518216,0.0,36,205.9626413462153,4.749052653419448e-05,17.925179,3.0501473,0.7525525467518216,0.0,0.0,0.3289270835006385,928.5492140164372,13506.819501863896,0.3404391031379845,-0.9402665670194836,1.3954944950569543,229.52987095249853,0.4380476253541624,0.0,1.0,221.97347297885284,28.117254249628648,78.62099981976155,0.7497787922177284,218.44508,4.892373914426677e-05,11558.329500090118,0.0,0.0030463128151563,0.004304555,157.2419996395231,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13506.819501863896,0.0,4.707954e-05,-1.0236797e-07,120034.27,0.7227803,-286.30457,0.0,0.0,1.0,-3.6897821928728884e-13,2.078983e-12,2.1882837000000002e-16,0.0,0.0,0.0,7.480000000000003e-16,2.3196889722736126e-14,1.710004719946644e-12,1065.8249831584835,13.506819501863896,1.1620466556076526e-12,4.707954e-05,-1.0236797e-07,120034.27,0.7227803,-286.30457,0.0,0.0,1.0,-3.6897821928728884e-13,2.078983e-12,2.1882837000000002e-16,0.0,0.0,0.0,7.480000000000003e-16,2.3196889722736126e-14,1.710004719946644e-12,1065.8249831584835,13.506819501863896,0.0
37,37,38,-50.81858032511105,-22.327231216928027,11597.64,,,225.841110916,0.695906850050588,34610D,218.1511,18.046913,2.9507961,241.6695769262452,73519.5260963598,0.3170858883294224,0.764373750078282,44.50165952981008,43.1560945308712,0.0,4.70951888392645e-05,20596.26413462153,0.7450231449222752,0.3708471627484173,0.6401073042129279,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8162073198987408,21.5775741805452,13.408385003680449,53.20705947999537,272171158495640.62,9.17139963780882,699.657290370079,1459.00181638603,0.00470951888393,0.0220705752833192,0.382186875039141,21.5780472654356,17.3165796601593,17.315764170975772,0.0047095188839264,0.5927786901736775,3845730345798981.5,0.01485050332645,5.271744505491444e-05,3.16,35.8,2023-05-05 13:38:00,4.70951888392645e-05,0.7450230322246545,0.0,37,205.9626413462153,4.70951888392645e-05,18.046913,2.9507961,0.7450230322246545,0.0,0.0,0.3289072861555581,930.2427163722743,13586.902545484394,0.3404949396383085,-0.9402463486133326,1.396328254837677,229.5359892593787,0.4337201946131168,0.0,1.0,221.9573190207031,28.117254249628648,78.74408665360903,0.7423244614877658,218.45863,4.852150792778086e-05,11558.267956673197,0.0,0.0030422084594107,0.00417196,157.48817330721806,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13586.902545484394,0.0,4.6949935e-05,-7.988845e-08,120040.64,0.7184389,-286.23364,0.0,0.0,1.0,-3.6891032046193547e-13,2.0790188e-12,2.1709556000000003e-16,0.0,0.0,0.0,7.480000000000001e-16,2.319650735623864e-14,1.7101085991268738e-12,1066.435436035341,13.586902545484394,1.164720927309812e-12,4.6949935e-05,-7.988845e-08,120040.64,0.7184389,-286.23364,0.0,0.0,1.0,-3.6891032046193547e-13,2.0790188e-12,2.1709556000000003e-16,0.0,0.0,0.0,7.480000000000001e-16,2.319650735623864e-14,1.7101085991268738e-12,1066.435436035341,13.586902545484394,0.0
