trajectory,season,diurnal,engine,saf_level,water_injection,untrimmed_min_altitude,untrimmed_max_altitude,trimmed_min_altitude,trimmed_max_altitude,fuel_sum,fuel_kg_sum,energy_sum,ei_co2_conservative_sum,ei_co2_optimistic_sum,co2_conservative_sum,co2_optimistic_sum,ei_nox_sum,nox_sum,ei_h2o_sum,h2o_sum,ei_nvpm_mass_sum,nvpm_mass_sum,ei_nvpm_num_sum,nvpm_num_sum,nox_impact_sum,co2_impact_cons_sum,co2_impact_opti_sum,h2o_impact_sum,contrail_atr20_cocip_sum,contrail_atr20_accf_sum,contrail_atr20_accf_cocip_pcfa_sum,climate_non_co2_cocip,climate_total_cons_cocip,climate_total_opti_cocip,climate_non_co2_accf,climate_total_cons_accf,climate_total_opti_accf,climate_non_co2_accf_cocip_pcfa,climate_total_cons_accf_cocip_pcfa,climate_total_opti_accf_cocip_pcfa,accf_sac_pcfa_sum,accf_sac_issr_sum,accf_sac_sac_sum,contrail_formed,contrail_atr20_cocip_sum_relative_change,contrail_atr20_accf_sum_relative_change,contrail_atr20_accf_cocip_pcfa_sum_relative_change,nox_impact_sum_relative_change,co2_impact_cons_sum_relative_change,co2_impact_opti_sum_relative_change,h2o_impact_sum_relative_change,climate_non_co2_cocip_relative_change,climate_non_co2_accf_relative_change,climate_non_co2_accf_cocip_pcfa_relative_change,climate_total_cons_cocip_relative_change,climate_total_opti_cocip_relative_change,climate_total_cons_accf_relative_change,climate_total_opti_accf_relative_change,climate_total_cons_accf_cocip_pcfa_relative_change,climate_total_opti_accf_cocip_pcfa_relative_change,engine_display
bos_fll,2023-02-06,daytime,GTF2000,0,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,104.96976650557713,6298.1859903346285,271017241.3500894,650.25,650.25,24090.56141302995,24090.56141302995,2.067333289553725,88.71120537344986,210.29,7790.856070043936,0.0022468900443866,0.1117396126693441,9.113306804169962e+16,3.9833042716556114e+18,7.575098877531053e-11,3.6226536527218384e-12,3.6226536527218384e-12,2.648646364377422e-12,-5.073619481392033e-12,-7.984273855485294e-12,-4.200567675294821e-12,7.332601565829592e-11,7.694866931101776e-11,7.694866931101776e-11,7.041536128420266e-11,7.403801493692449e-11,7.403801493692449e-11,7.419906746439313e-11,7.782172111711496e-11,7.782172111711496e-11,5.828832189548876,7.850433569174726,18.527051345449884,True,-0.3428540567884202,0.0,-0.310525678207013,4.606008902090061e-06,0.0,0.0,0.0,0.03745714504615293,4.955024643094565e-06,0.02616905028336398,0.03563087345879793,0.03563087345879793,4.712575912887598e-06,4.712575912887598e-06,0.024920505492123657,0.024920505492123657,CFM2008
bos_fll,2023-02-06,daytime,GTF,0,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,87.8769128011722,5272.614768070331,226885886.08483443,650.25,650.25,20167.75148786902,20167.75148786902,2.1035989754959954,71.27996167232929,210.29,6522.224468103,0.0013748988181788,0.0552777372186535,1.1502902544441496e+17,3.7015303885588695e+18,6.504527444564898e-11,3.0320722830846397e-12,3.0320722830846397e-12,2.229223905130779e-12,-5.465882735975245e-12,-9.017393412367267e-12,-4.91375736506804e-12,6.180861561480451e-11,6.484068789788913e-11,6.484068789788913e-11,5.825710493841249e-11,6.128917722149711e-11,6.128917722149711e-11,6.236074098571172e-11,6.539281326879634e-11,6.539281326879634e-11,6.4202564154270645,7.850433569174726,20.363267964801704,True,-0.3095861374501284,0.06076577906188276,-0.2380608666479509,-0.07603234152046538,-0.08874615954648281,-0.08874615954648281,-0.0859847507360892,-0.04792493042523583,-0.09448505045140089,-0.0606582410001848,-0.049915150190954036,-0.049915150190954036,-0.0942028385583539,-0.0942028385583539,-0.06199882211784383,-0.06199882211784383,GTF
bos_fll,2023-02-06,daytime,GTF2035,0,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,80.90410326305869,4854.24619578352,208883068.0507607,650.25,650.25,18567.491698871967,18567.491698871967,2.465027990375245,77.18525828627187,210.29,6004.702544184214,0.0013961525179313,0.0519589315606661,1.1213330964203072e+17,3.385353441364818e+18,7.044361484875106e-11,2.798848512535365e-12,2.798848512535365e-12,2.0568526708784026e-12,-5.4542763619880745e-12,-9.017393412367267e-12,-4.985842021899241e-12,6.704619115764139e-11,6.984503967017675e-11,6.984503967017675e-11,6.348307410726219e-11,6.628192261979757e-11,6.628192261979757e-11,6.751462549773024e-11,7.03134740102656e-11,7.03134740102656e-11,6.4202564154270645,7.850433569174726,21.694683446841537,True,-0.31054679431365056,0.06076577906188276,-0.2311800343136716,-0.03629888729624825,-0.1282885404358463,-0.1282885404358463,-0.12576640417201687,-0.007292025068148258,-0.051767785522165884,-0.021025541362361965,-0.012783089231256387,-0.012783089231256387,-0.055269644527916564,-0.055269644527916564,-0.025797178396048275,-0.025797178396048275,GTF2035
bos_fll,2023-02-06,daytime,GTF2035,20,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,80.5025409897305,4830.152459383829,208879943.1060537,637.5,528.0029999999999,18113.07172268936,15001.970523600236,2.464938250601036,76.79938911646929,214.88,6105.31270866116,0.0011669659865093,0.0441184097183798,9.372532908503528e+16,2.937388848674952e+18,7.009138207914451e-11,2.730354978544481e-12,2.26138920742968e-12,2.0913178678353784e-12,-5.190002711647734e-12,-9.017393412367267e-12,-4.695337126716162e-12,6.699269723533215e-11,6.972305221387663e-11,6.925408644276184e-11,6.316530653461261e-11,6.589566151315709e-11,6.542669574204231e-11,6.748736282026372e-11,7.021771779880821e-11,6.974875202769342e-11,6.4202564154270645,7.850433569174726,25.80948036823935,True,-0.3328085438270359,0.06076577906188276,-0.25938782612383443,-0.03880172766833387,-0.1404529296223385,-0.23134849246443198,-0.11758073884913282,-0.007691095239615948,-0.054269790098076226,-0.021227394016514085,-0.013656972067167119,-0.017030596683375546,-0.05818253628995107,-0.06174081185455766,-0.026478100566852944,-0.02982601248082311,GTF2035 - 20
bos_fll,2023-02-06,daytime,GTF2035,100,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,78.93529019175112,4736.117411505067,208867513.96478495,585.2249999999999,39.015,16304.084189106194,1086.9389459404129,2.464592064222048,75.2938703669647,232.9000000000001,6488.480853761943,0.0006726422714127,0.0270273220113883,5.626553689128726e+16,2.002258544923892e+18,6.871705237451228e-11,2.457689000897823e-12,1.6384593339318824e-13,2.2225777167369624e-12,-4.6329280129459e-12,-9.017393412367267e-12,-3.9967232680593385e-12,6.630670207830333e-11,6.876439107920116e-11,6.647054801169653e-11,6.192223667888197e-11,6.43799256797798e-11,6.208608261227516e-11,6.694290682318988e-11,6.940059582408772e-11,6.710675275658309e-11,6.4202564154270645,7.850433569174726,38.04360667227308,True,-0.38230453939127523,0.06076577906188276,-0.33282293170655736,-0.04868393383766425,-0.19159523043171023,-0.9134578363647492,-0.08746644386414439,-0.012836860581320135,-0.06417278007611124,-0.025275320737042348,-0.020577395350488085,-0.037526208996399614,-0.06977014745788138,-0.08779706157686196,-0.03232563275219289,-0.04910276691131912,GTF2035 - 100
bos_fll,2023-02-06,daytime,GTF2035_wi,0,15,693.4200000000001,11459.633333333337,701.0400000000001,11459.633333333337,74.39271582439238,4463.562949463541,192071577.27836567,650.25,650.25,17073.12828169805,17073.12828169805,0.2012364840433367,5.9910512958534845,210.29,5521.427368486403,0.0011291651263859,0.0390347378882642,8.989683151610915e+16,2.537547826018066e+18,5.065482650303328e-12,2.5673253181104998e-12,2.5673253181104998e-12,1.887845631095509e-12,-4.782122844864555e-12,-9.017393412367267e-12,-4.392746565593009e-12,2.1712054365342818e-12,4.738530754644782e-12,4.738530754644782e-12,-2.0640651309684297e-12,5.032601871420699e-13,5.032601871420699e-13,2.560581715805828e-12,5.127907033916328e-12,5.127907033916328e-12,6.4202564154270645,7.850433569174726,34.22700942350696,True,-0.36869171382652627,0.06076577906188276,-0.2901770513180899,-0.8746412383605277,-0.17048980934896998,-0.17048980934896998,-0.16770683912616474,-0.9381443960210963,-0.9430435613077529,-0.9298232788568834,-0.8759422916022007,-0.8759422916022007,-0.986497013966935,-0.986497013966935,-0.8704505143848944,-0.8704505143848944,GTF2035WI
bos_fll,2023-02-06,daytime,GTF2035_wi,20,15,693.4200000000001,11459.633333333337,701.0400000000001,11459.633333333337,74.02329429618847,4441.397657771308,192068241.71032023,637.5,528.0029999999999,16655.241216642404,13794.536985271903,0.2012257154693277,5.96097942757348,214.88,5613.9266394229335,0.0009440658164099,0.0331541322073385,7.530031947478278e+16,2.204287634096908e+18,5.040004111259735e-12,2.5044789056577458e-12,2.0743096088219718e-12,1.919466547652466e-12,-4.5777018065932895e-12,-9.017393412367267e-12,-4.120483211255342e-12,2.3817688523189104e-12,4.886247757976656e-12,4.456078461140882e-12,-2.0579227534550665e-12,4.465561522026793e-13,1.6386855366904822e-14,2.8389874476568586e-12,5.3434663533146036e-12,4.91329705647883e-12,6.4202564154270645,7.850433569174726,37.20312781483186,True,-0.3874124071762422,0.06076577906188276,-0.3191960501913921,-0.8752324370922901,-0.18249560237355325,-0.271784101953342,-0.15962386017313604,-0.9323485542284754,-0.943208242985346,-0.9224888476636557,-0.8723218541366553,-0.8829041208423647,-0.9880093198009011,-0.9995574332008509,-0.865371287118499,-0.8755349250240485,GTF2035WI - 20
bos_fll,2023-02-06,daytime,GTF2035_wi,100,15,693.4200000000001,11459.633333333337,701.0400000000001,11459.633333333337,72.58529664123601,4355.117798474161,192065050.03050897,585.2249999999999,39.015,14992.493021247295,999.49953474982,0.2011810749862397,5.843876376995461,232.9000000000001,5966.5113839096,0.0005446895213983,0.0203358144719021,4.558214635292725e+16,1.50832536190012e+18,4.940948288556319e-12,2.2544663544460555e-12,1.5029775696307037e-13,2.0400217282425656e-12,-3.839340665699326e-12,-9.017393412367267e-12,-3.4774170836072653e-12,3.1416293510995583e-12,5.396095705545614e-12,3.291927108062629e-12,-2.0364233955683826e-12,2.1804295887767294e-13,-1.886125638605312e-12,3.5035529331916197e-12,5.758019287637674e-12,3.6538506901546886e-12,6.4202564154270645,7.850433569174726,47.41551298662549,True,-0.45951800655330627,0.06076577906188276,-0.393210460465866,-0.8775344551744053,-0.23279893835877177,-0.9203288138949967,-0.12980757522436662,-0.9117182689281557,-0.9437848765635697,-0.9052046138619475,-0.8599324920922302,-0.9121517446577193,-0.9941272129407478,-0.950315065543452,-0.8556803054711509,-0.905939097245876,GTF2035WI - 100
bos_fll,2023-05-05,daytime,GTF1990,0,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,99.22470275088148,5953.482165052888,256184291.0443909,650.25,650.25,22772.069281327294,22772.069281327294,1.8451559623634872,72.48632436052617,210.29,7364.457438170424,0.0087055712225749,0.3353170725262163,9.935435146373522e+17,3.4902993382525567e+19,6.415803631876919e-11,3.425144069445439e-12,3.425144069445439e-12,2.240123059809746e-12,-2.7388233371297367e-12,5.5107745293304915e-11,5.5107745293304915e-11,6.365933604144919e-11,6.708448011089464e-11,6.708448011089464e-11,1.2150590467188383e-10,1.2493104874132928e-10,1.2493104874132928e-10,1.2150590467188383e-10,1.2493104874132928e-10,1.2493104874132928e-10,27.59445811976201,30.181716571604497,104.27326998185464,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CFM1990
bos_fll,2023-05-05,daytime,GTF2000,0,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,99.22470275088148,5953.482165052888,256184291.0443909,650.25,650.25,22772.069281327294,22772.069281327294,1.8517241473518544,72.82402411145083,210.29,7364.457438170424,0.0018726177029034,0.0848265064619946,9.456033402716422e+16,3.741762306773067e+18,6.416127468627943e-11,3.425144069445439e-12,3.425144069445439e-12,2.240123059809746e-12,3.224718104416256e-13,5.5107745293304915e-11,1.7211250664401568e-11,6.67238695565308e-11,7.014901362597622e-11,7.014901362597622e-11,1.215091430393941e-10,1.2493428710883952e-10,1.2493428710883952e-10,8.361264841049073e-11,8.703779247993617e-11,8.703779247993617e-11,27.59445811976201,30.181716571604497,104.27326998185464,True,-0.789323279921275,0.0,-0.5240185393484437,2.5236790042563376e-05,0.0,0.0,0.0,0.02350405100892139,1.3325790072531241e-05,-0.18473831689996056,0.02233079863839555,0.02233079863839555,1.2960451273571953e-05,1.2960451273571953e-05,-0.17876804931833315,-0.17876804931833315,CFM2008
bos_fll,2023-05-05,daytime,GTF,0,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,81.45265626139935,4887.15937568396,210299355.09505653,650.25,650.25,18693.38461199115,18693.38461199115,1.966503142460141,60.88641942168286,210.29,6045.41614772106,0.001174947043742,0.0431217983511887,1.0707470216775331e+17,3.196336913400101e+18,5.725716615318747e-11,2.8194446710467373e-12,2.8194446710467373e-12,1.8548295794436347e-12,3.344693081093128e-13,7.116959683912536e-11,2.2041322762846058e-11,5.944646504074041e-11,6.226590971178715e-11,6.226590971178715e-11,1.3028159257175647e-10,1.3310103724280319e-10,1.3310103724280319e-10,8.115331849547717e-11,8.397276316652391e-11,8.397276316652391e-11,30.16828008406879,30.181716571604497,112.42179346233291,True,-0.7823381326035115,0.1271950397005978,-0.42860430285939816,-0.056836953075753587,-0.09699588292678545,-0.09699588292678545,-0.0940898501908829,-0.034221547349309094,0.03485354910764658,-0.1991154685473283,-0.03725207481564578,-0.03725207481564578,0.03166268439180201,0.03166268439180201,-0.19606289229835566,-0.19606289229835566,GTF
bos_fll,2023-05-05,daytime,GTF2035,0,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,74.85222155040944,4491.133293024565,193257956.7321401,650.25,650.25,17178.584845818965,17178.584845818965,2.300556208439668,65.58060160748157,210.29,5555.531883471388,0.0011982557572154,0.0404743073782835,1.0493057707109283e+17,2.9278017550142e+18,6.179166676352298e-11,2.5979647317523528e-12,2.5979647317523528e-12,1.708930831555882e-12,3.359851290766225e-13,7.116959683912536e-11,2.2074179644140396e-11,6.383658272415549e-11,6.643454745590784e-11,6.643454745590784e-11,1.3467019443420422e-10,1.3726815916595659e-10,1.3726815916595659e-10,8.557477723921926e-11,8.817274197097159e-11,8.817274197097159e-11,30.16828008406879,30.181716571604497,117.01926457116068,True,-0.7814594744555555,0.1271950397005978,-0.42799613608934584,-0.018788210669302516,-0.1373342845024796,-0.1373342845024796,-0.13451126342319208,0.0013902145607669176,0.05138765797533976,-0.17351269611952172,-0.004867715612006153,-0.004867715612006153,0.04705243209197539,0.04705243209197539,-0.1724901591261835,-0.1724901591261835,GTF2035
bos_fll,2023-05-05,daytime,GTF2035,20,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,74.48081029766553,4468.848617859931,193255358.4793527,637.5,528.0029999999999,16758.182316974744,13879.79692221116,2.300476767165061,65.25287626000144,214.88,5648.624652974953,0.0009656397540893,0.0332148735010952,8.538559449102517e+16,2.458335652762063e+18,6.14829845965805e-11,2.534393498921997e-12,2.0990860715471557e-12,1.737570403976475e-12,3.109652425146905e-13,7.116959683912536e-11,2.190985280382198e-11,6.353152024307166e-11,6.606591374199367e-11,6.563060631461883e-11,1.3439015183968234e-10,1.3692454533860433e-10,1.3648923791122948e-10,8.513040780437897e-11,8.766480130330097e-11,8.722949387592611e-11,30.16828008406879,30.181716571604497,118.8561097699628,True,-0.7960742298071393,0.1271950397005978,-0.4310429474523092,-0.021291228793747202,-0.1494663906896815,-0.24004394531977571,-0.12634273113517133,-0.0010049134199679273,0.05034953388277853,-0.1760363240690499,-0.007649743567610736,-0.01095484948571993,0.04580194912167479,0.044213053691818646,-0.17529150936015453,-0.17770295268059347,GTF2035 - 20
