trajectory,season,diurnal,engine,saf_level,water_injection,untrimmed_min_altitude,untrimmed_max_altitude,trimmed_min_altitude,trimmed_max_altitude,fuel_sum,fuel_kg_sum,energy_sum,ei_co2_conservative_sum,ei_co2_optimistic_sum,co2_conservative_sum,co2_optimistic_sum,ei_nox_sum,nox_sum,ei_h2o_sum,h2o_sum,ei_nvpm_mass_sum,nvpm_mass_sum,ei_nvpm_num_sum,nvpm_num_sum,nox_impact_sum,co2_impact_cons_sum,co2_impact_opti_sum,h2o_impact_sum,contrail_atr20_cocip_sum,contrail_atr20_accf_sum,contrail_atr20_accf_cocip_pcfa_sum,climate_non_co2_cocip,climate_total_cons_cocip,climate_total_opti_cocip,climate_non_co2_accf,climate_total_cons_accf,climate_total_opti_accf,climate_non_co2_accf_cocip_pcfa,climate_total_cons_accf_cocip_pcfa,climate_total_opti_accf_cocip_pcfa,accf_sac_pcfa_sum,accf_sac_issr_sum,accf_sac_sac_sum,contrail_formed,contrail_atr20_cocip_sum_relative_change,contrail_atr20_accf_sum_relative_change,contrail_atr20_accf_cocip_pcfa_sum_relative_change,nox_impact_sum_relative_change,co2_impact_cons_sum_relative_change,co2_impact_opti_sum_relative_change,h2o_impact_sum_relative_change,climate_non_co2_cocip_relative_change,climate_non_co2_accf_relative_change,climate_non_co2_accf_cocip_pcfa_relative_change,climate_total_cons_cocip_relative_change,climate_total_opti_cocip_relative_change,climate_total_cons_accf_relative_change,climate_total_opti_accf_relative_change,climate_total_cons_accf_cocip_pcfa_relative_change,climate_total_opti_accf_cocip_pcfa_relative_change,engine_display,season_astro
bos_fll,2023-02-06,nighttime,GTF2000,0,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,117.81328991501104,7068.797394900661,304177420.6999704,650.25,650.25,27038.15003549503,27038.15003549503,2.2143887559729403,104.69293089605569,210.29,8744.10237749212,0.0026537880832798,0.1392792799112143,1.0215591043861056e+17,4.801223955294999e+18,9.114329729477648e-11,4.1587432261706455e-12,4.1587432261706455e-12,3.6103493383801043e-12,2.641998702845318e-12,7.735800382889817e-12,7.735800382889817e-12,9.73956453360019e-11,1.0155438856217256e-10,1.0155438856217256e-10,1.024894470160464e-10,1.0664819024221703e-10,1.0664819024221703e-10,1.024894470160464e-10,1.0664819024221703e-10,1.0664819024221703e-10,3.6096883792887726,5.071444355966268,83.77792385787053,True,-0.33031925844011184,-0.3431831381970584,-0.3431831381970584,2.488535945428234e-06,0.0,0.0,0.0,-0.013201162592322058,-0.03793900935498073,-0.03793900935498073,-0.01266741114845203,-0.01266741114845203,-0.036513598070457655,-0.036513598070457655,-0.036513598070457655,-0.036513598070457655,CFM2008,winter
bos_fll,2023-02-06,nighttime,GTF,0,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,98.31984250280976,5899.190550168586,253848068.5643044,650.25,650.25,22564.40385439484,22564.40385439484,2.194891612511258,83.05491299312035,210.29,7297.298710558542,0.0016036158905994,0.0691603767646826,1.284094055913717e+17,4.569570760071033e+18,7.641762987065294e-11,3.490602814406843e-12,3.490602814406843e-12,3.043117542877397e-12,2.64582300383465e-12,8.233756091582397e-12,8.233756091582397e-12,8.210657041736499e-11,8.559717323177183e-11,8.559717323177183e-11,8.769450350511273e-11,9.118510631951956e-11,9.118510631951956e-11,8.769450350511273e-11,9.118510631951956e-11,9.118510631951956e-11,5.071444355966268,5.071444355966268,90.36547141669426,True,-0.3296747884275694,-0.31537641526665694,-0.31537641526665694,-0.08787999632270337,-0.08734608268726739,-0.08734608268726739,-0.08525356864713228,-0.09826552557702273,-0.11539125348653832,-0.11539125348653832,-0.09782534995098086,-0.09782534995098086,-0.1143494377925364,-0.1143494377925364,-0.1143494377925364,-0.1143494377925364,GTF,winter
bos_fll,2023-02-06,nighttime,GTF2035,0,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,88.00359800621888,5280.215880373133,227212969.54833627,650.25,650.25,20196.825742427234,20196.825742427234,2.465899237632664,88.9754553344408,210.29,6531.627044021565,0.0016133689635917,0.0653322606326379,1.079184753182958e+17,4.014581885349488e+18,8.33599477094287e-11,3.238412259381665e-12,3.238412259381665e-12,2.822496910615684e-12,2.6232990170227564e-12,8.368925267392446e-12,8.368925267392446e-12,8.880574363706714e-11,9.20441558964488e-11,9.20441558964488e-11,9.455136988743681e-11,9.778978214681848e-11,9.778978214681848e-11,9.455136988743681e-11,9.778978214681848e-11,9.778978214681848e-11,5.071444355966268,5.071444355966268,93.47284834828096,True,-0.3334795407551544,-0.3080258985192964,-0.3080258985192964,-0.044600409530689535,-0.12441687464681753,-0.12441687464681753,-0.12247338071967899,-0.05929736853909204,-0.07810609049810366,-0.07810609049810366,-0.06175245655605347,-0.06175245655605347,-0.07971801363531389,-0.07971801363531389,-0.07971801363531389,-0.07971801363531389,GTF2035,winter
bos_fll,2023-02-06,nighttime,GTF2035,20,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,87.56716224477728,5254.029734686637,227210515.8765236,637.5,528.0029999999999,19702.61150507489,16318.490952963224,2.465823625647118,88.53156679173297,214.88,6641.093584643909,0.001360007487401,0.0555470986219561,9.369541090880131e+16,3.5383696314564905e+18,8.2944004256009e-11,3.159176116565979e-12,2.616556026784607e-12,2.869805707718086e-12,2.357453418755953e-12,7.838293904071442e-12,7.838293904071442e-12,8.817126338248303e-11,9.1330439499049e-11,9.078781940926763e-11,9.365210386779852e-11,9.681127998436449e-11,9.626865989458312e-11,9.365210386779852e-11,9.681127998436449e-11,9.626865989458312e-11,5.071444355966268,5.071444355966268,95.12082244631404,True,-0.3800887996890515,-0.337364047839875,-0.337364047839875,-0.04709625977418747,-0.13659170903499826,-0.22761905294638707,-0.11427869015385858,-0.06286910331051349,-0.08285332782101802,-0.08285332782101802,-0.06562880534313296,-0.06859488532706659,-0.08471230417086038,-0.08750181161276287,-0.08471230417086038,-0.08750181161276287,GTF2035 - 20,winter
bos_fll,2023-02-06,nighttime,GTF2035,100,0,518.1600000000001,11459.633333333337,701.0400000000001,11459.633333333337,85.86369055444865,5151.82143326692,227200477.0285044,585.2249999999999,39.015,17735.145284021368,1182.343018934758,2.46549522569956,86.79780174452377,232.9000000000001,7057.995363575679,0.0008091451316849,0.0341672826948472,6.423911502549834e+16,2.5303019561384986e+18,8.1319864029735e-11,2.8437272926217336e-12,1.895818195081156e-13,3.049978096489489e-12,2.170118700141366e-12,6.56926063675246e-12,6.56926063675246e-12,8.653996082636586e-11,8.93836881189876e-11,8.672954264587397e-11,9.093910276297696e-11,9.378283005559868e-11,9.112868458248508e-11,9.093910276297696e-11,9.378283005559868e-11,9.112868458248508e-11,5.071444355966268,5.071444355966268,98.9461374707198,True,-0.41493958233362804,-0.41316770654525775,-0.41316770654525775,-0.05695712290785363,-0.1877931410092812,-0.9128023698704327,-0.08413568962943743,-0.07216387840158107,-0.09743202996105216,-0.09743202996105216,-0.07634737526557088,-0.09131298613082635,-0.10046659755795731,-0.11465485630890533,-0.10046659755795731,-0.11465485630890533,GTF2035 - 100,winter
bos_fll,2023-02-06,nighttime,GTF2035_wi,0,15,693.4200000000001,11459.633333333337,701.0400000000001,11459.633333333337,80.70469577586803,4842.281746552082,208368225.83588263,650.25,650.25,18521.727680561715,18521.727680561715,0.2001551522550088,6.804590343815934,210.29,5989.902520484927,0.0012987835943386,0.0486926029364932,8.6319513087955e+16,2.9768971303181706e+18,5.936005346825257e-12,2.963164431450145e-12,2.963164431450145e-12,2.583415042753643e-12,2.315234570983407e-12,7.306297532844762e-12,7.306297532844762e-12,1.0834654960562308e-11,1.3797819392012452e-11,1.3797819392012452e-11,1.5825717922423663e-11,1.8788882353873806e-11,1.8788882353873806e-11,1.5825717922423663e-11,1.8788882353873806e-11,1.8788882353873806e-11,5.071444355966268,5.071444355966268,97.60604919433332,True,-0.38779228417451905,-0.3681292123721707,-0.3681292123721707,-0.8777075458352894,-0.16787339182096422,-0.16787339182096422,-0.1658013176533662,-0.8044924372227565,-0.7495901709577137,-0.7495901709577137,-0.766055544602522,-0.766055544602522,-0.7185617152116693,-0.7185617152116693,-0.7185617152116693,-0.7185617152116693,GTF2035WI,winter
bos_fll,2023-02-06,nighttime,GTF2035_wi,20,15,693.4200000000001,11459.633333333337,701.0400000000001,11459.633333333337,80.30373177177489,4818.2239063064935,208364092.8282243,637.5,528.0029999999999,18068.33964864935,14964.92163059734,0.2001466973582659,6.770430088875241,214.88,6090.235017571407,0.0010951676938895,0.0414381087098249,7.50484959803232e+16,2.626519021769204e+18,5.906165564639798e-12,2.8906085152092e-12,2.3941175966368675e-12,2.626674660604687e-12,2.061353675648961e-12,6.817015921374862e-12,6.817015921374862e-12,1.0594193900893447e-11,1.3484802416102647e-11,1.2988311497530316e-11,1.5349856146619348e-11,1.824046466182855e-11,1.7743973743256216e-11,1.5349856146619348e-11,1.824046466182855e-11,1.7743973743256216e-11,5.071444355966268,5.071444355966268,98.9461374707198,True,-0.43599330554747695,-0.39770075788629106,-0.39770075788629106,-0.8782848869603361,-0.17989380548532816,-0.26929087573353044,-0.15771539085556371,-0.8084158277286666,-0.7562018720622858,-0.7562018720622858,-0.7707544699265136,-0.7782591581833191,-0.7256495943435727,-0.7321169722676077,-0.7256495943435727,-0.7321169722676077,GTF2035WI - 20,winter
bos_fll,2023-02-06,nighttime,GTF2035_wi,100,15,693.4200000000001,11459.633333333337,701.0400000000001,11459.633333333337,78.74307653390275,4724.584592034166,208358905.0932988,585.2249999999999,39.015,16264.382458077616,1084.2921638718412,0.200107562945362,6.637623879104751,232.9000000000001,6472.680891086808,0.0006524815769928,0.0255868348685287,5.169336915244352e+16,1.8844794712582927e+18,5.790268033665938e-12,2.602031709675691e-12,1.734687806450461e-13,2.7916410739790707e-12,2.019257255203364e-12,5.677305859564761e-12,5.677305859564761e-12,1.0601166362848372e-11,1.3203198072524063e-11,1.077463514349342e-11,1.4259214967209768e-11,1.686124667688546e-11,1.4432683747854816e-11,1.4259214967209768e-11,1.686124667688546e-11,1.4432683747854816e-11,5.071444355966268,5.071444355966268,105.38434087540986,True,-0.44431109007000325,-0.4718031312172349,-0.4718031312172349,-0.8805306477436236,-0.23025637316235853,-0.919916762904431,-0.1278833943300665,-0.8083018240704257,-0.7715455785693963,-0.7715455785693963,-0.7750032553301859,-0.8125088977795776,-0.7437360459427073,-0.7765219977395303,-0.7437360459427073,-0.7765219977395303,GTF2035WI - 100,winter
cts_tpe,2023-02-06,daytime,GTF1990,0,0,1424.94,9806.94,2251.71,9806.94,162.37490529737033,9742.49431784222,419229272.9910685,1002.15,1002.15,37265.04076574649,37265.04076574649,3.015153932762785,116.61974466703433,324.09400000000005,12051.465471170826,0.0131079806659389,0.5145602002812653,1.4791149011465057e+18,5.65548512642077e+19,9.971851076137847e-11,6.384002192086168e-12,6.384002192086168e-12,2.6671202429478133e-12,-4.80049841875226e-11,8.078493259577345e-12,8.078493259577345e-12,5.4380646816803685e-11,6.076464900888986e-11,6.076464900888986e-11,1.1046412426390364e-10,1.1684812645598978e-10,1.1684812645598978e-10,1.1046412426390364e-10,1.1684812645598978e-10,1.1684812645598978e-10,36.52702711303903,73.36109194288612,86.84236618053352,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CFM1990,winter
cts_tpe,2023-02-06,daytime,GTF2000,0,0,1424.94,9806.94,2251.71,9806.94,162.37490529737033,9742.49431784222,419229272.9910685,1002.15,1002.15,37265.04076574649,37265.04076574649,3.015333102757433,116.62240790688443,324.09400000000005,12051.465471170826,0.002872828023119,0.1183548927074775,1.407899537202458e+17,5.549201831869366e+18,9.97189832548503e-11,6.384002192086168e-12,6.384002192086168e-12,2.6671202429478133e-12,-1.0155964355567966e-11,2.473615111098768e-12,2.473615111098768e-12,9.223013914223014e-11,9.861414133431629e-11,9.861414133431629e-11,1.0485971860889687e-10,1.1124372080098304e-10,1.1124372080098304e-10,1.0485971860889687e-10,1.1124372080098304e-10,1.1124372080098304e-10,36.52702711303903,73.36109194288612,86.84236618053352,True,-0.650763455205908,-0.5311619205934531,-0.5311619205934531,2.3691306098423106e-06,0.0,0.0,0.0,0.25816308178037056,-0.026027798780822856,-0.026027798780822856,0.2374813627580017,0.2374813627580017,-0.024570828472850713,-0.024570828472850713,-0.024570828472850713,-0.024570828472850713,CFM2008,winter
cts_tpe,2023-02-06,daytime,GTF,0,0,1424.94,9806.94,2251.71,9806.94,138.42895991165597,8305.737594699356,357404194.43750805,1002.15,1002.15,31769.44629972504,31769.44629972504,3.2430972858460256,105.7269217711899,324.09400000000005,10274.197404643106,0.0019790118666228,0.0685087749509273,1.5501011728120618e+17,5.035244304578988e+18,9.236498949469282e-11,5.468125746361971e-12,5.468125746361971e-12,2.275155880237397e-12,-2.232372563236413e-11,9.049979868850268e-13,9.049979868850268e-13,7.231641974256608e-11,7.778454548892805e-11,7.778454548892805e-11,9.554514336181524e-11,1.010132691081772e-10,1.010132691081772e-10,9.554514336181524e-11,1.010132691081772e-10,1.010132691081772e-10,39.542905738364624,73.36109194288612,99.22121335539197,True,-0.36516038216723584,-0.7985197598447246,-0.7985197598447246,-0.0382829407881598,-0.0772752749953961,-0.0772752749953961,-0.07930847102444011,0.14156423201288376,-0.07241897936938185,-0.07241897936938185,0.12284370574457759,0.12284370574457759,-0.07268317228395209,-0.07268317228395209,-0.07268317228395209,-0.07268317228395209,GTF,winter
cts_tpe,2023-02-06,daytime,GTF2035,0,0,1424.94,9806.94,2251.71,9806.94,126.97334670401516,7618.400802240911,327827404.92122865,1002.15,1002.15,29140.38306857149,29140.38306857149,3.791608112793788,113.48109891488429,324.09400000000005,9423.961792372009,0.0020064041901633,0.0639317126304105,1.5248367492494154e+17,4.606160483554604e+18,9.921821515130938e-11,5.020105776336253e-12,5.020105776336253e-12,2.089169949262536e-12,-3.026977572674614e-11,-5.601098897568246e-13,-5.601098897568246e-13,7.103760937382576e-11,7.605771515016203e-11,7.605771515016203e-11,1.007472752108151e-10,1.0576738098715136e-10,1.0576738098715136e-10,1.007472752108151e-10,1.0576738098715136e-10,1.0576738098715136e-10,41.90007697089139,73.36109194288612,113.88424854041652,True,-0.22657633802008634,-0.8703239678743673,-0.8703239678743673,-0.0025148479134449327,-0.11959693993835357,-0.11959693993835357,-0.12151283255000296,0.1328113072446513,-0.04600532488897039,-0.04600532488897039,0.11177314640970855,0.11177314640970855,-0.04977526317059734,-0.04977526317059734,-0.04977526317059734,-0.04977526317059734,GTF2035,winter
