trajectory,season,diurnal,engine,saf_level,water_injection,untrimmed_min_altitude,untrimmed_max_altitude,trimmed_min_altitude,trimmed_max_altitude,fuel_sum,fuel_kg_sum,energy_sum,ei_co2_conservative_sum,ei_co2_optimistic_sum,co2_conservative_sum,co2_optimistic_sum,ei_nox_sum,nox_sum,ei_nvpm_mass_sum,nvpm_mass_sum,ei_nvpm_num_sum,nvpm_num_sum,nox_impact_sum,co2_impact_cons_sum,co2_impact_opti_sum,h2o_impact_sum,contrail_atr20_cocip_sum,contrail_atr20_accf_sum,contrail_atr20_accf_cocip_pcfa_sum,climate_non_co2_cocip,climate_total_cons_cocip,climate_total_opti_cocip,climate_non_co2_accf,climate_total_cons_accf,climate_total_opti_accf,climate_non_co2_accf_cocip_pcfa,climate_total_cons_accf_cocip_pcfa,climate_total_opti_accf_cocip_pcfa,accf_sac_pcfa_sum,accf_sac_issr_sum,accf_sac_sac_sum
gru_lim,2023-08-06,nighttime,GTF1990,0,0,1544.3200000000002,12374.88,1844.04,12374.88,187.0776909083476,11224.661454500856,483008407.0486263,998.325,998.325,42934.33006346578,42934.33006346578,3.849063101641356,178.39173054090543,0.0124465382097678,0.5705418233942451,8.284401212139789e+17,3.6011399934422966e+19,3.478144058506059e-10,8.39604676796664e-12,8.39604676796664e-12,2.7981662065696835e-12,0.0,0.0,0.0,3.5061257205717555e-10,3.590086188251422e-10,3.590086188251422e-10,3.5061257205717555e-10,3.590086188251422e-10,3.590086188251422e-10,3.5061257205717555e-10,3.590086188251422e-10,3.590086188251422e-10,0.0,0.0,166.17706830937868
gru_lim,2023-08-06,nighttime,GTF2000,0,0,1544.3200000000002,12374.88,1844.04,12374.88,187.0776909083476,11224.661454500856,483008407.0486263,998.325,998.325,42934.33006346578,42934.33006346578,3.849072747421085,178.3917825573447,0.004974114168182647,0.23554281503673125,1.6283481728531232e+17,7.424475052631144e+18,3.478144727726904e-10,8.39604676796664e-12,8.39604676796664e-12,2.7981662065696835e-12,0.0,0.0,0.0,3.5061263897926007e-10,3.590086857472267e-10,3.590086857472267e-10,3.5061263897926007e-10,3.590086857472267e-10,3.590086857472267e-10,3.5061263897926007e-10,3.590086857472267e-10,3.590086857472267e-10,0.0,0.0,166.17706830937868
gru_lim,2023-08-06,nighttime,GTF,0,0,1544.3200000000002,12374.88,1844.04,12374.88,157.09668400849932,9425.80104050996,405601644.57418406,998.325,998.325,36053.68897995059,36053.68897995059,3.639059017885737,138.54276324520777,0.002809525439193412,0.11080582842689213,1.8155983090181088e+17,6.575111908124319e+18,2.6806667334506255e-10,7.05049917830145e-12,7.05049917830145e-12,2.3513177702521845e-12,0.0,0.0,0.0,2.7041799111531473e-10,2.774684902936162e-10,2.774684902936162e-10,2.7041799111531473e-10,2.774684902936162e-10,2.774684902936162e-10,2.7041799111531473e-10,2.774684902936162e-10,2.774684902936162e-10,0.0,0.0,196.89183683994742
gru_lim,2023-08-06,nighttime,GTF2035,0,0,1544.3200000000002,12374.88,1844.04,12374.88,145.69574932599528,8741.744959559717,376166027.3548142,998.325,998.325,33437.17447031592,33437.17447031592,4.268126339731661,153.4580990668207,0.002879948481911723,0.10639095613547322,1.7187273704973802e+17,6.075240130249869e+18,2.948119033772145e-10,6.538825229750668e-12,6.538825229750668e-12,2.182965255370391e-12,0.0,0.0,0.0,2.969948686325849e-10,3.0353369386233555e-10,3.0353369386233555e-10,2.969948686325849e-10,3.0353369386233555e-10,3.0353369386233555e-10,2.969948686325849e-10,3.0353369386233555e-10,3.0353369386233555e-10,0.0,0.0,202.19990091597992
gru_lim,2023-08-06,nighttime,GTF2035,20,0,1544.3200000000002,12374.88,1844.04,12374.88,144.9755535464904,8698.533212789423,376168068.7870786,978.75,810.6398999999999,32619.49954796034,27016.774305602674,4.268038330615465,152.69663762602198,0.002507558204703284,0.09268799235637573,1.5493347450443245e+17,5.497971997920389e+18,2.9334917602819374e-10,6.378924356045578e-12,5.283280308651189e-12,2.219589360626049e-12,0.0,0.0,0.0,2.955687653888198e-10,3.0194768974486537e-10,3.00852045697471e-10,2.955687653888198e-10,3.0194768974486537e-10,3.00852045697471e-10,2.955687653888198e-10,3.0194768974486537e-10,3.00852045697471e-10,0.0,0.0,205.58524614103055
gru_lim,2023-08-06,nighttime,GTF2035,100,0,1544.3200000000002,12374.88,1844.04,12374.88,142.16243609536772,8529.746165722063,376170335.6545087,898.4925000000001,59.89949999999999,29363.651175498202,1957.5767450332137,4.267790337323231,149.72642155843755,0.0016857657973644849,0.062273467208455245,1.1879797092164598e+17,4.234762358316218e+18,2.8764014595412453e-10,5.7422251187640924e-12,3.828150079176062e-13,2.359045733160202e-12,0.0,0.0,0.0,2.899991916872847e-10,2.957414168060488e-10,2.903820066952023e-10,2.899991916872847e-10,2.957414168060488e-10,2.903820066952023e-10,2.899991916872847e-10,2.957414168060488e-10,2.903820066952023e-10,0.0,0.0,218.07883992048937
gru_lim,2023-08-06,nighttime,GTF2035_wi,0,15,1844.04,12374.88,1844.04,12374.88,133.41755095213892,8005.053057128335,344465438.1012894,998.325,998.325,30619.327943515884,30619.327943515884,0.3270103369545846,10.883285001405824,0.0023116195213633496,0.0783850786126715,1.3773396101019002e+17,4.475069994942466e+18,2.1009052593045152e-11,5.987779686731995e-12,5.987779686731995e-12,1.998978956514599e-12,0.0,0.0,0.0,2.3008031549559752e-11,2.8995811236291747e-11,2.8995811236291747e-11,2.3008031549559752e-11,2.8995811236291747e-11,2.8995811236291747e-11,2.3008031549559752e-11,2.8995811236291747e-11,2.8995811236291747e-11,0.0,0.0,216.32040442796267
gru_lim,2023-08-06,nighttime,GTF2035_wi,20,15,1844.04,12374.88,1844.04,12374.88,132.75778506949342,7965.4671041696065,344466624.9198146,978.75,810.6398999999999,29870.501640636023,24739.944278840383,0.3269986513291102,10.829098018460282,0.002012520179444557,0.06828728695730991,1.2421901465052403e+17,4.050092208319147e+18,2.0904424970858038e-11,5.841342543057711e-12,4.838033547862119e-12,2.032509165157597e-12,0.0,0.0,0.0,2.2936934136015636e-11,2.8778276679073345e-11,2.7774967683877755e-11,2.2936934136015636e-11,2.8778276679073345e-11,2.7774967683877755e-11,2.2936934136015636e-11,2.8778276679073345e-11,2.7774967683877755e-11,0.0,0.0,218.07984519674167
gru_lim,2023-08-06,nighttime,GTF2035_wi,100,15,1844.04,12374.88,1844.04,12374.88,130.18613464407983,7811.16807864479,344480323.43631387,898.4925000000001,59.89949999999999,26889.946110734687,1792.663074048979,0.326957456232551,10.618004480412957,0.001352632558033019,0.04588295140520273,9.539325797194342e+16,3.1208292735457254e+18,2.049674250410497e-11,5.258478350543672e-12,3.5056522336957815e-13,2.160282197035644e-12,0.0,0.0,0.0,2.2657024701140615e-11,2.7915503051684288e-11,2.3007589924510193e-11,2.2657024701140615e-11,2.7915503051684288e-11,2.3007589924510193e-11,2.2657024701140615e-11,2.7915503051684288e-11,2.3007589924510193e-11,0.0,0.0,221.04571611450856
gru_lim,2023-11-06,daytime,GTF1990,0,0,1544.3200000000002,12374.88,1844.04,12374.88,173.4568243309709,10407.409459858256,447841236.4671606,998.325,998.325,39808.34118395782,39808.34118395782,3.532345790360687,152.86159569325753,0.012417730207155893,0.5168432314832353,9.999319023893801e+17,3.8791698069350334e+19,3.052703231961596e-10,7.784742275973976e-12,7.784742275973976e-12,2.344040023962203e-12,0.0,1.5311649225977858e-11,1.5311649225977858e-11,3.076143632201218e-10,3.153991054960958e-10,3.153991054960958e-10,3.229260124460997e-10,3.3071075472207366e-10,3.3071075472207366e-10,3.229260124460997e-10,3.3071075472207366e-10,3.3071075472207366e-10,3.697623448582266,3.697623448582266,146.96094911391614
gru_lim,2023-11-06,daytime,GTF2000,0,0,1544.3200000000002,12374.88,1844.04,12374.88,173.4568243309709,10407.409459858256,447841236.4671606,998.325,998.325,39808.34118395782,39808.34118395782,3.5337995308820505,152.8889309317314,0.004294542080905055,0.18990955802930354,1.526386177323666e+17,6.333971062069301e+18,3.05313989433612e-10,7.784742275973976e-12,7.784742275973976e-12,2.344040023962203e-12,0.0,1.5311649225977858e-11,1.5311649225977858e-11,3.076580294575742e-10,3.154427717335482e-10,3.154427717335482e-10,3.229696786835521e-10,3.3075442095952606e-10,3.3075442095952606e-10,3.229696786835521e-10,3.3075442095952606e-10,3.3075442095952606e-10,3.697623448582266,3.697623448582266,146.96094911391614
gru_lim,2023-11-06,daytime,GTF,0,0,1544.3200000000002,12374.88,1844.04,12374.88,141.29706278274912,8477.823766964946,364809234.5162686,998.325,998.325,32427.675908640922,32427.675908640922,3.3817973699201036,118.90184003933038,0.002368676443591538,0.08587594893707219,1.550782814194453e+17,5.249586585834365e+18,2.345784923204508e-10,6.341412177689781e-12,6.341412177689781e-12,1.9084269759895787e-12,0.0,1.5311649225977858e-11,1.5311649225977858e-11,2.364869192964404e-10,2.428283314741302e-10,2.428283314741302e-10,2.5179856852241827e-10,2.5813998070010806e-10,2.5813998070010806e-10,2.5179856852241827e-10,2.5813998070010806e-10,2.5813998070010806e-10,3.697623448582266,3.697623448582266,177.65123645132525
gru_lim,2023-11-06,daytime,GTF2035,0,0,1544.3200000000002,12374.88,1844.04,12374.88,131.50404806287344,7890.242883772407,339525041.53161037,998.325,998.325,30180.17903042946,30180.17903042946,3.9933990530862804,130.99542078892392,0.0024323602151057966,0.08199388432073344,1.5565926047000288e+17,4.953743855621994e+18,2.583869976162627e-10,5.901901677061761e-12,5.901901677061761e-12,1.7761012702197836e-12,0.0,1.5311649225977858e-11,1.5311649225977858e-11,2.601630988864825e-10,2.6606500056354425e-10,2.6606500056354425e-10,2.754747481124604e-10,2.813766497895221e-10,2.813766497895221e-10,2.754747481124604e-10,2.813766497895221e-10,2.813766497895221e-10,3.697623448582266,3.697623448582266,195.35823156840345
gru_lim,2023-11-06,daytime,GTF2035,20,0,1544.3200000000002,12374.88,1844.04,12374.88,130.8526211491999,7851.157268951994,339523296.095829,978.75,810.6398999999999,29441.839758569982,24384.909361638005,3.993292443365671,130.3434058697305,0.0020638381422807706,0.06984631001081125,1.366573279198393e+17,4.3778820369279667e+18,2.571003131491773e-10,5.757515330564796e-12,4.768604497386987e-12,1.8058779727009781e-12,0.0,1.5311649225977858e-11,1.5311649225977858e-11,2.589061911218783e-10,2.646637064524431e-10,2.636747956192653e-10,2.742178403478562e-10,2.7997535567842095e-10,2.7898644484524316e-10,2.742178403478562e-10,2.7997535567842095e-10,2.7898644484524316e-10,3.697623448582266,3.697623448582266,217.14480258085237
gru_lim,2023-11-06,daytime,GTF2035,100,0,1544.3200000000002,12374.88,1844.04,12374.88,128.3099255124841,7698.595530749046,339515761.50156367,898.4925000000001,59.89949999999999,26502.415114603587,1766.827674306906,3.9929033013217863,127.79963854846807,0.0012600651437903862,0.04327163378843672,9.70234808412231e+16,3.1553899908143283e+18,2.520800039487832e-10,5.182694511300258e-12,3.4551296742001717e-13,1.9192859747275778e-12,0.0,1.5311649225977858e-11,1.5311649225977858e-11,2.5399928992351076e-10,2.59181984434811e-10,2.543448028909308e-10,2.6931093914948863e-10,2.7449363366078886e-10,2.6965645211690866e-10,2.6931093914948863e-10,2.7449363366078886e-10,2.6965645211690866e-10,3.697623448582266,3.697623448582266,221.04571611450856
gru_lim,2023-11-06,daytime,GTF2035_wi,0,15,1844.04,12374.88,1844.04,12374.88,120.44141619165289,7226.484971499174,310962874.80858094,998.325,998.325,27641.30501598434,27641.30501598434,0.3064824358172331,9.318818571722693,0.0019485199456894709,0.06031784855632193,1.242748286754282e+17,3.63563932524997e+18,1.849652584510014e-11,5.405410758681382e-12,5.405410758681382e-12,1.6268057738055645e-12,0.0,1.5311649225977858e-11,1.5311649225977858e-11,2.0123331618905705e-11,2.5528742377587088e-11,2.5528742377587088e-11,3.5434980844883563e-11,4.0840391603564946e-11,4.0840391603564946e-11,3.5434980844883563e-11,4.0840391603564946e-11,4.0840391603564946e-11,3.697623448582266,3.697623448582266,221.04571611450856
gru_lim,2023-11-06,daytime,GTF2035_wi,20,15,1844.04,12374.88,1844.04,12374.88,119.84583086986156,7190.749852191693,310963977.3580298,978.75,810.6398999999999,26965.31194571885,22333.74996592218,0.3064704951721969,9.272405253883472,0.001653834802581636,0.05140787029204026,1.0919243514992114e+17,3.2146257458348283e+18,1.8404328770577212e-11,5.2732165582739085e-12,4.367488882224782e-12,1.654094259718056e-12,0.0,1.5311649225977858e-11,1.5311649225977858e-11,2.0058423030295268e-11,2.5331639588569176e-11,2.442591191252005e-11,3.537007225627312e-11,4.064328881454703e-11,3.9737561138497904e-11,3.537007225627312e-11,4.064328881454703e-11,3.9737561138497904e-11,3.697623448582266,3.697623448582266,221.04571611450856
gru_lim,2023-11-06,daytime,GTF2035_wi,100,15,1844.04,12374.88,1844.04,12374.88,117.52289356450606,7051.373613870364,310972627.74529684,898.4925000000001,59.89949999999999,24274.353665748724,1618.2902443832484,0.3064132825103343,9.09103534181881,0.00101107261627647,0.03191409202529242,7.7728237407395e+16,2.3208088856351877e+18,1.8044173755805144e-11,4.746984716857528e-12,3.164656477905019e-13,1.7580573608876056e-12,0.0,1.5311649225977858e-11,1.5311649225977858e-11,1.980223111669275e-11,2.454921583355028e-11,2.0118696764483254e-11,3.5113880342670606e-11,3.986086505952814e-11,3.543034599046111e-11,3.5113880342670606e-11,3.986086505952814e-11,3.543034599046111e-11,3.697623448582266,3.697623448582266,221.04571611450856
gru_lim,2023-11-06,nighttime,GTF1990,0,0,1544.3200000000002,12374.88,1844.04,12374.88,176.85600389236765,10611.36023354206,456617442.20954835,998.325,998.325,40588.45289329838,40588.45289329838,3.6129040488898623,160.16175404385842,0.01237637567559775,0.5310923550136444,9.497017498169148e+17,3.803987866014473e+19,3.2078225631212405e-10,7.937297454689461e-12,7.937297454689461e-12,2.3965969102922476e-12,5.77092271879134e-11,1.5003471501148066e-10,1.5003471501148066e-10,3.808880804103297e-10,3.8882537786501917e-10,3.8882537786501917e-10,4.73213568233897e-10,4.811508656885865e-10,4.811508656885865e-10,4.73213568233897e-10,4.811508656885865e-10,4.811508656885865e-10,37.463808567702785,38.16077592605901,169.18128286958415
gru_lim,2023-11-06,nighttime,GTF2000,0,0,1544.3200000000002,12374.88,1844.04,12374.88,176.85600389236765,10611.36023354206,456617442.20954835,998.325,998.325,40588.45289329838,40588.45289329838,3.6129519857397083,160.16268596845546,0.004463889308711203,0.2021860387681833,1.5476601678125482e+17,6.601925398755367e+18,3.2078384071667626e-10,7.937297454689461e-12,7.937297454689461e-12,2.3965969102922476e-12,3.486101637315931e-11,1.5003471501148066e-10,1.5003471501148066e-10,3.580414540001278e-10,3.6597875145481727e-10,3.6597875145481727e-10,4.732151526384492e-10,4.811524500931387e-10,4.811524500931387e-10,4.732151526384492e-10,4.811524500931387e-10,4.811524500931387e-10,37.463808567702785,38.16077592605901,169.18128286958415
gru_lim,2023-11-06,nighttime,GTF,0,0,1544.3200000000002,12374.88,1844.04,12374.88,146.8478390921432,8810.870345528594,379140561.83844095,998.325,998.325,33701.57907164688,33701.57907164688,3.480733437066859,125.12206251039993,0.0024923121925915183,0.09236831891129704,1.6951569824001446e+17,5.690058148697604e+18,2.4877328779504837e-10,6.5905310184553886e-12,6.5905310184553886e-12,1.9914806988382235e-12,3.240040625767158e-11,1.5003471501148066e-10,1.5003471501148066e-10,2.8316517475155814e-10,2.897557057700135e-10,2.897557057700135e-10,4.0079948350536723e-10,4.073900145238226e-10,4.073900145238226e-10,4.0079948350536723e-10,4.073900145238226e-10,4.073900145238226e-10,37.463808567702785,38.16077592605901,192.7091161846539
gru_lim,2023-11-06,nighttime,GTF2035,0,0,1544.3200000000002,12374.88,1844.04,12374.88,135.74662419215952,8144.797451529574,350478779.136769,998.325,998.325,31153.850252100616,31153.850252100616,4.067464137144597,137.6682840015414,0.002549094603602098,0.08823570105015426,1.6111096731529344e+17,5.275656455939061e+18,2.7173714287561493e-10,6.09230849374412e-12,6.09230849374412e-12,1.8399042959529836e-12,3.129933793741143e-11,1.5003471501148066e-10,1.5003471501148066e-10,3.0487638510897935e-10,3.1096869360272345e-10,3.1096869360272345e-10,4.236117621830486e-10,4.2970407067679267e-10,4.2970407067679267e-10,4.236117621830486e-10,4.2970407067679267e-10,4.2970407067679267e-10,37.463808567702785,38.16077592605901,221.04571611450856
gru_lim,2023-11-06,nighttime,GTF2035,20,0,1544.3200000000002,12374.88,1844.04,12374.88,135.07429812271454,8104.4578873628725,350477281.33900744,978.75,810.6398999999999,30391.717077610774,25171.63575236035,4.067378076584956,136.98409064647115,0.0021751412520358876,0.07552505466229245,1.4223427569458429e+17,4.686327100062958e+18,2.703856635285661e-10,5.94326911739944e-12,4.922453213794912e-12,1.8707522968055117e-12,2.917062687726364e-11,1.5003471501148066e-10,1.5003471501148066e-10,3.014270427026353e-10,3.0737031182003473e-10,3.063494959164302e-10,4.222911308368523e-10,4.2823439995425173e-10,4.272135840506472e-10,4.222911308368523e-10,4.2823439995425173e-10,4.272135840506472e-10,37.463808567702785,38.16077592605901,221.04571611450856
gru_lim,2023-11-06,nighttime,GTF2035,100,0,1544.3200000000002,12374.88,1844.04,12374.88,132.44968029130058,7946.980817478034,350469801.03159875,898.4925000000001,59.89949999999999,27357.48146416813,1823.8320976112086,4.067018565614173,134.31207652697887,0.0013577492969435252,0.04764245871078548,1.027065885948583e+17,3.4283013560934195e+18,2.6510712064544926e-10,5.349907486326213e-12,3.5666049908841415e-13,1.9882364295351724e-12,2.355502438078778e-11,1.5003471501148066e-10,1.5003471501148066e-10,2.9065038145577223e-10,2.9600028894209846e-10,2.9100704195486065e-10,4.171300720864651e-10,4.2247997957279134e-10,4.1748673258555353e-10,4.171300720864651e-10,4.2247997957279134e-10,4.1748673258555353e-10,37.463808567702785,38.16077592605901,221.04571611450856
gru_lim,2023-11-06,nighttime,GTF2035_wi,0,15,1844.04,12374.88,1844.04,12374.88,124.30917501183887,7458.550500710333,320948886.59606636,998.325,998.325,28528.95566521703,28528.95566521703,0.3117624187194272,9.771120660722548,0.0020421313681410805,0.0648865366279022,1.2868103657078998e+17,3.8719663215420006e+18,1.9431000955041442e-11,5.578995774531329e-12,5.578995774531329e-12,1.6848412521288806e-12,2.557145092125588e-11,1.5003471501148066e-10,1.5003471501148066e-10,4.6687293128426204e-11,5.2266288902957537e-11,5.2266288902957537e-11,1.7115055721865098e-10,1.7672955299318231e-10,1.7672955299318231e-10,1.7115055721865098e-10,1.7672955299318231e-10,1.7672955299318231e-10,37.463808567702785,38.16077592605901,221.04571611450856
gru_lim,2023-11-06,nighttime,GTF2035_wi,20,15,1844.04,12374.88,1844.04,12374.88,123.69573666961033,7421.7442001766185,320953327.9366379,978.75,810.6398999999999,27831.54075066232,23051.195311328564,0.3117477682885321,9.722456090378394,0.001742982918692095,0.055563636530374286,1.1368581277280704e+17,3.440893406121054e+18,1.9334242925947356e-11,5.442612413462854e-12,4.507789305326474e-12,1.7131203350578444e-12,2.3529476127835054e-11,1.5003471501148066e-10,1.5003471501148066e-10,4.4576839388840255e-11,5.001945180230311e-11,4.908462869416673e-11,1.7108207827248587e-10,1.7652469068594873e-10,1.7558986757781235e-10,1.7108207827248587e-10,1.7652469068594873e-10,1.7558986757781235e-10,37.463808567702785,38.16077592605901,221.04571611450856
gru_lim,2023-11-06,nighttime,GTF2035_wi,100,15,1844.04,12374.88,1844.04,12374.88,121.29732509158464,7277.83950549508,320960000.0318385,898.4925000000001,59.89949999999999,25053.962497666806,1670.2641665111205,0.3116987333543852,9.532615739627843,0.001088921915400937,0.0351037952900341,8.227139382106118e+16,2.5202814622700887e+18,1.8956380472825488e-11,4.899441555099287e-12,3.2662943700661915e-13,1.8207811838970304e-12,1.862246429795614e-11,1.5003471501148066e-10,1.5003471501148066e-10,3.939962595467866e-11,4.4299067509777946e-11,3.972625539168528e-11,1.7081187666820317e-10,1.7571131822330245e-10,1.711385061052098e-10,1.7081187666820317e-10,1.7571131822330245e-10,1.711385061052098e-10,37.463808567702785,38.16077592605901,221.04571611450856
hel_kef,2023-02-06,daytime,GTF1990,0,0,518.1600000000001,9966.96,723.9000000000001,9966.96,144.13398034446212,8648.038820667727,372133758.4921529,749.7,749.7,33078.74848905406,33078.74848905406,2.4867426602101705,116.44650233609772,0.011011039022654573,0.5183538284201901,1.105941441354584e+18,5.028236196839888e+19,1.4578727743517173e-10,6.46873303785946e-12,6.46873303785946e-12,2.09470644063527e-12,5.7280403040791e-12,3.296497071405539e-11,3.296497071405539e-11,1.536100241798861e-10,1.6007875721774556e-10,1.6007875721774556e-10,1.8084695458986238e-10,1.8731568762772183e-10,1.8731568762772183e-10,1.8084695458986238e-10,1.8731568762772183e-10,1.8731568762772183e-10,45.37540161606353,45.37569081523589,156.78465342807237
hel_kef,2023-02-06,daytime,GTF2000,0,0,518.1600000000001,9966.96,723.9000000000001,9966.96,144.13398034446212,8648.038820667727,372133758.4921529,749.7,749.7,33078.74848905406,33078.74848905406,2.487522645212224,116.50991466854518,0.002949029664805123,0.14522868575257208,1.264493116520551e+17,5.941598003804652e+18,1.4609110152262304e-10,6.46873303785946e-12,6.46873303785946e-12,2.09470644063527e-12,2.5888509159359127e-12,3.296497071405539e-11,3.296497071405539e-11,1.5077465887919422e-10,1.5724339191705367e-10,1.5724339191705367e-10,1.811507786773137e-10,1.8761951171517315e-10,1.8761951171517315e-10,1.811507786773137e-10,1.8761951171517315e-10,1.8761951171517315e-10,45.37540161606353,45.37569081523589,156.78465342807237
hel_kef,2023-02-06,daytime,GTF,0,0,518.1600000000001,9966.96,723.9000000000001,9966.96,124.41677883248613,7465.0067299491675,321226704.59644264,749.7,749.7,28553.65074205557,28553.65074205557,2.594846562620064,102.25129552539227,0.0020074957710045087,0.08208979558994482,1.767622132425029e+17,6.118121832269762e+18,1.2136945244491342e-10,5.583825034001978e-12,5.583825034001978e-12,1.80707786971282e-12,2.413705037748384e-12,3.296521998315253e-11,3.296521998315253e-11,1.2559023535237464e-10,1.3117406038637662e-10,1.3117406038637662e-10,1.5614175029777877e-10,1.6172557533178075e-10,1.6172557533178075e-10,1.5614175029777877e-10,1.6172557533178075e-10,1.6172557533178075e-10,45.37569081523589,45.37569081523589,163.02202749766624
hel_kef,2023-02-06,daytime,GTF2035,0,0,518.1600000000001,9966.96,723.9000000000001,9966.96,114.72922634433674,6883.753580660204,296214800.3293892,749.7,749.7,26330.357446025286,26330.357446025286,3.0354500065911654,110.35976092681912,0.002047897769444171,0.0774135338724439,1.7362244086864243e+17,5.637389109164927e+18,1.3029668731052775e-10,5.149047678333832e-12,5.149047678333832e-12,1.666107728183771e-12,2.3244640072350134e-12,3.296521998315253e-11,3.296521998315253e-11,1.3428725904594653e-10,1.3943630672428036e-10,1.3943630672428036e-10,1.6492801502186405e-10,1.7007706270019789e-10,1.7007706270019789e-10,1.6492801502186405e-10,1.7007706270019789e-10,1.7007706270019789e-10,45.37569081523589,45.37569081523589,165.30354958903513
hel_kef,2023-02-06,daytime,GTF2035,20,0,518.1600000000001,9966.96,723.9000000000001,9966.96,114.15929158756079,6849.557495253647,296209113.882244,735.0,608.7564,25685.840607201175,21274.040624508303,3.035338023572978,109.8073429448568,0.001664007348362123,0.06295813193667833,1.421470538412909e+17,4.73182366169926e+18,1.296441685375491e-10,5.023008829852675e-12,4.16025683323718e-12,1.6940161889554525e-12,2.106518682215792e-12,3.296521998315253e-11,3.296521998315253e-11,1.3344470340872032e-10,1.38467712238573e-10,1.376049602419575e-10,1.6430340470965706e-10,1.6932641353950973e-10,1.6846366154289424e-10,1.6430340470965706e-10,1.6932641353950973e-10,1.6846366154289424e-10,45.37569081523589,45.37569081523589,165.30399250346596
hel_kef,2023-02-06,daytime,GTF2035,100,0,518.1600000000001,9966.96,723.9000000000001,9966.96,111.93556436549552,6716.133861929732,296188219.4449631,674.73,44.982,23120.2908196931,1541.3527213128734,3.0349088670530007,107.65263846633638,0.000844215095368686,0.032038115002383766,7.91529275817441e+16,2.888063353081956e+18,1.2709880782250823e-10,4.521301315851095e-12,3.014200877234064e-13,1.8003138230404445e-12,1.6587032310391619e-12,3.296521998315253e-11,3.296521998315253e-11,1.3055782487658782e-10,1.3507912619243893e-10,1.3085924496431124e-10,1.618643416287012e-10,1.663856429445523e-10,1.6216576171642461e-10,1.618643416287012e-10,1.663856429445523e-10,1.6216576171642461e-10,45.37569081523589,45.37569081523589,165.38241036811831
hel_kef,2023-02-06,daytime,GTF2035_wi,0,15,518.1600000000001,9966.96,723.9000000000001,9966.96,105.22419094014157,6313.451456408494,271674129.6207139,749.7,749.7,24148.951820762486,24148.951820762486,0.2355685099789083,7.805665107350144,0.00162856363759138,0.056649387113288235,1.3420024710356778e+17,4.1273874309330524e+18,9.64065983848794e-12,4.722461689393553e-12,4.722461689393553e-12,1.5279708321972307e-12,1.953152453605943e-12,3.296521998315253e-11,3.296521998315253e-11,1.3121783124291114e-11,1.7844244813684667e-11,1.7844244813684667e-11,4.41338506538377e-11,4.885631234323126e-11,4.885631234323126e-11,4.41338506538377e-11,4.885631234323126e-11,4.885631234323126e-11,45.37569081523589,45.37569081523589,165.34636506002977
hel_kef,2023-02-06,daytime,GTF2035_wi,20,15,518.1600000000001,9966.96,723.9000000000001,9966.96,104.70234220974072,6282.140532584443,271671167.33161426,735.0,608.7564,23558.026997191664,19511.700280154022,0.23555439005694512,7.766493282344921,0.0013248738853154272,0.04609139864372421,1.1066234865399776e+17,3.467010042106869e+18,9.592288888221332e-12,4.606903057228592e-12,3.815621388119009e-12,1.5535795866787321e-12,1.8069620834884588e-12,3.296521998315253e-11,3.296521998315253e-11,1.2952830558388523e-11,1.7559733615617115e-11,1.676845194650753e-11,4.4111088458052593e-11,4.871799151528119e-11,4.79267098461716e-11,4.4111088458052593e-11,4.871799151528119e-11,4.79267098461716e-11,45.37569081523589,45.37569081523589,165.38295449522855
hel_kef,2023-02-06,daytime,GTF2035_wi,100,15,518.1600000000001,9966.96,723.9000000000001,9966.96,102.66684588399254,6160.010753039551,271662634.2197973,674.73,44.982,21205.837017338657,1413.722467822577,0.23549906918438457,7.613661988025598,0.0006745651217036918,0.023499003330082605,6.299430330495327e+16,2.117982700961308e+18,9.403483881667158e-12,4.146919238946226e-12,2.7646128259641507e-13,1.65112995145809e-12,1.4339722737137377e-12,3.296521998315253e-11,3.296521998315253e-11,1.2488586106838985e-11,1.663550534578521e-11,1.27650473894354e-11,4.401983381627778e-11,4.8166753055224006e-11,4.4296295098874196e-11,4.401983381627778e-11,4.8166753055224006e-11,4.4296295098874196e-11,45.37569081523589,45.37569081523589,165.82063195394556
hel_kef,2023-02-06,nighttime,GTF1990,0,0,716.2800000000001,9966.96,723.9000000000001,9966.96,150.9931062369386,9059.586374216316,389843061.2689023,749.7,749.7,34652.91788137741,34652.91788137741,2.605011688073482,126.33429974289086,0.010922226308774416,0.5351293947589688,1.020801444108904e+18,4.8527338722709275e+19,1.5394534750570563e-10,6.776570607913804e-12,6.776570607913804e-12,2.3481099884103116e-12,1.3685476732144645e-11,3.6115662260287084e-10,3.6115662260287084e-10,1.6997893422626058e-10,1.7675550483417438e-10,1.7675550483417438e-10,5.174500800969868e-10,5.242266507049006e-10,5.242266507049006e-10,5.174500800969868e-10,5.242266507049006e-10,5.242266507049006e-10,71.5864896273076,72.62525794850868,145.85935659637528
