,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,fuel_flow_corrected,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
109,109,109,132.58872518734057,34.33964538574219,9669.78,885974.0,TVJ571,181.598888732,-0.8484209261012566,34610D,232.18402,25.843302,-4.4309278,191.66639168005284,65787.95282887745,0.38598372633878536,0.3716489565351106,27.64385748517112,33.0068730452756,0.0,0.0002201492574122,27800.013493776034,0.8554551926888241,0.2303654790430926,0.4998137325397856,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.269199419774008,1.6878990070822075,0.6274614263397278,16.50329907848374,11.10437123890471,21.474871549468,1372345346828598.0,12.6326809312709,727.806163254783,1061.66587947749,0.0220149257412,0.014691294664039,0.164436154297577,16.5034365226378,11.1927612955773,11.190297759835252,15.105608260857778,0.4621548760832328,113589062969397.2,0.3716489565351106,0.0009728425361033933,8.126295816460668e-07,2.8440000000000003,35.8,2023-11-05 16:49:00,0.00022014925741223042,0.8554550566358482,0.0,278.0001349377603,109,0.00022014925741223042,25.843302,-4.4309278,0.8554550566358482,0.25988042,5.102848e-06,0.4171143482027441,0.0,10802.076432168418,-0.8338163647040642,-0.5520419095971781,2.273204302525986,234.66939909397604,0.5715017978687713,0.9636868866667306,0.0,227.51718388327438,0.0,0.0,0.0,0 days,0.00021628781,-4.69549e-08,99061.125,0.789224,-264.92676,0.2293496913078438,0.2293496913078438,0.9999999999999999,-4.699958618334387e-13,1.8009331e-12,2.177253e-16,1.251730645900967e-13,9.2464074262145e-14,1.251730645900967e-13,7.480000000000001e-16,3.829559994237386e-14,1.3309372535053398e-12,881.0767047006761,2.88724940634141e-14,4.743679710147717e-14,3.1624531400984772e-15,1.3521290109509787e-12,0.00021628781,-4.69549e-08,99061.125,0.789224,-264.92676,0.2293496913078438,0.2293496913078438,0.4399973012447935,-4.699958618334387e-13,1.8009331e-12,2.177253e-16,1.251730645900967e-13,9.2464074262145e-14,1.251730645900967e-13,7.480000000000001e-16,3.829559994237386e-14,1.3309372535053398e-12,881.0767047006761,2.88724940634141e-14,4.743679710147717e-14,3.1624531400984772e-15,1.3521290109509787e-12
110,110,110,132.52384185791016,34.25862975039725,9669.78,885974.0,TVJ571,181.084444288,-0.8475318715048249,34610D,232.23726,25.55399,-4.056335,191.48696633830835,65760.30897139227,0.3862212822338547,0.3654502594272974,27.255541813436903,32.5067607116006,0.0,0.0002247384901113,27800.013493776034,0.8679993714007892,0.2271295151119742,0.4931407945752752,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.160991662453435,1.6716404449536504,0.6268021494660281,16.25346862681381,11.032818722938035,21.092911291591708,1354316725269719.0,12.4895217433348,726.117221023698,1058.76400886278,0.0224738490111,0.0146286991830876,0.162124597223723,16.2533803558003,11.0826393512252,11.080149215220365,15.109278299779572,0.4578413466337903,110365800388011.42,0.3654502594272974,0.0009645548691922288,7.756284566025277e-07,2.8440000000000003,35.8,2023-11-05 16:50:00,0.00022473849011130835,0.8679997219019493,0.0,278.0001349377603,110,0.00022473849011130835,25.55399,-4.056335,0.8679997219019493,0.2802131,5.2484816e-06,0.41701872544221763,0.0,10821.468941529263,-0.8331266110132538,-0.5530823175817237,2.274093119862572,234.67363328397772,0.5801873575803853,0.9652182520063516,0.0,227.57763476634833,0.0,0.0,0.0,0 days,0.00022240786,-4.0100392e-08,99075.66,0.817515,-266.02942,0.39357962289237364,0.39357962289237364,1.0000000000000002,-4.699555349135812e-13,1.8014728e-12,2.1702586e-16,2.1449199468567228e-13,1.6000508428340336e-13,2.1449199468567228e-13,7.479999999999999e-16,5.259346905697495e-14,1.3315172349694134e-12,882.5423682468721,2.816133603958552e-14,4.6645603336968176e-14,3.1097068891312113e-15,2.3211184586976624e-12,0.00022240786,-4.0100392e-08,99075.66,0.817515,-266.02942,0.39357962289237364,0.39357962289237364,0.4399973012447935,-4.699555349135812e-13,1.8014728e-12,2.1702586e-16,2.1449199468567228e-13,1.6000508428340336e-13,2.1449199468567228e-13,7.479999999999999e-16,5.259346905697495e-14,1.3315172349694134e-12,882.5423682468721,2.816133603958552e-14,4.6645603336968176e-14,3.1097068891312113e-15,2.3211184586976624e-12
111,111,111,132.45878219604492,34.177535752118644,9669.78,885974.0,TVJ571,180.0555554,-0.8466329880023576,34610D,232.28836,25.486736,-3.625984,190.86088423964,65733.05342957882,0.3855614828141199,0.3682933297346117,27.417532336771497,32.8109647983448,25.777500513454427,0.0002248749915106,27800.013493776034,0.863480181906875,0.2284794361397625,0.4962234349773915,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.1994406829509,1.6773976283141327,0.6246840641104481,16.405426627723497,11.059503021784227,21.28876026700243,1363560846844056.8,12.5454587910979,726.941034592877,1060.50893032202,0.0224874991511,0.0146712698303798,0.163177787263553,16.4054823991724,11.1222674758296,11.11976691833824,15.107314731885957,0.459945352339907,111993927219859.58,0.3682933297346117,0.0009682454774427588,7.940000027052975e-07,2.8440000000000003,35.8,2023-11-05 16:51:00,0.00022487499151062302,0.8634806393280167,0.0,278.0001349377603,111,0.00022487499151062302,25.486736,-3.625984,0.8634806393280167,0.29470837,5.0562157e-06,0.41692698749688917,0.0,10838.144357902524,-0.8342580641849355,-0.5513741763470649,2.2716514093064686,234.66199783250713,0.577457974218529,0.9671101658465235,0.0,227.5489499735295,0.0,0.0,0.0,0 days,0.00022436396,-3.4311718e-08,99089.49,0.8253372,-266.00433,0.4131394832183901,0.4131394832183901,1.0,-4.699176590418002e-13,1.8019387e-12,2.1692363e-16,2.2536872754752282e-13,1.6798268812437451e-13,2.2536872754752282e-13,7.48e-16,5.434019395743973e-14,1.332021071305369e-12,884.0045783305806,2.8499791042523514e-14,4.700848919186379e-14,3.133899279457585e-15,2.4425788029168553e-12,0.00022436396,-3.4311718e-08,99089.49,0.8253372,-266.00433,0.4131394832183901,0.4131394832183901,0.4399973012447935,-4.699176590418002e-13,1.8019387e-12,2.1692363e-16,2.2536872754752282e-13,1.6798268812437451e-13,2.2536872754752282e-13,7.48e-16,5.434019395743973e-14,1.332021071305369e-12,884.0045783305806,2.8499791042523514e-14,4.700848919186379e-14,3.133899279457585e-15,2.4425788029168553e-12
112,112,112,132.39388602120536,34.09620666503906,9677.4,885974.0,TVJ571,177.997777624,-0.8457226380307601,34610D,232.26689,25.485598,-3.1745207,190.1089595941804,65705.63589724206,0.3853131400191074,0.3647199097100071,27.18045920961942,32.6001158600442,25.780662655607145,0.0002237180108285,27767.906058058437,0.8601486021994809,0.2265038267468285,0.4920300272684762,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.127304463914852,1.666606291166677,0.6222517434944503,16.29977523647142,11.013121680680763,21.10541704407387,1354906999975426.5,12.4540828518235,725.85181668123,1059.03894310331,0.0223718010829,0.0146454123158758,0.161829375430937,16.3000579300221,11.0498340327033,11.047362538731235,15.108382469454408,0.45716350850163,110208921304254.88,0.3647199097100071,0.0009631546329693535,7.723175048598277e-07,2.8440000000000003,35.8,2023-11-05 16:52:00,0.00022371801082854355,0.8601489550289236,0.0,277.67906058058446,112,0.00022371801082854355,25.485598,-3.1745207,0.8601489550289236,0.3196193,5.1038433e-06,0.4164839553914834,0.0,10538.289307650943,-0.83388731570983,-0.5519347286575235,2.268108796429414,234.64509658251373,0.5751079698222746,0.9669616581530215,0.0,227.51791026695844,0.0,0.0,0.0,0 days,0.00022389318,-2.3960842e-08,99180.95,0.8283755,-265.61304,0.4000796079315584,0.4000796079315584,1.0,-4.695455416902817e-13,1.8017924e-12,2.1723482e-16,2.1882382882026457e-13,1.617837986857441e-13,2.1882382882026457e-13,7.479999999999999e-16,5.329625751209417e-14,1.3322469297274496e-12,885.4704455285249,2.8079635641440073e-14,4.655238243390088e-14,3.1034921622600584e-15,2.306028815515834e-12,0.00022389318,-2.3960842e-08,99180.95,0.8283755,-265.61304,0.4000796079315584,0.4000796079315584,0.4464187883883107,-4.695455416902817e-13,1.8017924e-12,2.1723482e-16,2.1882382882026457e-13,1.617837986857441e-13,2.1882382882026457e-13,7.479999999999999e-16,5.329625751209417e-14,1.3322469297274496e-12,885.4704455285249,2.8079635641440073e-14,4.655238243390088e-14,3.1034921622600584e-15,2.306028815515834e-12
113,113,113,132.33078002929688,34.01716329283634,9685.02,885974.0,TVJ571,177.48333318,-0.8447788292421092,34610D,232.2432,25.492384,-2.7070756,189.1575611087124,65678.45543803244,0.38464797921866467,0.3651341621862083,27.186219294201525,32.744672743905,51.563517877193775,0.0002229213384841,27735.82865588881,0.8584112128770232,0.2265518274516793,0.4921356548486847,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.1202676964671,1.6655612095108665,0.619169294680368,16.372250697599107,11.0097061411298,21.17741773550451,1358305450968726.0,12.4503565842806,725.880650096639,1059.69734726951,0.0222921338484,0.0146690620626988,0.161988076561895,16.3723363719525,11.0428380403275,11.040376904730527,15.10838225453274,0.4572371485493506,110615004684563.9,0.3651341621862083,0.0009631585498488108,7.754043228743386e-07,2.8440000000000003,35.8,2023-11-05 16:53:00,0.0002229213384841514,0.8584117980264672,0.0,277.3582865588881,113,0.0002229213384841514,25.492384,-2.7070756,0.8584117980264672,0.35368577,5.3169188e-06,0.4160452687968687,0.0,10622.752138635053,-0.8341022965037506,-0.5516097886796146,2.263038263737705,234.62086519451847,0.5738122584589863,0.9669603754722746,0.0,227.48693542216017,0.0,0.0,0.0,0 days,0.00022295998,-1.2606299e-08,99272.08,0.82901746,-265.14954,0.40117555842470715,0.40117555842470715,0.9999999999999997,-4.691734719635761e-13,1.8016626e-12,2.1761601e-16,2.2024111078562417e-13,1.6105067346216135e-13,2.2024111078562417e-13,7.480000000000002e-16,5.3526552382066064e-14,1.332489126147391e-12,886.895115233885,2.8116753659261918e-14,4.660525708972004e-14,3.107017139314669e-15,2.3395667306133486e-12,0.00022295998,-1.2606299e-08,99272.08,0.82901746,-265.14954,0.40117555842470715,0.40117555842470715,0.45283426882223815,-4.691734719635761e-13,1.8016626e-12,2.1761601e-16,2.2024111078562417e-13,1.6105067346216135e-13,2.2024111078562417e-13,7.480000000000002e-16,5.3526552382066064e-14,1.332489126147391e-12,886.895115233885,2.8116753659261918e-14,4.660525708972004e-14,3.107017139314669e-15,2.3395667306133486e-12
114,114,114,132.26726531982422,33.93746586169227,9700.26,885974.0,TVJ571,174.396666516,-0.8438292267863781,34610D,232.1334,25.445305,-2.3547328,187.91698151820447,65651.26921873823,0.3847223419779608,0.3535076150941837,26.445572873956955,31.9174797049546,0.0,0.0002206469897576,27671.763866214973,0.8583781196142917,0.2203797739496412,0.4785123934987266,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.90334463005009,1.633095904336603,0.6152539200488439,15.958719434010057,10.868751756118291,20.514442882848872,1327012868886919.5,12.1680803463559,722.296659273325,1054.56753836537,0.0220646989758,0.0145750096271996,0.157721654708997,15.9587398524773,10.8213756795508,10.818988502305542,15.11678361829606,0.4482430277171256,105108271952424.92,0.3535076150941837,0.0009458086097877868,7.083429913993517e-07,2.8440000000000003,35.8,2023-11-05 16:54:00,0.00022064698975762196,0.8583787722527797,0.0,276.7176386621497,114,0.00022064698975762196,25.445305,-2.3547328,0.8583787722527797,0.37167287,5.3278773e-06,0.4152806153216006,0.0,10445.035681619289,-0.8359111418128901,-0.5488647948202457,2.25807950246297,234.59712145646301,0.5731685342676188,0.9643106675637875,0.0,227.46065353276276,0.0,0.0,0.0,0 days,0.00022001257,-4.6544164e-09,99441.68,0.8291976,-264.58926,0.4190825040813057,0.4190825040813057,0.9999999999999999,-4.684615509734952e-13,1.8010217e-12,2.1812931e-16,2.3094679395834486e-13,1.6674826548267062e-13,2.3094679395834486e-13,7.48e-16,5.5240897347254086e-14,1.3325600773913478e-12,888.3273485510495,2.673253136574689e-14,4.5121259500874296e-14,3.0080839667249527e-15,2.4122475034504903e-12,0.00022001257,-4.6544164e-09,99441.68,0.8291976,-264.58926,0.4190825040813057,0.4190825040813057,0.46564722675700637,-4.684615509734952e-13,1.8010217e-12,2.1812931e-16,2.3094679395834486e-13,1.6674826548267062e-13,2.3094679395834486e-13,7.48e-16,5.5240897347254086e-14,1.3325600773913478e-12,888.3273485510495,2.673253136574689e-14,4.5121259500874296e-14,3.0080839667249527e-15,2.4122475034504903e-12
115,115,115,132.20518112182617,33.858932236493644,9700.26,885974.0,TVJ571,173.367777628,-0.8428533633519433,34610D,232.16174,25.346846,-1.9323578,186.7099467089705,65624.82364586428,0.3835136459545966,0.357774678514038,26.682187987654107,32.4094308112942,-25.78688944452448,0.0002208237287873,27671.763866214973,0.856290971603061,0.2223515665637842,0.4825453382801407,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.96298193828426,1.6420264041923986,0.6112647438214526,16.20476571343582,10.907307585636811,20.80814597035865,1340875729501866.0,12.2534867330813,723.346547487938,1056.91390675888,0.0220823728787,0.0146326813760809,0.159267771664938,16.2047154056471,10.8843873225643,10.881984322209666,15.111484779396564,0.4508574802189362,107281837356702.95,0.357774678514038,0.0009512721927350868,7.315377677081842e-07,2.8440000000000003,35.8,2023-11-05 16:55:00,0.00022082372878734618,0.8562918253525451,0.0,276.7176386621497,115,0.00022082372878734618,25.346846,-1.9323578,0.8562918253525451,0.38451996,5.2153555e-06,0.4152299219875559,0.0,10395.233443222456,-0.8355439733167919,-0.5494235785384427,2.25365260811739,234.57588542784524,0.5719350016540473,0.9658258482241395,0.0,227.43290214492495,0.0,0.0,0.0,0 days,0.00021898634,1.8165633e-08,99456.43,0.8261152,-264.5323,0.4268432911939224,0.4268432911939224,1.0,-4.684169532586527e-13,1.8015628e-12,2.1877367e-16,2.3608751187555466e-13,1.6959678254632524e-13,2.3608751187555466e-13,7.48e-16,5.60716720360749e-14,1.3331458825333256e-12,889.7375245528044,2.7223460402089928e-14,4.566590201394332e-14,3.044393467596221e-15,2.4541847989759442e-12,0.00021898634,1.8165633e-08,99456.43,0.8261152,-264.5323,0.4268432911939224,0.4268432911939224,0.4656472267570063,-4.684169532586527e-13,1.8015628e-12,2.1877367e-16,2.3608751187555466e-13,1.6959678254632524e-13,2.3608751187555466e-13,7.48e-16,5.60716720360749e-14,1.3331458825333256e-12,889.7375245528044,2.7223460402089928e-14,4.566590201394332e-14,3.044393467596221e-15,2.4541847989759442e-12
116,116,116,132.14338652941646,33.78080749511719,9692.64,885974.0,TVJ571,171.824444296,-0.841862318341705,34610D,232.25618,25.22496,-1.4727833,186.3397871503475,65598.14145787663,0.3823320622674231,0.3690532845727898,27.37277837934777,33.3943224633004,25.7889618108316,0.0002215855652246,27703.78126576986,0.8510209822186916,0.2281064864945647,0.4950656094175338,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.149633802921231,1.6699744725299166,0.6099288176568802,16.697630933339962,11.031668938295152,21.51097179495548,1374049287619964.2,12.5043256370813,726.626803542312,1062.50722835185,0.0221585565225,0.0147518762120146,0.163389894688083,16.6971612316502,11.0758721358447,11.07341842616377,15.103088475906496,0.4591428116338991,112978668838380.95,0.3690532845727898,0.0009669994452333023,7.983217102548009e-07,2.8440000000000003,35.8,2023-11-05 16:56:00,0.00022158556522464188,0.85102145653149,0.0,277.0378126576986,116,0.00022158556522464188,25.22496,-1.4727833,0.85102145653149,0.40174338,5.1950947e-06,0.4155413244125584,0.0,10250.633644875059,-0.8355860088153869,-0.5493596471092248,2.2519454882452488,234.56768643169303,0.5689450304091552,0.9688676733995498,0.0,227.40600811299808,0.0,0.0,0.0,0 days,0.00021898828,4.7651316e-08,99393.7,0.82094014,-264.5645,0.4286274970562924,0.4286274970562924,1.0,-4.687075114591995e-13,1.8026788e-12,2.1959561e-16,2.378939550997005e-13,1.7034609435051984e-13,2.378939550997005e-13,7.48e-16,5.6372254615860896e-14,1.3339712451801037e-12,891.1403585000946,2.8563604976920676e-14,4.7105488854666646e-14,3.140365923644443e-15,2.4385637800573865e-12,0.00021898828,4.7651316e-08,99393.7,0.82094014,-264.5645,0.4286274970562924,0.4286274970562924,0.45924374684602753,-4.687075114591995e-13,1.8026788e-12,2.1959561e-16,2.378939550997005e-13,1.7034609435051984e-13,2.378939550997005e-13,7.48e-16,5.6372254615860896e-14,1.3339712451801037e-12,891.1403585000946,2.8563604976920676e-14,4.7105488854666646e-14,3.140365923644443e-15,2.4385637800573865e-12
117,117,117,132.08251330317285,33.703765869140625,9700.26,885974.0,TVJ571,170.795555408,-0.8408488510997177,34610D,232.19905,25.027891,-1.1749861,186.0471322878353,65570.76867949728,0.38254552281612253,0.3639627473220242,27.04998703018424,33.0039191950628,0.0,0.0002216589721147,27671.763866214973,0.8558786824363624,0.2254165585848686,0.4892307158338928,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.059983483222204,1.6565459779128335,0.6090458497094068,16.502012650886524,10.971413961475417,21.21650730452092,1360150488592836.0,12.3854702961918,725.115150443195,1060.19358090283,0.0221658972115,0.0147072973941856,0.16152747736138,16.5019595975314,10.982811663633,10.980377764384317,15.108586541917932,0.4553067602217687,110456429885458.23,0.3639627473220242,0.0009595378983133276,7.679597591591967e-07,2.8440000000000003,35.8,2023-11-05 16:57:00,0.00022165897211473445,0.8558789022137195,0.0,276.7176386621497,117,0.00022165897211473445,25.027891,-1.1749861,0.8558789022137195,0.4208913,5.434233e-06,0.41516320238474386,0.0,10225.086540414755,-0.8355906431224406,-0.5493525981791896,2.250120667596838,234.55891605798834,0.5718698048332801,0.9674460454010864,0.0,227.41667821563686,0.0,0.0,0.0,0 days,0.00021789371,7.4619784e-08,99486.15,0.8216946,-264.32462,0.442364865419156,0.442364865419156,1.0,-4.683260417816221e-13,1.802518e-12,2.2086196e-16,2.461656100060682e-13,1.7524815366657687e-13,2.461656100060682e-13,7.480000000000001e-16,5.76998547884034e-14,1.334191940342502e-12,892.5206040795879,2.7956875361581574e-14,4.6455739195866604e-14,3.09704927972444e-15,2.517064665586036e-12,0.00021789371,7.4619784e-08,99486.15,0.8216946,-264.32462,0.442364865419156,0.442364865419156,0.46564722675700637,-4.683260417816221e-13,1.802518e-12,2.2086196e-16,2.461656100060682e-13,1.7524815366657687e-13,2.461656100060682e-13,7.480000000000001e-16,5.76998547884034e-14,1.334191940342502e-12,892.5206040795879,2.7956875361581574e-14,4.6455739195866604e-14,3.09704927972444e-15,2.517064665586036e-12
118,118,118,132.02184677124023,33.62691588320975,9700.26,885974.0,TVJ571,170.281110964,-0.8398216772129024,34610D,232.21396,24.692263,-0.88356256,185.8104951601869,65543.7186924671,0.38134379120643525,0.3786661641931116,27.967355884151868,34.2729412802332,51.57759700257749,0.0002234692934636,27671.763866214973,0.861402547723364,0.2330612990345989,0.5058479853392163,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.298755199289298,1.6922883550519907,0.608251625280056,17.136857060832103,11.134640599886092,22.16615710622719,1404974201362376.5,12.7095949429654,729.360629973117,1067.82555697713,0.0223469293464,0.0148775542625192,0.167010503741234,17.1364706401166,11.2256692729383,11.22316124102534,15.10088245698335,0.466098176212857,118951825482734.38,0.3786661641931116,0.0009780649755028834,8.645194128186934e-07,2.8440000000000003,35.8,2023-11-05 16:58:00,0.00022346929346365253,0.8614024450572255,0.0,276.7176386621497,118,0.00022346929346365253,24.692263,-0.88356256,0.8614024450572255,0.43797752,5.3868584e-06,0.4151365455750174,0.0,10212.004323243982,-0.8363509816155906,-0.548194341042151,2.2457533436237394,234.53790044186275,0.5756451809134928,0.9684868339429504,0.0,227.42155244682093,0.0,0.0,0.0,0 days,0.00021849635,1.0695891e-07,99501.15,0.8234062,-264.03384,0.4501256525317728,0.4501256525317728,1.0,-4.682793848428004e-13,1.802985e-12,2.2226123e-16,2.5096879768202046e-13,1.7768989249802714e-13,2.5096879768202046e-13,7.479999999999999e-16,5.847644067377467e-14,1.33470552433338e-12,893.8953294988404,2.965930129722212e-14,4.83324645049186e-14,3.222164300327906e-15,2.562894446928137e-12,0.00021849635,1.0695891e-07,99501.15,0.8234062,-264.03384,0.4501256525317728,0.4501256525317728,0.4656472267570063,-4.682793848428004e-13,1.802985e-12,2.2226123e-16,2.5096879768202046e-13,1.7768989249802714e-13,2.5096879768202046e-13,7.479999999999999e-16,5.847644067377467e-14,1.33470552433338e-12,893.8953294988404,2.965930129722212e-14,4.83324645049186e-14,3.222164300327906e-15,2.562894446928137e-12
119,119,119,131.96143948301977,33.55009460449219,9715.5,885974.0,TVJ571,171.309999852,-0.8387810723742355,34610D,232.08507,24.556976,-0.78995293,185.91036074693,65515.75133658294,0.3814142313723741,0.3811066287968434,28.12623691076561,34.4816659288826,77.35417951049044,0.0002242919774123,27607.81895290408,0.8753599186453201,0.2343853075897133,0.5088867034136221,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.333470260332367,1.6974785325942214,0.608747536640344,17.240479462702837,11.16132635968151,22.373945156109528,1414781850295841.0,12.7603799374351,730.096173651664,1069.26821444325,0.0224291977412,0.0149108482486532,0.167931859337637,17.2408329644413,11.2623947703851,11.259869272040673,15.0979020259136,0.4679527377464069,120832860563267.7,0.3811066287968434,0.000980470362833879,8.845813164915483e-07,2.8440000000000003,35.8,2023-11-05 16:59:00,0.00022429197741231832,0.8753598371276992,0.0,276.07818952904086,119,0.00022429197741231832,24.556976,-0.78995293,0.8753598371276992,0.44719437,5.3412855e-06,0.4144072491266505,0.0,10266.97726930356,-0.8361918958754702,-0.5484369729259571,2.240820504854205,234.51412004331866,0.5842285566485381,0.9653228417575671,0.0,227.45554823104288,0.0,0.0,0.0,0 days,0.00021788523,1.4553261e-07,99671.25,0.8322624,-263.75027,0.47046227259552975,0.47046227259552975,1.0,-4.675593697361426e-13,1.8020898e-12,2.239362e-16,2.627018073333552e-13,1.8512119710283944e-13,2.627018073333552e-13,7.479999999999999e-16,6.03531216489933e-14,1.3345304844616419e-12,895.2695413911821,2.9919940288313715e-14,4.8643962283144237e-14,3.242930818876282e-15,2.697153484496521e-12,0.00021788523,1.4553261e-07,99671.25,0.8322624,-263.75027,0.47046227259552975,0.47046227259552975,0.47843620941918286,-4.675593697361426e-13,1.8020898e-12,2.239362e-16,2.627018073333552e-13,1.8512119710283944e-13,2.627018073333552e-13,7.479999999999999e-16,6.03531216489933e-14,1.3345304844616419e-12,895.2695413911821,2.9919940288313715e-14,4.8643962283144237e-14,3.242930818876282e-15,2.697153484496521e-12
120,120,120,131.9007344148597,33.47287452827066,9738.36,885974.0,TVJ571,172.853333184,-0.8377327371399658,34610D,231.8852,24.563738,-0.8499332,185.7971261926412,65487.62509967218,0.38230106795897045,0.3696581985181786,27.40230440392123,33.5440347225508,0.0,0.0002245454417461,27512.12597561516,0.8934939443012979,0.2283525366993436,0.4958738295989542,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.14102228897742,1.6686516775752305,0.6086388921737357,16.77217131787963,11.029120853600604,21.711930725935392,1383534600400037.0,12.5012711647766,726.690166045018,1063.45083172989,0.0224545441746,0.0147852688957624,0.163628850656616,16.7720173612754,11.0670189233767,11.064534432604818,15.103538052379625,0.4593046383775155,113593363069631.72,0.3696581985181786,0.0009669908353342825,8.032051176021851e-07,2.8440000000000003,35.8,2023-11-05 17:00:00,0.00022454544174618142,0.8934930883189564,0.0,275.12125975615163,120,0.00022454544174618142,24.563738,-0.8499332,0.8934930883189564,0.4561625,5.537675e-06,0.41332680348704093,0.0,10456.206933537282,-0.8365063544889995,-0.5479572236037448,2.236259980056248,234.49209327932414,0.5951555900895703,0.959573491603005,0.0,227.50768833595458,0.0,0.0,0.0,0 days,0.00021668927,1.8656405e-07,99918.24,0.84474254,-263.34674,0.4975748048769673,0.4975748048769673,0.9999999999999998,-4.665035096434851e-13,1.8004294e-12,2.2608937e-16,2.781809018710225e-13,1.9484411728348083e-13,2.781809018710225e-13,7.48e-16,6.28240704784486e-14,1.333925907691689e-12,896.6490359169604,2.8609196372657245e-14,4.718269929636622e-14,3.145513286424414e-15,2.9087170749214397e-12,0.00021668927,1.8656405e-07,99918.24,0.84474254,-263.34674,0.4975748048769673,0.4975748048769673,0.4975748048769673,-4.665035096434851e-13,1.8004294e-12,2.2608937e-16,2.781809018710225e-13,1.9484411728348083e-13,2.781809018710225e-13,7.48e-16,6.28240704784486e-14,1.333925907691689e-12,896.6490359169604,2.8609196372657245e-14,4.718269929636622e-14,3.145513286424414e-15,2.9087170749214397e-12
