,index,longitude,latitude,altitude,time,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
54,54,-2.043522426060292,43.0468077578787,11475.72,2024-06-07 10:17:00,258.251110888,34610D,216.37236,23.851357,17.302465,234.8689365841689,64374.88750420744,0.3462901258683454,0.4698548002439166,28.191288014635,29878.42173848184,0.0,5.456911714751083e-05,0.2099607013452424,1.1094273739886895,0.2349274001219583,0.5416785583570274,0.0112413857936262,0.0006100569408806,0.0001235302490406,2.613435100191852e-05,1592273964996011.2,89.05627883823196,34.872623274103496,0.033829545617562,0.0006903988901543,0.0005638257602926,0.3169091445917434,0.017198290925694,0.0034824768292249,0.0007367610161706,4.48882539454074e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.796492836910639,14.93921086924092,11.241385793626238,26.13435100191852,1592273964996011.2,9.47771165199745,689.350538821088,1284.39550472613,0.00545691171475,0.0168573991162282,0.203425324241818,14.9400533976884,12.0674205338109,12.06676206125839,0.005456911714751083,0.44123346748980496,10.977289678169292,409968855561666.8,4.2346664563782825
55,55,-1.947709904160604,43.16665649414063,11475.72,2024-06-07 10:18:00,258.251110888,34610D,216.35303,24.772245,17.124943,230.50124596075685,64346.6962161928,0.3442417312959129,0.506256008477593,30.37536050865558,32609.180807255965,0.0,5.3818966397038056e-05,0.2099607013452424,1.0969565397970915,0.2531280042387965,0.5807311956434787,0.011598024913731,0.0006098772026844,0.0001248162473029,3.000580832866056e-05,1544296080184372.0,95.95576384684296,37.57432094920696,0.0364504326103866,0.0007438863798038,0.0006075072101731,0.3522941879429493,0.018525239897552,0.0037913385091646,0.0009114372453366,4.690855016770398e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7817159752728252,16.304590403627984,11.598024913731038,30.00580832866056,1544296080184372.0,9.92674700861769,697.772335555015,1309.71965427572,0.0053818966397,0.017422759641841,0.217834116140092,16.3045567409862,12.5028480343011,12.502175180155191,0.005381896639703805,0.4641743481714701,11.413636167340956,451206998585670.25,4.991630179057806
56,56,-1.8492161950399577,43.28462219238281,11475.72,2024-06-07 10:19:00,259.79444422,34610D,216.34314,25.683725,16.852982,229.41528986199447,64316.32085568414,0.3416545531681122,0.5460197286892198,32.761183721353184,35071.36319294975,-24.96800267501046,5.303186508725012e-05,0.2099607013452424,1.0823194999890635,0.2730098643446099,0.6255201410156627,0.0119901476741321,0.0006097851576358,0.0001262241176795,3.3970947749238534e-05,1484725570939238.8,103.4925793757547,40.525584263313895,0.0393134204656238,0.00080231470338,0.000655223674427,0.392811430798399,0.0199772835798622,0.0041352515093662,0.0011129284604012,4.86413672053314e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7780508879426621,17.535681596474873,11.990147674132151,33.97094774923853,1484725570939238.8,10.4143504260402,707.703437331232,1335.93099639596,0.00530318650873,0.0179802934672214,0.233253531100139,17.5353207211951,12.9727321484138,12.972044216714991,0.005303186508725012,0.49204518047157547,11.924278009731614,492057027049404.25,5.8212632976507095
57,57,-1.74542094385896,43.40391540527344,11468.1,2024-06-07 10:20:00,258.251110888,34610D,216.40227,26.625315,16.386232,231.08624603526644,64283.5596719628,0.3389452173557513,0.5916998597631669,35.50199158579001,37431.42295611595,0.0,5.230019387759539e-05,0.210213141458927,1.060403931043014,0.2958499298815834,0.6789186881525207,0.0124388312521071,0.0006095877815224,0.0001277747399316,3.628235539e-05,1450000000000000.0,112.15079141951064,43.91596359162224,0.042602389902948,0.0008694365286315,0.0007100398317158,0.4416032824493713,0.0216415802904112,0.0045362577419314,0.0012880958757684,5.147788779939551e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7836107994294276,18.715711478057976,12.43883125210719,36.28235538999999,1450000000000000.0,10.9609500901906,718.779969051504,1363.20246716082,0.00523001938776,0.0185454642957223,0.250366813092008,18.7154723680631,13.5001641964692,13.49945817218955,0.00523001938775954,0.5235848827207729,12.438619959973405,546204449456307.44,6.865476589277798
58,58,-1.66806952897889,43.527374267578125,11468.1,2024-06-07 10:21:00,255.678888668,34610D,216.40648,27.557703,15.917678,234.45333484536533,64248.057680377,0.3442958548451686,0.5539211171072157,33.23526702643294,35083.487624761765,0.0,5.119227464393337e-05,0.210213141458927,1.037367001733588,0.2769605585536078,0.637912075392208,0.0120975816583502,0.0006096269006576,0.0001265706814549,3.427278965996088e-05,1480190830939949.2,104.99020853650164,41.11202531169756,0.0398823204317195,0.0008139249067697,0.0006647053405286,0.4020663567893471,0.0202611128298537,0.004206610395873,0.0011390653160895,4.919453751636687e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7950208251952434,17.541743812380883,12.097581658350222,34.27278965996088,1480190830939949.2,10.5497530312672,709.867890341054,1338.47784258786,0.00511922746439,0.0180023592718062,0.236319830703257,17.5427275094448,13.1271588981874,13.126486923463704,0.005119227464393336,0.4980651622831487,12.044145984384677,496743086283619.56,5.951566965691215
59,59,-1.6182478084120362,43.66085815429688,11468.1,2024-06-07 10:22:00,254.64999978,34610D,216.40703,28.461529,15.326091,235.0861937171034,64214.82241335057,0.3461882644798617,0.523033243108261,31.38199458649566,33219.56705614099,-24.97479746695509,4.987464408387615e-05,0.210213141458927,1.010593559968995,0.2615166215541305,0.6027580444048218,0.0117956002882789,0.0006096319950253,0.0001254787496021,3.123161104207492e-05,1525880159802557.2,99.1357208987398,38.819527303495136,0.0376583935037947,0.0007685386429345,0.0006276398917299,0.3701694643912353,0.019131467967639,0.0039377734407339,0.0009801102486499,4.788516291456498e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7971657490487315,16.609783528070498,11.795600288278909,31.231611042074917,1525880159802557.2,10.1693789633969,702.201608586667,1318.46335349123,0.00498746440839,0.0175781389918649,0.224312669631374,16.610321563266,12.7608883815963,12.760251968570948,0.004987464408387615,0.47659005176782054,11.650829580050692,464363666251576.1,5.3029670425956335
60,60,-1.5675957258357016,43.79539489746094,11460.48,2024-06-07 10:23:00,254.64999978,34610D,216.45616,29.302975,14.740034,234.17327366618133,64183.44041876408,0.3462496735311264,0.4968848715599074,29.813092293594448,31687.44899496153,0.0,4.926856402986788e-05,0.2104658850866054,0.9930891663224092,0.2484424357799537,0.5718499210521771,0.0115245784289084,0.000609341660181,0.0001244129359815,2.8695302451234527e-05,1563984543616921.2,94.17955855546484,36.878795167176335,0.0357757107523133,0.0007301165459655,0.0005962618458718,0.3435833203458164,0.0181663591533082,0.0037091343429345,0.0008554957003712,4.662721554460646e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7939800302896768,15.843724497480768,11.524578428908487,28.695302451234525,1563984543616921.2,9.84189449498754,695.748419809926,1301.50831599364,0.00492685640299,0.0172198937399876,0.214203346715776,15.8443650981004,12.4392955003177,12.438682664284407,0.0049268564029867875,0.45856828185864335,11.31652922916577,438336495592788.25,4.7747579077151086
61,61,-1.5162440708705276,43.92720367948888,11460.48,2024-06-07 10:24:00,254.64999978,34610D,216.41615,30.058558,14.11868,231.7232975383035,64153.62732647048,0.3450108874309207,0.500596036666842,30.035762200010524,32146.223891438694,0.0,4.861008949376477e-05,0.2104658850866054,0.9849745899861636,0.250298018333421,0.5742205483902528,0.0115495448174148,0.0006089699934603,0.0001244157762933,2.924750644856153e-05,1555688473835049.0,94.88297278983325,37.15423784141302,0.0360429146400126,0.0007355696865308,0.0006007152440002,0.346899381654236,0.0182908779105163,0.0037369226706777,0.0008784711486322,4.672628905740682e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7857458267990977,16.07311194571935,11.549544817414835,29.24750644856153,1555688473835049.0,9.87312742524698,696.339743982461,1304.80727408823,0.00486100894938,0.017307231423676,0.215672135203415,16.0729444016906,12.4613885331411,12.46078281337338,0.004861008949376478,0.46020619713829475,11.34745731325212,444268889349034.4,4.86169815779833
62,62,-1.4424665584120362,44.05366516113281,11460.48,2024-06-07 10:25:00,257.736666444,34610D,216.3501,30.761667,13.553688,230.1251881338579,64123.59156427047,0.3439786553845943,0.5096251092228846,30.57750655337308,32854.70814550544,0.0,4.86695344915749e-05,0.2104658850866054,0.9947685272593052,0.2548125546114423,0.58293125415567,0.0116332615774554,0.0006083568040553,0.0001245771376498,3.024649489796348e-05,1540680111114676.8,96.59434320210556,37.8243756065225,0.0366930078640476,0.0007488368951846,0.0006115501310674,0.3557161321217475,0.01860203416279,0.0038092582428901,0.000924862395959,4.711015619426059e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.78044595351383,16.42735407275272,11.63326157745546,30.24649489796348,1540680111114676.8,9.97449131471313,698.235471914564,1311.14145351898,0.00486695344916,0.0174548136090297,0.219151065340266,16.4272921433313,12.5553368972611,12.554725864597598,0.00486695344915749,0.4654626700533802,11.447017386449543,454992155377642.75,5.050912594712879
63,63,-1.3582502092634172,44.17881852489407,11460.48,2024-06-07 10:26:00,256.193333112,34610D,216.24956,31.385595,13.086969,229.4041021249558,64093.0140577171,0.3438601721808512,0.5006495866271201,30.03897519762721,32366.37166334532,-49.91004111005835,4.990393975356342e-05,0.2104658850866054,1.033563202645925,0.25032479331356,0.5712506174131295,0.0115372127740899,0.0006074243229686,0.0001240015664534,2.9395751345223517e-05,1553461307763330.0,94.89312264930432,37.15821231946486,0.0360467702371526,0.0007356483721867,0.0006007795039525,0.3465660483706353,0.0182464041720895,0.0037248799791631,0.0008830182455747,4.666438569437619e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7781812757560239,16.18318583167266,11.537212774089934,29.39575134522352,1553461307763330.0,9.86116751252053,695.714212623545,1304.98736630956,0.00499039397536,0.0173296565955334,0.215672120853464,16.1841758693578,12.4452622395906,12.444641202965753,0.004990393975356341,0.45847353099972427,11.321880208292093,446622702982903.7,4.863714046465288
64,64,-1.2750169707507553,44.30199574615995,11445.24,2024-06-07 10:27:00,254.135555336,34610D,216.27086,31.923603,12.719873,228.9652076680737,64062.97508251947,0.3435747690233531,0.5038948805019615,30.23369283011769,32611.52988501243,-24.95404685201145,5.165395822700713e-05,0.2109722843440669,1.069383617456775,0.2519474402509807,0.5735159522999311,0.0115695181975368,0.0006061343037559,0.0001238131687703,2.963701922974773e-05,1549836605269638.5,95.50823565034176,37.399078030855584,0.0362804313961412,0.0007404169672681,0.0006046738566023,0.3497892593767872,0.0183256783535531,0.0037433293129249,0.0008960365357924,4.685728386059461e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7766541938151603,16.305764942506215,11.56951819753689,29.63701922974773,1549836605269638.5,9.90661296766796,696.211847170224,1306.51366869957,0.0051653958227,0.0173641318946789,0.21695399962737,16.3057985247537,12.4943763928592,12.493731042197847,0.005165395822700712,0.4598519343621198,11.353991865166392,450320678532288.4,4.923049390666659
65,65,-1.1914806831173337,44.424893653998936,11437.62,2024-06-07 10:28:00,253.106666448,34610D,216.2327,32.47345,12.47971,228.4872443040544,64032.74138968935,0.3435307621847121,0.4952691377564034,29.71614826538421,32116.218017603176,-49.90849867996157,5.2533478795880005e-05,0.2112259407050092,1.094376209021116,0.2476345688782017,0.5623729639636021,0.0114788250413579,0.0006050394188218,0.0001232190647467,2.875815578095e-05,1563040262858602.5,93.87331237034871,36.75887540428027,0.035659377918461,0.0007277424064992,0.0005943229653076,0.3411064668413991,0.0179794410761122,0.0036615959971358,0.0008545816210257,4.6447536195871336e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7751013742112668,16.058109008801587,11.478825041357997,28.75815578095,1563040262858602.5,9.80095926308702,693.772897510839,1300.30554663781,0.00525334787959,0.0172352654844083,0.213612841204638,16.0581319429676,12.3939397044902,12.393288641924117,0.005253347879588001,0.45316014211286126,11.2348910557936,441984450411564.44,4.73960136187094
66,66,-1.1080113852896147,44.54704672603284,11422.38,2024-06-07 10:29:00,251.563333116,34610D,216.27435,33.02751,12.198678,227.9293654477434,64003.025241423966,0.3426325001372818,0.5169925223514336,31.01955134108601,33519.072556245155,49.89372586202545,5.333581042604605e-05,0.2117341687225124,1.1076810625495286,0.2584962611757168,0.5857024376349839,0.0116994084350029,0.0006039418575761,0.0001237628338029,3.08221690033013e-05,1532031436761326.5,97.99076268649073,38.371185008923405,0.0372234616093032,0.0007596624818225,0.0006203910268217,0.3629104006099073,0.0187340054581148,0.0038390675772698,0.0009560898538415,4.7522927808775736e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7731343554706419,16.759536278122578,11.6994084350029,30.822169003301298,1532031436761326.5,10.0716511834995,698.805364608635,1314.1128000222,0.0053335810426,0.0175328063590473,0.221989460141305,16.7593297083076,12.6613763704037,12.660701101649881,0.005333581042604605,0.4670534363228886,11.49883921429166,464601737217673.7,5.179352818406574
67,67,-1.0242741282393126,44.669199798066735,11437.62,2024-06-07 10:30:00,251.563333116,34610D,216.10468,33.754578,11.884601,227.44134624069616,63972.00569008288,0.3427188878645028,0.507124543462786,30.42747260776716,32958.14123090592,-24.937999240251056,5.202643839503308e-05,0.2112259407050092,1.1022202059934436,0.253562271731393,0.5739504563053036,0.0115951396307544,0.0006038580966221,0.000123362508499,2.997345505416715e-05,1544782141538814.5,96.12038596793646,37.63878361580798,0.0365129671293205,0.0007451625944759,0.0006085494521553,0.352810793498016,0.0183738756939494,0.0037536093481792,0.0009120164826208,4.700381629664017e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7717817865969292,16.479070615452958,11.595139630754437,29.97345505416715,1544782141538814.5,9.9432603689261,696.264343365785,1307.95341202124,0.0052026438395,0.0174078242540529,0.218168747547708,16.4799899686236,12.5327981466101,12.532146143680798,0.005202643839503308,0.4599973441471861,11.368278883200478,455282571667900.9,4.979318417865664
68,68,-0.9408048304115368,44.790235616393005,11430.0,2024-06-07 10:31:00,251.563333116,34610D,216.12074,34.37168,11.469466,227.46388811447375,63941.57821747512,0.3426245154193156,0.5107483929600536,30.644903577603216,33181.227093803136,-24.939812828150245,5.206176909936262e-05,0.2114799020422646,1.1019602990514017,0.2553741964800268,0.5775292178175423,0.0116330466956109,0.0006032663455294,0.0001233588842049,3.0270342985822123e-05,1540321827940347.8,96.80725040164856,37.90774572549518,0.0367738842931238,0.0007504874345535,0.000612898071552,0.3564935943007531,0.0184870389903629,0.0037803211119017,0.0009276317420614,4.720301389570949e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7718295844427298,16.59061354690157,11.633046695610943,30.27034298582213,1540321827940347.8,9.99154139502451,697.021396775056,1309.9324168027,0.00520617690994,0.0174495382350617,0.219567086412965,16.5906586835334,12.5829740280339,12.582318970248938,0.0052061769099362625,0.46209431464856365,11.410612798293975,458967444181083.2,5.0488478133714585
69,69,-0.8566720145089448,44.91169738769531,11422.38,2024-06-07 10:32:00,251.563333116,34610D,216.13608,34.978,10.948811,227.705664841782,63910.93331389751,0.3424208010249205,0.5198096251618219,31.188577509709315,33713.98419456962,0.0,5.228180484185549e-05,0.2117341687225124,1.1057166158641458,0.2599048125809109,0.5873715468635121,0.0117268806070328,0.0006026685500245,0.0001235556852555,3.107711824479843e-05,1528201191582853.0,98.52471635317173,38.58027037951042,0.0374262930116511,0.0007638018981969,0.0006237715501941,0.3657447247595497,0.0187963747851063,0.003853526066359,0.0009692511111562,4.766242131411194e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7726226180007725,16.85699209728481,11.726880607032808,31.077118244798427,1528201191582853.0,10.1063082941021,699.07396685682,1315.25328087033,0.00522818048419,0.0175613733034893,0.223006246090231,16.8576312445574,12.698679211262,12.69801533610232,0.005228180484185549,0.46780319746348925,11.520147816611756,467929087845359.3,5.226706204884409
70,70,-0.7713206221417295,45.034262447033896,11422.38,2024-06-07 10:33:00,252.07777756,34610D,216.08029,35.566505,10.449977,228.11046744680232,63879.7447363878,0.3420713759968193,0.5319581930487239,31.91749158292344,34405.548070846344,24.926628220199635,5.216689444632549e-05,0.2117341687225124,1.111415373809944,0.2659790965243619,0.6007835537801761,0.0118507194992654,0.0006021553762287,0.000123877654685,3.220557532644537e-05,1511247749122263.2,100.82735591045513,39.48193708807629,0.0383009898995081,0.000781652855092,0.0006383498316584,0.3782452398693925,0.0192192891523922,0.0039538640007233,0.001027921179405,4.823523731232182e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7740960189278719,17.20277403542317,11.850719499265477,32.20557532644536,1511247749122263.2,10.2665646836349,702.094791964053,1322.66405664688,0.00521668944463,0.0177131044313731,0.227784066758148,17.2024044812216,12.8596355111361,12.858964698881962,0.00521668944463255,0.47628876370824796,11.679860741267564,479748864767062.25,5.4746510632341225
71,71,-0.6866455078125,45.1552734375,11430.0,2024-06-07 10:34:00,252.07777756,34610D,215.94804,36.076534,10.080532,228.81291164766563,63847.82724480488,0.3428305706826603,0.5252295175926821,31.513771055560927,33941.23161867734,-24.918211763735435,5.184535898680638e-05,0.2114799020422646,1.1226279102052663,0.262614758796341,0.5929994244751648,0.0117866950854847,0.000601677044315,0.0001235325150011,3.152273070318355e-05,1521506506161651.0,99.55200276451696,38.98253479572887,0.0378165252666731,0.0007717658217688,0.0006302754211112,0.3714432104256725,0.0189611126239297,0.0038929753956645,0.0009934001184262,4.794840769472467e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7767175485864773,16.970615809338668,11.786695085484782,31.522730703183544,1521506506161651.0,10.1811240854711,700.156680318252,1317.77855693911,0.00518453589868,0.0176115945451368,0.22505720234221,16.9706403173065,12.7789225311433,12.77826003766442,0.005184535898680638,0.4708254226506293,11.583151538774786,472989745735175.5,5.324581773913155
72,72,-0.6008985565929379,45.27726512844279,11422.38,2024-06-07 10:35:00,252.592222004,34610D,215.9344,36.519875,9.761709,229.67414678388488,63816.31347374932,0.3436116095827634,0.5191732517249649,31.150395103497893,33500.20652843383,-24.917215170773357,5.229305739166321e-05,0.2117341687225124,1.1357239663517835,0.2595866258624824,0.5858547511195744,0.0117314082176385,0.0006008148424923,0.000123126928285,3.0801471374464776e-05,1532342388826104.0,98.40409813194984,38.53303874302689,0.0373804741241974,0.0007628668188611,0.0006230079020699,0.3654380010998619,0.0187156197276821,0.0038354524639593,0.0009594780030836,4.7733070845770936e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7796656912144146,16.750103264216914,11.73140821763852,30.80147137446477,1532342388826104.0,10.1187227371048,698.564921316947,1312.98644170519,0.00522930573917,0.0175038996292533,0.222761262471143,16.7503576229624,12.7263791034802,12.725713637006631,0.005229305739166321,0.46638227650258174,11.506916584357512,466265951761248.4,5.188715215351422
73,73,-0.5149506359565521,45.39895267809852,11414.76,2024-06-07 10:36:00,253.621110892,34610D,215.93077,36.890366,9.669143,230.0387021898035,63785.16307864582,0.3435875190915652,0.5254350814880291,31.526104889281747,33848.154504148486,-24.91737011808901,5.270391450633248e-05,0.2119887411128729,1.146572113045643,0.2627175407440145,0.5924007996193666,0.011797196593009,0.000600045506814,0.0001231785016887,3.131597372688889e-05,1524612731961414.0,99.59096534524105,38.99779174804152,0.037831325867138,0.0007720678748395,0.0006305220977856,0.3719196571906804,0.0189170975861606,0.003883338364343,0.0009872706724238,4.806510090334994e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7809097049316199,16.924077252074245,11.797196593009046,31.31597372688889,1524612731961414.0,10.2009697993499,699.893002395964,1316.31570295289,0.00527039145063,0.0175727465458747,0.225135154106598,16.9242658944843,12.811608789717,12.810933603367621,0.005270391450633248,0.470089406995132,11.580600919660196,472353035160060.8,5.307424630986774
74,74,-0.4282706124441802,45.52120971679688,11407.14,2024-06-07 10:37:00,254.135555336,34610D,215.93707,37.268414,9.608524,230.69915404214055,63753.63697375654,0.3436543313420437,0.5328617213819753,31.97170328291852,34234.95817249348,0.0,5.303735016207496e-05,0.2122436195809077,1.154255670947961,0.2664308606909876,0.600537980992893,0.0118758770792982,0.0005993682822738,0.0001232965705063,3.1918091663704305e-05,1515566777124220.5,100.9986106707396,39.54899696097021,0.0383660439395022,0.0007829804885612,0.0006394340656583,0.3796920182037377,0.0191628248780513,0.0039420013680317,0.0010204757560289,4.845525130366468e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7831403747355954,17.11747908624674,11.875877079298284,31.918091663704303,1515566777124220.5,10.3041034427448,701.658443999993,1320.3603434248,0.00530373501621,0.0176524035618881,0.228050790041313,17.1169292569747,12.9189653545922,12.918280203241567,0.005303735016207496,0.475057996172514,11.67714182936609,479235377162113.56,5.452344937780127
75,75,-0.3409194946289062,45.64367779230667,11407.14,2024-06-07 10:38:00,255.164444224,34610D,215.92288,37.624897,9.638227,231.3304572913578,63721.66527047362,0.3443720011153127,0.524731391957969,31.48388351747814,33690.8154401468,-24.918919591245604,5.280499260699401e-05,0.2122436195809077,1.1513501496823255,0.2623656959789845,0.5916297838543639,0.0117982566989369,0.000599238324395,0.0001229882922722,3.10797564677365e-05,1528161556082747.5,99.45758803171344,38.94556391112047,0.0377806602209737,0.0007710338820606,0.0006296776703495,0.3714549396186381,0.0188663496044633,0.0038721490679129,0.0009785114323818,4.811246042759736e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7853092109881028,16.8454077200734,11.798256698936983,31.0797564677365,1528161556082747.5,10.208462537242,699.679516284703,1314.82930646418,0.0052804992607,0.0175318172933355,0.224916488981016,16.8458774673743,12.8290459122293,12.828368510324953,0.005280499260699402,0.46949349392529344,11.575745053896267,470661198455811.9,5.280324683943186
76,76,-0.2524175876524168,45.7672119140625,11399.52,2024-06-07 10:39:00,255.678888668,34610D,215.97185,37.963806,9.654388,231.70047476915596,63690.18138695614,0.3446142047658483,0.5240525408260147,31.443152449560884,33617.122772570576,0.0,5.278949335377442e-05,0.2124988044946204,1.1449814174541997,0.2620262704130073,0.5908802972744013,0.0117944017063013,0.0005989523383884,0.0001229057565787,3.093676559471074e-05,1530309788016117.8,99.32891858816282,38.89517958010682,0.037731782939473,0.0007700363865198,0.0006288630489912,0.370853170902594,0.0188329496859695,0.0038645444410353,0.0009727494368908,4.811776395964599e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.786476190466077,16.808561386285287,11.79440170630134,30.93676559471073,1530309788016117.8,10.2071399031642,699.531708492266,1314.02947425113,0.00527894933538,0.0175106841526389,0.224692336622009,16.8086244653044,12.8317280274939,12.831050682829158,0.005278949335377442,0.4690809116040505,11.570190711767472,469568244397883.44,5.262458180891143
77,77,-0.163455125762141,45.89076232910156,11399.52,2024-06-07 10:40:00,257.222222,34610D,215.99841,38.28263,9.603858,231.64090492904103,63658.73823450658,0.3451100005861142,0.5030988614083012,30.185931684498076,32327.72061508877,-24.929554611547648,5.160415897375926e-05,0.2124988044946204,1.1153619750549368,0.2515494307041506,0.5674750784546271,0.0115814595357637,0.0005991955722696,0.0001221976800732,2.891828416509421e-05,1560634564501927.8,95.3573581913294,37.33999749372412,0.0362231180213976,0.0007392473065591,0.0006037186336899,0.3495971463533441,0.0180872766101839,0.0036886508226965,0.0008729253502404,4.710920834852159e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7862256112512264,16.163860307544386,11.581459535763775,28.918284165094203,1560634564501927.8,9.94866923052296,694.563377626171,1300.55950166046,0.00516041589738,0.0172220164847415,0.216633734318353,16.1640123733589,12.5788832283542,12.578234139160074,0.005160415897375926,0.45532363345812626,11.312388158117958,448036431814484.94,4.8351693517473375
78,78,-0.0742247046493389,46.013946533203125,11391.9,2024-06-07 10:41:00,257.222222,34610D,216.08063,38.584698,9.545111,230.7117692503431,63628.55230282208,0.3445330820678634,0.5083714779522749,30.50228867713649,32743.25228096609,0.0,5.06515933273053e-05,0.2127542962224569,1.0842851205060553,0.2541857389761374,0.5729684611441804,0.0116314000773564,0.000599213660084,0.000122381625658,2.946826286084826e-05,1552371926671334.8,96.35672993107418,37.73133109361785,0.0366027464125637,0.0007469948247461,0.0006100457735427,0.3547843228787951,0.0182773880391667,0.003732919674598,0.0008988494605953,4.735089664161162e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7829230049264575,16.37162614048305,11.63140007735648,29.46826286084826,1552371926671334.8,10.0109145307617,695.84283339361,1304.40126554801,0.00506515933273,0.0173078782166932,0.218717040869239,16.3720744762936,12.6368488459949,12.636208801885466,0.005065159332730529,0.45882979907458904,11.377392809712541,454028377633293.94,4.949345018645826
79,79,0.016204833984375,46.138202214645126,11391.9,2024-06-07 10:42:00,257.222222,34610D,216.11589,38.921337,9.397972,229.9930663450752,63598.05001414495,0.344110528998172,0.5099914028406674,30.599484170440043,32909.821824874765,0.0,4.831627797268783e-05,0.2127542962224569,1.0295041284950524,0.2549957014203337,0.5747008581574864,0.0116444645363528,0.0005995364204828,0.0001225041180621,2.969279486604697e-05,1548998656661684.2,96.66377049442008,37.851561918834335,0.036719381004528,0.0007493751225413,0.0006119896834088,0.3563146082533794,0.0183455052081673,0.0037485628214565,0.0009085842064797,4.73985598745521e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7804203909691401,16.454910912437384,11.644464536352848,29.69279486604697,1548998656661684.2,10.0249131963785,696.268683479364,1305.9779546945,0.00483162779727,0.0173457750231564,0.219355390556825,16.4549713250368,12.6460414864132,12.645430506277773,0.004831627797268783,0.46000936587515984,11.3971564374694,456234270429615.0,4.9898945303609485
80,80,0.1061553955078125,46.26123977919756,11391.9,2024-06-07 10:43:00,256.193333112,34610D,216.15088,39.24649,9.265873,229.5331603458665,63567.45052997451,0.3408801015757354,0.5655604177609893,33.93362506565936,36225.5242319662,-74.85945715024955,4.6380933697543706e-05,0.2127542962224569,0.983726251971072,0.2827802088804946,0.6373900079258651,0.0121923621568799,0.0005998567339783,0.0001245266001819,3.5071698058573825e-05,1468188382829650.5,107.1963215824179,41.97589420622063,0.0407203500787912,0.0008310275526283,0.0006786725013131,0.4137310460962993,0.0203553135039323,0.0042256389612768,0.0011901098523356,4.98209541086981e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7787967561670939,18.1127621159831,12.192362156879987,35.07169805857382,1468188382829650.5,10.7068646641385,710.1210207403,1341.81948133465,0.00463809336975,0.0181010688115443,0.240810813223914,18.1117677298843,13.303679231932,13.303062223485039,0.004638093369754371,0.49877600253691734,12.10429026486437,513522485702442.44,6.161577766121276
