,timestamp,icao24,callsign,latitude,longitude,groundspeed,geoaltitude
3097,2024-06-07 09:24:25+00:00,34610d,VLG3VN,36.596762447033896,-4.369578260056471,213.0,6500.0
3098,2024-06-07 09:24:26+00:00,34610d,VLG3VN,36.596576238082626,-4.3684679396608885,214.0,6550.0
3099,2024-06-07 09:24:27+00:00,34610d,VLG3VN,36.596390029131356,-4.367123867603027,215.0,6600.0
3100,2024-06-07 09:24:28+00:00,34610d,VLG3VN,36.59619140625,-4.365978240966797,216.0,6625.0
3101,2024-06-07 09:24:29+00:00,34610d,VLG3VN,36.59601761122881,-4.364786350980694,218.0,6650.0
3102,2024-06-07 09:24:30+00:00,34610d,VLG3VN,36.59577941894531,-4.363517761230469,219.0,6675.0
3103,2024-06-07 09:24:31+00:00,34610d,VLG3VN,36.59569174556409,-4.362799461851694,220.0,6700.0
3104,2024-06-07 09:24:32+00:00,34610d,VLG3VN,36.595458984375,-4.3613433837890625,223.0,6700.0
3105,2024-06-07 09:24:33+00:00,34610d,VLG3VN,36.59522622318591,-4.360052879820444,224.0,6725.0
3106,2024-06-07 09:24:34+00:00,34610d,VLG3VN,36.59499346199682,-4.358767245678166,226.0,6725.0
3107,2024-06-07 09:24:35+00:00,34610d,VLG3VN,36.59477233886719,-4.357509613037109,227.0,6750.0
3108,2024-06-07 09:24:36+00:00,34610d,VLG3VN,36.59454345703125,-4.356250762939453,228.0,6775.0
3109,2024-06-07 09:24:37+00:00,34610d,VLG3VN,36.594295178429554,-4.355027219082444,230.0,6800.0
3110,2024-06-07 09:24:38+00:00,34610d,VLG3VN,36.594062417240465,-4.353683147024583,232.0,6825.0
3111,2024-06-07 09:24:39+00:00,34610d,VLG3VN,36.59385681152344,-4.3524169921875,234.0,6825.0
3112,2024-06-07 09:24:40+00:00,34610d,VLG3VN,36.59355034262447,-4.350936564993333,235.0,6850.0
3113,2024-06-07 09:24:41+00:00,34610d,VLG3VN,36.59327102919756,-4.3494756171043605,236.0,6875.0
3114,2024-06-07 09:24:42+00:00,34610d,VLG3VN,36.59303283691406,-4.348182678222656,238.0,6900.0
3115,2024-06-07 09:24:43+00:00,34610d,VLG3VN,36.59275895458157,-4.3467290350731105,239.0,6900.0
3116,2024-06-07 09:24:44+00:00,34610d,VLG3VN,36.59252619339248,-4.345384963015249,241.0,6925.0
3117,2024-06-07 09:24:45+00:00,34610d,VLG3VN,36.59230041503906,-4.344120025634766,242.0,6925.0
3118,2024-06-07 09:24:46+00:00,34610d,VLG3VN,36.59202575683594,-4.342689514160156,244.0,6950.0
3119,2024-06-07 09:24:47+00:00,34610d,VLG3VN,36.591781357587394,-4.341411184757305,245.0,6950.0
3120,2024-06-07 09:24:48+00:00,34610d,VLG3VN,36.591522216796875,-4.339942932128906,247.0,7000.0
3121,2024-06-07 09:24:49+00:00,34610d,VLG3VN,36.59124755859375,-4.338512420654297,248.0,7000.0
3122,2024-06-07 09:24:50+00:00,34610d,VLG3VN,36.59098996954449,-4.337203654837083,251.0,7025.0
3123,2024-06-07 09:24:51+00:00,34610d,VLG3VN,36.59071065611759,-4.3357427069481105,253.0,7050.0
3124,2024-06-07 09:24:52+00:00,34610d,VLG3VN,36.5904778949285,-4.334457072805833,253.0,7050.0
3125,2024-06-07 09:24:53+00:00,34610d,VLG3VN,36.59019858150159,-4.333054562832444,254.0,7100.0
3126,2024-06-07 09:24:54+00:00,34610d,VLG3VN,36.58991926807468,-4.331476739112361,256.0,7100.0
3127,2024-06-07 09:24:55+00:00,34610d,VLG3VN,36.58968650688559,-4.3301326670544995,257.0,7100.0
3128,2024-06-07 09:24:56+00:00,34610d,VLG3VN,36.58940719345868,-4.328671719165527,259.0,7125.0
3129,2024-06-07 09:24:57+00:00,34610d,VLG3VN,36.589127880031775,-4.327093895445444,260.0,7150.0
3130,2024-06-07 09:24:58+00:00,34610d,VLG3VN,36.588848566604874,-4.325574509640944,262.0,7200.0
3131,2024-06-07 09:24:59+00:00,34610d,VLG3VN,36.588592529296875,-4.324207305908203,262.0,7250.0
3132,2024-06-07 09:25:00+00:00,34610d,VLG3VN,36.58828993975106,-4.322477300116361,263.0,7275.0
3133,2024-06-07 09:25:01+00:00,34610d,VLG3VN,36.58808898925781,-4.321231842041016,263.0,7300.0
3134,2024-06-07 09:25:02+00:00,34610d,VLG3VN,36.58777786513506,-4.319672280169527,264.0,7350.0
3135,2024-06-07 09:25:03+00:00,34610d,VLG3VN,36.58749855170816,-4.318211332280555,264.0,7375.0
3136,2024-06-07 09:25:04+00:00,34610d,VLG3VN,36.58726579051907,-4.316691946476055,265.0,7425.0
3137,2024-06-07 09:25:05+00:00,34610d,VLG3VN,36.58703302932998,-4.315347874418194,265.0,7450.0
3138,2024-06-07 09:25:06+00:00,34610d,VLG3VN,36.58675371590307,-4.313828488613694,265.0,7500.0
3139,2024-06-07 09:25:07+00:00,34610d,VLG3VN,36.58648681640625,-4.312305450439453,266.0,7550.0
3140,2024-06-07 09:25:08+00:00,34610d,VLG3VN,36.586288193524894,-4.310848154920222,266.0,7625.0
3141,2024-06-07 09:25:09+00:00,34610d,VLG3VN,36.586055432335804,-4.309153455368971,267.0,7625.0
3142,2024-06-07 09:25:10+00:00,34610d,VLG3VN,36.585869223384535,-4.307634069564472,267.0,7700.0
3143,2024-06-07 09:25:11+00:00,34610d,VLG3VN,36.58568301443326,-4.305939370013277,267.0,7750.0
3144,2024-06-07 09:25:12+00:00,34610d,VLG3VN,36.5855712890625,-4.304351806640625,268.0,7775.0
3145,2024-06-07 09:25:13+00:00,34610d,VLG3VN,36.585479736328125,-4.302635192871094,268.0,7825.0
3146,2024-06-07 09:25:14+00:00,34610d,VLG3VN,36.585403701006356,-4.3011474609375,270.0,7875.0
3147,2024-06-07 09:25:15+00:00,34610d,VLG3VN,36.585403701006356,-4.299744950964055,270.0,7925.0
3148,2024-06-07 09:25:16+00:00,34610d,VLG3VN,36.58538818359375,-4.298057556152344,271.0,7950.0
3149,2024-06-07 09:25:17+00:00,34610d,VLG3VN,36.585450253244176,-4.296764617270583,271.0,7975.0
3150,2024-06-07 09:25:18+00:00,34610d,VLG3VN,36.58549680548199,-4.295011479803861,273.0,8050.0
3151,2024-06-07 09:25:19+00:00,34610d,VLG3VN,36.58561706542969,-4.293479919433594,274.0,8100.0
3152,2024-06-07 09:25:20+00:00,34610d,VLG3VN,36.58575439453125,-4.291877746582031,275.0,8125.0
3153,2024-06-07 09:25:21+00:00,34610d,VLG3VN,36.5859375,-4.290332794189453,276.0,8175.0
3154,2024-06-07 09:25:22+00:00,34610d,VLG3VN,36.58607482910156,-4.2890167236328125,277.0,8225.0
3155,2024-06-07 09:25:23+00:00,34610d,VLG3VN,36.58633474576271,-4.287356112865666,278.0,8275.0
3156,2024-06-07 09:25:24+00:00,34610d,VLG3VN,36.586614059189614,-4.285953602892278,279.0,8325.0
3157,2024-06-07 09:25:25+00:00,34610d,VLG3VN,36.58693992485434,-4.284375779172194,280.0,8350.0
3158,2024-06-07 09:25:26+00:00,34610d,VLG3VN,36.58731234275688,-4.282797955452111,281.0,8400.0
3159,2024-06-07 09:25:27+00:00,34610d,VLG3VN,36.58782441737288,-4.280635752576472,282.0,8450.0
3160,2024-06-07 09:25:28+00:00,34610d,VLG3VN,36.58828993975106,-4.279057928856389,283.0,8525.0
3161,2024-06-07 09:25:29+00:00,34610d,VLG3VN,36.588775634765625,-4.277629852294922,284.0,8575.0
3162,2024-06-07 09:25:30+00:00,34610d,VLG3VN,36.58937072753906,-4.275970458984375,286.0,8600.0
3163,2024-06-07 09:25:31+00:00,34610d,VLG3VN,36.58991926807468,-4.274499771442777,286.0,8675.0
3164,2024-06-07 09:25:32+00:00,34610d,VLG3VN,36.59028625488281,-4.273738861083984,287.0,8725.0
3165,2024-06-07 09:25:33+00:00,34610d,VLG3VN,36.59092712402344,-4.272251129150391,288.0,8750.0
3166,2024-06-07 09:25:34+00:00,34610d,VLG3VN,36.59182790982521,-4.270292241522611,289.0,8825.0
3167,2024-06-07 09:25:35+00:00,34610d,VLG3VN,36.592254638671875,-4.269504547119141,290.0,8850.0
3168,2024-06-07 09:25:36+00:00,34610d,VLG3VN,36.59330749511719,-4.267559051513672,291.0,8925.0
3169,2024-06-07 09:25:37+00:00,34610d,VLG3VN,36.594202073953916,-4.265967835771278,292.0,8950.0
3170,2024-06-07 09:25:38+00:00,34610d,VLG3VN,36.594621044094275,-4.265266580784555,293.0,9025.0
3171,2024-06-07 09:25:39+00:00,34610d,VLG3VN,36.595458984375,-4.2638397216796875,293.0,9050.0
3172,2024-06-07 09:25:40+00:00,34610d,VLG3VN,36.596649169921875,-4.26177978515625,293.0,9150.0
3173,2024-06-07 09:25:41+00:00,34610d,VLG3VN,36.5975538350768,-4.260416233793194,294.0,9175.0
3174,2024-06-07 09:25:42+00:00,34610d,VLG3VN,36.59797280521716,-4.259714978806471,293.0,9250.0
3175,2024-06-07 09:25:43+00:00,34610d,VLG3VN,36.59904350668697,-4.25796184133975,294.0,9300.0
3176,2024-06-07 09:25:44+00:00,34610d,VLG3VN,36.599853515625,-4.256744384765625,294.0,9375.0
3177,2024-06-07 09:25:45+00:00,34610d,VLG3VN,36.60076904296875,-4.255256652832031,294.0,9400.0
3178,2024-06-07 09:25:46+00:00,34610d,VLG3VN,36.60160387976695,-4.253988063081749,294.0,9450.0
3179,2024-06-07 09:25:47+00:00,34610d,VLG3VN,36.60237121582031,-4.252738952636719,295.0,9500.0
3180,2024-06-07 09:25:48+00:00,34610d,VLG3VN,36.60327976032839,-4.25135835688161,295.0,9550.0
3181,2024-06-07 09:25:49+00:00,34610d,VLG3VN,36.60421080508475,-4.249897408992695,295.0,9600.0
3182,2024-06-07 09:25:50+00:00,34610d,VLG3VN,36.60511779785156,-4.248504638671875,295.0,9650.0
3183,2024-06-07 09:25:51+00:00,34610d,VLG3VN,36.60589599609375,-4.247303009033203,295.0,9700.0
3184,2024-06-07 09:25:52+00:00,34610d,VLG3VN,36.60667807368909,-4.246040506565805,295.0,9750.0
3185,2024-06-07 09:25:53+00:00,34610d,VLG3VN,36.60749816894531,-4.244785308837891,295.0,9825.0
3186,2024-06-07 09:25:54+00:00,34610d,VLG3VN,36.608260849774894,-4.243644552027888,296.0,9875.0
3187,2024-06-07 09:25:55+00:00,34610d,VLG3VN,36.60909879005561,-4.2423589178856105,296.0,9900.0
3188,2024-06-07 09:25:56+00:00,34610d,VLG3VN,36.610015869140625,-4.2409515380859375,296.0,9950.0
3189,2024-06-07 09:25:57+00:00,34610d,VLG3VN,36.61083984375,-4.239635467529297,296.0,10000.0
3190,2024-06-07 09:25:58+00:00,34610d,VLG3VN,36.61175226761123,-4.238209825880972,296.0,10075.0
3191,2024-06-07 09:25:59+00:00,34610d,VLG3VN,36.61262512207031,-4.2368316650390625,296.0,10100.0
3192,2024-06-07 09:26:00+00:00,34610d,VLG3VN,36.61300917803231,-4.236222936751972,296.0,10125.0
3193,2024-06-07 09:26:01+00:00,34610d,VLG3VN,36.61440574516684,-4.234060733876333,296.0,10200.0
3194,2024-06-07 09:26:02+00:00,34610d,VLG3VN,36.61515058097193,-4.232891975565167,296.0,10250.0
3195,2024-06-07 09:26:03+00:00,34610d,VLG3VN,36.616081625728285,-4.2313725897606105,297.0,10300.0
3196,2024-06-07 09:26:04+00:00,34610d,VLG3VN,36.61705922272245,-4.229911641871638,298.0,10325.0
3197,2024-06-07 09:26:05+00:00,34610d,VLG3VN,36.61780405852754,-4.2287428835604715,298.0,10375.0
3198,2024-06-07 09:26:06+00:00,34610d,VLG3VN,36.61868855104608,-4.227398811502667,297.0,10425.0
3199,2024-06-07 09:26:07+00:00,34610d,VLG3VN,36.61944580078125,-4.226245880126953,298.0,10450.0
3200,2024-06-07 09:26:08+00:00,34610d,VLG3VN,36.620361328125,-4.224987030029297,298.0,10500.0
3201,2024-06-07 09:26:09+00:00,34610d,VLG3VN,36.62138858083951,-4.223483471160193,299.0,10550.0
3202,2024-06-07 09:26:10+00:00,34610d,VLG3VN,36.6224127300715,-4.222080961186805,299.0,10575.0
3203,2024-06-07 09:26:11+00:00,34610d,VLG3VN,36.62348343154131,-4.220678451213416,299.0,10600.0
3204,2024-06-07 09:26:12+00:00,34610d,VLG3VN,36.62399550615731,-4.220094072057805,300.0,10650.0
3205,2024-06-07 09:26:13+00:00,34610d,VLG3VN,36.62498474121094,-4.2189788818359375,301.0,10725.0
3206,2024-06-07 09:26:14+00:00,34610d,VLG3VN,36.626495361328125,-4.2171478271484375,302.0,10725.0
3207,2024-06-07 09:26:15+00:00,34610d,VLG3VN,36.62718200683594,-4.216518402099609,302.0,10800.0
3208,2024-06-07 09:26:16+00:00,34610d,VLG3VN,36.62860417770127,-4.214951535488694,303.0,10850.0
3209,2024-06-07 09:26:17+00:00,34610d,VLG3VN,36.62965393066406,-4.2139434814453125,304.0,10900.0
3210,2024-06-07 09:26:18+00:00,34610d,VLG3VN,36.63065247616525,-4.213023084275221,305.0,10950.0
3211,2024-06-07 09:26:19+00:00,34610d,VLG3VN,36.63194274902344,-4.211826324462891,306.0,10975.0
3212,2024-06-07 09:26:20+00:00,34610d,VLG3VN,36.63313293457031,-4.210796356201172,306.0,11025.0
3213,2024-06-07 09:26:21+00:00,34610d,VLG3VN,36.63428355071504,-4.209867436835111,307.0,11050.0
3214,2024-06-07 09:26:22+00:00,34610d,VLG3VN,36.63535425218485,-4.209049306017278,308.0,11100.0
3215,2024-06-07 09:26:23+00:00,34610d,VLG3VN,36.63661116260593,-4.208114299368333,309.0,11125.0
3216,2024-06-07 09:26:24+00:00,34610d,VLG3VN,36.638007729740465,-4.207120854803861,311.0,11175.0
3217,2024-06-07 09:26:25+00:00,34610d,VLG3VN,36.639404296875,-4.206185848154917,312.0,11200.0
3218,2024-06-07 09:26:26+00:00,34610d,VLG3VN,36.64061465505826,-4.205484593168194,314.0,11225.0
3219,2024-06-07 09:26:27+00:00,34610d,VLG3VN,36.64201354980469,-4.204730987548828,315.0,11250.0
3220,2024-06-07 09:26:28+00:00,34610d,VLG3VN,36.643524169921875,-4.203929901123047,316.0,11275.0
3221,2024-06-07 09:26:29+00:00,34610d,VLG3VN,36.64415262513241,-4.2036730177858885,317.0,11350.0
3222,2024-06-07 09:26:30+00:00,34610d,VLG3VN,36.646061266882946,-4.202679573221417,318.0,11350.0
3223,2024-06-07 09:26:31+00:00,34610d,VLG3VN,36.64727783203125,-4.202156066894531,319.0,11400.0
3224,2024-06-07 09:26:32+00:00,34610d,VLG3VN,36.64878845214844,-4.201469421386719,321.0,11425.0
3225,2024-06-07 09:26:33+00:00,34610d,VLG3VN,36.65029752052436,-4.200809559923528,320.0,11475.0
3226,2024-06-07 09:26:34+00:00,34610d,VLG3VN,36.65162658691406,-4.200267791748047,322.0,11500.0
3227,2024-06-07 09:26:35+00:00,34610d,VLG3VN,36.65318298339844,-4.199581146240234,322.0,11550.0
3228,2024-06-07 09:26:36+00:00,34610d,VLG3VN,36.65446472167969,-4.199066162109375,324.0,11575.0
3229,2024-06-07 09:26:37+00:00,34610d,VLG3VN,36.6558837890625,-4.198436737060547,324.0,11600.0
3230,2024-06-07 09:26:38+00:00,34610d,VLG3VN,36.6573486328125,-4.197864532470703,325.0,11625.0
3231,2024-06-07 09:26:39+00:00,34610d,VLG3VN,36.65900278899629,-4.197186409158917,326.0,11650.0
3232,2024-06-07 09:26:40+00:00,34610d,VLG3VN,36.65984072927701,-4.196835781665527,327.0,11675.0
3233,2024-06-07 09:26:41+00:00,34610d,VLG3VN,36.66202868445445,-4.195959212932166,327.0,11750.0
3234,2024-06-07 09:26:42+00:00,34610d,VLG3VN,36.66279602050781,-4.1956329345703125,327.0,11750.0
3235,2024-06-07 09:26:43+00:00,34610d,VLG3VN,36.66485595703125,-4.194774627685547,328.0,11775.0
3236,2024-06-07 09:26:44+00:00,34610d,VLG3VN,36.66558837890625,-4.194488525390625,329.0,11825.0
3237,2024-06-07 09:26:45+00:00,34610d,VLG3VN,36.66705322265625,-4.193916320800781,330.0,11850.0
3238,2024-06-07 09:26:46+00:00,34610d,VLG3VN,36.66925048828125,-4.193000793457031,331.0,11875.0
3239,2024-06-07 09:26:47+00:00,34610d,VLG3VN,36.67071533203125,-4.1924285888671875,332.0,11900.0
3240,2024-06-07 09:26:48+00:00,34610d,VLG3VN,36.671525340969275,-4.192102310505277,333.0,11900.0
3241,2024-06-07 09:26:49+00:00,34610d,VLG3VN,36.67310811705509,-4.191459493434138,333.0,11950.0
3242,2024-06-07 09:26:50+00:00,34610d,VLG3VN,36.67459778866525,-4.190875114278583,333.0,12000.0
3243,2024-06-07 09:26:51+00:00,34610d,VLG3VN,36.67616271972656,-4.190254211425781,334.0,12025.0
