,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,fuel_flow_corrected,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
131,131,133,3c49c8,EWG1VT,65.23476810778601,13.376541137695312,214.008888704,10888.98,0.649698364480344,34610D,222.98357,26.763742,31.016598,174.70442177291358,62579.70154249636,0.31309906760598083,0.4544390817065166,27.253360600548408,35.0457202218578,0.0,2.672382260852555e-05,23030.72702383211,0.2566433882846856,0.2271113383379034,0.5046943603003107,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5836126140680421,17.5229060708979,10.870779910492342,26.08411883058225,1589902993701412.2,9.15815200211069,686.019875137473,1298.38808734415,0.00267238226085,0.0173822986839286,0.201511472717135,17.5228601109289,11.5929127891151,11.592602990449212,0.0026723822608525,0.4323312588140014,430042179272816.94,0.4544390817065166,0.010769370917415807,4.30687308310837e-06,3.16,35.8,2023-08-06 10:13:00,2.6723822608525556e-05,0.256643452024872,0.0,131,230.3072702383211,2.6723822608525556e-05,26.763742,31.016598,0.256643452024872,1.762012e-07,6.9070158e-12,0.3598133164833462,859.0617134302876,12751.04180973381,0.9359059168049996,0.35225007436392886,1.552283608043555,230.62712182764508,0.15662081638255246,0.4361540779094415,0.0,221.762612611295,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.720486e-05,9.41078e-06,107638.24,0.2783176,-247.79749,0.0028024452983149333,0.0028024452983149333,1.0,-4.327584041688076e-13,1.7579837e-12,9.363518e-16,1.2021930877065863e-15,8.578517942561023e-16,8.578517942561023e-16,7.48e-16,1.904953757753891e-14,1.3252253449837853e-12,908.8680763403205,3.891410015186748e-13,6.444891411888355e-14,1.0938504095114726e-14,2.720486e-05,9.41078e-06,107638.24,0.2783176,-247.79749,0.0028024452983149333,0.0028024452983149333,0.21755417576337066,-4.327584041688076e-13,1.7579837e-12,9.363518e-16,1.2021930877065863e-15,8.578517942561023e-16,8.578517942561023e-16,7.48e-16,1.904953757753891e-14,1.3252253449837853e-12,908.8680763403205,3.891410015186748e-13,6.444891411888355e-14,1.0938504095114726e-14
132,132,134,3c49c8,EWG1VT,65.34205627441406,13.473358154296877,212.979999816,10888.98,0.648962629942892,34610D,223.23645,26.621946,30.19531,176.29998349881956,62552.448181895816,0.31667177489960857,0.4286709900410915,25.820352722091343,33.1331416630822,-77.03024918881233,2.4926183404768943e-05,23030.72702383211,0.2320169949563027,0.2151696060174278,0.480783663954337,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5886090663649397,16.56618115414847,10.618309516048331,24.451135229577684,1512825751377679.5,8.84739855145603,680.088641540242,1282.27629535547,0.00249261834048,0.0170381229452519,0.192157434892845,16.5665708315411,11.2780871173602,11.277806004699324,0.0024926183404768,0.4166183462395618,395231093133603.9,0.4286709900410915,0.010536401015183652,3.7204764822954254e-06,3.16,35.8,2023-08-06 10:14:00,2.492618340476894e-05,0.23201701359378193,0.0,132,230.3072702383211,2.492618340476894e-05,26.621946,30.19531,0.23201701359378193,0.0,0.0,0.35940572358589457,858.0890706875615,12632.564302741303,0.9355175218692612,0.35328029420786616,1.560397134606411,230.6811840637987,0.14194316074823563,0.4748536560166708,0.0,221.75704832501233,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.569114e-05,9.66684e-06,107614.88,0.2562559,-248.16048,0.0,0.0,0.9999999999999999,-4.3289004503160025e-13,1.7589571e-12,9.560897e-16,0.0,0.0,0.0,7.48e-16,1.8942961197998868e-14,1.3260670341073564e-12,906.9705122593325,3.593627967857196e-13,6.079446274441963e-14,0.0,2.569114e-05,9.66684e-06,107614.88,0.2562559,-248.16048,0.0,0.0,0.21229080953284438,-4.3289004503160025e-13,1.7589571e-12,9.560897e-16,0.0,0.0,0.0,7.48e-16,1.8942961197998868e-14,1.3260670341073564e-12,906.9705122593325,3.593627967857196e-13,6.079446274441963e-14,0.0
133,133,135,3c49c8,EWG1VT,65.44830322265625,13.5699462890625,214.008888704,10866.12,0.6482182613020766,34610D,223.42792,26.776587,29.550219,177.54463319992922,62526.627829173725,0.3150844234680118,0.4541366180684086,27.22950683154605,34.680659303886,25.700422626831624,2.4154510771578e-05,23113.59292955482,0.22037886453763,0.2269125569295504,0.5073207178546796,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5925104551955303,17.339496968418437,10.88070365526145,25.884029608981137,1580458731425766.5,9.1723888977206,686.772636448751,1297.70798046913,0.00241545107716,0.0173408781569805,0.201401675827708,17.340329651943,11.6142720111689,11.613991480886575,0.0024154510771577,0.4343422987213494,426767366425422.8,0.4541366180684086,0.010797218728982417,4.305047399645918e-06,3.16,35.8,2023-08-06 10:15:00,2.4154510771578003e-05,0.22037871299911438,0.0,133,231.13592929554818,2.4154510771578003e-05,26.776587,29.550219,0.22037871299911438,0.0,0.0,0.36038977997445004,857.1050111180176,12988.611388917589,0.9352697827837058,0.3539356345604661,1.5623811270823815,230.6943659263507,0.1350761601774267,0.5074267404502344,0.0,221.7435713772593,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.518171e-05,9.801608e-06,107368.1,0.24670708,-248.38664,0.0,0.0,1.0000000000000002,-4.3399926339627725e-13,1.754848e-12,9.664781e-16,0.0,0.0,0.0,7.479999999999999e-16,1.888551141053488e-14,1.3208487130999647e-12,905.0903200804327,3.8859995735170553e-13,6.440601848375616e-14,0.0,2.518171e-05,9.801608e-06,107368.1,0.24670708,-248.38664,0.0,0.0,0.2454371718219272,-4.3399926339627725e-13,1.754848e-12,9.664781e-16,0.0,0.0,0.0,7.479999999999999e-16,1.888551141053488e-14,1.3208487130999647e-12,905.0903200804327,3.8859995735170553e-13,6.440601848375616e-14,0.0
134,134,136,3c49c8,EWG1VT,65.5575147725768,13.669858186141305,216.06666648,10873.74,0.6474206474624131,34610D,223.75009,26.426266,28.66446,178.70361070835946,62499.39832234218,0.3161689445771303,0.4494163050716675,26.96180649555695,34.2149685849612,0.0,2.1934303904716232e-05,23085.9441803996,0.1921159776780485,0.2246817207963079,0.5061097012764054,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5959487780250676,17.10711386948901,10.837131798883668,25.614423156741186,1567733238139393.5,9.10964864399801,686.593460952137,1296.25754141071,0.00219343039047,0.0173003143721231,0.199688161808614,17.1074842924806,11.5424585653993,11.542205395158431,0.0021934303904716,0.4338643562558538,420756281609103.6,0.4494163050716675,0.010770049949242631,4.237189234325746e-06,3.16,35.8,2023-08-06 10:16:00,2.1934303904716232e-05,0.19211615790474326,0.0,134,230.85944180399602,2.1934303904716232e-05,26.426266,28.66446,0.19211615790474326,0.0,0.0,0.35944038549626023,856.0505477901492,12863.447297662138,0.9343093660451498,0.35646319378066277,1.562984088042853,230.69836912493813,0.11812552169632053,0.5616742728057866,0.0,221.68479779310044,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.3022494e-05,1.0121641e-05,107417.99,0.21792267,-248.99173,0.0,0.0,1.0,-4.338095008476845e-13,1.7578751e-12,9.911473e-16,0.0,0.0,0.0,7.480000000000001e-16,1.8952000717312477e-14,1.324065646151533e-12,903.1537047389486,3.845274166722093e-13,6.373657991830796e-14,0.0,2.3022494e-05,1.0121641e-05,107417.99,0.21792267,-248.99173,0.0,0.0,0.23437767215984084,-4.338095008476845e-13,1.7578751e-12,9.911473e-16,0.0,0.0,0.0,7.480000000000001e-16,1.8952000717312477e-14,1.324065646151533e-12,903.1537047389486,3.845274166722093e-13,6.373657991830796e-14,0.0
135,135,137,3c49c8,EWG1VT,65.6655625165519,13.769929305366848,216.581110924,10873.74,0.646616536820465,34610D,224.03693,26.123573,27.882097,179.95056863869158,62472.436515846624,0.3179240466864944,0.4387247460310176,26.37423224893127,33.3536774374038,-51.522446601413584,2.038852563072637e-05,23085.9441803996,0.1724024106510765,0.2197852687410939,0.4979452973592644,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5997229149644161,16.676795494800086,10.73635077026051,24.94184232153136,1535987251231824.2,8.97977488795256,684.638640622771,1290.23494502547,0.00203885256307,0.0171645542072261,0.195807034367537,16.6768387187019,11.4076387888422,11.407406208648336,0.0020388525630726,0.4286331457070939,408432066250030.5,0.4387247460310176,0.01066804366441003,4.03491356216506e-06,3.16,35.8,2023-08-06 10:17:00,2.038852563072638e-05,0.17240236309861,0.0,135,230.85944180399602,2.038852563072638e-05,26.123573,27.882097,0.17240236309861,0.0,0.0,0.35898018511690427,854.9874936386233,12973.057672821882,0.9337069498810437,0.35803817079166034,1.5670038333779617,230.72502222409338,0.10630261741685221,0.6029661941117332,0.0,221.66618222291217,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.1319272e-05,1.0323554e-05,107393.59,0.19607739,-250.69081,0.0,0.0,0.9999999999999999,-4.3394420044913955e-13,1.7591897e-12,1.0067115e-15,0.0,0.0,0.0,7.48e-16,1.898290227491117e-14,1.3252454430565026e-12,901.234205075124,3.7215553775157983e-13,6.222029446191573e-14,0.0,2.1319272e-05,1.0323554e-05,107393.59,0.19607739,-250.69081,0.0,0.0,0.23437767215984082,-4.3394420044913955e-13,1.7591897e-12,1.0067115e-15,0.0,0.0,0.0,7.48e-16,1.898290227491117e-14,1.3252454430565026e-12,901.234205075124,3.7215553775157983e-13,6.222029446191573e-14,0.0
136,136,138,3c49c8,EWG1VT,65.77445983886719,13.871726989746094,216.581110924,10858.5,0.6457829463454975,34610D,224.25003,26.047083,27.233013,181.3442887053382,62446.06228359769,0.3184468915853216,0.4426115732182324,26.58957569714437,33.4454725088112,0.0,1.9503550734984272e-05,23141.26848577999,0.1610578113241886,0.221579797476203,0.5031510755784037,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6040805525122428,16.72295285883475,10.782731626429936,25.07876313841525,1542449948698982.8,9.03741239564507,685.94928708947,1292.27747500976,0.0019503550735,0.0171932409951399,0.197217985903947,16.7227362544056,11.4706695473934,11.470445832971146,0.0019503550734984,0.4321422665880379,411150897176070.6,0.4426115732182324,0.010726032832848306,4.114852611494564e-06,3.16,35.8,2023-08-06 10:18:00,1.9503550734984272e-05,0.16105787002732797,0.0,136,231.41268485779997,1.9503550734984272e-05,26.047083,27.233013,0.16105787002732797,0.0,0.0,0.35949851441103636,853.8854593826942,12940.630306879544,0.9334470077827816,0.3587153239845935,1.5719628675043045,230.75781994681685,0.09951533044599113,0.6300244680010726,0.0,221.6716930095671,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.024847e-05,1.0432733e-05,107219.86,0.18218511,-253.4313,0.0,0.0,1.0,-4.3472961704050514e-13,1.7570026e-12,1.0151273e-15,0.0,0.0,0.0,7.479999999999999e-16,1.8952676167972422e-14,1.3222729882929012e-12,899.2979364514051,3.766467844244493e-13,6.277152740306829e-14,0.0,2.024847e-05,1.0432733e-05,107219.86,0.18218511,-253.4313,0.0,0.0,0.2389398316192808,-4.3472961704050514e-13,1.7570026e-12,1.0151273e-15,0.0,0.0,0.0,7.479999999999999e-16,1.8952676167972422e-14,1.3222729882929012e-12,899.2979364514051,3.766467844244493e-13,6.277152740306829e-14,0.0
137,137,139,3c49c8,EWG1VT,65.88305457163665,13.973892875339674,216.06666648,10858.5,0.6449323888080795,34610D,224.50569,25.74254,26.589697,182.1178972971048,62419.47270790055,0.3186548546531406,0.4447764486754577,26.70615554266229,33.4881482488976,0.0,1.8473428706470423e-05,23141.26848577999,0.1478605573679725,0.2225512961888524,0.5078242504958421,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6063120060723797,16.744184053943314,10.807190299544883,25.208177903186595,1548558358592635.5,9.06224072791593,687.195060902331,1294.56232044603,0.00184734287065,0.0172312412685094,0.198003854224143,16.7440741244488,11.4909803152719,11.490768041387703,0.001847342870647,0.4354690966856078,412347128819647.6,0.4447764486754577,0.010772082515740298,4.176179523277108e-06,3.16,35.8,2023-08-06 10:19:00,1.8473428706470423e-05,0.14786072172198325,0.0,137,231.41268485779997,1.8473428706470423e-05,25.74254,26.589697,0.14786072172198325,0.0,0.0,0.3590891288395868,852.7609899919873,12864.271224301152,0.9326513266264433,0.360779022314124,1.5724412715659268,230.76097913084863,0.09159033518935887,0.665339285044125,0.0,221.64614046417552,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.9007071e-05,1.0503317e-05,107196.59,0.16699545,-256.9014,0.0,0.0,1.0,-4.348577787342342e-13,1.7582619e-12,1.0205682e-15,0.0,0.0,0.0,7.480000000000001e-16,1.897282289717346e-14,1.3234042073976406e-12,897.3612786169653,3.8043916150699695e-13,6.307855177231235e-14,0.0,1.9007071e-05,1.0503317e-05,107196.59,0.16699545,-256.9014,0.0,0.0,0.16322014495570197,-4.348577787342342e-13,1.7582619e-12,1.0205682e-15,0.0,0.0,0.0,7.480000000000001e-16,1.897282289717346e-14,1.3234042073976406e-12,897.3612786169653,3.8043916150699695e-13,6.307855177231235e-14,0.0
138,138,140,3c49c8,EWG1VT,65.99091610666048,14.07647174337636,216.06666648,10858.5,0.6440706133566767,34610D,224.75674,25.436018,25.927568,182.9997483820109,62392.76655235788,0.32072670536858405,0.4269054475190987,25.740943522209577,32.195692135802,-51.66617337599616,1.7338512501643075e-05,23141.26848577999,0.1345947308059376,0.2145078626850798,0.4918638387269368,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.608907508245485,16.097364963690133,10.63485099173004,24.11847725895242,1497124210347487.5,8.83622611795852,683.371752151147,1284.45377043046,0.00173385125016,0.0170182055835617,0.191516527846039,16.097846067901,11.2536264123539,11.25343129459471,0.0017338512501643,0.4252508103554591,392929400324011.2,0.4269054475190987,0.010585825983908803,3.831742841369812e-06,3.16,35.8,2023-08-06 10:20:00,1.7338512501643072e-05,0.13459490838567909,0.0,138,231.41268485779997,1.7338512501643072e-05,25.436018,25.927568,0.13459490838567909,0.0,0.0,0.3586880315207915,851.6216872578444,12936.53862007537,0.9322369553652067,0.3618483923570889,1.5772358289604693,230.79259345534103,0.08357856640270621,0.694263076280974,0.0,221.64649107469273,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.773116e-05,1.0606843e-05,107173.15,0.15064742,-260.50436,0.0,0.0,1.0000000000000002,-4.3498678597010433e-13,1.7594743e-12,1.0285483e-15,0.0,0.0,0.0,7.480000000000001e-16,1.8994886320943604e-14,1.3244875422271483e-12,895.4376964918354,3.5913321661846734e-13,6.054407209151661e-14,0.0,1.773116e-05,1.0606843e-05,107173.15,0.15064742,-260.50436,0.0,0.0,0.08981537920820512,-4.3498678597010433e-13,1.7594743e-12,1.0285483e-15,0.0,0.0,0.0,7.480000000000001e-16,1.8994886320943604e-14,1.3244875422271483e-12,895.4376964918354,3.5913321661846734e-13,6.054407209151661e-14,0.0
139,139,141,3c49c8,EWG1VT,66.09933471679688,14.180374145507812,217.095555368,10843.26,0.6431824663085568,34610D,224.98547,25.283339,25.462128,183.55569176760253,62367.02560883568,0.32030146661855086,0.4345660955321349,26.14991095390917,32.630847249149,0.0,1.6932043982916376e-05,23196.700098968227,0.1281396694019224,0.2179159246159097,0.5006026814998408,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6104467829747467,16.31517761321162,10.713946187588716,24.513600224269585,1515774115053626.2,8.93795636794215,685.581893819927,1289.07452115081,0.00169320439829,0.0171031324229178,0.194297408642449,16.3154236245745,11.3603405410166,11.360148190487786,0.0016932043982916,0.4311586089607309,400462222550878.8,0.4345660955321349,0.010680553970948088,3.993506582779082e-06,3.16,35.8,2023-08-06 10:21:00,1.6932043982916372e-05,0.12813973953349772,0.0,139,231.9670009896824,1.6932043982916372e-05,25.283339,25.462128,0.12813973953349772,0.0,0.0,0.35918168630406,850.4475142257453,12953.600016936303,0.9314404626067029,0.3638937545754411,1.5800241915503879,230.8109401929666,0.07974891057808267,0.7202316813525543,0.0,221.64967773561676,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.7210119e-05,1.0556335e-05,107000.25,0.14350717,-263.5488,0.0,0.0,1.0000000000000002,-4.35763036491761e-13,1.7576867e-12,1.024655e-15,0.0,0.0,0.0,7.480000000000001e-16,1.8957662466320297e-14,1.3219236524583997e-12,893.4974070498458,3.6813511286948547e-13,6.16305113212438e-14,0.0,1.7210119e-05,1.0556335e-05,107000.25,0.14350717,-263.5488,0.0,0.0,0.05878236992246917,-4.35763036491761e-13,1.7576867e-12,1.024655e-15,0.0,0.0,0.0,7.480000000000001e-16,1.8957662466320297e-14,1.3219236524583997e-12,893.4974070498458,3.6813511286948547e-13,6.16305113212438e-14,0.0
140,140,142,3c49c8,EWG1VT,66.2078029826536,14.285450810971469,217.609999812,10843.26,0.6422742170942334,34610D,225.30882,24.88229,24.870556,183.75266234282927,62340.87569788177,0.31838667938978843,0.4553418264633679,27.268431992695863,33.9500355496318,25.900832792464524,1.596186359826106e-05,23196.700098968227,0.1161502810722083,0.2272369332724655,0.5248996544673038,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6106632308348083,16.97549933452022,10.917295836830618,25.79883204669624,1576437384763383.8,9.18759460200537,691.64869920624,1303.50387947614,0.00159618635983,0.0173915382992306,0.201839176790487,16.9750177748159,11.6055965445804,11.60541130058822,0.0015961863598261,0.4474262954930673,419533258458985.8,0.4553418264633679,0.010956688160222631,4.420866158085401e-06,3.16,35.8,2023-08-06 10:22:00,1.596186359826106e-05,0.11615034806114155,0.0,140,231.9670009896824,1.596186359826106e-05,24.88229,24.870556,0.11615034806114155,0.0,0.0,0.35866620982042113,849.2467606250672,13034.222911307479,0.9308369427601947,0.36543479034275617,1.575584271228095,230.781713052411,0.07251697329743269,0.759949505842214,0.0,221.5974080195988,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.608327e-05,1.05896725e-05,106977.41,0.12972605,-265.77036,0.0,0.0,0.9999999999999998,-4.358878173357522e-13,1.759501e-12,1.0272248e-15,0.0,0.0,0.0,7.48e-16,1.898219559864621e-14,1.3236131417809338e-12,891.5556093406122,3.962134073752716e-13,6.457694210249601e-14,0.0,1.608327e-05,1.05896725e-05,106977.41,0.12972605,-265.77036,0.0,0.0,0.017247217481353896,-4.358878173357522e-13,1.759501e-12,1.0272248e-15,0.0,0.0,0.0,7.48e-16,1.898219559864621e-14,1.3236131417809338e-12,891.5556093406122,3.962134073752716e-13,6.457694210249601e-14,0.0
141,141,143,3c49c8,EWG1VT,66.31687487586069,14.39208984375,217.609999812,10850.88,0.6413391863298006,34610D,225.66415,24.450974,24.299599,184.8151916109568,62313.60726588907,0.3221142463522023,0.4182564895578106,25.272927228241315,31.3686907739486,-51.86273934623862,1.5113942775955236e-05,23168.97086895457,0.1052273556494113,0.2106077269020109,0.4903609421293176,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6137105177470501,15.68442554382047,10.556849331274174,23.586029084525364,1471992520758016.2,8.71533751042055,683.556438121315,1282.66690993667,0.0015113942776,0.016957635151323,0.188376882079444,15.6843453869743,11.1086764397539,11.108508546391404,0.0015113942775955,0.4257384025435692,382339449812581.25,0.4182564895578106,0.010544779482234071,3.735556541228056e-06,3.16,35.8,2023-08-06 10:23:00,1.5113942775955234e-05,0.10522736235964224,0.0,141,231.68970868954574,1.5113942775955234e-05,24.450974,24.299599,0.10522736235964224,0.0,0.0,0.35767338237695795,848.0105946251987,12938.91596504141,0.9300926829885776,0.36732492571442704,1.5823531541441356,230.82624221131204,0.06592694124898342,0.7919764811359769,0.0,221.6149622820507,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.5158941e-05,1.0556115e-05,107030.62,0.11763776,-267.4409,0.0,0.0,1.0,-4.356836281410731e-13,1.7629263e-12,1.0246381e-15,0.0,0.0,0.0,7.48e-16,1.9026792119979186e-14,1.3272426218959107e-12,889.5984688294888,3.512220393246502e-13,5.931746995428036e-14,0.0,1.5158941e-05,1.0556115e-05,107030.62,0.11763776,-267.4409,0.0,0.0,0.0,-4.356836281410731e-13,1.7629263e-12,1.0246381e-15,0.0,0.0,0.0,7.48e-16,1.9026792119979186e-14,1.3272426218959107e-12,889.5984688294888,3.512220393246502e-13,5.931746995428036e-14,0.0
142,142,144,3c49c8,EWG1VT,66.42506227654926,14.498956853693182,218.124444256,10835.64,0.6403949196310983,34610D,225.89186,24.29484,23.907417,184.7203045534662,62288.33433866083,0.3209133030755442,0.4297683095003431,25.87351948806607,32.1283861965348,-25.951428537333506,1.4887806065389146e-05,23224.45619572094,0.1010853971745602,0.2156126624005505,0.5026606764194002,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6130862107354678,16.06431489244588,10.669530871297066,24.2307784464942,1502424855032513.8,8.86274762724008,686.580360034438,1289.76422189345,0.00148878060654,0.0170979292763136,0.192555771248538,16.0641930982674,11.2619351815482,11.26176751853743,0.0014887806065389,0.43382941015539,393707990106898.8,0.4297683095003431,0.010682673006716041,3.9643069289187275e-06,3.16,35.8,2023-08-06 10:24:00,1.4887806065389146e-05,0.1010855000989351,0.0,142,232.24456195720947,1.4887806065389146e-05,24.29484,23.907417,0.1010855000989351,0.0,0.0,0.3581685271940613,846.76221589529,13016.538902136435,0.929630284033482,0.36849360239741963,1.5833372406015924,230.83270197110252,0.06347377558341967,0.8128218294513645,0.0,221.61227846688232,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.48824865e-05,1.0432126e-05,106857.945,0.11363944,-267.91168,0.0,0.0,1.0,-4.3645462631029354e-13,1.7611656e-12,1.0150806e-15,0.0,0.0,0.0,7.48e-16,1.8984323894266517e-14,1.3247110223695373e-12,887.6543599261531,3.6491080529710376e-13,6.095008546798627e-14,0.0,1.48824865e-05,1.0432126e-05,106857.945,0.11363944,-267.91168,0.0,0.0,0.0,-4.3645462631029354e-13,1.7611656e-12,1.0150806e-15,0.0,0.0,0.0,7.48e-16,1.8984323894266517e-14,1.3247110223695373e-12,887.6543599261531,3.6491080529710376e-13,6.095008546798627e-14,0.0
143,143,145,3c49c8,EWG1VT,66.53384399414062,14.607278575067935,216.581110924,10828.02,0.6394238636762557,34610D,226.16771,24.039785,23.458242,184.95471573228087,62262.46081917276,0.32210708571512797,0.4152228709488422,25.0989231396684,31.1169896496222,-25.977138274355564,1.4450436675953368e-05,23252.23917912276,0.0950246263882652,0.2091576928305699,0.4893418129176323,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6134897711771964,15.558400386257786,10.527709598330896,23.338978525038467,1460331671360587.5,8.67468214347463,683.616759614868,1281.88052847883,0.0014450436676,0.0169315531926723,0.187275652559571,15.5584948248111,11.0607485579421,11.060588727605094,0.0014450436675953,0.4258976582195951,378497752950123.75,0.4152228709488422,0.010530838098451768,3.700307749084357e-06,3.16,35.8,2023-08-06 10:25:00,1.445043667595337e-05,0.09502467353974035,0.0,143,232.5223917912276,1.445043667595337e-05,24.039785,23.458242,0.09502467353974035,0.0,0.0,0.3581596274708218,845.4784145420068,12747.570741730762,0.9291209426224736,0.3697759781006956,1.5880223816359822,230.8634075544908,0.05982995954715582,0.8343305948429532,0.0,221.62761071026878,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.4429894e-05,1.0336159e-05,106760.02,0.10794598,-266.79947,0.0,0.0,1.0,-4.369015626902362e-13,1.7611467e-12,1.0076831e-15,0.0,0.0,0.0,7.480000000000001e-16,1.8970869602127455e-14,1.3242451152941064e-12,885.6972869135468,3.4742721332222775e-13,5.888723973626158e-14,0.0,1.4429894e-05,1.0336159e-05,106760.02,0.10794598,-266.79947,0.0,0.0,0.0,-4.369015626902362e-13,1.7611467e-12,1.0076831e-15,0.0,0.0,0.0,7.480000000000001e-16,1.8970869602127455e-14,1.3242451152941064e-12,885.6972869135468,3.4742721332222775e-13,5.888723973626158e-14,0.0
