Unnamed: 0.1,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
142,142,143,-63.76023549991693,-17.726751261391023,12352.02,,,233.67781461293333,0.988351057859052,34610D,216.20187,1.8114899,0.542714,233.1225323414968,65877.87100899694,0.3050121586238367,0.627828887030466,34.46354335488358,35.3472500981446,0.0,2.8495344182447643e-05,18286.28725004259,0.5159912431762953,0.2871961946240298,0.5347715187482622,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7908820758147367,17.67333697246172,12.42173557525298,34.9528994824529,242937056866079.6,7.50149665542247,678.703867979597,1438.93416472046,0.00284953441824,0.0219807687943378,0.313914443515233,17.6736250490723,14.281322298249,14.280915358650615,0.0028495344182447,0.5191057786123838,581713710953147.9,0.012616904284588,1.5218640118558597e-05,3.16,35.8,2023-11-06 15:23:00,2.849534418244764e-05,0.5159919965467776,0.0,142,182.8628725004259,2.849534418244764e-05,1.8114899,0.542714,0.5159919965467776,0.0024573607,0.0,0.2946514213538974,1370.1657903907635,13890.699074135093,0.3602116367768784,-0.9328706109265756,1.218166140444947,228.1483290261608,0.2947576161174922,0.0,1.0,220.030223812808,28.117254249628648,91.52160186223114,0.5074537625643574,216.5883,2.927012503866069e-05,12306.259199068883,0.0,0.0019854950873192,0.00043074662,183.04320372446227,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.8586841e-05,-3.81526e-07,128478.68,0.51113605,-280.55423,0.0,0.0,1.0,-3.008945407947903e-13,2.3654815e-12,2.403468e-16,0.0,0.0,0.0,7.480000000000002e-16,2.7827977060202028e-14,2.0645869429894174e-12,1359.0481480575063,13.890699074135092,9.812474233295548e-13,2.8586841e-05,-3.81526e-07,128478.68,0.51113605,-280.55423,0.0,0.0,0.6899621976017107,-3.008945407947903e-13,2.3654815e-12,2.403468e-16,0.0,0.0,0.0,7.480000000000002e-16,2.7827977060202028e-14,2.0645869429894174e-12,1359.0481480575063,13.890699074135092,0.0
143,143,144,-63.88254553974981,-17.681716659521285,12352.02,,,233.75212325484443,0.988687903073486,34610D,216.20103,1.534635,0.3638705,232.9311821584748,65843.40746564206,0.304691214021204,0.627590787268228,34.420109794899766,35.3256611631418,0.0,2.807509978119444e-05,18286.28725004259,0.508438012598791,0.2868342482908314,0.5339803225827282,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.790234463409028,17.663035938787143,12.407731188477303,34.871203564267674,242857192977114.8,7.49373654097719,678.530640316276,1439.04145108858,0.00280750997812,0.0219889079259472,0.313795393634114,17.6628305815709,14.2706220195607,14.27022138167151,0.0028075099781194,0.5184573021738947,582265603047862.2,0.0126024993091661,1.5213572551396918e-05,3.16,35.8,2023-11-06 15:24:00,2.8075099781194447e-05,0.5084383986096974,0.0,143,182.8628725004259,2.8075099781194447e-05,1.534635,0.3638705,0.5084383986096974,0.0029250944,0.0,0.2946525661550758,1370.6332450775217,13893.727708889024,0.3601337856249618,-0.9329006680517676,1.2176034110085816,228.1436674380208,0.2904403000301335,0.0,1.0,220.00771032690903,28.117254249628648,91.04419740355613,0.5005689762024582,216.58336,2.885544232911074e-05,12306.497901298222,0.0,0.0020592658828735,0.00047365276,182.08839480711225,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.844276e-05,-3.9862897e-07,128475.68,0.51388687,-279.25644,0.0,0.0,1.0,-3.009090736310821e-13,2.365363e-12,2.4166514000000003e-16,0.0,0.0,0.0,7.48e-16,2.7827565615673533e-14,2.0644538818385376e-12,1359.0862148248725,13.893727708889024,9.796922622899425e-13,2.844276e-05,-3.9862897e-07,128475.68,0.51388687,-279.25644,0.0,0.0,0.733967159615413,-3.009090736310821e-13,2.365363e-12,2.4166514000000003e-16,0.0,0.0,0.0,7.48e-16,2.7827565615673533e-14,2.0644538818385376e-12,1359.0862148248725,13.893727708889024,0.0
144,144,145,-64.0048555795827,-17.636682057651548,12352.02,,,233.8264318967556,0.9890197934720228,34610D,216.19406,1.3281466,0.24074262,232.7858200465568,65808.98735584714,0.3048276621591845,0.626755730740012,34.39405936652072,35.3164958400702,0.0,2.812265503540352e-05,18286.28725004259,0.5097661907384193,0.2866171613876727,0.5334298276914369,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7897540682395957,17.657934184801974,12.398508589812314,34.819212527943655,242776372765625.47,7.49127990275575,678.432739721905,1438.32662055868,0.00281226550354,0.0219682800301979,0.313377865370006,17.6582479200351,14.265015965712,14.264614806870574,0.0028122655035403,0.5180837622863219,581136521876987.0,0.0125951364663128,1.517283509868095e-05,3.16,35.8,2023-11-06 15:25:00,2.8122655035403515e-05,0.5097666838237365,0.0,144,182.8628725004259,2.8122655035403515e-05,1.3281466,0.24074262,0.5097666838237365,0.0037751219,4.1231288e-10,0.2946620656222957,1371.0938311488717,13896.74897356725,0.3600561601064452,-0.9329306306309176,1.2178424516539923,228.1456478582428,0.2911794000346937,0.0,1.0,220.0126525970867,28.117254249628648,90.19817057456704,0.502167851324363,216.5712,2.890344772692925e-05,12306.920914712717,0.0,0.0021166551224894,0.00060083444,180.3963411491341,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.8605531e-05,-4.3519032e-07,128472.72,0.521261,-278.41058,0.0,0.0,1.0,-3.009234246611252e-13,2.3653544e-12,2.4448343e-16,0.0,0.0,0.0,7.48e-16,2.783008703604664e-14,2.064431047284232e-12,1359.124281592238,13.89674897356725,9.77806282319502e-13,2.8605531e-05,-4.3519032e-07,128472.72,0.521261,-278.41058,0.0,0.0,0.7618497193511208,-3.009234246611252e-13,2.3653544e-12,2.4448343e-16,0.0,0.0,0.0,7.48e-16,2.783008703604664e-14,2.064431047284232e-12,1359.124281592238,13.89674897356725,0.0
145,145,146,-64.12716561941559,-17.59164745578181,12352.02,,,233.90074053866667,0.9893467235581216,34610D,216.19524,1.2043123,0.16557708,232.68344324164548,65774.59329648063,0.3044473276110215,0.626851836458692,34.35697691456176,35.2933615985758,0.0,2.938553479174689e-05,18286.28725004259,0.5325760510918178,0.2863081409546813,0.5328068108777845,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7894045358104642,17.647105024645963,12.386925770308894,34.75251422064063,242779418728376.62,7.48405798748407,678.286577464063,1438.74019792349,0.00293855347917,0.0219856952074596,0.313425918229346,17.6466807992879,14.255902088691,14.255483183693933,0.0029385534791746,0.5175260799380946,582268107019791.8,0.0125820813006836,1.518554052761437e-05,3.16,35.8,2023-11-06 15:26:00,2.9385534791746905e-05,0.5325756788377874,0.0,145,182.8628725004259,2.9385534791746905e-05,1.2043123,0.16557708,0.5325756788377874,0.0045983866,1.1210331e-08,0.2946604573480458,1371.5475409776288,13899.76286550314,0.3599787600181425,-0.9329604988078544,1.217177850122835,228.1401408661701,0.3042114068458104,0.0,1.0,220.06278857301575,28.117254249628648,89.27790883813702,0.5259046057757837,216.56673,3.025412780828149e-05,12307.381045580933,0.0,0.0021810984625832,0.0007627585,178.55581767627405,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.9726185e-05,-4.8287575e-07,128468.88,0.53445995,-277.38635,0.0,0.0,1.0000000000000002,-3.009429960498596e-13,2.3651562e-12,2.4815916000000003e-16,0.0,0.0,0.0,7.48e-16,2.783093271233793e-14,2.064213349438205e-12,1359.1623483596038,13.89976286550314,9.76839521843886e-13,2.9726185e-05,-4.8287575e-07,128468.88,0.53445995,-277.38635,0.0,0.0,0.8700154546865959,-3.009429960498596e-13,2.3651562e-12,2.4815916000000003e-16,0.0,0.0,0.0,7.48e-16,2.783093271233793e-14,2.064213349438205e-12,1359.1623483596038,13.89976286550314,0.0
146,146,147,-64.24947565924847,-17.546612853912073,12352.02,,,233.97504918057777,0.9896686878729308,34610D,216.1893,1.1057192,0.14076127,232.60415006690965,65740.23631956607,0.3044218759073064,0.626548282381536,34.339482269646965,35.28534607795,0.0,3.0712018724043705e-05,18286.28725004259,0.5570515789649684,0.286162352247058,0.5324366431280034,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7891463914638216,17.643089111832396,12.38053276380019,34.71801432187995,242747355044727.2,7.48168755113958,678.209844284866,1438.50627408309,0.0030712018724,0.0219801759308112,0.313274141190768,17.642673038975,14.2525766025207,14.252138890564236,0.0030712018724043,0.5172333043598204,582040834257517.6,0.0125757931123105,1.5170761779093316e-05,3.16,35.8,2023-11-06 15:27:00,3.0712018724043705e-05,0.5570515373053574,0.0,146,182.8628725004259,3.0712018724043705e-05,1.1057192,0.14076127,0.5570515373053574,0.0052929614,2.274278e-08,0.2946685534153195,1371.994366988851,13902.769382053606,0.359901585157034,-0.9329902727260634,1.2171347052681587,228.13978326872197,0.3181738926632855,0.0,1.0,220.12249386416497,28.117254249628648,88.22275293874526,0.5513298808749714,216.55484,3.167002104997623e-05,12307.908623530628,0.0,0.0022379336402102,0.0009981421,176.44550587749052,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.092331e-05,-5.3294406e-07,128465.11,0.5523674,-276.27277,0.0,0.0,1.0,-3.0096218414770043e-13,2.3650862e-12,2.520186e-16,0.0,0.0,0.0,7.480000000000001e-16,2.783363088408732e-14,2.0641240215986654e-12,1359.2004151269705,13.902769382053606,9.75836293049316e-13,3.092331e-05,-5.3294406e-07,128465.11,0.5523674,-276.27277,0.0,0.0,0.9993956949489584,-3.0096218414770043e-13,2.3650862e-12,2.520186e-16,0.0,0.0,0.0,7.480000000000001e-16,2.783363088408732e-14,2.0641240215986654e-12,1359.2004151269705,13.902769382053606,0.0
147,147,148,-64.37178569908136,-17.501578252042336,12352.02,,,234.04935782248887,0.9899856809953363,34610D,216.1911,1.0270698,0.08602527,232.5541128508791,65705.89683729642,0.3046124129744988,0.625012384765442,34.25877720473548,35.2284580156394,0.0,3.180761990685106e-05,18286.28725004259,0.5767865098049779,0.2854898100394623,0.5311731353565233,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7889733648126438,17.613807965188055,12.357429309247646,34.57950810525584,242957990160272.47,7.47321598848724,677.988015799682,1437.53870665235,0.00318076199069,0.0219546839605797,0.312506192382721,17.6142290078197,14.2341467061806,14.23369396625305,0.0031807619906851,0.5163869173899717,580583015578516.4,0.0125574812760035,1.51071824684063e-05,3.16,35.8,2023-11-06 15:28:00,3.180761990685106e-05,0.576786877815783,0.0,147,182.8628725004259,3.180761990685106e-05,1.0270698,0.08602527,0.576786877815783,0.005390048,3.415936e-08,0.2946661000146192,1372.4343016599014,13905.768520575171,0.3598246353209933,-0.9330199525284087,1.2174693521871245,228.14255662700089,0.3294519720929622,0.0,1.0,220.1742290587985,28.117254249628648,87.22108058393229,0.5708365358425457,216.55069,3.277526497853262e-05,12308.409459708037,0.0,0.0023038126516107,0.001252967,174.44216116786458,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.19066e-05,-5.446517e-07,128462.93,0.563184,-275.4969,0.0,0.0,1.0,-3.009718270093036e-13,2.364944e-12,2.5292107000000003e-16,0.0,0.0,0.0,7.48e-16,2.783255977599268e-14,2.063972207978013e-12,1359.238481894336,13.905768520575172,9.71955222863624e-13,3.19066e-05,-5.446517e-07,128462.93,0.563184,-275.4969,0.0,0.0,1.0,-3.009718270093036e-13,2.364944e-12,2.5292107000000003e-16,0.0,0.0,0.0,7.48e-16,2.783255977599268e-14,2.063972207978013e-12,1359.238481894336,13.905768520575172,0.0
148,148,149,-64.49409573891425,-17.4565436501726,12352.02,,,234.1236664644,0.9902976975420154,34610D,216.20021,0.90799874,-0.015128636,232.48148078979767,65671.63806009169,0.304403875440523,0.62594972617003,34.3062461143099,35.2681522238116,0.0,3.2156492364741895e-05,18286.28725004259,0.5824153137711496,0.2858853842859158,0.5319500850551063,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7887102915647434,17.634254757348092,12.37043247366617,34.660109106108074,242709252545228.44,7.47718164278904,678.127094318988,1438.23082579159,0.00321564923647,0.0219734705640042,0.312974863085015,17.6340761119058,14.2433059071567,14.242847907126723,0.0032156492364741,0.5169175717215326,581541136821009.2,0.0125680313244225,1.514818859203962e-05,3.16,35.8,2023-11-06 15:29:00,3.2156492364741895e-05,0.5824149802050741,0.0,148,182.8628725004259,3.2156492364741895e-05,0.90799874,-0.015128636,0.5824149802050741,0.005627838,4.331595e-08,0.294653683707664,1372.867337520525,13890.389524252972,0.3639877737070618,-0.931403725884633,1.2171047249390203,228.13953477615564,0.3326960311744462,0.0,1.0,220.18568365046295,28.117254249628648,86.28546759682929,0.5746474407072447,216.55444,3.301275107435869e-05,12308.877266201584,0.0,0.0023599600432001,0.0015379379,172.57093519365858,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.211749e-05,-4.839792e-07,128462.766,0.56762224,-275.05173,0.0,0.0,1.0,-3.009698139007504e-13,2.364804e-12,2.4824423000000004e-16,0.0,0.0,0.0,7.48e-16,2.7826090732307335e-14,2.063834346185334e-12,1359.2720504137908,13.890389524252972,9.741656105898065e-13,3.211749e-05,-4.839792e-07,128462.766,0.56762224,-275.05173,0.0,0.0,0.9453293219157176,-3.009698139007504e-13,2.364804e-12,2.4824423000000004e-16,0.0,0.0,0.0,7.48e-16,2.7826090732307335e-14,2.063834346185334e-12,1359.2720504137908,13.890389524252972,0.0
149,149,150,-64.61602845857136,-17.411039089510755,12352.02,,,234.1979751063111,0.9906057632163304,34610D,216.21733,0.8182496,-0.23761067,232.4822598232447,65637.33181397738,0.3045814700072964,0.625203493980252,34.27724348674008,35.2465403655552,0.0,3.1791247328131345e-05,18286.28725004259,0.5745047492190899,0.285643695722834,0.5316555585747548,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7886817424105302,17.622907584217447,12.363617634549232,34.61587572269671,242799393868040.03,7.47474348877301,678.101542804612,1437.73204170732,0.00317912473281,0.0219579217713917,0.312601746990126,17.6232701827776,14.2363995210788,14.235946942568598,0.0031791247328131,0.516820079874127,580385905483593.2,0.0125653016959025,1.5115151757690922e-05,3.16,35.8,2023-11-06 15:30:00,3.1791247328131345e-05,0.5745048750724628,0.0,149,182.8628725004259,3.1791247328131345e-05,0.8182496,-0.23761067,0.5745048750724628,0.005585768,5.8112633e-08,0.2946303531491696,1373.294896514791,13892.317814107584,0.3641593136873607,-0.9313366707344612,1.2174151631365162,228.1421075858015,0.3282319550233709,0.0,1.0,220.16846482381465,28.117254249628648,85.59274822686059,0.565204067104985,216.56729,3.2526796866714595e-05,12309.22362588657,0.0,0.0024146271525475,0.0017574982,171.1854964537212,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.1948683e-05,-3.8811817e-07,128464.195,0.57365525,-275.02777,0.0,0.0,1.0,-3.009581763728474e-13,2.3645966e-12,2.4085496e-16,0.0,0.0,0.0,7.479999999999999e-16,2.7816152955702507e-14,2.0636383085144266e-12,1359.305804165041,13.892317814107583,9.727005215035776e-13,3.1948683e-05,-3.8811817e-07,128464.195,0.57365525,-275.02777,0.0,0.0,0.9400246237951868,-3.009581763728474e-13,2.3645966e-12,2.4085496e-16,0.0,0.0,0.0,7.479999999999999e-16,2.7816152955702507e-14,2.0636383085144266e-12,1359.305804165041,13.892317814107583,0.0
150,150,151,-64.73793898292462,-17.365506884214827,12352.02,,,234.2722837482222,0.990908863468465,34610D,216.2291,0.7323217,-0.4510492,232.48350781887416,65603.05457049064,0.3046490288882618,0.625681288814296,34.32257008899997,35.2811111565988,0.0,3.195411003006085e-05,18286.28725004259,0.5765552874683976,0.2860214174083331,0.5324657961566095,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7886645023008558,17.640064378209704,12.377004136910196,34.696452176597454,242643587562473.2,7.48045318900845,678.270791362935,1437.99854803797,0.00319541100301,0.0219620463996221,0.312840644407148,17.6405555782994,14.2446035635609,14.2441484044755,0.003195411003006,0.5174658480418691,580405403550267.4,0.0125786662440771,1.513514620965108e-05,3.16,35.8,2023-11-06 15:31:00,3.195411003006085e-05,0.5765550572538453,0.0,150,182.8628725004259,3.195411003006085e-05,0.7323217,-0.4510492,0.5765550572538453,0.0041119787,5.3287128e-08,0.2946143155332494,1373.715572147457,13895.312098944438,0.3640815194048049,-0.931367085110854,1.2175336157397016,228.14308912819368,0.3294408639591025,0.0,1.0,220.17467388788737,28.117254249628648,84.8609933164331,0.5656755178661774,216.57452,3.258666596676831e-05,12309.589503341784,0.0,0.0024736548231612,0.002011845,169.7219866328662,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.212494e-05,-3.2112425e-07,128464.34,0.5850543,-275.12418,0.0,0.0,0.9999999999999998,-3.0095429293612415e-13,2.3644459e-12,2.3569084000000004e-16,0.0,0.0,0.0,7.479999999999999e-16,2.7809080295415814e-14,2.06349149720987e-12,1359.339578422151,13.895312098944435,9.74409917289408e-13,3.212494e-05,-3.2112425e-07,128464.34,0.5850543,-275.12418,0.0,0.0,0.991837086494708,-3.0095429293612415e-13,2.3644459e-12,2.3569084000000004e-16,0.0,0.0,0.0,7.479999999999999e-16,2.7809080295415814e-14,2.06349149720987e-12,1359.339578422151,13.895312098944435,0.0
151,151,152,-64.85984950727787,-17.319974678918904,12352.02,,,234.3465923901333,0.9912069311859606,34610D,216.24033,0.69834787,-0.71407586,232.53658762381403,65568.73200040164,0.3043684842169191,0.626276019722882,34.32052860079665,35.2740728864952,0.0,3.2412776606505416e-05,18286.28725004259,0.5839677970529181,0.2860044050066387,0.5325660176183051,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7888240697153237,17.6374025641742,12.377632902978204,34.69826870471467,242707639364974.8,7.47833776300177,678.276879121189,1438.6227557141,0.00324127766065,0.0219822031736287,0.313138009861441,17.6370364432476,14.2450694040123,14.24460769672518,0.0032412776606505,0.5174890758940429,581485306160088.2,0.0125778682953572,1.5164007980105216e-05,3.16,35.8,2023-11-06 15:32:00,3.2412776606505416e-05,0.5839680779801828,0.0,151,182.8628725004259,3.2412776606505416e-05,0.69834787,-0.71407586,0.5839680779801828,0.0030831036,3.4381078e-08,0.2945990153403416,1374.1292713719824,13898.29887214264,0.3640039561219474,-0.9313974017182846,1.217043072068062,228.13902374797263,0.3337129491060268,0.0,1.0,220.18968915221453,28.117254249628648,84.22871782843443,0.5721017099711759,216.58208,3.299110697915503e-05,12309.905641085785,0.0,0.0025162252318111,0.002260851,168.45743565686885,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.254299e-05,-2.9382477e-07,128461.63,0.5918888,-275.51816,0.0,0.0,1.0,-3.0096751296977493e-13,2.3642735e-12,2.335865e-16,0.0,0.0,0.0,7.48e-16,2.7804564330790375e-14,2.0633059873955678e-12,1359.3733526792598,13.89829887214264,9.751865762320985e-13,3.254299e-05,-2.9382477e-07,128461.63,0.5918888,-275.51816,0.0,0.0,1.0,-3.0096751296977493e-13,2.3642735e-12,2.335865e-16,0.0,0.0,0.0,7.48e-16,2.7804564330790375e-14,2.0633059873955678e-12,1359.3733526792598,13.89829887214264,0.0
152,152,153,-64.98176003163111,-17.27444247362298,12352.02,,,234.42090103204444,0.991499961053258,34610D,216.2484,0.6652199,-0.95237666,232.5942810937207,65534.41147180084,0.3044812263819456,0.626824063390244,34.371717530099126,35.3092576603296,0.0,3.309403733771379e-05,18286.28725004259,0.5956096179381785,0.2864309794174927,0.5334664761919801,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7890050783413981,17.65497244090666,12.392854309908287,34.790021727267145,242600403598475.47,7.48523120669146,678.462547103032,1438.80194920676,0.00330940373377,0.0219830585077203,0.313412031695122,17.6546288301648,14.2569802825687,14.256508477144852,0.0033094037337713,0.5181974924006949,581329814455903.0,0.0125927548483966,1.5181305772876998e-05,3.16,35.8,2023-11-06 15:33:00,3.30940373377138e-05,0.595609889457222,0.0,152,182.8628725004259,3.30940373377138e-05,0.6652199,-0.95237666,0.595609889457222,0.0023078944,1.31142395e-08,0.2945880214367854,1374.5359868119483,13901.2781310055,0.3639266236330452,-0.9314276207043958,1.2172410675073413,228.14066481038088,0.340392372847479,0.0,1.0,220.22075854347375,28.117254249628648,83.60081784710076,0.5829727006826774,216.58667,3.363996481087494e-05,12310.21959107645,0.0,0.0025529826751511,0.0025375842,167.2016356942015,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.3101718e-05,-2.879454e-07,128456.98,0.5976398,-275.93127,0.0,0.0,1.0,-3.009923988505003e-13,2.364123e-12,2.331333e-16,0.0,0.0,0.0,7.480000000000002e-16,2.780183019281228e-14,2.0631305309922727e-12,1359.407126936369,13.9012781310055,9.771120417945142e-13,3.3101718e-05,-2.879454e-07,128456.98,0.5976398,-275.93127,0.0,0.0,1.0,-3.009923988505003e-13,2.364123e-12,2.331333e-16,0.0,0.0,0.0,7.480000000000002e-16,2.780183019281228e-14,2.0631305309922727e-12,1359.407126936369,13.9012781310055,0.0
153,153,154,-65.10367055598437,-17.228910268327056,12352.02,,,234.4952096739556,0.9917879477935884,34610D,216.2625,0.7011939,-1.1179036,232.692194629649,65500.039754270736,0.3045692540573847,0.626824063390244,34.37269048072612,35.3046038920654,0.0,3.39320708114415e-05,18286.28725004259,0.6095618437457407,0.2864390873393843,0.5336653719190302,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7893114812256656,17.65196305720137,12.394888524790812,34.799530957502306,242705747554012.62,7.486100491114,678.520977168246,1438.89947227052,0.00339320708114,0.0219846803803487,0.313412031695122,17.6523019460327,14.2559285044358,14.255444787673818,0.0033932070811441,0.5184204324158309,581233965096966.4,0.0125966400730711,1.5185509125112852e-05,3.16,35.8,2023-11-06 15:34:00,3.3932070811441495e-05,0.6095616162007808,0.0,153,182.8628725004259,3.3932070811441495e-05,0.7011939,-1.1179036,0.6095616162007808,0.0020814813,4.353181e-09,0.2945688147268738,1374.9357111447057,13904.249872836,0.3638495217333372,-0.9314577422161576,1.2173960259356278,228.14194899985583,0.3484134273595548,0.0,1.0,220.25772735807453,28.117254249628648,83.21586266103844,0.5974431634479677,216.59999,3.453617469587712e-05,12310.41206866948,0.0,0.0025226523390648,0.0027993366,166.4317253220769,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.3622422e-05,-3.2770052e-07,128453.05,0.60261697,-275.59848,0.0,0.0,1.0,-3.010131033027652e-13,2.3639129e-12,2.3619776000000003e-16,0.0,0.0,0.0,7.48e-16,2.780189387942741e-14,2.06289970254878e-12,1359.4387178581424,13.904249872836,9.773041531962467e-13,3.3622422e-05,-3.2770052e-07,128453.05,0.60261697,-275.59848,0.0,0.0,1.0,-3.010131033027652e-13,2.3639129e-12,2.3619776000000003e-16,0.0,0.0,0.0,7.48e-16,2.780189387942741e-14,2.06289970254878e-12,1359.4387178581424,13.904249872836,0.0
154,154,155,-65.22558108033762,-17.18337806303113,12352.02,,,234.56951831586665,0.992070886169025,34610D,216.27336,0.7417802,-1.2530571,232.7845664263004,65465.66706379001,0.3046129875735561,0.627301198748254,34.40612989653703,35.3225288954368,0.0,3.458145319067322e-05,18286.28725004259,0.6203405361632756,0.2867177491378086,0.5343359706416452,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7896049516739568,17.66156784562712,12.40572436672231,34.86330894692467,242697496237709.03,7.49038926924855,678.657737107117,1439.11321596205,0.00345814531907,0.0219879743774109,0.313650599374127,17.6612644477184,14.2646427538297,14.264149478812197,0.0034581453190673,0.5189422401997219,581212681697379.2,0.012607196293533,1.5200626656883608e-05,3.16,35.8,2023-11-06 15:35:00,3.458145319067322e-05,0.6203411818714264,0.0,154,182.8628725004259,3.458145319067322e-05,0.7417802,-1.2530571,0.6203411818714264,0.0019835944,6.9223183e-09,0.2945540231809898,1375.3284371014431,13901.014375051886,0.3651851888528371,-0.9309348945240572,1.2174732709857412,228.1425890996989,0.3546121400168108,0.0,1.0,220.2861947143852,28.117254249628648,83.0308812312001,0.6098713301396441,216.61224,3.53117832955042e-05,12310.5045593844,0.0,0.0024403368703823,0.0030449019,166.0617624624002,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.3800767e-05,-3.5591674e-07,128451.38,0.606103,-275.20126,0.0,0.0,1.0,-3.010204807549083e-13,2.363812e-12,2.3837275e-16,0.0,0.0,0.0,7.480000000000001e-16,2.780266439827756e-14,2.062791665588028e-12,1359.4677783486522,13.901014375051885,9.788164301905057e-13,3.3800767e-05,-3.5591674e-07,128451.38,0.606103,-275.20126,0.0,0.0,1.0,-3.010204807549083e-13,2.363812e-12,2.3837275e-16,0.0,0.0,0.0,7.480000000000001e-16,2.780266439827756e-14,2.062791665588028e-12,1359.4677783486522,13.901014375051885,0.0
