,Unnamed: 0,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,EI_nox_p3t3_xue,EI_nox_boer,EI_nox_kaiser,EI_nox_kypriandis,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,nvpm_ei_n,EI_mass_meem,EI_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,surface_solar_downward_radiation,issr_issr,cocip_waypoint,cocip_level,cocip_u_wind,cocip_v_wind,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_potential_vorticity,accf_geopotential,accf_relative_humidity,accf_olr,accf_pcfa,accf_issr,accf_sac,accf_aCCF_CH4,accf_aCCF_O3,accf_aCCF_H2O,accf_aCCF_nCont,accf_aCCF_dCont,accf_aCCF_Cont,accf_aCCF_CO2,accf_aCCF_merged,accf_aCCF_NOx,accf_Fin,accf_nox_impact,accf_co2_impact,accf_diurnal,accf_warming_contrails
111,111,111,2.5585134405838814,50.04913330078125,10911.84,246.418888676,34610D,218.41318,36.869114,2.7246053,228.10314707559985,62632.70273746328,0.29978291878610513,0.1754907795414254,11.700432798222277,9.92456198468482,-1629.255050487988,2.791110800964775e-05,22948.10184560539,0.4756003133042911,0.0975036066518523,0.2113966962445886,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7699261554683783,4.9623955755432725,6.948177011143477,5.046494468890986,596921759937508.1,5.07151573111235,592.231965197677,1042.2008963077,0.00279111080096,0.0121170708853066,0.0877453897707127,4.96228099234241,7.24146871808056,7.241266606306184,0.0027911108009647,0.2116967327544452,7.747712989878768,3.2593301703263062,2.903265002558624,5.076356516393506,145038219813824.97,0.4684338612217972,892993326751119.0,4.2890283390376895,3178279974312544.0,0.007747712989878768,1.2230963107197584e-06,3.16,35.8,2024-06-07 11:14:00,1923600.1906930688,0.0,111,229.48101845605396,36.9706,2.778228,0.0,0.0,0.36602468487801293,1164.7024536175306,14944.658453904607,0.8662034939378794,0.4996914118631719,1.5173020412209395,230.39112499977955,0.2775806819426858,0.0,1.0,222.02935534322492,28.117254249628648,62.014918621336705,0.5138287800784346,218.36595,2.9825821744204932e-05,10880.832540689331,0.0,0.01011715575362274,0.0018948782,124.02983724267341,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14944.658453904607,0.0,0.0,0.0,0.28859925,0.0,0.0,0.0,0.9999999999999999,-1.0148151391913084e-12,0.0,2.109375e-16,0.0,-0.0,0.0,7.480000000000001e-16,-1.2233659307894654e-14,-1.0148151391913084e-12,1207.0031856656703,-8.27877377242265e-14,2.4888242747188586e-14,day,-0.0
112,112,112,2.6632937869510136,50.16543630826271,10416.54,247.962222008,34610D,220.39838,35.26218,2.2111194,227.4348867993288,62621.00230466505,0.33095413521234057,0.224643634232746,15.53657840426635,14.06650756612812,-1347.9724799851097,3.918294033853813e-05,24793.00291490483,0.559792805216686,0.1294714867022195,0.2684350919768751,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.764205429434935,7.033414204578568,8.452459908304078,8.586237516628136,763998534307039.0,6.2476085094458,612.164077256272,1085.79421199187,0.00391829403385,0.0128777514558936,0.112321817116373,7.03325378306406,8.72216065833204,8.721818911821975,0.0039182940338538,0.2520840056050515,8.429755839813305,3.831458447081865,3.4966399919466387,5.617552154208734,86945954913310.75,0.330075533705614,665491931223712.5,4.502277038563572,3336302728576595.5,0.008429755839813305,9.261578826466121e-07,3.16,35.8,2024-06-07 11:15:00,1884666.7696717405,0.0,112,247.93002914904838,35.28885,2.2350125,0.0,0.0,0.39188909827716134,1164.2036595404804,13859.42603737198,0.8654036511542778,0.5010753641607669,1.7156766365328073,231.6706028161201,0.3330989066402708,0.0,1.0,223.45333410788032,28.117254249628648,61.02595744931272,0.5880885117427693,220.50244,4.1512411070084925e-05,10386.027021275344,0.0,0.007143460341454499,0.0034156118,122.05191489862544,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13859.42603737198,0.0,0.0,0.0,0.34074274,0.0,0.0,0.0,1.0,-1.014344661659549e-12,0.0,2.109375e-16,0.0,-0.0,0.0,7.479999999999999e-16,-1.2227543099981781e-14,-1.014344661659549e-12,1205.7225197819114,-1.1525132064327131e-13,3.185913992179542e-14,day,-0.0
113,113,113,2.760965447676809,50.27320861816406,10005.06,247.447777564,34610D,222.49506,33.584743,1.660235,226.84717956143177,62605.46572626079,0.1647106796962032,0.1307916851238214,7.556603519244048,4.0864853796311,-1967.0707888087209,6.018461191570552e-05,26415.41479283012,0.7043088582778873,0.0629716959937004,0.1268149274298525,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7586307019548902,2.0432384768841647,5.01182532780348,2.3323589364261204,1709382912859903.0,4.07640807001107,558.732038621361,965.816712084993,0.00601846119157,0.0107786761404883,0.0653958425619107,2.04324268981555,6.06714977883619,6.066784651756348,0.0060184611915705,0.1602384342963953,6.856090187372515,2.618119971070184,2.237175431248438,4.588779405619833,343953755635702.7,0.8466107610612644,1148103743262094.2,4.683355846288353,3470486768147010.0,0.006856090187372515,1.5592364017629192e-06,3.16,35.8,2024-06-07 11:16:00,1799692.9726692208,0.0,113,264.15414792830126,33.561672,1.4693116,0.0,0.0,0.41359902906036417,1163.7431656181539,15780.486593189005,0.8646959781258176,0.5022955956536308,1.4641668485716632,230.02326007002313,0.42776598768838325,0.450309596812701,0.0,222.3802629144504,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.38519073,0.0,0.0,0.0,1.0000000000000002,-1.0139086931368735e-12,0.0,2.109375e-16,0.0,-0.0,0.0,7.480000000000001e-16,-1.2221875509187e-14,-1.0139086931368735e-12,1204.5357893310545,-5.4551507193607063e-14,1.8548981417608452e-14,day,-0.0
114,114,114,2.8727021088471285,50.395776780985166,9403.08,248.476666452,34610D,225.84477,31.312338,1.0837394,224.6456361474304,62597.90912274154,0.23207349523358559,0.170044682723967,10.356696773404378,7.55913412841808,-1667.0366352168132,9.679723874627014e-05,28942.862701920258,0.8237254166971809,0.0863058064450364,0.1672433858553381,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7456760006935896,3.7795786928406616,6.245984346979198,0.838462607772394,595184654615546.0,5.11867732696204,580.681892635805,1008.00895473297,0.00967972387463,0.0114258479408299,0.0850223413619835,3.77956706420904,7.44122815236834,7.440507931745677,0.009679723874627,0.1920842347575215,7.625646478939853,3.0805788588020016,2.742253719539583,5.099079485219522,214160759668677.1,0.6298367051838797,1074062777220146.8,4.895260355501331,3627060658321953.0,0.007625646478939853,1.4651544293784045e-06,3.16,35.8,2024-06-07 11:17:00,1805000.490904281,0.0,114,289.42862701920257,31.261871,1.0290018,0.0,0.0,0.44645109797683996,1163.116642372221,14649.410693021477,0.8638138753944704,0.5038110644636403,1.7450408771880657,231.8487288179932,0.5169959281026196,0.7056548295050993,0.0,224.55798998564492,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.49656725,0.0,0.0,0.0,1.0,-1.013412871335141e-12,2.697016e-15,2.109375e-16,0.0,-0.0,0.0,7.480000000000001e-16,-1.2180368617848699e-14,-1.0107158553416198e-12,1203.1861349415499,-7.863575355084271e-14,2.411587293965918e-14,day,-0.0
115,115,115,2.977005807976973,50.50946044921875,8892.54,240.759999792,34610D,229.35919,29.862795,0.7561742,221.69923311591424,62587.55242596813,0.259354744741886,0.196421379851438,12.471346686527644,9.88781206114546,-1621.2433797342617,0.0001581267902351,31236.70418127278,0.956788068388958,0.103927889054397,0.196979571354802,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7302361549562699,4.943014385546792,7.112212458983025,1.623386004557941,435350167642577.06,5.79758393480834,593.508643128126,1032.61538173723,0.0158126790235,0.0118079805213928,0.098210689925719,4.94390603057273,8.31731469642829,8.315999714085907,0.01581267902351,0.2140043049840865,8.052854619538058,3.3796280083292563,3.0759911707933267,5.417572223816109,153979564230191.8,0.5024874148566028,968390994750118.6,5.056505824487486,3746000668586151.0,0.008052854619538058,1.3271310870636676e-06,3.16,35.8,2024-06-07 11:18:00,1751697.723368963,0.0,115,312.3670418127278,29.662483,0.60942346,0.00067185896,2.6419453e-08,0.47445115404162463,1162.5322589964803,14128.545027757318,0.8633926492285676,0.5045325888959756,1.9528177276552179,233.03831180743452,0.6216358574984873,0.9103442633520955,0.0,226.33013303051334,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.5786288,0.0,0.0,0.0,1.0,-1.0129523534582317e-12,5.1468974e-13,2.109375e-16,0.0,-0.0,0.0,7.479999999999999e-16,-5.518476107939701e-15,-4.982625853486197e-13,1201.932579789589,-4.728769485232619e-14,2.785663722763482e-14,day,-0.0
116,116,116,3.0779788368626644,50.619049072265625,8397.24,234.586666464,34610D,233.48477,29.413828,0.41862518,220.45225810958937,62575.081079281605,0.21824859007277725,0.1853750777794328,11.217964446265556,7.89713714315596,-1527.3214896080117,0.0002474095067962,33600.61550930239,1.0025221900017145,0.0934830370522129,0.1757244985290951,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7196850418837817,3.947602868444252,6.591886493082932,1.334343855894044,965029611294095.0,5.55658059524918,587.795440191015,1018.18434190756,0.0247409506796,0.0115385124978319,0.0926875388897164,3.94856857157798,8.03288456004466,8.030897639620513,0.0247409506796199,0.2038671103623423,7.876497235507044,3.2336318245266185,2.931778996995768,5.307552949428065,178435174800197.47,0.5559317343574703,1017927513011614.2,5.210835150316482,3859711170715284.0,0.007876497235507044,1.3917286377814516e-06,3.16,35.8,2024-06-07 11:19:00,1838202.4717572448,1.0,116,336.0061550930239,29.385323,0.14607105,0.009676478,3.917389e-07,0.501338577757249,1161.9492524224545,14029.038736746696,0.8627136828170314,0.5056926947072446,1.990300942051891,233.24088348114492,0.678412822978583,inf,0.0,226.93780938608907,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.6480306,0.0,0.0,0.0,1.0,-1.0125016667488665e-12,1.1866925e-12,2.109375e-16,0.0,-0.0,0.0,7.479999999999998e-16,3.223417090048956e-15,1.7419073757358468e-13,1200.7057856198685,1.5260219471016223e-14,2.6290041830741376e-14,day,-0.0
117,117,117,3.1787109375,50.727787341101696,7932.42,230.985555356,34610D,237.38817,29.056137,0.28763685,215.692976458856,62563.86311483535,0.2735135079701287,0.235054995921068,15.3465187761654,12.82607281489796,-1230.5887262482695,0.0003270361189315,35948.83900001084,0.9192837651897802,0.127887656468045,0.2378607361130672,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6983347799271664,6.4129311971691365,8.24025000526273,2.9265849932114305,496861492179269.25,6.7559919387821,611.386434702669,1066.80261503629,0.0327036118932,0.0123445338672931,0.117527497960534,6.41303640744898,9.52061043567816,9.51749787011278,0.03270361189315,0.2503560479620543,8.578528716209656,3.817079197564422,3.575042494586734,5.86129472973265,90103228272462.2,0.339911262691495,688934084311088.0,5.35969640745104,3969529350401092.0,0.008578528716209656,9.577526849566492e-07,3.16,35.8,2024-06-07 11:20:00,1923846.819939612,0.0,117,359.48839000010844,29.13311,0.34214598,0.025196783,3.2190468e-07,0.5275556095367621,1161.33933690161,13375.930804320993,0.8909508361320255,0.45409977713674843,2.2915394323143246,234.75644990231987,0.6465645543286849,inf,0.0,228.11700246781322,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.6522358,0.0,0.0,0.0,1.0,-1.012054477148329e-12,1.8217758e-12,2.109375e-16,0.0,-0.0,0.0,7.480000000000002e-16,1.1485315643378837e-14,8.097213955220368e-13,1199.488510773952,9.79645980551884e-14,3.333568756552261e-14,day,-0.0
118,118,118,3.265166411528716,50.83488464355469,7559.04,223.268888696,34610D,240.38718,28.675665,0.34421816,211.96146407969565,62548.51659605918,0.2986518868622425,0.276343023620478,18.828909152804137,16.75476327757506,-1006.845389379059,0.0003827537301217,37929.84644511947,0.821575244109281,0.1569075762733678,0.2887998891155232,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6819593320456636,8.37682625051583,9.526559993441182,5.704915558844842,627999403258733.1,7.73302067629196,627.779111128343,1099.94704998809,0.0382753730122,0.0128944510496956,0.138171511810239,8.37738163878753,10.7155792268878,10.711479368204497,0.03827537301217,0.2876757935207992,9.066296609653971,4.29106100731662,4.102158909640901,6.31438243385281,60394124240290.71,0.2602271603440401,333628657646463.5,5.47906285432698,4057544874539317.0,0.009066296609653971,4.879095573105271e-07,3.16,35.8,2024-06-07 11:21:00,2039865.162220069,0.0,118,379.2984644511947,28.797068,0.49409947,0.035952624,1.5113334e-07,0.5496829047877457,1160.691198801667,13331.442382184781,0.8960625382032098,0.44392784056513185,2.5045997134075106,235.7252489942766,0.5952543929507929,inf,0.0,228.65780080352448,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.6095687,0.0,0.0,0.0,0.9999999999999998,-1.011614036074407e-12,2.3041105e-12,2.109375e-16,0.0,-0.0,0.0,7.48e-16,1.7761390642307393e-14,1.2924963954396181e-12,1198.2896057910325,1.942938344440516e-13,3.919118868427509e-14,day,-0.0
119,119,119,3.349609375,50.942253500728285,7254.240000000001,219.667777588,34610D,242.9124,28.295607,0.21446462,209.09306870929595,62529.68768690637,0.28619526978487736,0.269711806559524,18.09199047482296,15.88562154389118,-1059.1313524483903,0.0004253596227114,39611.72018832202,0.7307621996558507,0.1507665872901913,0.2755287171705624,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6692248026618928,7.942588668040453,9.247453209894164,4.435741957541009,568094085680282.8,7.57710679537613,624.577827339645,1094.09810236627,0.0425359622711,0.0128055767371179,0.134855903279762,7.94281077194559,10.5310292576571,10.526551687602808,0.0425359622711399,0.280733095766245,8.968398070594414,4.202955690752205,3.9992527765672503,6.225873483881396,64729342466640.59,0.2717594486649115,409870824310746.2,5.5761212494929815,4129077725494254.5,0.008968398070594415,5.892110757076949e-07,3.16,35.8,2024-06-07 11:22:00,2163120.90757011,0.0,119,396.1172018832203,28.322712,0.24889858,0.04467312,3.6131535e-08,0.5680891130875422,1160.004796666185,13138.194397374244,0.8956980503677072,0.4446627964733367,2.5701064444403046,236.0084624506761,0.5428642023522067,inf,0.0,228.58015795893385,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.55013376,0.0,0.0,0.0,0.9999999999999999,-1.011172478223031e-12,2.6932972e-12,2.109375e-16,0.0,-0.0,0.0,7.48e-16,2.282655938536612e-14,1.6821247602902894e-12,1197.0876608780663,2.4413176360597597e-13,3.825074417571694e-14,day,-0.0
120,120,120,3.4331533071157097,51.04801940917969,6934.200000000001,217.609999812,34610D,245.37253,27.733177,-0.07772404,206.28627494150052,62511.59569643155,0.3356501530156502,0.407157161878078,28.284968301489847,28.5075590871526,-227.12551779127824,0.0004692038429395,41442.16772350145,0.6542064166122532,0.235708069179082,0.4264127656785202,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6569231382586737,14.253604007173736,11.521139928208251,12.780501043272096,961968842161848.6,10.4689823334994,670.807771494912,1198.06910097242,0.046920384294,0.0147058286931273,0.203578580939039,14.2537795435763,13.8433940165629,13.836901689115992,0.04692038429395,0.3931301204359037,10.719930426002271,5.893325820274855,5.771552093174877,7.614087292048531,121113587999608.6,0.7397615841100436,358198618107063.0,5.677200708783021,4203529902275101.5,0.01071993042600227,3.0025380564663844e-06,3.16,35.8,2024-06-07 11:23:00,2285019.461472067,0.0,120,414.42167723501456,27.734129,-0.07622885,0.047826502,6.981074e-09,0.5883814496971884,1159.3024499538672,12977.595693255193,0.894967985278755,0.4461303680832391,2.8891418958307677,237.30267036419087,0.4979779980362551,inf,0.0,229.50643824379512,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.5040349,0.0,0.0,0.0,1.0,-1.0107342979030286e-12,3.0822343e-12,2.109375e-16,0.0,-0.0,0.0,7.479999999999999e-16,2.7888439064085935e-14,2.071500120191814e-12,1195.8949097924562,5.424881529708146e-13,5.774335442327852e-14,day,-0.0
121,121,121,3.5161590576171875,51.15243685447563,6865.620000000001,215.552222036,34610D,245.82544,27.698282,-0.20656478,203.659608964462,62483.31072813006,0.3397239726794702,0.434044925691408,30.04837098857177,31.1556926297044,-25.23255156847206,0.0004864973655387,41843.17550633592,0.6539636397264422,0.2504030915714314,0.4507552828101384,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6479607391856571,15.577430616843468,11.82838404300452,14.121134617016784,1025247088659415.2,10.9856999572339,677.690523344125,1215.68179739015,0.0486497365539,0.0150599526713835,0.217022462845704,15.5778463148522,14.4105673889722,14.403560094931638,0.04864973655387,0.4104179486893566,11.074488316265798,6.2264668212023455,6.094475694270371,7.855677380354148,151506191790028.1,0.9785192709289712,393129198921761.4,5.7027382742705175,4222461862996086.5,0.011074488316265799,3.6001835308330264e-06,3.16,35.8,2024-06-07 11:24:00,2414376.9262631685,0.0,121,418.4317550633592,27.698193,-0.20518374,0.046478704,1.2679033e-08,0.5929802920298557,1158.5824280884797,12899.608504914699,0.8947398710917053,0.44658768800628457,2.9351400555914595,237.47872153013816,0.5000299557411311,inf,0.0,229.68131022144823,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.5039446,0.0,0.0,0.0,0.9999999999999999,-1.0102978876294657e-12,3.1544695e-12,2.109375e-16,0.0,-0.0,0.0,7.48e-16,2.883316824737359e-14,2.144171595829326e-12,1194.7069768712308,6.183995168282774e-13,6.155659859749603e-14,day,-0.0
122,122,122,3.59893798828125,51.2562017925715,6858.0,215.552222036,34610D,245.80203,27.795204,-0.27907544,200.91065301443336,62453.26235714149,0.30743307966839034,0.320800269843988,22.170061543044525,21.123398589376,-630.8859027791243,0.0004955306180568,41887.925180133876,0.6684091896837802,0.1847505128587044,0.3313531280902201,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6392451719464177,10.562399922268607,10.315836302096738,7.552074144427601,715185759462029.2,8.71391265192974,641.179621695983,1131.82065145267,0.0495530618057,0.0134921190183984,0.160400134921994,10.561699294688,11.8884316617179,11.882543497594453,0.04955306180568,0.3178734197713167,9.596242681919655,4.776138547196075,4.601361330110803,6.717261894667186,58516431147549.69,0.2810803618851258,234231940814330.16,5.710193761813489,4228116456528970.5,0.009596242681919656,7.919358331250706e-07,3.16,35.8,2024-06-07 11:25:00,2503864.3744217046,0.0,122,418.87925180133874,27.794247,-0.27796298,0.046511594,2.0833365e-08,0.5936709971374394,1157.8379588248758,12811.671868953394,0.8943853726646517,0.447297222396375,2.8013037991981755,236.95948208771566,0.510957486018492,inf,0.0,229.26627415533713,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.512194,0.0,0.0,0.0,1.0,-1.0098642044945035e-12,3.1504623e-12,2.109375e-16,0.0,-0.0,0.0,7.479999999999999e-16,2.87867139492758e-14,2.140598188283341e-12,1193.5264673722324,3.9538696839430785e-13,4.5496150909490247e-14,day,-0.0
123,123,123,3.681459169130068,51.35920715332031,6667.5,212.465555372,34610D,247.18156,27.366695,-0.2932346,197.89227847804904,62431.09229559844,-5.9102232451232055e-05,0.1269873427002378,6.25246875,-0.0016319878116918,-2399.907969459384,0.0005472510596774,43019.325922865,0.6592743054612583,0.05210390625,0.0926801093099728,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6278819947465897,0.0,4.832796695767426,6.17031811247064,4571862287861400.0,3.92204685072268,541.317532877437,949.825715800316,0.0547251059677,0.0107707552601639,0.0634936713501189,-0.0008159939058459,5.89500641472683,5.89178213071241,0.0547251059677399,0.1391643425326227,6.483593464028544,2.4939784055168666,1.9964219953445297,4.353243412952731,645461037874200.2,1.3795018532813828,1568758366802860.2,5.773089450846036,4274512515895176.0,0.006483593464028544,2.12613782432112e-06,3.16,35.8,2024-06-07 11:26:00,2558485.0999902566,0.0,123,430.19325922865005,27.367262,-0.29290715,0.04704463,1.3366495e-08,0.6063033684504562,1157.070485308232,12676.764271333586,0.8936747655606755,0.44871529213976175,1.99246364145442,233.25246812053402,0.5109036894606865,inf,0.0,225.82858906144202,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.51064354,0.0,0.0,0.0,0.9999999999999999,-1.0094336959953206e-12,3.372699e-12,2.109375e-16,0.0,-0.0,0.0,7.480000000000001e-16,3.1681385726907146e-14,2.3632652481011374e-12,1192.3545994075507,1.167454410552077e-13,1.800944653162189e-14,day,-0.0
124,124,124,3.763427734375,51.46089198225636,5943.6,207.321110932,34610D,252.33058,25.153528,0.24562582,192.43703893973563,62424.839826848445,1.0994395515522608e-05,0.1353692379594616,6.578124000000001,0.000332800609918,-2300.7539713205724,0.0008331251960571,47546.6618127243,0.6675449598816969,0.0548177,0.0948598516746233,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6043115881735561,0.0,4.889096251636012,6.46523252592768,4791819402356162.0,4.119476941295,542.778626166082,958.636135338503,0.0833125196057,0.0109862883176886,0.0676846189797308,0.000166400304959,6.16082675263075,6.155698285289949,0.08331251960571,0.1407616273316737,6.564202554577746,2.567281664330112,2.041010456316028,4.387972087540078,685760623213759.6,1.4831004549197282,1711573157165487.0,5.998456244563703,4440296751657881.0,0.0065642025545777465,2.320017330002984e-06,3.16,35.8,2024-06-07 11:27:00,2596448.091355219,0.0,124,475.46661812724307,25.152884,0.24245873,0.047569036,0.0,0.6564363076147705,1156.286216474781,12228.330884795243,0.8931891174501535,0.4496812209428097,2.2028468371574204,234.32948895708518,0.5443360325151908,inf,0.0,227.02954728151343,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.5377476,0.0,0.0,0.0,1.0,-1.0090087066280036e-12,4.198815e-12,2.109375e-16,0.0,-0.0,0.0,7.48e-16,4.2426418243837225e-14,3.1898062109419124e-12,1191.1977548253071,1.700660041314653e-13,1.919817362280121e-14,day,-0.0
125,125,125,3.842839421452703,51.558929443359375,5250.18,204.234444268,34610D,256.91016,22.727345,0.7902282,185.1192643946225,62418.261702848446,7.319412967963037e-06,0.1389622004067662,6.898699710000001,0.0002364300948392,-2528.7162862115947,0.0011441632844561,52237.81322577616,0.6522362576907532,0.05748916425,0.096311059934432,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.5761269335391719,0.0,4.950104470866002,6.698636945669695,4965900289332736.0,4.17938440559642,539.360199498545,960.551153659516,0.114416328446,0.0111301545148826,0.0694811002033831,0.0001182150474196,6.2425997869551,6.235465396387059,0.11441632844561,0.1370790982964685,6.499659139649466,2.577683814365913,2.0058236875915525,4.340050882529642,825675624924705.0,1.736873798204844,1936565541858900.0,6.214984972357168,4599543891333196.0,0.006499659139649465,2.624159987366699e-06,3.16,35.8,2024-06-07 11:28:00,2619658.477214957,0.0,125,522.3781322577616,22.726805,0.78869975,0.0438206,0.0,0.7083471607060283,1155.5095356300587,12181.928387689886,0.8926756888736318,0.4506995834189188,2.420828807852792,235.35336804244648,0.556433893166328,inf,0.0,228.057077153617,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.56026715,0.0,0.0,0.0,1.0000000000000002,-1.0085950350899123e-12,4.9309935e-12,2.109375e-16,0.0,-0.0,0.0,7.479999999999997e-16,5.195011757982974e-14,3.922398467556722e-12,1190.071718000692,2.125642500849745e-13,1.9707730431447906e-14,day,-0.0
