,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
79,79,81,3c49c8,EWG1VT,59.4930616475768,9.891957250134698,216.06666648,11003.28,0.6637403621505464,34610D,219.07544,9.176681,51.950245,160.87037271358625,63959.826750158085,0.3734762158634814,0.361721792635866,27.552717510231304,37.0347991380638,25.28054549681406,6.200867727165923e-05,22619.998288369,0.9565499395319588,0.2296059792519275,0.4812321818994061,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5421711914187735,18.51765814425891,10.849938250714258,27.49928407020397,1581952997299729.0,11.4627451073216,710.591597308436,1330.50773176755,0.00620086772717,0.017275782995739,0.180860896317933,18.5173995690319,10.4690419162212,10.46839278503144,0.0062008677271659,0.4198308668461862,144014187414307.9,0.012357947226993352,8.381085517182532e-07,2.8440000000000003,35.8,2023-08-06 09:21:00,6.200867727165923e-05,0.9565507718332112,0.0,79,226.19998288369004,6.200867727165923e-05,9.176681,51.950245,0.9565507718332112,0.11766552,1.2357762e-05,0.35970073389076185,877.619132238708,12961.298729501472,0.982370089990048,0.1869465332466609,1.8124628655617752,232.24787981278521,0.5618936065963248,0.0,1.0,225.19899042717745,28.117254249628648,74.52711012149788,0.9732067096719097,219.17567,6.352908753513107e-05,10966.016444939252,0.0,0.007542421005555582,0.0062011373,149.05422024299577,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.011984e-05,1.3268736e-06,109330.32,0.951316,-171.99309,1.0,1.0,1.0,-4.232457351542488e-13,1.775199e-12,3.1342853e-16,3.629115873910431e-13,-1.182535084811859e-13,-1.182535084811859e-13,7.48e-16,-2.8373964720974575e-16,1.3519533217581239e-12,1005.5241232059649,3.6260514192967893e-13,4.616970660814737e-14,3.077980440543158e-15,-1.5327190492362863e-12,6.011984e-05,1.3268736e-06,109330.32,0.951316,-171.99309,1.0,1.0,1.0,-4.232457351542488e-13,1.775199e-12,3.1342853e-16,3.629115873910431e-13,-1.182535084811859e-13,-1.182535084811859e-13,7.48e-16,-2.8373964720974575e-16,1.3519533217581239e-12,1005.5241232059649,3.6260514192967893e-13,4.616970660814737e-14,3.077980440543158e-15,-1.5327190492362863e-12
80,80,82,3c49c8,EWG1VT,59.60755920410156,9.935028076171877,216.06666648,11010.9,0.6639075024161353,34610D,219.08696,9.773772,51.717533,160.7770696687871,63932.27403264785,0.3733458281295861,0.361085429358046,27.49823891831011,36.9781853619818,0.0,6.144366147734133e-05,22592.83445408237,0.9453001213100094,0.2291519909859176,0.4809199908965446,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5418424714005218,18.489088083455208,10.839326583105256,27.471662049771258,1582367978375808.2,11.4426309248944,710.521521336968,1330.4216272814,0.00614436614773,0.0172749710925452,0.180542714679023,18.4890926809909,10.4511152992281,10.45047318389151,0.0061443661477341,0.419664761433025,143584247488993.1,0.012350518662513462,8.347909485758079e-07,2.8440000000000003,35.8,2023-08-06 09:22:00,6.144366147734133e-05,0.945300577070853,0.0,80,225.9283445408238,6.144366147734133e-05,9.773772,51.717533,0.945300577070853,0.10871382,1.1113845e-05,0.359249886553982,877.8403145468922,12830.084111373448,0.9820074534696248,0.18884215983223224,1.8099087729871612,232.23300057355667,0.5553473505444229,0.0,1.0,225.14463465283396,28.117254249628648,73.52203870225281,0.9617155787526561,219.18448,6.293024028639893e-05,10974.138980648873,0.0,0.00794201844654566,0.006940139,147.04407740450563,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.9319686e-05,1.3564008e-06,109402.5,0.9384862,-173.17926,0.9318145697408144,0.9318145697408144,1.0,-4.2294400539761164e-13,1.7766249e-12,3.1568936e-16,3.3835300407394775e-13,-1.0752977789792996e-13,-1.0752977789792996e-13,7.480000000000001e-16,1.4567760319178979e-15,1.353680855853798e-12,1003.690120422857,3.62211886050807e-13,4.608848201391143e-14,3.0725654675940947e-15,-1.379616094907747e-12,5.9319686e-05,1.3564008e-06,109402.5,0.9384862,-173.17926,0.9318145697408144,0.9318145697408144,1.0,-4.2294400539761164e-13,1.7766249e-12,3.1568936e-16,3.3835300407394775e-13,-1.0752977789792996e-13,-1.0752977789792996e-13,7.480000000000001e-16,1.4567760319178979e-15,1.353680855853798e-12,1003.690120422857,3.62211886050807e-13,4.608848201391143e-14,3.0725654675940947e-15,-1.379616094907747e-12
81,81,83,3c49c8,EWG1VT,59.72085571289063,9.978240966796877,214.008888704,11010.9,0.6640648594722617,34610D,219.1173,10.354062,51.591373,161.0820360244576,63904.77579372954,0.3731999624809576,0.351488859439512,26.577966975174885,35.913231320838,-50.57480026721186,6.121625339009324e-05,22592.83445408237,0.9381491546309686,0.2214830581264573,0.4651697117579726,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5428326797010298,17.956539967599024,10.677030413797864,26.04880381320678,1588236115877139.5,11.2228354399958,706.322720881093,1320.15917144408,0.00612162533901,0.0170706872959072,0.175744429719756,17.956615660419,10.2950998207255,10.294469631864,0.0061216253390093,0.4098453270715523,134428331061456.34,0.012145042262713268,7.355314521285443e-07,2.8440000000000003,35.8,2023-08-06 09:23:00,6.121625339009324e-05,0.9381494719029067,0.0,81,225.9283445408238,6.121625339009324e-05,10.354062,51.591373,0.9381494719029067,0.102258325,1.0176828e-05,0.35920014314459325,878.0485612675608,12750.741547035805,0.9820082769031946,0.18883787780426506,1.809487225506005,232.23054300011535,0.5513090595356556,0.0,1.0,225.11758995852588,28.117254249628648,73.10566216472688,0.9543408240670614,219.21332,6.268062263428906e-05,10974.347168917637,0.0,0.008055337476784814,0.0072261333,146.21132432945376,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.9060952e-05,1.3688536e-06,109401.83,0.92619956,-174.34758,0.9543453898241927,0.9543453898241927,1.0,-4.229868223874034e-13,1.7768354e-12,3.1668998e-16,3.477833675489112e-13,-1.0236543567713762e-13,-1.0236543567713762e-13,7.480000000000002e-16,2.286251322407304e-15,1.353848542698074e-12,1001.8748301495625,3.4676234168327325e-13,4.486358811311924e-14,2.9909058742079492e-15,-1.3052352136689e-12,5.9060952e-05,1.3688536e-06,109401.83,0.92619956,-174.34758,0.9543453898241927,0.9543453898241927,1.0,-4.229868223874034e-13,1.7768354e-12,3.1668998e-16,3.477833675489112e-13,-1.0236543567713762e-13,-1.0236543567713762e-13,7.480000000000002e-16,2.286251322407304e-15,1.353848542698074e-12,1001.8748301495625,3.4676234168327325e-13,4.486358811311924e-14,2.9909058742079492e-15,-1.3052352136689e-12
82,82,84,3c49c8,EWG1VT,59.833451610500525,10.021330734779095,212.979999816,10995.66,0.6642066054426347,34610D,219.19247,10.915558,51.66077,161.4055485402309,63878.19782675437,0.3733470088922862,0.34974101601603,26.39598406006486,35.6770733137222,-25.2903897641722,6.154334410556101e-05,22647.1937733117,0.93637679074057,0.2199665338338738,0.4615769080674393,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5438296007608036,17.838147634616192,10.647099477170151,25.772204673394203,1575180565954436.5,11.1900420974427,705.422876629266,1317.65179939654,0.00615433441056,0.0170175877584368,0.174870508008015,17.8385366568611,10.2758693235661,10.27523695112265,0.0061543344105561,0.407747984884239,132667559165637.5,0.012103178783311616,7.159667913548109e-07,2.8440000000000003,35.8,2023-08-06 09:24:00,6.1543344105561e-05,0.9363776181468778,0.0,82,226.47193773311707,6.1543344105561e-05,10.915558,51.66077,0.9363776181468778,0.10255765,1.0025565e-05,0.359940913240535,878.2361665798268,12798.427033548502,0.9817077502411966,0.19039404695622192,1.814267064849888,232.25837925548757,0.5506707881384152,0.0,1.0,225.13965387526437,28.117254249628648,73.91637047144928,0.9527929243191678,219.2886,6.302894450330225e-05,10958.701814764276,0.0,0.007683143028290544,0.0065299678,147.83274094289857,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.9750677e-05,1.3553239e-06,109255.375,0.91449076,-175.5707,0.8115083499397107,0.8115083499397107,1.0,-4.2371671781938057e-13,1.7746506e-12,3.1579723e-16,3.0091662437145357e-13,-9.138084848900359e-14,-9.138084848900359e-14,7.479999999999999e-16,4.005003021364858e-15,1.3509339662911415e-12,1000.0644012593457,3.431084291489175e-13,4.4640495615785566e-14,2.9760330410523706e-15,-1.1695311216502633e-12,5.9750677e-05,1.3553239e-06,109255.375,0.91449076,-175.5707,0.8115083499397107,0.8115083499397107,1.0,-4.2371671781938057e-13,1.7746506e-12,3.1579723e-16,3.0091662437145357e-13,-9.138084848900359e-14,-9.138084848900359e-14,7.479999999999999e-16,4.005003021364858e-15,1.3509339662911415e-12,1000.0644012593457,3.431084291489175e-13,4.4640495615785566e-14,2.9760330410523706e-15,-1.1695311216502633e-12
83,83,85,3c49c8,EWG1VT,59.94643389168432,10.065086627828665,214.008888704,10988.04,0.6643254351985675,34610D,219.24774,11.486302,51.632248,161.154012923235,63851.8018426943,0.37400848653945695,0.37291548713973,28.63065621827145,38.1679811974732,50.5894765784319,6.154944522555654e-05,22674.41630463499,0.9309898797927996,0.2385888018189287,0.50043237248287,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5429136517385976,19.08419206788184,11.040361949300934,29.18259530992832,1556663670208723.5,11.7243261788756,715.681375464274,1342.09548198436,0.00615494452256,0.0174981105557737,0.186457743569865,19.0839905987366,10.6558787004772,10.65522287742034,0.0061549445225556,0.4319963070195008,156213148655173.6,0.012581570858698215,9.725468878527652e-07,2.8440000000000003,35.8,2023-08-06 09:25:00,6.154944522555653e-05,0.9309897669735074,0.0,83,226.74416304634988,6.154944522555653e-05,11.486302,51.632248,0.9309897669735074,0.1013155,9.7305465e-06,0.3602827255181764,878.3934713834537,12812.56339792744,0.9822398251568234,0.18762975743706858,1.8183672902959178,232.28220596995786,0.547797068218356,0.0,1.0,225.1443675651138,28.117254249628648,74.20239364598304,0.9476507986578822,219.3433,6.305148144533452e-05,10950.938803177009,0.0,0.007587525810172053,0.006323565,148.40478729196607,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.985867e-05,1.361094e-06,109181.23,0.9020253,-176.7825,0.5736314413297215,0.5736314413297215,0.9999999999999998,-4.2410456653598257e-13,1.7736532e-12,3.1630968e-16,2.1874323068718034e-13,-7.523584989923753e-14,-7.523584989923753e-14,7.48e-16,6.570705556649875e-15,1.3495486041275081e-12,998.2455294969399,3.7991379944069864e-13,4.7598455446691605e-14,3.173230363112773e-15,-9.639640966309338e-13,5.985867e-05,1.361094e-06,109181.23,0.9020253,-176.7825,0.5736314413297215,0.5736314413297215,0.9999999999999998,-4.2410456653598257e-13,1.7736532e-12,3.1630968e-16,2.1874323068718034e-13,-7.523584989923753e-14,-7.523584989923753e-14,7.48e-16,6.570705556649875e-15,1.3495486041275081e-12,998.2455294969399,3.7991379944069864e-13,4.7598455446691605e-14,3.173230363112773e-15,-9.639640966309338e-13
84,84,86,3c49c8,EWG1VT,60.05960238181938,10.10840279715402,215.037777592,11003.28,0.6644186528202259,34610D,219.23933,12.05001,51.26899,161.8232221705148,63823.17118647603,0.37438657970389616,0.36240764503538,27.60560556051288,36.9764502166996,0.0,6.072252769484508e-05,22619.998288369,0.917262904831535,0.2300467130042739,0.4838444514404398,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5451786400721736,18.488262414106472,10.86303852572964,27.552958733511574,1581146612785176.5,11.4811340050473,711.35795439386,1331.56137767794,0.00607225276948,0.0172879716140849,0.18120382251769,18.4882251083498,10.4814969947116,10.480860570365351,0.0060722527694845,0.4216474104864185,145372746306849.1,0.01237573694894206,8.550096405574256e-07,2.8440000000000003,35.8,2023-08-06 09:26:00,6.072252769484508e-05,0.9172637520561354,0.0,84,226.19998288369004,6.072252769484508e-05,12.05001,51.26899,0.9172637520561354,0.09355006,8.8027455e-06,0.35943184348101026,878.5169110226125,12855.014861109887,0.9816759665598338,0.19055785651296597,1.8150982645552645,232.26321326844084,0.5396764335170108,0.0,1.0,225.07762064279098,28.117254249628648,72.42949823193808,0.9339468787501987,219.33191,6.220708643795294e-05,10967.065250884032,0.0,0.008186498227396442,0.007650461,144.85899646387617,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.8574315e-05,1.4455926e-06,109324.33,0.88971007,-177.85527,0.36218099764543543,0.36218099764543543,0.9999999999999999,-4.234702139012833e-13,1.7762706e-12,3.2268842e-16,1.3987361709947825e-13,-5.31105206432128e-14,-5.31105206432128e-14,7.48e-16,1.0159411230965547e-14,1.352800469517195e-12,996.4191329099665,3.6404361305431764e-13,4.6257247930530264e-14,3.0838165287020173e-15,-6.827365321497839e-13,5.8574315e-05,1.4455926e-06,109324.33,0.88971007,-177.85527,0.36218099764543543,0.36218099764543543,0.9999999999999999,-4.234702139012833e-13,1.7762706e-12,3.2268842e-16,1.3987361709947825e-13,-5.31105206432128e-14,-5.31105206432128e-14,7.48e-16,1.0159411230965547e-14,1.352800469517195e-12,996.4191329099665,3.6404361305431764e-13,4.6257247930530264e-14,3.0838165287020173e-15,-6.827365321497839e-13
85,85,87,3c49c8,EWG1VT,60.17308044433594,10.152693123653018,216.06666648,11003.28,0.6644909253329017,34610D,219.26605,12.60915,51.114723,162.42373373429052,63795.56558091552,0.37522628983312967,0.36941234478536,28.28398121482546,37.6360131080548,25.30226629324552,6.05704275173955e-05,22619.998288369,0.9118450713629754,0.2356998434568788,0.4961795403147768,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5471683896224445,18.818410487469404,10.983607745383438,28.643505843248004,1564762713055028.0,11.6464150956592,714.613324354833,1338.82663448163,0.00605704275174,0.0174256185926979,0.18470617239268,18.8180065540274,10.5996909900277,10.599049001098424,0.0060570427517395,0.4294225527319791,152969759285185.5,0.01251889711776898,9.394543613085138e-07,2.8440000000000003,35.8,2023-08-06 09:27:00,6.05704275173955e-05,0.9118446659431109,0.0,85,226.19998288369004,6.05704275173955e-05,12.60915,51.114723,0.9118446659431109,0.08962303,8.320554e-06,0.35938804272454195,878.6126563766641,12954.713199410036,0.9811969251113839,0.1930093110499214,1.8175375596216288,232.2773881848349,0.5366277292929058,0.0,1.0,225.0725797157323,28.117254249628648,72.02797778442395,0.9288807185767046,219.35774,6.207621369385366e-05,10967.26601110779,0.0,0.008275016150988109,0.007882824,144.0559555688479,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.8451013e-05,1.5222857e-06,109321.42,0.88206524,-178.84563,0.17980876072722402,0.17980876072722402,1.0000000000000002,-4.235233685166315e-13,1.7764074e-12,3.286111e-16,7.228688715704777e-14,-2.452232288944969e-14,-2.452232288944969e-14,7.480000000000001e-16,1.4740531404659042e-14,1.352883997636886e-12,994.5836604746113,3.7539569241917634e-13,4.715131884060204e-14,3.1434212560401355e-15,-3.1767966001614875e-13,5.8451013e-05,1.5222857e-06,109321.42,0.88206524,-178.84563,0.17980876072722402,0.17980876072722402,1.0000000000000002,-4.235233685166315e-13,1.7764074e-12,3.286111e-16,7.228688715704777e-14,-2.452232288944969e-14,-2.452232288944969e-14,7.480000000000001e-16,1.4740531404659042e-14,1.352883997636886e-12,994.5836604746113,3.7539569241917634e-13,4.715131884060204e-14,3.1434212560401355e-15,-3.1767966001614875e-13
86,86,88,3c49c8,EWG1VT,60.28738248146186,10.19805908203125,217.095555368,11010.9,0.6645373064099043,34610D,219.27284,13.161739,50.83369,163.3121460399567,63767.28159970069,0.3757637047563018,0.359650747506338,27.334808979994243,36.4943596615824,0.0,6.0159085543062615e-05,22592.83445408237,0.9037780752375534,0.2277900748332853,0.4804761656652884,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5501527069043214,18.24698592400169,10.819973302796262,27.065421952615434,1588471150773170.8,11.4264159990447,710.490862771295,1328.49789772262,0.00601590855431,0.0172167520987272,0.179825373753169,18.2471798307912,10.4447907899227,10.44416247865872,0.0060159085543062,0.4195920895369192,142074068860903.7,0.012345107161895503,8.256576496503228e-07,2.8440000000000003,35.8,2023-08-06 09:28:00,6.0159085543062615e-05,0.9037795430899727,0.0,86,225.9283445408238,6.0159085543062615e-05,13.161739,50.83369,0.9037795430899727,0.083471194,7.643882e-06,0.3589453464708935,878.6741672242918,12885.427961173122,0.981756593695188,0.19014202780033063,1.816917143899595,232.27378450292997,0.5319165190837531,0.0,1.0,225.04118663092072,28.117254249628648,70.9788203169854,0.9210018645928054,219.36256,6.166662393142194e-05,10975.410589841507,0.0,0.00858659144812691,0.008698737,141.9576406339708,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.786186e-05,1.6246155e-06,109390.23,0.87413096,-179.92715,0.03713378163295147,0.03713378163295147,0.9999999999999998,-4.2324070292009955e-13,1.7777458e-12,3.3643265e-16,1.81707886035032e-14,-2.746926717825089e-15,-2.746926717825089e-15,7.480000000000001e-16,1.8253491184562094e-14,1.3545051398527697e-12,992.7320326327919,3.6083423805389967e-13,4.590536105875219e-14,3.060357403916812e-15,-3.5395326337156906e-14,5.786186e-05,1.6246155e-06,109390.23,0.87413096,-179.92715,0.03713378163295147,0.03713378163295147,0.9999999999999998,-4.2324070292009955e-13,1.7777458e-12,3.3643265e-16,1.81707886035032e-14,-2.746926717825089e-15,-2.746926717825089e-15,7.480000000000001e-16,1.8253491184562094e-14,1.3545051398527697e-12,992.7320326327919,3.6083423805389967e-13,4.590536105875219e-14,3.060357403916812e-15,-3.5395326337156906e-14
87,87,89,3c49c8,EWG1VT,60.40113830566406,10.242667362607758,217.095555368,11010.9,0.6645642063400601,34610D,219.30228,13.711443,50.6365,163.75771732959757,63739.9467907207,0.3759053524541996,0.35481437607267,26.86990736616129,35.919177129245,-25.309076932074703,6.018226979904563e-05,22592.83445408237,0.9007309675997124,0.2239158947180107,0.472697699535607,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5516166803154892,17.95957550712544,10.739056974373446,26.275646778562766,1598943161679327.2,11.3182115409971,708.46356682674,1323.26981064291,0.0060182269799,0.0171097522575534,0.177407188036335,17.9595885646225,10.3687759685717,10.368151989651343,0.0060182269799045,0.4148397940075817,137231024370676.72,0.012250236560050549,7.749910114368144e-07,2.8440000000000003,35.8,2023-08-06 09:29:00,6.018226979904563e-05,0.9007310021820123,0.0,87,225.9283445408238,6.018226979904563e-05,13.711443,50.6365,0.9007310021820123,0.07756003,7.0034794e-06,0.35889716023680546,878.7099194509196,13006.204464026689,0.981306483708018,0.19245151345885858,1.817329557003124,232.27618012393634,0.5302743500930723,0.0,1.0,225.0336936879152,28.117254249628648,70.55512836980785,0.9182139051420187,219.39018,6.169935792827601e-05,10975.622435815096,0.0,0.008685045921530729,0.009032736,141.1102567396157,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.80061e-05,1.7363852e-06,109384.61,0.86975914,-181.17107,0.03713378163295147,0.03713378163295147,1.0,-4.2330719217204356e-13,1.7778168e-12,3.4506505e-16,1.8139710066801856e-14,-2.489135652073983e-15,-2.489135652073983e-15,7.480000000000001e-16,1.8303429141039112e-14,1.3545096756762055e-12,990.8834622004629,3.532474579512922e-13,4.5288052799514244e-14,3.0192035199676157e-15,-3.237420722957262e-14,5.80061e-05,1.7363852e-06,109384.61,0.86975914,-181.17107,0.03713378163295147,0.03713378163295147,1.0,-4.2330719217204356e-13,1.7778168e-12,3.4506505e-16,1.8139710066801856e-14,-2.489135652073983e-15,-2.489135652073983e-15,7.480000000000001e-16,1.8303429141039112e-14,1.3545096756762055e-12,990.8834622004629,3.532474579512922e-13,4.5288052799514244e-14,3.0192035199676157e-15,-3.237420722957262e-14
88,88,90,3c49c8,EWG1VT,60.51590741690943,10.288402012416295,217.095555368,11003.28,0.6645633427344962,34610D,219.35464,14.282068,50.536377,164.2234927629247,63713.07688335454,0.376603910333249,0.359698361738936,27.322752530960788,36.3778005533608,0.0,6.054250373283059e-05,22619.998288369,0.9011607748287888,0.2276896044246732,0.4806824590403878,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.553119627336661,18.18902585472724,10.82193927706437,26.94475100472044,1590284057976355.5,11.4378985067776,710.589572261452,1327.96996966469,0.00605425037328,0.0171979825471707,0.179849180869468,18.1889002766804,10.4575743332787,10.45694124387441,0.006054250373283,0.4198260667519611,141979669707447.25,0.012350218657597688,8.262451258707457e-07,2.8440000000000003,35.8,2023-08-06 09:30:00,6.054250373283059e-05,0.9011610732426657,0.0,88,226.19998288369004,6.054250373283059e-05,14.282068,50.536377,0.9011610732426657,0.072854795,6.4969813e-06,0.35924289791837344,878.7089617752706,12984.173044319352,0.9808269356898303,0.19488078978005396,1.8215540263501602,232.30069150287179,0.5307982011304546,0.0,1.0,225.05962514715645,28.117254249628648,70.63992508432696,0.9190054547614701,219.44112,6.2080592363509e-05,10967.960037457837,0.0,0.008579995731649035,0.008838816,141.27985016865392,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.869616e-05,1.8391197e-06,109306.055,0.8675051,-182.47453,0.04799931534760162,0.04799931534760162,0.9999999999999998,-4.237151566901633e-13,1.7766407e-12,3.530814e-16,2.3408079031993516e-14,-2.868291806282639e-15,-2.868291806282639e-15,7.479999999999998e-16,1.8230186311569058e-14,1.352925508150652e-12,989.0172270855842,3.606103953466889e-13,4.591143847845476e-14,3.060762565230317e-15,-3.7242397154377105e-14,5.869616e-05,1.8391197e-06,109306.055,0.8675051,-182.47453,0.04799931534760162,0.04799931534760162,0.9999999999999998,-4.237151566901633e-13,1.7766407e-12,3.530814e-16,2.3408079031993516e-14,-2.868291806282639e-15,-2.868291806282639e-15,7.479999999999998e-16,1.8230186311569058e-14,1.352925508150652e-12,989.0172270855842,3.606103953466889e-13,4.591143847845476e-14,3.060762565230317e-15,-3.7242397154377105e-14
89,89,91,3c49c8,EWG1VT,60.6304259219412,10.33479963030134,218.124444256,11003.28,0.6645456875798108,34610D,219.39891,14.835492,50.215706,164.7766644547395,63685.75413082357,0.37706141214219907,0.3586541135394,27.21773386887481,36.1943378570754,0.0,6.053832223351658e-05,22619.998288369,0.8960158995594965,0.22681444890729,0.4793940900338106,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5549268048402074,18.097074678114968,10.805386724763425,26.74076581934389,1593348641609475.8,11.4178064463512,710.274623558895,1326.77257239101,0.00605383222335,0.0171695461979922,0.1793270567697,18.0971689285377,10.4444843621243,10.443852108839977,0.0060538322233516,0.4190795243456718,140740425193749.94,0.012338987452474994,8.154366063200921e-07,2.8440000000000003,35.8,2023-08-06 09:31:00,6.053832223351657e-05,0.8960169093458178,0.0,89,226.19998288369004,6.053832223351657e-05,14.835492,50.215706,0.8960169093458178,0.06675114,5.8840205e-06,0.35917041039739694,878.6858017228268,13091.12677555959,0.9811179711230285,0.19341025500069065,1.8228918149909148,232.30844318030725,0.52799586652554,0.0,1.0,225.05028878976142,28.117254249628648,70.03799108081665,0.9140638317158232,219.48303,6.208088625892342e-05,10968.261004459593,0.0,0.008725097182997387,0.009351307,140.0759821616333,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.8895672e-05,1.96604e-06,109299.234,0.8647918,-183.82585,0.04799931534760162,0.04799931534760162,1.0,-4.2378705526899345e-13,1.7767048e-12,3.6280303e-16,2.3354653551413645e-14,-2.5063004760720553e-15,-2.5063004760720553e-15,7.480000000000001e-16,1.8297725556841298e-14,1.352917737854518e-12,987.1476352806858,3.5923445158013845e-13,4.577815197490371e-14,3.051876798326913e-15,-3.2810297269904636e-14,5.8895672e-05,1.96604e-06,109299.234,0.8647918,-183.82585,0.04799931534760162,0.04799931534760162,1.0,-4.2378705526899345e-13,1.7767048e-12,3.6280303e-16,2.3354653551413645e-14,-2.5063004760720553e-15,-2.5063004760720553e-15,7.480000000000001e-16,1.8297725556841298e-14,1.352917737854518e-12,987.1476352806858,3.5923445158013845e-13,4.577815197490371e-14,3.051876798326913e-15,-3.2810297269904636e-14
