,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem,ei_nox_p3t3_xue,ei_nox_kaiser,ei_nox_kypriandis
47,47,-2.700209506722331,42.20933299953654,11490.96,254.64999978,34610D,216.62129,19.22587,18.330067,225.0866454042481,64595.76830113151,0.3363007236739634,0.5723937034048021,34.343622204288124,36885.22007407578,-24.99762754530547,2024-06-07 10:10:00,5.380862826936208e-05,0.2094567302023603,1.0562854912177049,0.286196851702401,0.6574480462913453,0.0122184116999969,0.0006138791117998,0.0001280431258023,3.628235539e-05,1450000000000000.0,108.49150254334616,42.48306066670441,0.0412123466451457,0.0008410682988805,0.0006868724440857,0.41962451536115,0.0210828322947582,0.0043974647384108,0.0012460675061958,4.979825219621778e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.064286499053386,1.3591552380352532,0.7628802534473408,18.44261003703789,12.218411699996976,36.28235539,1450000000000000.0,13.5776465842473,786.891978840031,1348.05865500995,0.00538086282694,0.0248387214133425,0.225631099504909,18.4423473932424,9.0838451686047,9.083356405656431,14.968519787870916,0.616909227617953,1.1012280218804047,490777256063518.25,6.969104671274849,5.972265427611211,481404933930515.8,-38.39332978880423,1.0265871530207928,1.0353361531313732
48,48,-2.608691128817497,42.3277587890625,11483.34,254.64999978,34610D,216.63759,19.675522,18.258064,228.68423977872217,64561.42467892722,0.3412755001584878,0.5431019483207097,32.58611689924258,34956.64107622908,24.9917941310239,2024-06-07 10:11:00,5.380921514618131e-05,0.2097085643810686,1.0553116105469644,0.2715509741603548,0.6255689644416101,0.0119561805304395,0.0006132794527773,0.0001269489446713,3.38979599415367e-05,1485822107633741.8,102.93954328470733,40.30902660436308,0.0391033402790911,0.0007980273526345,0.0006517223379848,0.3896054964333507,0.0199843959401075,0.0041367731512961,0.0011046028853007,4.84171728908321e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.850665976220599,1.3271236490433882,0.775044305583855,17.47832053811454,11.956180530439532,33.8979599415367,1485822107633741.8,13.1871031936808,782.567631196212,1335.10855910539,0.00538092151462,0.0244171270148532,0.216593681903607,17.4780074940589,8.87056375518098,8.87008646279014,14.967170241276598,0.602712185059806,1.0811785009030395,461490797745379.6,6.457740831739614,6.146924298598404,490153905354617.5,-37.669675202621704,0.9924634147287082,1.0017536401951321
49,49,-2.5154321843927505,42.44769287109375,11490.96,255.164444224,34610D,216.52019,20.151333,18.195578,229.5698979201696,64528.83856202797,0.3427983571918638,0.5268277806459251,31.609666838755505,33929.06697957845,-24.986041711930067,2024-06-07 10:12:00,5.309685165373748e-05,0.2094567302023603,1.0562152743158812,0.2634138903229625,0.6069083463877845,0.0117991452397595,0.0006129340733676,0.000126290928039,3.226772584808198e-05,1510314027043153.0,99.85493754362864,39.101157879540565,0.0379316002065066,0.0007741142899287,0.0006321933367751,0.3729670500108879,0.0193746418532733,0.0039920141600728,0.0010199720637021,4.774052321673324e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.70947614290399,1.305958975672857,0.7782568246208542,16.964533489789225,11.79914523975957,32.26772584808198,1510314027043153.0,12.936638865672,779.561548116259,1327.5502796022,0.00530968516537,0.024184927791395,0.211129853349506,16.9646496732269,8.72981119359082,8.729347692711347,14.965865979231651,0.5929969495331107,1.0678703409291446,445435159599454.94,6.166769999196894,6.181146677744479,491493114347057.8,-37.18248822628723,0.9698863223210855,0.9797300442709675
50,50,-2.42382670557771,42.56508520094015,11483.34,255.678888668,34610D,216.53789,20.691683,18.172262,230.0751051047454,64497.22889518922,0.3428663961403263,0.5316774198062306,31.90064518837384,34172.98909488678,0.0,2024-06-07 10:13:00,5.283066696433229e-05,0.2097085643810686,1.0497458820078038,0.2658387099031153,0.61227037308851,0.0118512812652597,0.0006123485499142,0.0001263402030715,3.264327752654807e-05,1504671903939489.8,100.77413815007294,39.46109809801844,0.0382807742260486,0.0007812402903275,0.0006380129037674,0.3780635186706749,0.0195343138224305,0.0040303339912136,0.00104134161416,4.800000453248858e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.761282706515642,1.313729541568498,0.7799376372822675,17.08649454744339,11.851281265259798,32.64327752654807,1504671903939489.8,13.0234283831245,780.492974386915,1329.35024370116,0.00528306669643,0.0242342679034499,0.212815046015701,17.0865720615831,8.78157520019018,8.781111288224135,14.966140507716094,0.5959887020240318,1.0723039843899713,449700129506189.1,6.246722978903112,6.214453059916526,493414713334548.4,-37.341833271809264,0.9771323595681708,0.9868045935302501
51,51,-2.340587269176126,42.67121887207031,11483.34,257.222222,34610D,216.50644,21.236174,18.167145,230.4398896230649,64465.32825000085,0.3434522207873544,0.5246238664463759,31.477431986782555,33723.774166279414,24.977958040041543,2024-06-07 10:14:00,5.24012943096208e-05,0.2097085643810686,1.0455172356872324,0.2623119332231879,0.6040581844785747,0.0117829887098384,0.0006120551156885,0.0001260190308078,3.191574803513319e-05,1515601986768234.2,99.43720764624608,38.93758336765002,0.037772918384139,0.0007708758853905,0.0006295486397356,0.3708982257149675,0.0192659232762474,0.003966755471295,0.0010046257880831,4.770725845752961e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.699636542345997,1.3044896091370577,0.7812309656548041,16.861887083139706,11.782988709838484,31.91574803513319,1515601986768234.2,12.9136060746153,779.133520029339,1325.95514560198,0.00524012943096,0.0241304075825663,0.210419170267621,16.8618970462749,8.72008355215866,8.719626632437224,14.965623917933149,0.5916221181207163,1.0662841008265418,442798047823140.75,6.120711957195051,6.232414215559504,494281947229201.2,-37.122900421770744,0.9670869186042053,0.9770264028427967
52,52,-2.2364203874454915,42.8035257630429,11490.96,257.736666444,34610D,216.41154,21.989277,18.149527,230.0329413625917,64433.85081801406,0.3419172196026177,0.5463072300041418,32.77843380024851,35022.516363674586,0.0,2024-06-07 10:15:00,5.184252803281164e-05,0.2094567302023603,1.0460691628272225,0.2731536150020709,0.628495469604273,0.0119948636378348,0.0006119198434489,0.0001267579903313,3.4095282478192446e-05,1482857620702180.0,103.54707237498502,40.54692261090741,0.0393341205602982,0.0008027371542918,0.0006555686760049,0.3931728436957786,0.0200577740795501,0.0041549283947289,0.0011175899596122,4.860575035538042e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.890793653467025,1.33315812680084,0.7800223462854223,17.51125818183729,11.99486363783488,34.095282478192445,1482857620702180.0,13.2490309230889,782.895950794595,1335.45198410259,0.00518425280328,0.0244225860564426,0.217621807826416,17.511196692098,8.91067830914685,8.910216381004338,14.967313900327841,0.6037805687331362,1.0835016721938044,463975756120556.56,6.499936657827897,6.205553637600886,492671620265484.1,-37.75324609493341,0.9959923320447313,1.0052386223778198
53,53,-2.1393319063408285,42.92623901367188,11490.96,258.251110888,34610D,216.3972,22.767307,18.106758,231.2167606983239,64401.07238421382,0.3402990850967693,0.5762785494741047,34.57671296844629,36580.815369880096,-49.95536672141848,2024-06-07 10:16:00,5.1526322906943617e-05,0.2094567302023603,1.0416473147926697,0.2881392747370523,0.6636470240127531,0.0122912015826369,0.0006117860106957,0.0001277899041151,3.628235539e-05,1450000000000000.0,109.22783626732182,42.771393941968064,0.0414920555621355,0.0008467766441252,0.0006915342593689,0.424989349160152,0.0211535492899362,0.0044185548348561,0.0012545245881391,5.013623380424712e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.15060830253145,1.3721197481815264,0.7840625418018808,18.29040768494005,12.291201582636992,36.28235539,1450000000000000.0,13.7038882879037,788.195797790458,1347.71901137307,0.00515263229069,0.0247901746223596,0.227299805413982,18.2901387985944,9.16894733000258,9.16847491220369,14.97077953666459,0.6212427135938052,1.107351642548625,491394242433292.6,7.007741907276001,6.261738030865988,495384317818564.56,-38.64912246983498,1.0370656048717517,1.0455643281894147
54,54,-2.043522426060292,43.0468077578787,11475.72,258.251110888,34610D,216.51602,23.530375,18.03585,234.36566345621932,64366.49567124537,0.3460285213376011,0.46918333931413,28.1510003588478,29877.20402360776,0.0,2024-06-07 10:17:00,5.16121755410293e-05,0.2099607013452424,1.0297151297637763,0.234591669657065,0.5419306432451357,0.0112320437879077,0.0006113947059293,0.0001238099460244,2.61391571534008e-05,1592500816571383.2,88.92901013360019,34.82278744389473,0.0337812004306173,0.000689412253686,0.0005630200071769,0.3161932687039865,0.0172113725860158,0.003485373834964,0.0007358434224053,4.483049105876642e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.150147099123766,1.2221014180457996,0.7945225071053001,14.938602011803878,11.232043787907797,26.1391571534008,1592500816571383.2,11.9676256892757,768.277950950737,1299.38960766888,0.0051612175541,0.0233290437250581,0.19069457292104,14.939005277944,8.17412728821853,8.17370542549929,14.956781742478364,0.5575633026020933,1.0135428252854815,391186057589914.1,5.181159134469459,6.430189607238519,504143508805760.8,-35.1357276345406,0.8879788875757885,0.9010729165031282
55,55,-1.947709904160604,43.16665649414063,11475.72,258.251110888,34610D,216.53146,24.421663,17.744959,230.1215780806137,64338.34467088652,0.3439795135721175,0.5067881262107762,30.40728757264657,32672.406485986907,0.0,2024-06-07 10:18:00,5.082153722414608e-05,0.2099607013452424,1.011891289337811,0.2533940631053881,0.5828725217629227,0.0116019623811744,0.0006115385994345,0.0001252267638249,3.013626657392827e-05,1542336132933717.5,96.05662144199052,37.61381472736381,0.0364887450871758,0.0007446682670852,0.0006081457514529,0.3527842065313974,0.0185952300547791,0.003807806219416,0.0009163621240793,4.68982583277992e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.529254008391739,1.2789546314586793,0.7801067986005948,16.336203242993452,11.601962381174404,30.13626657392827,1542336132933717.5,12.6185436208083,775.50540039036,1317.67083264225,0.00508215372241,0.0238849325348719,0.204243767624303,16.3353481814895,8.55115530789577,8.550720747123028,14.962354988167345,0.5801192670585864,1.0458928933722986,430675865859781.56,5.87324136250588,6.226892231823256,494329230470234.0,-36.355315489789234,0.9407975499605866,0.9516878152023527
56,56,-1.8492161950399577,43.28462219238281,11475.72,259.79444422,34610D,216.55127,25.318201,17.359922,229.15093067939117,64307.937383313874,0.3414310335978128,0.5460836860278826,32.765021161672955,35092.96214300409,-24.99299145119036,2024-06-07 10:19:00,5.019124682333848e-05,0.2099607013452424,0.9967481887145376,0.2730418430139413,0.6276355153473806,0.0119898383539449,0.0006117232042728,0.0001266907134938,3.4060154300971044e-05,1483385370973727.0,103.50470184972484,40.53033117698945,0.0393180253940075,0.0008024086815103,0.0006553004232334,0.3928473073920456,0.0200431237330853,0.0041510239086124,0.0011159816764411,4.860315307087025e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.888909370050596,1.332890260063407,0.7767807265669895,17.546481071502047,11.989838353944991,34.06015430097105,1483385370973727.0,13.2462090498116,782.800646772883,1335.44061040087,0.00501912468233,0.0244247384048297,0.217596189133075,17.5464644651376,8.90884420240293,8.908397078846345,14.96719748591024,0.6034704402446109,1.0832547160770392,464148447694504.2,6.500203738786245,6.180827907656332,492104944948909.0,-37.742511634725915,0.9954320562590981,1.0047006761596686
57,57,-1.74542094385896,43.40391540527344,11468.1,258.251110888,34610D,216.62727,26.283821,16.729404,230.8816841029231,64275.1723621522,0.3386663184830433,0.5924794526040209,35.548767156241254,37483.08059495841,0.0,2024-06-07 10:20:00,4.990303214686663e-05,0.210213141458927,0.9823842066991512,0.2962397263020104,0.6822677726255685,0.0124453909847774,0.0006116818003187,0.0001283102319398,3.628235539e-05,1450000000000000.0,112.29855544656613,43.97382497227044,0.0426585205874895,0.0008705820528059,0.0007109753431248,0.4424183062862385,0.0217445338932426,0.0045612705589927,0.0012897930036391,5.1545712376549816e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.284096639478216,1.392151191348678,0.782510380301752,18.741540297479204,12.445390984777475,36.28235538999999,1450000000000000.0,13.9438926244311,791.148103176879,1354.57723595052,0.00499030321469,0.0249956270583562,0.232529202782097,18.7415713031073,9.30279533452878,9.302331119999858,14.970606699685202,0.6310925395338051,1.121601953732333,505283609148828.6,7.273683730307429,6.270539092579265,496751053057155.44,-39.14321296795891,1.060328220970833,1.0687439353570618
58,58,-1.66806952897889,43.527374267578125,11468.1,255.678888668,34610D,216.64954,27.25017,16.08623,234.3387410214156,64239.62359499596,0.3440970191562036,0.5549624784614231,33.297748707685386,35146.323107428165,0.0,2024-06-07 10:21:00,4.922880630462871e-05,0.210213141458927,0.9662903347876084,0.2774812392307115,0.641673223312306,0.0121073715530434,0.0006118894074853,0.0001271547412244,3.445648604019109e-05,1477431057384444.5,105.18758816757811,41.18931515140682,0.0399572984492224,0.0008154550703922,0.0006659549741537,0.4031482154838209,0.0203745397273431,0.0042339666202813,0.0011473234135161,4.919512808171714e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.001190336964902,1.3497354326891258,0.7941863869239469,17.573161553714083,12.107371553043496,34.45648604019109,1477431057384444.5,13.4325129451016,785.718786380446,1338.78451205481,0.00492288063046,0.024484188362333,0.220873106425429,17.5731846539775,9.02105077598672,9.020606702286623,14.967723912039835,0.6130081502629399,1.095042250772301,469189865684913.1,6.636447252634441,6.435812614222916,504729502483159.8,-38.16294579075269,1.016116439581929,1.0250084808673134
59,59,-1.6182478084120362,43.66085815429688,11468.1,254.64999978,34610D,216.64697,28.233278,15.37038,235.08021041011665,64206.32584628827,0.3460991377351494,0.5237795705967678,31.42677423580607,33259.25064036879,-25.0020417830368,2024-06-07 10:22:00,4.839267385060693e-05,0.210213141458927,0.9501962906763796,0.2618897852983839,0.6060760339966828,0.0118032687103647,0.0006118653845039,0.0001260442636156,3.137259352906705e-05,1523762100976887.2,99.27717981091138,38.87491972969212,0.0377121290829672,0.0007696352874074,0.0006285354847161,0.3709386610051883,0.0192289553015098,0.0039611646163675,0.0009859394140297,4.788692753647817e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.720142137329248,1.3075993296050046,0.7967039626770388,16.629625320184395,11.803268710364796,31.37259352906705,1523762100976887.2,12.9399054272415,780.092639263513,1324.86806127179,0.00483926738506,0.0240583450121071,0.210309059638815,16.6301453605167,8.74162622295838,8.741203212762244,14.96387062471464,0.5947028207467111,1.0696179543375786,438629400129453.7,6.084208016967001,6.471965203246649,506474424087691.44,-37.20733160959719,0.9728730161339832,0.982757794548265
60,60,-1.5675957258357016,43.79539489746094,11460.48,254.64999978,34610D,216.68843,29.157213,14.702633,234.23481874971145,64174.89907205247,0.34622330705888,0.4963799237055834,29.78279542233501,31644.52007754261,0.0,2024-06-07 10:23:00,4.794978834185812e-05,0.2104658850866054,0.9375290658927918,0.2481899618527917,0.5735620486141729,0.0115198529882797,0.0006115019204798,0.0001249111311652,2.8701213860904692e-05,1563895733200172.5,94.08385073915628,36.84131793742841,0.035739354506802,0.0007293745817714,0.0005956559084467,0.343093424845311,0.0182122365980165,0.0037202026654669,0.000854802380792,4.657718668376334e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.443109173325182,1.266061530700969,0.7937629299759831,15.822260038771304,11.519852988279773,28.701213860904694,1563895733200172.5,12.4648912619995,774.386663305699,1312.44335324726,0.00479497883419,0.0236987597322744,0.200627855318675,15.8223553562394,8.46575338056396,8.465347468944584,14.960607901405398,0.5766010750175555,1.0397180105082748,417611810572640.9,5.6705950277257395,6.440188185346215,505255794272893.9,-36.11007192500297,0.9310076623014201,0.9422479972782488
61,61,-1.5162440708705276,43.92720367948888,11460.48,254.64999978,34610D,216.63374,30.00338,14.10076,231.75676217941933,64145.116276630135,0.3449928657497565,0.4993367742070536,29.96020645242321,32059.05443182292,0.0,2024-06-07 10:24:00,4.725005684188279e-05,0.2104658850866054,0.9304885793839904,0.2496683871035268,0.5749167062138124,0.0115369454220987,0.0006109928276318,0.0001248521948722,2.9177562497076087e-05,1556739280973628.0,94.64429218320493,37.06077538164752,0.0359522477429078,0.0007337193416919,0.0005992041290484,0.3456492666764174,0.0183054712568005,0.0037405975344096,0.0008741657961908,4.664023025056677e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.46618115041616,1.269527145021833,0.785464519570736,16.02952721591146,11.53694542209875,29.177562497076085,1556739280973628.0,12.5054050623331,774.344474034712,1313.79068923955,0.00472500568419,0.0237560587061058,0.20164997182203,16.028829943833,8.48835971979655,8.48795866326724,14.961526698367722,0.5764693461686556,1.040530811719241,422071546738751.56,5.730217929162051,6.3222318674575515,499561728788667.7,-36.15440573819462,0.9319128114068365,0.9431154278853915
62,62,-1.4424665584120362,44.05366516113281,11460.48,257.736666444,34610D,216.55196,30.78647,13.583565,230.0885587715977,64115.15607017771,0.3439728064852835,0.5074463153651451,30.446778921908702,32718.896474877543,0.0,2024-06-07 10:25:00,4.739773742753072e-05,0.2104658850866054,0.9434524613303648,0.2537231576825725,0.5824109556190663,0.0116110265094839,0.000610231942484,0.0001249440503588,3.008918580020853e-05,1543043453753657.5,96.1813746143096,37.66266552640107,0.0365361347062904,0.0007456354021691,0.0006089355784381,0.353518357190679,0.0185795970438983,0.0038041438788825,0.0009161187879991,4.698070290333606e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.544560408322162,1.281279068417657,0.7799579080410698,16.359448237438773,11.611026509483946,30.08918580020853,1543043453753657.5,12.639120649832,775.389931022926,1317.28855410314,0.00473977374275,0.0238724900798142,0.204501993664394,16.3591686656759,8.56642909812389,8.566023088010766,14.962428484749957,0.5797549920051402,1.0461949033748434,431295704323838.06,5.879093840182009,6.245051200227317,495835352323018.9,-36.36710933295711,0.9408425642052382,0.9517634713584641
63,63,-1.3582502092634172,44.17881852489407,11460.48,256.193333112,34610D,216.43045,31.489088,13.205698,229.2569875677628,64084.7092912558,0.3437836970708528,0.4985334884909215,29.912009309455293,32243.077807214435,-49.94908431207449,2024-06-07 10:26:00,4.819275800528993e-05,0.2104658850866054,0.9746880394980652,0.2492667442454607,0.5705002136802569,0.0115149220556943,0.0006091028449407,0.0001243192200765,2.9245667791122904e-05,1555716097015050.5,94.49203740856926,37.0011555157962,0.0358944111713463,0.0007325390034968,0.0005982401861891,0.3444344557275823,0.018219489968283,0.0037186376682747,0.0008747966872293,4.653459437678364e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.455603817103253,1.2679330736969414,0.7773571249235636,16.121538903607217,11.51492205569438,29.245667791122905,1555716097015050.2,12.4834084361597,773.043596534242,1312.66422814915,0.00481927580053,0.0237450389099737,0.20130420141057,16.1215539754613,8.47773727277473,8.477328726922861,14.961571745126811,0.572407576631338,1.0368681642343256,423242290748398.6,5.716956163789185,6.208898939002759,494089695300394.6,-36.02792991301304,0.925028147446531,0.9365691783767206
64,64,-1.2750169707507553,44.30199574615995,11445.24,254.135555336,34610D,216.42831,32.10286,12.905381,228.72945384138436,64054.79728194635,0.3434805889456213,0.5010573013642247,30.06343808185348,32452.410366795502,-24.971175573451564,2024-06-07 10:27:00,4.92622396981652e-05,0.2109722843440669,0.9989953640039696,0.2505286506821123,0.5716734954261223,0.0115395746530019,0.0006075917197107,0.0001240497835096,2.9417790049101068e-05,1553130207977462.5,94.97040090057514,37.18847290725276,0.0360761256982241,0.000736247463229,0.000601268761637,0.34691928807145,0.01826629604457,0.0037293629856089,0.0008843999096461,4.669243384058666e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.488566278985711,1.2728667760611274,0.7755722329738747,16.226205183397752,11.539574653001951,29.417790049101068,1553130207977462.5,12.534365921994,773.139388909055,1313.21392311351,0.00492622396982,0.0237651433903984,0.20225823951395,16.226431326833,8.51070983210088,8.510290596125632,14.961721901905992,0.5727066720878911,1.0383237755961976,426279775909343.8,5.760165656434233,6.204294616712918,494498637186960.9,-36.081134843676466,0.9269778317866085,0.9385009005634559
65,65,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,34610D,216.37212,32.76271,12.748936,228.13540063590517,64024.733843864495,0.3433577657656027,0.4926047758230771,29.55628654938463,31976.59886376867,-49.93897752125765,2024-06-07 10:28:00,4.953854669334191e-05,0.2112259407050092,1.0132531199260597,0.2463023879115385,0.5604686355999555,0.0114499291821184,0.0006063276646332,0.00012341735429,2.855860707702452e-05,1566038194747291.2,93.36830920950604,36.56112646158879,0.0354675438592615,0.0007238274256992,0.0005911257309876,0.3384173878768543,0.0179207941987194,0.0036477586885627,0.0008440863742198,4.628627363123195e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.406050201943692,1.2604911067811182,0.7736583982835795,15.988299431884336,11.449929182118458,28.558607077024515,1566038194747291.2,12.3893628853034,770.944557358652,1308.59416246369,0.00495385466933,0.0236375375067753,0.199231821218127,15.9887455961025,8.42861999313676,8.428202472235048,14.960587762771835,0.5658383466315022,1.0292188266444948,418929165821311.2,5.610894267900125,6.187853812017828,494021075573447.75,-35.74507946257288,0.9124159657746712,0.9245942130604928
66,66,-1.1080113852896147,44.54704672603284,11422.38,251.563333116,34610D,216.39906,33.42286,12.524407,227.48888056030043,63995.17755731511,0.3424905674372035,0.5134963474563977,30.809780847383863,33343.04498516527,49.92216573750866,2024-06-07 10:29:00,4.980374834216641e-05,0.2117341687225124,1.017523858551887,0.2567481737281988,0.5827083142434809,0.0116623625586485,0.000605091801135,0.0001239012903183,3.055006907630629e-05,1536119346289182.2,97.32809769688562,38.11169890821384,0.0369717370168606,0.000754525245242,0.0006161956169476,0.3593148345946952,0.0186427457855193,0.0038173716014157,0.0009412409331134,4.732750041459626e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.62293985163159,1.2930115230183985,0.7714178424552979,16.671522492582632,11.6623625586485,30.55006907630629,1536119346289182.2,12.7558395504959,774.795271497046,1317.52691044815,0.00498037483422,0.0238988280926922,0.206596928050154,16.6709254130976,8.64464681066629,8.644216296293255,14.963092003448342,0.5778789998230917,1.0475700007002215,439108627440775.4,5.971891482536695,6.176953306218634,494128909387427.7,-36.42662634801648,0.9413443117992624,0.9524100849264924
67,67,-1.0242741282393126,44.669199798066735,11437.62,251.563333116,34610D,216.22643,34.309296,12.282359,226.87995385593703,63964.36777646773,0.342478534430101,0.504072127157804,30.24432762946824,32817.79312188618,-24.951912804891244,2024-06-07 10:30:00,4.782333890975561e-05,0.2112259407050092,0.9970755247401172,0.252036063578902,0.5713441408917211,0.0115617849912051,0.0006049813759043,0.0001235059487425,2.975092294909974e-05,1548125365929225.8,95.54183098149016,37.41223327765222,0.0362931931553618,0.0007406774113339,0.0006048865525893,0.3496784132554765,0.018297254942577,0.0037353543779594,0.0008997966609516,4.682201077865391e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.523639840204076,1.2781383471137886,0.7696600891191384,16.408896560943088,11.561784991205128,29.750922949099746,1548125365929225.8,12.5863923660226,772.587651305351,1313.20685801517,0.00478233389098,0.0237801251576865,0.203217891995534,16.4089120198941,8.54570321425949,8.545294549742152,14.962000480951282,0.5709839649225291,1.0382998152519682,430495460498637.8,5.804406371203869,6.132797703692982,491362144381923.2,-36.08517626470235,0.9258474814890697,0.9375249232213401
68,68,-0.9408048304115368,44.790235616393005,11430.0,251.563333116,34610D,216.24014,35.06151,11.902213,226.82529425386,63934.123448838254,0.3423330511933825,0.5081281930206853,30.487691581241123,33075.78027001134,-24.953766890384298,2024-06-07 10:31:00,4.753037726431163e-05,0.2114799020422646,0.9903723238989351,0.2540640965103427,0.5753514670047627,0.0116038679928101,0.0006043668811105,0.0001235125125739,3.009683073047511e-05,1542928599686544.5,96.3106177051407,37.71327448599527,0.0365852298974893,0.0007466373448467,0.0006097538316248,0.3537751485142326,0.0184257510732156,0.0037656113897784,0.0009175828928835,4.704033127911962e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.568168609510886,1.2848180431401586,0.7694502084509044,16.537890135005668,11.603867992810192,30.09683073047511,1542928599686544.5,12.660211265501,773.274292299892,1314.87199411896,0.00475303772643,0.0238303241905631,0.204706514143482,16.5382797458896,8.59016908483963,8.589760810267709,14.962306239957169,0.5731278850638893,1.0417235978478518,434752054007538.9,5.877775394552039,6.139871707664863,492020637813914.94,-36.2095345901313,0.9312724233443272,0.9427641082383257
69,69,-0.8566720145089448,44.91169738769531,11422.38,251.563333116,34610D,216.25854,35.787384,11.3809,227.02901892250205,63903.63575725702,0.3421132430725387,0.5172614863389564,31.035689180337386,33618.483200801325,0.0,2024-06-07 10:32:00,4.748672449478263e-05,0.2117341687225124,0.9882590405202398,0.2586307431694782,0.585297632330033,0.0116985087283768,0.0006037962704347,0.0001237199112051,3.0916833372677934e-05,1530609240945999.2,98.0417421206858,38.39114751607735,0.0372428270164048,0.0007600576942123,0.0006207137836067,0.3630712807673674,0.0187392333774591,0.0038397327095824,0.0009595252309947,4.750351265855217e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.663101276181367,1.2990538091236326,0.7701085286362438,16.809241600400664,11.698508728376837,30.91683337267793,1530609240945999.2,12.8177265752808,775.005442503637,1319.04524348725,0.00474867244948,0.0239579504609106,0.208022734157616,16.8089254881101,8.68282679259322,8.682414493168233,14.966644469359364,0.5785420332869458,1.049186582166128,444288013908958.25,6.047244318547553,6.158898883177466,493256952034943.56,-36.54572061063888,0.9437939937661654,0.9545795707521206
70,70,-0.7713206221417295,45.034262447033896,11422.38,252.07777756,34610D,216.20653,36.493397,10.868906,227.40875099177413,63872.60006807668,0.3417249310188709,0.5300259360951102,31.80155616570661,34351.52892416448,24.94156655004111,2024-06-07 10:33:00,4.7097000574287566e-05,0.2117341687225124,0.9868738022880006,0.2650129680475551,0.5994481116008855,0.0118286910366044,0.0006033170576928,0.0001240743886142,3.211095357127831e-05,1512669304720464.2,100.46111592746718,39.33852497697908,0.0381618673988479,0.0007788136203846,0.0006360311233141,0.3761707823673657,0.0191864212959488,0.0039457586382428,0.0010211782935314,4.810523785420821e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.786218018006139,1.317518898185881,0.7714894253353445,17.17576446208224,11.828691036604416,32.11095357127831,1512669304720464.2,13.0312360381839,777.393559318046,1323.97191422615,0.00470970005743,0.0240960585439595,0.212209747198225,17.1757036549296,8.80682402107718,8.806409265614938,14.96561894748701,0.5860851118990275,1.06109903106264,454709419555029.9,6.245275864554237,6.177941775991594,494176647726944.94,-36.94229214380062,0.9619353048758296,0.9722855552796493
