,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem,ei_nox_kaiser_opt,ei_nox_kypriandis_opt,ei_nox_boer,ei_nox_kaiser,ei_nox_kypriandis,ei_nvpm_number_p3t3,ei_nvpm_number_p3t3_piecewise,ei_nvpm_mass_p3t3
22,22,-3.56695556640625,38.88908774165784,10881.36,244.875555344,34610D,222.15767,10.747093,20.149393,225.3437698890266,65430.54392869034,0.3345214720369446,0.6371253919469726,38.22752351681836,40792.734194748016,357.41241239693704,2024-06-07 09:45:00,9.980415969256392e-05,0.2305832221844504,1.063226345353815,0.3185626959734863,0.7297258543869837,0.0128840602108231,0.0006048997883956,0.0001281998620675,3.628235539e-05,1450000000000000.0,120.76074678962918,47.28744659030431,0.045873028220182,0.0009361842493914,0.0007645504703363,0.4925257147013473,0.0231238208862132,0.00490076324204,0.0013869845939167,5.5429909099386616e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7541749819474134,20.396367097374007,12.884060210823192,36.28235539,1450000000000000.0,11.7667207298454,746.902099720934,1530.80046762238,0.00998041596926,0.0232444616951937,0.275067400625801,20.396075475814,11.8336748010248,11.832493868917147,0.009980415969256392,0.6274709760251755,12.901891236830512,566042645092223.0,8.120718685638025,9.771407722375338,685316509827971.1,9.321112548565736,9.698675917359173,10.944163800879736,10.570485170841598,13.89998224708445,478343462536432.5,853454561449634.1,5.665822836773739
23,23,-3.54052734375,39.01799088817532,10988.04,244.3611109,34610D,221.18579,11.213946,20.372654,227.03040343857185,65392.31640517352,0.3198819270612826,0.7611028284746931,45.66616970848159,46251.78272625261,863.2416744619798,2024-06-07 09:46:00,9.080950752362505e-05,0.2267441630463499,1.0743241277945743,0.3805514142373465,0.8737693962697444,0.0142501366872149,0.0006065090933924,0.0001315385446716,3.628235539e-05,1450000000000000.0,144.25943010909333,56.48905192939173,0.0547994036501779,0.0011183551765342,0.0009133233941696,0.6507491603274183,0.0276969471885983,0.0060068615041818,0.0016568761986631,6.62159460772983e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7614872587217434,23.125891363126303,14.250136687214969,36.28235539,1450000000000000.0,12.8725080958336,766.956181441986,1592.96770976201,0.00908095075236,0.0247850273380545,0.313806668921526,23.1254497038705,12.6611387044836,12.65998905711207,0.009080950752362505,0.7018978597979929,13.83735248435155,680309202662703.1,10.35811957733373,9.668247357803365,678696559274768.1,10.71602809877213,10.797581385643474,12.895788245976645,12.152370816059117,15.781338923865954,612296387447054.8,962569016535460.1,8.524238124924715
24,24,-3.52703857421875,39.1510837360964,11247.12,245.389999788,34610D,218.94328,11.929334,20.967194,227.01417335558276,65346.65023546504,0.325420354908,0.694706074835024,41.68236449010144,42950.90275647325,604.2050278657252,2024-06-07 09:47:00,7.175363665688185e-05,0.2176674270226199,1.0833205186962478,0.347353037417512,0.8001814929026094,0.0133606211653076,0.0006114068839194,0.0001314192296666,3.628235539e-05,1450000000000000.0,131.67458942423045,51.561084874255485,0.0500188373881217,0.0010207925997575,0.000833647289802,0.5569022812265162,0.025484884587287,0.0054778642319745,0.0015123343619253,6.043942851064709e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7653223079501039,21.475451378236627,13.360621165307622,36.28235538999999,1450000000000000.0,12.1024875719472,755.2227049079,1564.95775762144,0.00717536366569,0.0241613126763538,0.290503716711796,21.4755547265967,12.0235071911513,12.022644522684566,0.007175363665688185,0.6572533381012176,13.241713079944006,623297423856890.4,9.17980843516164,9.321286168306187,650804335052716.1,9.844605565378481,10.059379220620206,11.757563758612458,11.164145545869438,14.593180225184653,544698477049275.3,922123424766484.8,6.899120448328641
25,25,-3.509534752887248,39.284271240234375,11430.0,250.019999784,34610D,217.39343,12.326429,21.333916,227.4217862654432,65304.96787097494,0.3322183534646883,0.6287646235457498,37.725877412744985,39614.94999700831,300.508486379962,2024-06-07 09:48:00,6.081259432386444e-05,0.2114799020422646,1.089738486257303,0.3143823117728749,0.7264788288385545,0.0127611487676662,0.0006150692319582,0.0001302662162546,3.628235539e-05,1450000000000000.0,119.1760467468614,46.66691035956555,0.0452710528952939,0.0009238990386794,0.0007545175482548,0.4814255340547796,0.0232040264452087,0.004914407305446,0.0013687836916887,5.470252224848023e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7694245763345644,19.807474998504155,12.761148767666276,36.28235538999999,1450000000000000.0,11.3566259723728,742.926131775259,1533.13292906028,0.00608125943239,0.0234314299487067,0.267429831638723,19.8075885738375,11.4132953995615,11.412601369664229,0.006081259432386444,0.6140105682013018,12.67585638358406,559963596728317.2,7.928450431969643,9.110666867712279,632888119176300.0,9.009589126628716,9.377596252030223,10.674253414533098,10.21720612879615,13.480241090551905,463590269817965.8,848151483170891.2,5.317962263083353
26,26,-3.48419189453125,39.418433237884,11521.44,255.164444224,34610D,216.64098,12.593231,21.41315,228.7517604235981,65267.2419935622,0.3413514335064858,0.5393547176163767,32.3612830569826,34712.92627533492,-25.00407370578987,2024-06-07 09:49:00,5.586680023480331e-05,0.2084524140765676,1.0886193903924368,0.2696773588081883,0.6250766988977549,0.0119146416470241,0.0006170810816126,0.0001277204981365,3.3845117498979884e-05,1486615989230068.5,102.22929317700805,40.03090714148748,0.0388335396683791,0.000792521217722,0.0006472256611396,0.3855730908618626,0.0199695355511746,0.004133199192377,0.0010952714274813,4.810880082451044e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.775267129060375,17.356463137667458,11.914641647024172,33.84511749897988,1486615989230068.5,10.2529077218104,743.761249600116,1581.90107239377,0.00558668002348,0.0250533738342502,0.254236654496924,17.3565607061155,10.1478010977252,10.147234204218977,0.0055866800234803315,0.6168063424721087,12.31442978297508,574529573309080.4,8.157562311925096,6.100306061038022,486341113335733.0,8.686637480754976,8.837896458450366,10.723507642777122,9.850967059605582,12.987879738112447,477816159321904.75,869582517214638.2,5.518155210490756
27,27,-3.458125902258814,39.55517578125,11513.82,254.135555336,34610D,216.72963,12.786262,21.197552,229.7435122439467,65234.88071050521,0.3407430652604867,0.556452402064809,33.38714412388854,35595.184587605,0.0,2024-06-07 09:50:00,5.586425512550853e-05,0.2087030407451307,1.0773008763944272,0.2782262010324045,0.64576178832568,0.0120882820967229,0.0006171579287054,0.0001283742678717,3.5391307407502306e-05,1463386712659778.0,105.46998828736388,41.299897281250125,0.0400645729486662,0.0008176443458911,0.0006677428824777,0.4035932165735119,0.0206051407128879,0.0042860501832325,0.0011816146811471,4.885830308455547e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7784690355950914,17.7975922938025,12.088282096722986,35.3913074075023,1463386712659778.0,10.4639950902603,746.947458225274,1590.26052242896,0.00558642551255,0.0252493726457338,0.260723794140387,17.7984351009469,10.3259513730706,10.325374553712264,0.005586425512550852,0.6276264468924404,12.467068821207395,594027136514889.4,8.523449899752451,6.154054694101031,489247875022135.3,8.902759778190472,9.013405755773762,11.009702381831744,10.096057710343581,13.27637778395714,502102040922201.44,895587895588122.6,5.949409288105993
28,28,-3.432451331097127,39.68962097167969,11513.82,253.106666448,34610D,216.75963,12.852416,20.872948,231.13745327713755,65201.49356638132,0.3430211910206223,0.5365386378700151,32.19231827220091,34342.43518215839,-50.044116317992014,2024-06-07 09:51:00,5.53423250947694e-05,0.2087030407451307,1.063054737015581,0.2682693189350075,0.6238886645844111,0.0119011876684973,0.0006174399515683,0.0001277575828834,3.334629586005231e-05,1494110065957659.5,101.69553342188266,39.821897702712526,0.038630781926641,0.0007883833046253,0.000643846365444,0.3831268212414602,0.0198768234348602,0.0041128127698706,0.0010734945695257,4.809886677700806e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7831380448293567,17.171217591079195,11.901187668497377,33.34629586005231,1494110065957659.5,10.2357253725398,744.023477560595,1580.65322865962,0.00553423250948,0.0250036823773929,0.253420699507547,17.1719731005826,10.1353350951489,10.13477421317963,0.005534232509476941,0.6176951614159154,12.314718045594649,569743106882144.8,8.096758244158785,6.218505400975039,492359786045504.75,8.692634117574313,8.84802682496206,10.71482002891666,9.857767466771943,12.993983938659861,474492661715689.5,862106008635703.8,5.491362759061916
29,29,-3.406494140625,39.82529979641154,11498.58,252.592222004,34610D,216.92267,12.8461685,20.431599,231.878790578986,65169.30124810912,0.3427336440034711,0.548812953171002,32.92877719026012,34986.421434183256,25.029578386100315,2024-06-07 09:52:00,5.5576785661445696e-05,0.2092051984455095,1.0475580901609824,0.274406476585501,0.6388950070198124,0.0120278796715958,0.0006174582958918,0.0001282268381518,3.440371821382546e-05,1478223817979960.0,104.02200714403172,40.73289738435177,0.0395145326283121,0.0008064190332308,0.0006585755438052,0.3960633697772375,0.0203321466497006,0.0042223529833134,0.0011328723715795,4.8676102739597736e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7853545757552957,17.49321071709163,12.027879671595809,34.40371821382545,1478223817979960.0,10.3957273197104,746.491658490001,1586.78442730744,0.00555767856614,0.0251436614934594,0.258250745770629,17.494050723403,10.2710078974698,10.270437099588468,0.0055576785661445695,0.6260641471391066,12.43238675362643,583702239544670.2,8.362901962318707,6.269624956039087,495452149423587.06,8.858688746591591,8.984110421858897,10.931293533085427,10.046079536219793,13.215448378277697,492285717279049.5,880608473381066.1,5.8117137965670596
30,30,-3.380543101917624,39.95983576370498,11506.2,253.106666448,34610D,216.88998,12.75129,19.933956,232.16511806625655,65136.37247091886,0.3420880122932095,0.5596641871218128,33.579851227308765,35567.05134229516,25.02515358377929,2024-06-07 09:53:00,5.488406930982337e-05,0.2089539687473447,1.03768090198115,0.2798320935609064,0.6521481914431702,0.0121343472072244,0.000617908229758,0.0001287240122803,3.548723835103428e-05,1461945488391872.5,106.07875002706838,41.53827596818095,0.0402958214727705,0.0008223637035259,0.0006715970245461,0.407469573959107,0.0207492664274049,0.004322533181755,0.0011916561842957,4.909191200263434e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.786383597511293,17.783525671147583,12.13434720722446,35.48723835103428,1461945488391872.5,10.5209295184803,748.355178189298,1592.253284235,0.00548840693098,0.0252781364178622,0.262253601897909,17.7842660724356,10.3747205712757,10.37415119564245,0.005488406930982337,0.6324515496346365,12.519629256849834,596786446149778.9,8.601704721917622,6.273838239720769,495343108777531.0,8.987237227187693,9.086606161458636,11.107467627769774,10.191858251024001,13.387677389499698,507806292358009.56,897750376174188.8,6.085631562600671
31,31,-3.354450572620749,40.09488380561441,11513.82,253.621110892,34610D,216.846,12.67691,19.477152,232.9581353474274,65102.79261969155,0.3433115344438005,0.5491888912544587,32.95133347526752,34906.93485980707,25.01975859997043,2024-06-07 09:54:00,5.421003201302883e-05,0.2087030407451307,1.0296086318554618,0.2745944456272293,0.6407759236605493,0.0120362499368826,0.0006182520738325,0.0001284494417531,3.4456599808258444e-05,1477429348183079.8,104.09326244837008,40.760799508905926,0.039541600170321,0.0008069714320473,0.0006590266695053,0.3966104854618864,0.0203722302566323,0.0042325803899203,0.0011353909107057,4.868326713812778e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7891497080493648,17.453467429903537,12.036249936882603,34.45659980825844,1477429348183079.8,10.3990407023508,746.826683062849,1587.33995143066,0.0054210032013,0.0251532299302631,0.258384452342016,17.453601814984,10.2724164275674,10.271859589730207,0.005421003201302883,0.627212477791839,12.44146332305867,583740217475272.8,8.372568711910096,6.302397999714667,496409865902254.75,8.875346710003914,8.997735276168445,10.950987558964709,10.064970280678557,13.236791532241972,493119398736088.2,880236501060602.8,5.837291032197091
32,32,-3.32794189453125,40.23133850097656,11521.44,254.135555336,34610D,216.79645,12.618641,19.047277,233.0322425310077,65069.84128621629,0.3441191622906492,0.5364236797138998,32.18542078283399,34164.90689874272,0.0,2024-06-07 09:55:00,5.355154914876025e-05,0.2084524140765676,1.0224838182167155,0.2682118398569499,0.6261579151579666,0.0119102540819441,0.0006185436479294,0.0001280570699558,3.325403818992681e-05,1495496104582839.8,101.67374425297255,39.81336550836564,0.0386225049394007,0.0007882143865183,0.0006437084156566,0.3833365392578396,0.0199080875811586,0.0041215706807444,0.0010702952118712,4.81331714050878e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.789490933805187,17.08245344937136,11.910254081944183,33.25403818992681,1495496104582839.8,10.2409016265395,744.662795295068,1581.12996516527,0.00535515491488,0.0250020981935679,0.253486024901957,17.0824964913307,10.1385900870979,10.138047178966124,0.005355154914876025,0.6198621222254078,12.332541020550437,568461514110974.9,8.09584830633147,6.296967850539909,495836257985510.6,8.723368517593734,8.875239746069367,10.745508956701306,9.892621409147091,13.032999008110982,475010233817568.4,859570891161577.9,5.525742217728985
33,33,-3.301513671875,40.366607666015625,11521.44,254.64999978,34610D,216.78831,12.719937,18.833553,232.74243623584115,65037.65586543345,0.3427650239368056,0.5545838497060076,33.275030982360455,35226.34628210156,0.0,2024-06-07 09:56:00,5.318432711835001e-05,0.2084524140765676,1.0165541462176344,0.2772919248530038,0.6470662389137122,0.0120869771444824,0.000618467139674,0.0001286863215806,3.5045386242948914e-05,1468583679965435.0,105.11582287327668,41.16121332517989,0.0399300371788325,0.0008148987179353,0.0006655006196472,0.4021945389657351,0.0205795132342258,0.0042820413376027,0.0011661363130229,4.886716745103878e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7885238540175553,17.61317314105078,12.086977144482416,35.045386242948915,1468583679965435.0,10.4577682401518,747.623910177436,1590.043039941,0.00531843271184,0.0252230998030535,0.260317380111313,17.6129865873813,10.3205943022039,10.320045437531475,0.005318432711835001,0.6299450544655051,12.48081414897463,590434627679977.2,8.490374667932963,6.283415527841458,495182040946065.8,8.932154376608764,9.041985363521626,11.031913178409244,10.129392268323057,13.313182630299204,500681145911441.3,889248700087763.2,5.964994586246612
34,34,-3.274924538352252,40.50249519994704,11521.44,254.135555336,34610D,216.77586,12.864613,18.682705,233.4932021155285,65004.38083445109,0.3442877058294408,0.5383796243509474,32.30277746105685,34238.54864825247,-25.016909682280254,2024-06-07 09:57:00,5.283264139514032e-05,0.2084524140765676,1.011478166003556,0.2691898121754737,0.6285321164897065,0.0119324205324998,0.0006183499495798,0.00012809111686,3.340149500047051e-05,1493280778370055.2,102.04447399947858,39.95853571932732,0.0387633329532682,0.0007910884276177,0.0006460555492211,0.385450325033088,0.0199744208143325,0.0041376988426692,0.0010789610598668,4.823711667056165e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7910901629711865,17.119274324126238,11.93242053249985,33.40149500047051,1493280778370055.2,10.268264814249,745.042102953559,1581.93866369915,0.00528326413951,0.0250190332346978,0.25426160973627,17.1193910118476,10.1627272065671,10.1621903112106,0.0052832641395140325,0.6211477815875214,12.351828587074545,570538684098683.4,8.13566234413702,6.319437401717539,496920904518795.44,8.74988679127182,8.897727230659426,10.778733790623045,9.92269410886078,13.068533962410225,477680343894307.9,862335731226151.0,5.573811162789215
35,35,-3.248207785866498,40.63814842094809,11513.82,253.106666448,34610D,216.81723,13.2050495,18.696573,233.538549929763,64972.07805699003,0.344508423893005,0.535335428660275,32.120125719616496,34060.16210785302,-25.02160036010883,2024-06-07 09:58:00,5.2651593163962814e-05,0.2087030407451307,1.0037780944469117,0.2676677143301375,0.6246957497199231,0.011903447061933,0.0006179814448816,0.0001278949211587,3.3049312083280295e-05,1498571819490975.0,101.4674771482685,39.732595515165606,0.0385441508635397,0.0007866153237457,0.0006424025143923,0.382340216126089,0.0198496417019879,0.0041080009465195,0.0010615480590618,4.813431524192455e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7911683816902788,17.030081053926512,11.903447061933043,33.0493120832803,1498571819490975.0,10.2347761170994,744.505984618788,1580.20399636484,0.0052651593164,0.0249749653444505,0.253141904660198,17.0303198695293,10.1358260629758,10.13529242368251,0.005265159316396281,0.6193306140696256,12.326724956332724,566848686807771.6,8.068660925202906,6.330799310059408,497780853963476.4,8.714373541648168,8.870310351896517,10.728829423307737,9.882420774904206,13.021271056418852,473276721221843.7,857282013641729.5,5.498625043296067
36,36,-3.221678300337373,40.77245162705243,11506.2,252.592222004,34610D,216.85715,13.587475,18.746351,233.4289080614832,64939.957931270415,0.3443075985533261,0.5382853920191198,32.29712352114719,34243.96315115163,0.0,2024-06-07 09:59:00,5.2629838444186645e-05,0.2089539687473447,0.9993400593887766,0.2691426960095599,0.6277348042611186,0.011932949594296,0.0006175997012864,0.0001279108589753,3.329529285854926e-05,1494876312601295.8,102.02661320330397,39.95154179565908,0.0387565482253766,0.0007909499637831,0.0006459424704229,0.3853999470186039,0.0199466938390714,0.0041311528120221,0.0010753421861253,4.828020491692109e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7907241044635428,17.121981575575813,11.932949594296089,33.29529285854925,1494876312601295.8,10.2742576305988,744.976936807839,1581.50650689592,0.00526298384442,0.0250061477960701,0.254316811000953,17.1220080058074,10.1701714744292,10.169636248116424,0.005262983844418665,0.6209269016145963,12.352449272146211,570414829794130.9,8.132142564145129,6.33480618431923,498286274305070.1,8.749021218139298,8.898789172779674,10.774892745810742,9.921712517026767,13.067945833501257,477416643934843.3,862214244915154.4,5.567810100147087
37,37,-3.19549560546875,40.905120849609375,11506.2,253.36388867,34610D,216.84769,14.072683,18.82241,233.205849698059,64907.66080774927,0.3448897109032099,0.5239030287398793,31.434181724392754,33417.285229906774,-25.02558321042725,2024-06-07 10:00:00,5.288090701152309e-05,0.2089539687473447,1.0053506993939192,0.2619515143699396,0.610718586138419,0.0117882697989103,0.0006175107777473,0.0001273558194338,3.1902205318196866e-05,1515805446586134.2,99.3005800673567,38.88408279307384,0.0377210180692713,0.0007698166952912,0.0006286836344878,0.3705546150751172,0.0194109460044817,0.0040033259717419,0.001002819719381,4.7648103866812856e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7899857413153598,16.708642614953387,11.7882697989103,31.902205318196867,1515805446586134.2,10.0930491225097,742.332811872774,1574.06462338057,0.00528809070115,0.0248268739201334,0.248699926381718,16.7087161129051,10.0173677597015,10.016838060219488,0.005288090701152309,0.612024613479579,12.222667011883459,553258811164355.0,7.817717516507092,6.3243969367617066,497783801618406.44,8.56933436653772,8.754396052092396,10.534129774783136,9.717941004736428,12.828226026934715,456536955610941.44,838380957495581.4,5.2120768060372376
38,38,-3.168182373046875,41.04245460639566,11498.58,254.135555336,34610D,216.89574,14.599293,18.916826,232.5924123957913,64876.22662602488,0.3440607668149427,0.5342232491191475,32.05339494714885,34083.31688105842,25.023315345170783,2024-06-07 10:01:00,5.373453299642001e-05,0.2092051984455095,1.0164042454072573,0.2671116245595737,0.6220996316900397,0.0118885652829366,0.0006172053785358,0.0001276529469599,3.291514636879111e-05,1500587466127227.0,101.25667463804322,39.650049549623134,0.0384640739365786,0.0007849811007465,0.0006410678989429,0.38106887836893,0.019783527761714,0.0040917103250762,0.001055042186302,4.809892270451736e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7878204124512627,17.041658440529208,11.888565282936623,32.915146368791106,1500587466127227.0,10.2227228843876,744.059746517729,1579.31966324389,0.00537345329964,0.0249573357382282,0.252744855436422,17.041613060464,10.1270767876589,10.126532643156446,0.005373453299642001,0.6178180946687765,12.311278873727657,566045145857477.6,8.045187122372893,6.304178494785856,497120270548358.3,8.69008778535033,8.850616196688494,10.698921885336201,9.85487983218182,12.98980832411792,471502985491331.06,856477979855605.4,5.4583576495120445
39,39,-3.140869140625,41.179229736328125,11506.2,255.164444224,34610D,216.80835,15.137505,18.944382,232.06979540598647,64844.17323107773,0.3409081151163993,0.5734525712425915,34.407154274555495,36332.53349568041,25.01248311919427,2024-06-07 10:02:00,5.418697712099136e-05,0.2089539687473447,1.0354927475402014,0.2867262856212957,0.6672231892678118,0.0122665278664321,0.000617141070257,0.0001290145091605,3.628235539e-05,1450000000000000.0,108.6922003533208,42.561649837625154,0.0412885851294665,0.0008426241863156,0.0006881430854911,0.4220563167134654,0.0212340680134992,0.0044390221203428,0.0012483725993479,4.989037369810546e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7862086328250202,18.166266747840204,12.26652786643216,36.28235539,1450000000000000.0,10.6782552288976,750.266702299307,1598.39981027986,0.0054186977121,0.0254346583748627,0.267246718498849,18.1654733316843,10.5071872623605,10.50661794049454,0.005418697712099136,0.6391134581196485,12.624773948511253,612981124947637.0,8.88872702183318,6.2713919025064,495225007491024.3,9.130388297271493,9.200821536976221,11.308320299325072,10.354196840503189,13.581406245360524,526007961677947.3,918777061083039.0,6.401598921522304
40,40,-3.113750110973001,41.31436622748941,11513.82,255.164444224,34610D,216.70801,15.66672,18.918526,233.7150431156965,64809.76607680317,0.3446246927998032,0.5356099036957452,32.13659422174472,34063.383349692966,-25.007614604105665,2024-06-07 10:03:00,5.426455489379129e-05,0.2087030407451307,1.049418002938391,0.2678049518478726,0.6239780446749343,0.0119068714656705,0.000616954768663,0.0001276599892729,3.302958664636998e-05,1498868165772200.8,101.51950114649156,39.75296705229822,0.0385639130660936,0.0007870186340019,0.0006427318844348,0.3826462967427241,0.0198268250536957,0.0041025572736168,0.0010614584233663,4.816851803531201e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7919657497060928,17.03169167484648,11.906871465670514,33.02958664636998,1498868165772200.8,10.2420903878886,744.295020130099,1579.81813323184,0.00542645548938,0.024967748938414,0.25330780378378,17.0321945304377,10.1454001483511,10.14484964260078,0.005426455489379129,0.6186155521301026,12.323861412427284,567505518118651.8,8.07231480127163,6.342049828795441,498323919427334.44,8.70714101290417,8.865184687242401,10.720195690372854,9.874218820745002,13.012726189256792,473303593494104.75,858473011432511.9,5.489598517424444
41,41,-3.086455589116952,41.44987979177701,11506.2,254.64999978,34610D,216.72397,16.20672,18.873388,233.63897305621765,64777.62948258143,0.3446909392909445,0.5340643445575565,32.04386067345339,33982.67963949336,-25.009400019765643,2024-06-07 10:04:00,5.4549205240073e-05,0.2089539687473447,1.0539873841579177,0.2670321722787782,0.621547744231451,0.0118919277533613,0.0006163487996139,0.0001274584765707,3.2826701536804973e-05,1501916222350569.5,101.22655586743925,39.63825565306185,0.038452632808144,0.0007847476083294,0.000640877213469,0.3810632760674841,0.0197501950610784,0.0040842616648826,0.0010518942504144,4.812719417220109e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7916788337226613,16.99133981974668,11.891927753361331,32.826701536804975,1501916222350569.5,10.2261612722253,743.885228306205,1578.46123375731,0.00545492052401,0.0249330459943542,0.252659410041734,16.9915037843685,10.1335155800437,10.132962834974323,0.0054549205240073,0.617226567006515,12.308097280943862,565353434402585.8,8.03063433541932,6.348288861548223,498937092732942.5,8.683316393318872,8.847723839583068,10.68592666274892,9.847200824050383,12.981578239931718,470493436217199.44,855586053630408.9,5.439017529036933
42,42,-3.0593730128088623,41.583764027741,11498.58,254.135555336,34610D,216.73895,16.732065,18.817465,233.51801732094904,64745.58562190797,0.3457512872901263,0.5025841712713991,30.155050276283944,32094.578449418288,0.0,2024-06-07 10:05:00,5.450110077439542e-05,0.2092051984455095,1.0522574849929651,0.2512920856356995,0.5842811773053261,0.0115740193032168,0.000615734418708,0.0001261325301845,2.9682949182016688e-05,1549146573884596.2,95.25980382278098,37.30179719176324,0.0361860603315407,0.0007384910271743,0.0006031010055256,0.3490151339871842,0.0185675023529786,0.0038035327891895,0.000895090824932,4.6714592820823016e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7912415688312909,16.047289224709143,11.574019303216824,29.68294918201669,1549146573884596.0,9.82185261941956,737.82749913577,1561.33682893386,0.00545011007744,0.024520858675213,0.240125832793454,16.0473926731151,9.79271713009729,9.792183445320536,0.005450110077439542,0.5963374489983209,12.007183584978968,528418684316690.7,7.34303507552783,6.352406632407909,499448376614659.7,8.281657850473035,8.526787572663979,10.150271672815315,9.39170523285649,12.448273032479882,425188792590797.9,803335240622071.5,4.681146701419094
43,43,-3.0324181845021485,41.716391353283896,11498.58,253.106666448,34610D,216.68967,17.242405,18.739134,231.3654796394424,64715.43057163169,0.3448375809940534,0.4922491936846477,29.534951621078864,31643.20755893961,0.0,2024-06-07 10:06:00,5.404351491776486e-05,0.2092051984455095,1.0501767393086143,0.2461245968423238,0.5704754794175153,0.0114555492291405,0.0006152724042175,0.0001255776075573,2.881591414042492e-05,1562172526690429.2,93.30091217098813,36.53473515527456,0.0354419419452946,0.000723304937659,0.0005906990324215,0.3383390922755545,0.0181720406923507,0.003708928563898,0.0008510766300546,4.613868999958036e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7840371905842171,15.821603779469807,11.455549229140589,28.815914140424923,1562172526690429.2,9.67492481592303,735.174706394749,1555.60453792922,0.00540435149178,0.0244006671302651,0.235861384152258,15.8224199814565,9.6661858830782,9.665663516647749,0.005404351491776486,0.5870244727139582,11.883845147075824,518370370631434.9,7.127466677742295,6.251235509031002,494564329676923.06,8.12014638094753,8.393735309126349,9.951363687248923,9.208545273715893,12.236839521282667,410508855849267.9,788695075450300.6,4.423954521865962
44,44,-2.9749852960759995,41.85017395019531,11498.58,256.707777556,34610D,216.65347,17.787842,18.663057,229.1394491910615,64685.89562001061,0.3420277659072036,0.5345661138152257,32.07396682891354,34414.57275577234,0.0,2024-06-07 10:07:00,5.354644191851616e-05,0.2092051984455095,1.0454602576828282,0.2672830569076128,0.6176807352488631,0.0118727147653191,0.0006149333963297,0.0001270444060063,3.315981707891739e-05,1496911641079575.2,101.32166121253788,39.67549696736605,0.0384887601946962,0.0007854849019325,0.0006414793365782,0.3808050595519988,0.0197233533558728,0.0040748180640459,0.001063566873042,4.801189432180083e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7765586441153185,17.207286377886167,11.87271476531916,33.15981707891739,1496911641079575.2,10.2111690582308,742.653547376193,1578.20068357694,0.00535464419185,0.0249583269668955,0.252573048068148,17.2070133768339,10.1197908178364,10.119248968059273,0.005354644191851617,0.6130981762991835,12.273017036308362,568695685283073.0,8.044641595003423,6.147772974569687,489568723684007.8,8.623453034030106,8.792139614034511,10.63219775511387,9.77931356828111,12.905646303613906,470112067608894.25,861564302241634.2,5.380944906308191
