,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem
26,26,-3.48419189453125,39.418433237884,11521.44,255.164444224,34610D,216.64098,12.593231,21.41315,228.7517604235981,64384.95458677838,0.3047970590446983,0.6646036130503299,39.87621678301979,38193.41425344365,-25.00407370578987,2024-06-07 09:49:00,5.586680023480331e-05,0.2084524140765676,1.0886193903924368,0.3323018065251649,0.5448148143244296,0.0118946762420578,0.0017615255541328,0.0003914501231406,4.240295447487739e-05,277207607154958.53,125.96896881755951,49.326880160595486,0.0478514601396237,0.0009765604110127,0.0007975243356603,0.4743146883921352,0.07024297486543,0.0156095499700955,0.0016908694048807,1.1053990636813314e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.775267129060375,19.096707126721828,11.89467624205788,42.40295447487739,277207607154958.5,8.17627905482131,671.34933800346,1401.27060443133,0.00558668002348,0.0209597375586287,0.330967024623545,19.0970120539709,15.7906091952612,15.78972707373301,0.0055866800234803315,0.5235489198382415,12.477766823376992,4954524474247446.0,55.889158326557066,6.100306061038022,486341113335733.0
27,27,-3.458125902258814,39.55517578125,11513.82,254.135555336,34610D,216.72963,12.786262,21.197552,229.7435122439467,64345.07836999536,0.3049120757311306,0.682840007136684,40.97040042820104,39086.77013006559,0.0,2024-06-07 09:50:00,5.586425512550853e-05,0.2087030407451307,1.0773008763944272,0.341420003568342,0.560519417111773,0.0121851670634413,0.0017617449225785,0.0003914988716841,4.446614312736971e-05,275374448467877.2,129.42549495268707,50.68038532968469,0.0491644805138412,0.0010033567451804,0.000819408008564,0.4992311738737184,0.0721793949303912,0.0160398655400869,0.001821795689426,1.128220142142394e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7784690355950914,19.543385065032798,12.185167063441344,44.46614312736971,275374448467877.2,8.33597366200966,674.929995202567,1409.95281928415,0.00558642551255,0.0211435992768382,0.339249625898164,19.5436092687796,16.0450272187005,16.044130925277223,0.005586425512550852,0.5349956525091634,12.767357085137064,4800023706868104.0,55.86259337810048,6.154054694101031,489247875022135.3
28,28,-3.432451331097127,39.68962097167969,11513.82,253.106666448,34610D,216.75963,12.852416,20.872948,231.13745327713755,64304.10796956716,0.3066592031492288,0.6622309780047896,39.733858680287376,37894.36461988904,-50.044116317992014,2024-06-07 09:51:00,5.53423250947694e-05,0.2087030407451307,1.063054737015581,0.3311154890023948,0.5446819293612071,0.0118888685098063,0.0017625499877388,0.000391677775053,4.228163076647108e-05,281452634367242.1,125.51925957102782,49.150783187515486,0.0476806304163448,0.0009730740901294,0.0007946771736057,0.4723906212371623,0.0700329121297568,0.0155628693621681,0.001680012341647,1.1183199199142592e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7831380448293567,18.94718230994452,11.8888685098063,42.28163076647108,281452634367242.1,8.17681978433245,671.433569353167,1398.93566868479,0.00553423250948,0.0208823626912051,0.330107477350786,18.9472085119898,15.8079563233434,15.80708152269897,0.00553423250947694,0.5238152651133594,12.483197568617566,4900182250038887.0,55.31607895169399,6.218505400975039,492359786045504.75
29,29,-3.406494140625,39.82529979641154,11498.58,252.592222004,34610D,216.92267,12.8461685,20.431599,231.878790578986,64264.37411088687,0.3068203646305932,0.6754395229284826,40.52637137570896,38546.86677612922,25.029578386100315,2024-06-07 09:52:00,5.5576785661445696e-05,0.2092051984455095,1.0475580901609824,0.3377197614642413,0.5561846421756891,0.0121020258961017,0.00176260235362,0.0003916894119155,4.378172059245136e-05,280847473135985.7,128.0228071758646,50.13112139175199,0.0486316456508507,0.000992482564303,0.0008105274275141,0.4904511958638653,0.0714318775705067,0.0158737505712237,0.0017743142681972,1.13817289962384e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7853545757552957,19.27343338806461,12.10202589610172,43.78172059245136,280847473135985.6,8.29532010013184,674.097149131095,1405.5118006252,0.00555767856614,0.0210227369882695,0.33634679438304,19.2730192812558,15.9991914740082,15.998302339788115,0.0055576785661445695,0.532319433329582,12.697921508889042,4788417512216752.0,55.32062888946804,6.269624956039087,495452149423587.06
30,30,-3.380543101917624,39.95983576370498,11506.2,253.106666448,34610D,216.88998,12.75129,19.933956,232.16511806625655,64223.84773951116,0.3066206297513694,0.686885435951058,41.21312615706348,39126.24484613136,25.02515358377929,2024-06-07 09:53:00,5.488406930982337e-05,0.2089539687473447,1.03768090198115,0.343442717975529,0.5661486382965497,0.0122820253467819,0.0017638867391353,0.0003919748309189,4.508458114717332e-05,278313606682007.75,130.19226553016352,50.98063705628753,0.0494557513884761,0.0010093010487444,0.0008242625231412,0.5061806600811768,0.0726952867067566,0.016154508157057,0.0018580765305568,1.1470173783412932e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.786383597511293,19.56312242306568,12.282025346781973,45.08458114717332,278313606682007.75,8.38997531848285,676.308895181694,1411.25703360429,0.00548840693098,0.0211487004104102,0.341337407956706,19.5633782086639,16.1398762729026,16.13899049942944,0.005488406930982337,0.5394704429056445,12.877225977377808,4697558193364044.0,55.34663618889712,6.273838239720769,495343108777531.0
31,31,-3.354450572620749,40.09488380561441,11513.82,253.621110892,34610D,216.846,12.67691,19.477152,232.9581353474274,64182.6346133541,0.3075959566432845,0.676151618440319,40.56909710641914,38505.81242961401,25.01975859997043,2024-06-07 09:54:00,5.421003201302883e-05,0.2087030407451307,1.0296086318554618,0.3380758092201595,0.5580279028642603,0.0121286805110684,0.0017648682797172,0.0003921929510482,4.39269467627722e-05,281007909364090.53,128.15777775917806,50.18397312064048,0.0486829165277029,0.0009935289087286,0.0008113819421283,0.4920496174262707,0.071599112619886,0.0159109139155302,0.0017820765688074,1.1400237162663618e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7891497080493648,19.252906214807005,12.128680511068485,43.9269467627722,281007909364090.53,8.30448644033607,674.501488056731,1406.10661071003,0.0054210032013,0.0210310426835608,0.336756383320662,19.2524857479368,16.0123484312022,16.011480448334517,0.005421003201302883,0.5336187125420369,12.727065160180242,4757339546566256.0,55.15733548044367,6.302397999714667,496409865902254.75
32,32,-3.32794189453125,40.23133850097656,11521.44,254.135555336,34610D,216.79645,12.618641,19.047277,233.0322425310077,64142.06551624768,0.3080356165079683,0.6625506426800629,39.75303856080377,37773.17213412279,0.0,2024-06-07 09:55:00,5.355154914876025e-05,0.2084524140765676,1.0224838182167155,0.3312753213400314,0.5470441718769804,0.0119225004194581,0.0017657006099213,0.0003923779133158,4.243836836420147e-05,283348147351085.1,125.57984881357912,49.17450869971427,0.0477036462729645,0.000973543801489,0.000795060771216,0.4739556189159193,0.0701919644330362,0.0155982143184524,0.0016870540940396,1.1263949827779996e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.789490933805187,18.886586067061398,11.922500419458158,42.43836836420147,283348147351085.1,8.18949582600002,672.033556608441,1399.32752794468,0.00535515491488,0.0208788755635784,0.330604981350113,18.8861217552561,15.8344246242278,15.833576711666327,0.005355154914876025,0.5257224374153632,12.525319334245424,4843301428719636.0,54.95767604633833,6.296967850539909,495836257985510.6
33,33,-3.301513671875,40.366607666015625,11521.44,254.64999978,34610D,216.78831,12.719937,18.833553,232.74243623584115,64102.31247768688,0.3072437701430243,0.681453894912762,40.88723369476572,38799.26029807043,0.0,2024-06-07 09:56:00,5.318432711835001e-05,0.2084524140765676,1.0165541462176344,0.340726947456381,0.5624000917806931,0.0122076415945724,0.001765482208724,0.0003923293797164,4.450667703670856e-05,279057751302785.84,129.1627712417649,50.5775080804252,0.0490646804337188,0.0010013200088514,0.0008177446738953,0.499136694739225,0.072185683652053,0.0160412630337895,0.0018197549049773,1.1409899491852818e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7885238540175553,19.39963014903521,12.207641594572422,44.50667703670856,279057751302785.84,8.34508248724227,675.455463185445,1408.90948445554,0.00531843271184,0.0210958109408892,0.33896151202982,19.3999351582835,16.0677166182232,16.06686211297282,0.005318432711835001,0.5366965515446539,12.80438114763305,4724142122555891.0,55.23673539838473,6.283415527841458,495182040946065.8
34,34,-3.274924538352252,40.50249519994704,11521.44,254.135555336,34610D,216.77586,12.864613,18.682705,233.4932021155285,64061.42524399211,0.308333727998513,0.6646488428784666,39.87893057270799,37854.58627114414,-25.016909682280254,2024-06-07 09:57:00,5.283264139514032e-05,0.2084524140765676,1.011478166003556,0.3323244214392333,0.5488560982682235,0.0119581435887199,0.0017651476767608,0.0003922550392801,4.26816629489344e-05,283562366883105.8,125.97754167918454,49.33023711843979,0.0478547166872495,0.0009766268711683,0.0007975786114541,0.4768779779530346,0.0703922016521244,0.0156427114782498,0.0017020990734682,1.130816394196413e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7910901629711865,18.927293135572068,11.958143588719912,42.6816629489344,283562366883105.8,8.21163981269098,672.449937888564,1399.98800892931,0.00528326413951,0.0208889614212012,0.331525572940848,18.9270665608458,15.8708499793755,15.870011524747676,0.005283264139514032,0.5270498884681396,12.560603776526898,4821977844427979.0,54.91349324233271,6.319437401717539,496920904518795.44
35,35,-3.248207785866498,40.63814842094809,11513.82,253.106666448,34610D,216.81723,13.2050495,18.696573,233.538549929763,64021.5463134194,0.3084530402039284,0.661313460456965,39.6788076274179,37671.88021101935,-25.02160036010883,2024-06-07 09:58:00,5.2651593163962814e-05,0.2087030407451307,1.0037780944469117,0.3306567302284825,0.5458550211388007,0.0119060507327009,0.0017640957397269,0.0003920212754948,4.231663309025978e-05,284910229328118.4,125.34535329501315,49.08268503511595,0.0476145691529014,0.0009717259010796,0.0007935761525483,0.4724178966251208,0.0699972154929735,0.0155549367762163,0.0016790735438284,1.1304898180593928e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7911683816902788,18.835940105509675,11.906050732700995,42.31663309025978,284910229328118.4,8.18708115356653,671.806954851154,1397.75439493366,0.0052651593164,0.0208343398969938,0.329966603674388,18.8356596135397,15.837631780309,15.836797947666438,0.005265159316396282,0.5250000160298899,12.510904642670683,4839954155679253.0,54.81206881833855,6.330799310059408,497780853963476.4
36,36,-3.221678300337373,40.77245162705243,11506.2,252.592222004,34610D,216.85715,13.587475,18.746351,233.4289080614832,63981.86750579198,0.3083064379866634,0.6642439487241608,39.85463692344965,37838.59656146514,0.0,2024-06-07 09:59:00,5.2629838444186645e-05,0.2089539687473447,0.9993400593887766,0.3321219743620804,0.5479218292038349,0.0119481105884529,0.0017630060108111,0.0003917791135135,4.262466215792631e-05,284734281737451.8,125.90079804117742,49.30018587430722,0.0478255643081395,0.0009760319246559,0.0007970927384689,0.476187609424015,0.0702639644547364,0.0156142143232747,0.0016987904342888,1.1347981418305362e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7907241044635428,18.919298280732573,11.948110588452913,42.62466215792631,284734281737451.8,8.21394332821142,672.289560738705,1398.90162118867,0.00526298384442,0.0208583104199049,0.331224018011083,18.9192995188537,15.8797146721433,15.878878969308468,0.005262983844418665,0.5265385955100151,12.552078819790811,4823306523910563.0,54.85230939237382,6.33480618431923,498286274305070.1
37,37,-3.19549560546875,40.905120849609375,11506.2,253.36388867,34610D,216.84769,14.072683,18.82241,233.205849698059,63942.012868868536,0.3084576186701102,0.6487057410432457,38.92234446259474,37006.94724904854,-25.02558321042725,2024-06-07 10:00:00,5.288090701152309e-05,0.2089539687473447,1.0053506993939192,0.3243528705216228,0.5348910750813132,0.0117065824906069,0.0017627521688264,0.0003917227041836,4.094160804902246e-05,287706599526912.75,122.9556861573368,48.1469401002297,0.0467068133551136,0.0009532002725533,0.0007784468892518,0.4556476361791851,0.0686104471172507,0.0152467660260557,0.0015935433713365,1.1198215370948296e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7899857413153598,18.503473624524272,11.706582490606978,40.94160804902246,287706599526912.75,8.08139811664671,669.327815960462,1390.45226339162,0.00528809070115,0.0206661494659133,0.324007637778178,18.5031036973694,15.6781812844524,15.677352251845784,0.005288090701152309,0.5171719194100722,12.314907844402498,4924669865451561.0,54.603388813882994,6.3243969367617066,497783801618406.44
38,38,-3.168182373046875,41.04245460639566,11498.58,254.135555336,34610D,216.89574,14.599293,18.916826,232.5924123957913,63903.09052440594,0.3078077522359764,0.6592168465505017,39.5530107930301,37626.32183627997,25.023315345170783,2024-06-07 10:01:00,5.373453299642001e-05,0.2092051984455095,1.0164042454072573,0.3296084232752508,0.542991260112253,0.0118600634066302,0.001761880373318,0.0003915289718484,4.203467441932318e-05,285218795925204.6,124.9479610951821,48.927074350978245,0.0474636129516361,0.0009686451622782,0.0007910602158606,0.4691012159284678,0.0696876734218764,0.0154861496493058,0.0016625979309889,1.128126211360467e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7878204124512627,18.81316091813999,11.860063406630251,42.03467441932318,285218795925204.6,8.1682161824506,671.099829789852,1394.81488052068,0.00537345329964,0.0207588277852063,0.328102064160441,18.8127013704198,15.805423483221,15.804574231805445,0.005373453299642001,0.5227599578421573,12.459628243888531,4857076734531711.0,54.67291238589585,6.304178494785856,497120270548358.3
39,39,-3.140869140625,41.179229736328125,11506.2,255.164444224,34610D,216.80835,15.137505,18.944382,232.06979540598647,63863.53751361292,0.3060269896877955,0.7000522038263509,42.003132229581055,39815.39202412672,25.01248311919427,2024-06-07 10:02:00,5.418697712099136e-05,0.2089539687473447,1.0354927475402014,0.3500261019131754,0.5761445215154454,0.0124742892360155,0.0017616967982907,0.0003914881773979,4.6548905768488434e-05,275594250534096.25,132.68789471324655,51.95787456799177,0.0504037586754972,0.0010286481362346,0.0008400626445916,0.5239592202503991,0.0739967835670351,0.0164437296815633,0.0019551998441361,1.1575821746895932e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7862086328250202,19.90769601206336,12.47428923601551,46.54890576848844,275594250534096.2,8.49588677265508,678.400342413937,1417.34099223021,0.0054186977121,0.021289082938328,0.347228230731876,19.9072193338666,16.3101544457202,16.30927069564216,0.005418697712099136,0.5462323576038628,13.055831198341648,4639411916297576.0,55.69313164919802,6.2713919025064,495225007491024.3
40,40,-3.113750110973001,41.31436622748941,11513.82,255.164444224,34610D,216.70801,15.66672,18.918526,233.7150431156965,63821.53438138333,0.3086284451872193,0.6610912172120217,39.6654730327213,37652.18031351219,-25.007614604105665,2024-06-07 10:03:00,5.426455489379129e-05,0.2087030407451307,1.049418002938391,0.3305456086060108,0.5447653541644488,0.0118953366245217,0.0017611649799797,0.000391369995551,4.226305278350924e-05,285282125848653.5,125.3032293103666,49.066190141476255,0.0475985676392655,0.0009713993395768,0.0007933094606544,0.4718341540951097,0.069857442019558,0.0155238760043462,0.0016763839804647,1.131585046956717e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7919657497060928,18.82609015675609,11.895336624521756,42.26305278350924,285282125848653.5,8.18875577692531,671.524082325751,1396.94693442438,0.00542645548938,0.0208159879767778,0.329876495466992,18.8256762912089,15.8472658532951,15.84640595512928,0.005426455489379129,0.5241014733086279,12.494361411947882,4861132226589185.0,54.917863036103874,6.342049828795441,498323919427334.44
41,41,-3.086455589116952,41.44987979177701,11506.2,254.64999978,34610D,216.72397,16.20672,18.873388,233.63897305621765,63781.86890835061,0.3086239893001236,0.6592775754420356,39.55665452652214,37560.56825937803,-25.009400019765643,2024-06-07 10:04:00,5.4549205240073e-05,0.2089539687473447,1.0539873841579177,0.3296387877210178,0.5427209622937192,0.0118630889294908,0.0017594351749396,0.000390985594431,4.205040810169954e-05,286166263511605.75,124.95947164928344,48.93158164930789,0.0474679854318265,0.0009687343965678,0.0007911330905304,0.4692641104012772,0.0695973693768971,0.0154660820837549,0.0016633734659781,1.1319780022874286e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7916788337226613,18.78028412968901,11.863088929490807,42.05040810169954,286166263511605.75,8.17513259856383,671.062259773953,1395.93340872271,0.00545492052401,0.0207957780236013,0.329151378616586,18.7798186232408,15.8277982311135,15.826934884394168,0.0054549205240073,0.5226411588883754,12.460351443624186,4888379287586942.0,55.007564318061256,6.348288861548223,498937092732942.5
42,42,-3.0593730128088623,41.583764027741,11498.58,254.135555336,34610D,216.73895,16.732065,18.817465,233.51801732094904,63742.312253824086,0.3089032612372166,0.625511731818683,37.53070390912098,35687.57320379796,0.0,2024-06-07 10:05:00,5.450110077439542e-05,0.2092051984455095,1.0522574849929651,0.3127558659093415,0.5143703551023072,0.0113391401027448,0.0017576813573328,0.000390595857185,3.8497200337379445e-05,293851551691561.5,118.55949364891318,46.42548073558265,0.0450368446909451,0.000919119279407,0.0007506140781824,0.4255659097801554,0.0659670185886425,0.0146593374641427,0.0014448270271923,1.1028455579771752e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7912415688312909,17.84378660189898,11.33914010274482,38.49720033737945,293851551691561.5,7.89051008237154,664.431250636147,1374.96186820307,0.00545011007744,0.0203010819694165,0.312652029243944,17.8437148104906,15.4007569505386,15.39991763807549,0.005450110077439542,0.5020011126848413,11.942064455331797,5085156631382198.0,54.140967344895365,6.352406632407909,499448376614659.7
43,43,-3.0324181845021485,41.716391353283896,11498.58,253.106666448,34610D,216.68967,17.242405,18.739134,231.3654796394424,63704.781549914966,0.3074089319009087,0.6132859611660904,36.79715766996542,35144.74543072856,0.0,2024-06-07 10:06:00,5.404351491776486e-05,0.2092051984455095,1.0501767393086143,0.3066429805830452,0.5027387649898521,0.0111247685122982,0.0017563624863521,0.0003903027747449,3.716696867566595e-05,293504094573563.2,116.24222107942076,45.51808403774723,0.0441565892039585,0.0009011548817134,0.0007359431533993,0.4093598609889055,0.0646291473359123,0.0143620327413138,0.0013676388064731,1.0800116444803848e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7840371905842171,17.572372715364278,11.124768512298257,37.16696867566595,293504094573563.2,7.76743159114042,661.498244296309,1368.24079404137,0.00540435149178,0.0201647731831569,0.306543949062706,17.5718991456843,15.2019537377566,15.201132215140966,0.005404351491776486,0.4931001041119804,11.671423575126607,5305337316229348.0,55.170763022282976,6.251235509031002,494564329676923.06
44,44,-2.9749852960759995,41.85017395019531,11498.58,256.707777556,34610D,216.65347,17.787842,18.663057,229.1394491910615,63667.984392245,0.305360766390108,0.6574635324622053,39.44781194773232,37788.92165759675,0.0,2024-06-07 10:07:00,5.354644191851616e-05,0.2092051984455095,1.0454602576828282,0.3287317662311027,0.5373554796763792,0.011776933955864,0.0017553947511951,0.0003900877224878,4.160376454216685e-05,281015041783008.9,124.6156379428864,48.79694337934488,0.0473373743372787,0.000966068864026,0.0007889562389546,0.4645742760117897,0.0692464820391839,0.0153881071198186,0.0016411774799771,1.1085428522740276e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7765586441153185,18.894460828798376,11.776933955864086,41.60376454216685,281015041783008.9,8.12968403146749,669.691441643751,1396.19876486577,0.00535464419185,0.0208409330472603,0.32800853814976,18.89397049254,15.7386685810058,15.737825876426585,0.005354644191851617,0.5183125561053918,12.358378772468036,5029222698718129.0,55.93432696436636,6.147772974569687,489568723684007.8
45,45,-2.883286909623564,41.97084045410156,11498.58,255.678888668,34610D,216.62627,18.320171,18.53292,229.7507518905057,63628.53658029727,0.305968181636215,0.6514977521038656,39.089865126231935,37420.6824773961,0.0,2024-06-07 10:08:00,5.320994529140483e-05,0.2092051984455095,1.042599444282165,0.3257488760519328,0.5325766581785314,0.0116902163972416,0.0017546674079939,0.0003899260906653,4.099014991330685e-05,283110901758207.0,123.48488393376668,48.3541631611489,0.0469078381514783,0.0009573028194179,0.0007817973025246,0.4569689822646409,0.0685897123198784,0.0152421582933063,0.0016022994316151,1.1066766965494212e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.778679247002805,18.71034123869805,11.690216397241644,40.99014991330686,283110901758207.0,8.08510931568313,668.605956497945,1392.12953467186,0.00532099452914,0.0207392570417812,0.325118893844122,18.7098431274653,15.6764966647137,15.675662563566284,0.005320994529140483,0.514907559576182,12.27399678408919,5051975584168888.0,55.67467628875188,6.176950397111532,490977629535085.4
46,46,-2.7914636785333755,42.09063720703125,11498.58,254.64999978,34610D,216.59769,18.79621,18.433466,229.95160597903248,63589.44671517104,0.3049468335787271,0.5545075531477799,33.2704531888668,31715.722225890728,-24.995326225514948,2024-06-07 10:09:00,5.333333070001773e-05,0.2092051984455095,1.0489370437334018,0.2772537765738899,0.4531667662718488,0.0101911492740637,0.0017539035970782,0.0003897563549062,3.1555305844527254e-05,304709983506399.25,105.1013616236302,41.15555059462823,0.0399245438266401,0.0008147866087069,0.0006654090637773,0.3390641548634926,0.0583531675243784,0.0129673705609729,0.0010498593259607,1.013783924243003e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7794114213539128,15.857861112945365,10.191149274063774,31.555305844527258,304709983506399.25,7.22606771704478,648.233726488791,1329.23116741889,0.00533333307,0.0192803167443753,0.276986070630074,15.8580861261478,14.366261421036,14.365495261326558,0.005333333070001773,0.4550294417998899,10.711538359352563,5746021031788005.0,54.13408838840636,6.1870537832429875,491465479286944.5
47,47,-2.700209506722331,42.20933299953654,11490.96,254.64999978,34610D,216.62129,19.22587,18.330067,225.0866454042481,63556.17626198217,0.3007598102116472,0.6956009900632846,41.73605940379707,40087.56923834755,-24.99762754530547,2024-06-07 10:10:00,5.380862826936208e-05,0.2094567302023603,1.0562854912177049,0.3478004950316423,0.5651375506278584,0.0123037812240055,0.0017523851804983,0.0003894189289996,4.555441404076088e-05,268566204387066.2,131.84421165659495,51.62750548249698,0.0500832712845564,0.0010221075772358,0.0008347211880759,0.5135113440564166,0.073137651991612,0.0162528115536915,0.0019012617305103,1.12088950601509e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7628802534473408,20.04378461917377,12.3037812240055,45.55441404076088,268566204387066.2,8.40871552248682,675.707651648667,1416.56168142307,0.00538086282694,0.0213361131916665,0.344974088884159,20.043509975514,16.1685535591787,16.167683598301984,0.005380862826936208,0.5375162341937083,12.84895005137166,4882206270724001.0,57.213623779943404,5.972265427611211,481404933930515.8
48,48,-2.608691128817497,42.3277587890625,11483.34,254.64999978,34610D,216.63759,19.675522,18.258064,228.68423977872217,63514.44020257837,0.3048312636462106,0.6658597408767347,39.95158445260408,38281.19501654873,24.9917941310239,2024-06-07 10:11:00,5.380921514618131e-05,0.2097085643810686,1.0553116105469644,0.3329298704383673,0.5425052847921735,0.0118888820186124,0.0017506733881207,0.0003890385306935,4.243975062636703e-05,279892866008196.16,126.20705528577628,49.420109967871255,0.0479419013431248,0.0009784061498596,0.000799031689052,0.4749796740136394,0.0699421757144333,0.0155427057143185,0.0016955352812967,1.1182163474007846e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.775044305583855,19.140597508274364,11.8888820186124,42.43975062636703,279892866008196.1,8.20335868988845,670.833410567094,1399.18972580646,0.00538092151462,0.0209065505227333,0.331558898956805,19.1401232512799,15.8590915606224,15.858238241269037,0.005380921514618131,0.5219175220812545,12.459731879254775,5002237792322406.0,56.17862516367796,6.146924298598404,490153905354617.5
49,49,-2.5154321843927505,42.44769287109375,11490.96,255.164444224,34610D,216.52019,20.151333,18.195578,229.5698979201696,63474.48861812577,0.3059430444795034,0.64884782260623,38.9308693563738,37294.77167772245,-24.986041711930067,2024-06-07 10:12:00,5.309685165373748e-05,0.2094567302023603,1.0562152743158812,0.324423911303115,0.5287187056122135,0.0116346380169034,0.0017496874647563,0.0003888194366125,4.065200847670182e-05,284105643270491.6,122.9826162967848,48.15748539383439,0.0467170432276485,0.0009534090454622,0.0007786173871274,0.4529465726447692,0.0681168541049149,0.0151370786899811,0.0015826180310806,1.1060479681572046e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7782568246208542,18.647385838861226,11.634638016903478,40.65200847670182,284105643270491.6,8.06754805239346,667.67539652962,1389.38257431457,0.00530968516537,0.0206759818717477,0.323714706666236,18.6473515226763,15.6565578686529,15.65572659886015,0.005309685165373748,0.5120116436474179,12.211219801847166,5103161703633353.0,55.803325156990475,6.181146677744479,491493114347057.8
50,50,-2.42382670557771,42.56508520094015,11483.34,255.678888668,34610D,216.53789,20.691683,18.172262,230.0751051047454,63435.5577487694,0.3062200592462017,0.6540350031432387,39.24210018859432,37544.33852211104,0.0,2024-06-07 10:13:00,5.283066696433229e-05,0.2097085643810686,1.0497458820078038,0.3270175015716193,0.5327499315856005,0.0117157646667894,0.0017480160239093,0.0003884480053131,4.120897027068362e-05,284316546854064.25,123.96579449576946,48.54247793329118,0.0470905202263131,0.0009610310250267,0.0007848420037718,0.4597512108401447,0.0685958199415208,0.0152435155425601,0.0016171265400309,1.115717841692236e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7799376372822675,18.77216926105552,11.715764666789443,41.208970270683615,284316546854064.25,8.11802306912448,668.624420823133,1391.51834511878,0.00528306669643,0.0207191402242697,0.326162600942889,18.771988223839,15.7420914870219,15.741259865764334,0.005283066696433229,0.5149654792662138,12.290138568437829,5065365862102607.0,55.83093323671173,6.214453059916526,493414713334548.4
51,51,-2.340587269176126,42.67121887207031,11483.34,257.222222,34610D,216.50644,21.236174,18.167145,230.4398896230649,63396.3156485808,0.3066419709859629,0.6465939482714029,38.79563689628418,37109.49402354062,24.977958040041543,2024-06-07 10:14:00,5.24012943096208e-05,0.2097085643810686,1.0455172356872324,0.3232969741357014,0.5266107820790364,0.0116036168076834,0.0017471783837636,0.0003882618630585,4.0433926590373416e-05,286409885699000.9,122.55541695536172,47.99020284070353,0.046554764275541,0.000950097230113,0.0007759127379256,0.4501697043545065,0.0677828981695312,0.0150628662598958,0.0015686599342911,1.1111453929084692e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7812309656548041,18.55474701177031,11.60361680768343,40.43392659037342,286409885699000.9,8.05890401308297,667.209784815725,1387.00090267252,0.00524012943096,0.0206120473680427,0.322686270046644,18.5546133556861,15.6552264937516,15.654406182605982,0.00524012943096208,0.510570846215452,12.180076608683883,5108903164450330.0,55.65091983564202,6.232414215559504,494281947229201.2
