,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,fuel_flow_corrected,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
32,32,33,407463.0,BAW680,48.43816207627118,4.054894698293586,285.002221976,10561.32,0.7412728447260695,34610D,228.92162,51.41457,-26.866465,228.49591198769792,66560.8617555298,0.411317184119763,0.4532033239331339,32.76714570932521,35.1053206879926,-26.08181283312797,3.5658438517103966e-05,24241.73764469953,0.1762519840811853,0.2730595475777101,0.6666132028392308,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.212187872932674,1.8313927133894747,0.753342091289524,17.551849855494588,12.09598124253705,30.26165098329903,1540452412760133.2,14.0644551405234,764.631163380978,1114.75669659185,0.00356584385171,0.016142985624143,0.195556694526295,17.5526603439963,12.1140351035081,12.113603151334909,15.12204620440122,0.5642041518918274,346386216533788.0,0.4532033239331339,0.001112392952741165,4.629279772397584e-06,3.16,35.8,2023-08-06 09:33:00,3.5658438517103966e-05,0.1762519708968301,0.0,242.41737644699538,32,3.5658438517103966e-05,51.41457,-26.866465,0.1762519708968301,0.0,0.0,0.36890911421808853,980.1375724019103,16909.955512425222,-0.21765879780445696,0.976024921678908,1.9065283364043535,232.78334539313022,0.1140202944135319,0.8993060975691556,0.0,223.57625393146907,0.0,0.0,0.0,0 days,3.680041e-05,7.144025e-06,105219.375,0.18796077,-264.8679,0.0,0.0,1.0,-4.416166094615772e-13,1.7690936e-12,7.616228e-16,0.0,0.0,0.0,7.480000000000001e-16,1.876682247851592e-14,1.3274768996468419e-12,1162.4502034921159,4.0154066882894354e-14,6.427365796285621e-14,0.0,3.680041e-05,7.144025e-06,105219.375,0.18796077,-264.8679,0.0,0.0,0.0,-4.416166094615772e-13,1.7690936e-12,7.616228e-16,0.0,0.0,0.0,7.480000000000001e-16,1.876682247851592e-14,1.3274768996468419e-12,1162.4502034921159,4.0154066882894354e-14,6.427365796285621e-14,0.0
33,33,34,407463.0,BAW680,48.40484619140625,4.278470552884615,285.002221976,10553.7,0.7444405400530208,34610D,229.12967,50.680492,-26.925014,229.37806294125727,66528.09460982047,0.41161904561684115,0.4538166856736121,32.80353303246188,35.043338927252,0.0,3.347349351967979e-05,24270.50189404938,0.1616560989634093,0.2733627752705156,0.6693856554898105,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.409813094209992,1.8610565643333088,0.7559071166007804,17.521693983202884,12.108080505592332,30.25818289941401,1540504515725810.5,14.0948796281834,765.459787080837,1112.13488038886,0.00334734935197,0.0161170878120973,0.195423295674166,17.521669463626,12.1252237347421,12.124817874729542,15.35249802164462,0.5666968911726585,344443654980854.2,0.4538166856736121,0.0010866015263821642,4.618481639287794e-06,3.16,35.8,2023-08-06 09:34:00,3.347349351967979e-05,0.16165604267722558,0.0,242.70501894049386,33,3.347349351967979e-05,50.680492,-26.925014,0.16165604267722558,0.0,0.0,0.3690114792525037,984.3262192777961,17241.64780804146,-0.2226334563788726,0.974902222841243,1.9097662266062345,232.8013572283411,0.10479248700989373,0.9102918859209226,0.0,223.558551580434,0.0,0.0,0.0,0 days,3.427958e-05,7.566903e-06,105118.77,0.17052256,-264.08456,0.0,0.0,1.0000000000000002,-4.42146239282423e-13,1.770165e-12,7.9421965e-16,0.0,0.0,0.0,7.48e-16,1.880646332819975e-14,1.3280187455141807e-12,1162.8599228681019,3.929218916389814e-14,6.436064541558021e-14,0.0,3.427958e-05,7.566903e-06,105118.77,0.17052256,-264.08456,0.0,0.0,0.0,-4.42146239282423e-13,1.770165e-12,7.9421965e-16,0.0,0.0,0.0,7.48e-16,1.880646332819975e-14,1.3280187455141807e-12,1162.8599228681019,3.929218916389814e-14,6.436064541558021e-14,0.0
34,34,35,407463.0,BAW680,48.37010192871094,4.506014310396634,285.51666642,10553.7,0.7476100075565115,34610D,229.34677,49.75615,-26.91733,229.8101133563642,66495.29107678801,0.41081727973384746,0.4698711538694319,33.88100744973503,36.1442974969616,0.0,3.109051881586406e-05,24270.50189404938,0.1463801143774679,0.2823417287477919,0.6940886855828845,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.46723479317404,1.869697606178187,0.7569723584172157,18.07213802532622,12.286859001948695,31.997832218360674,1514368790131955.8,14.3777974089029,770.201393820748,1123.83593195657,0.00310905188159,0.0163704711545566,0.201678931601323,18.0721487484808,12.3196778942546,12.319294880985304,15.180094619976432,0.5812216997584232,357795816447868.8,0.4698711538694319,0.001131853850116122,4.885864421311369e-06,3.16,35.8,2023-08-06 09:35:00,3.1090518815864065e-05,0.14638029275558617,0.0,242.70501894049386,34,3.1090518815864065e-05,49.75615,-26.91733,0.14638029275558617,0.0,0.0,0.36866217242709814,988.5172111504013,17010.625084342053,-0.22599936483510616,0.9741274491020816,1.9071634772118053,232.78688070730672,0.09509325608635193,0.9225609655166562,0.0,223.5097387180311,0.0,0.0,0.0,0 days,3.168011e-05,8.003741e-06,105104.36,0.1530311,-263.06915,0.0,0.0,0.9999999999999999,-4.422197364554357e-13,1.7724893e-12,8.278925e-16,0.0,0.0,0.0,7.48e-16,1.886939619942702e-14,1.3302695147838053e-12,1163.2872084613957,4.2448272960004557e-14,6.663750293868593e-14,0.0,3.168011e-05,8.003741e-06,105104.36,0.1530311,-263.06915,0.0,0.0,0.0,-4.422197364554357e-13,1.7724893e-12,8.278925e-16,0.0,0.0,0.0,7.48e-16,1.886939619942702e-14,1.3302695147838053e-12,1163.2872084613957,4.2448272960004557e-14,6.663750293868593e-14,0.0
35,35,36,407463.0,BAW680,48.33531188964844,4.730177659254808,285.51666642,10553.7,0.7507262237131584,34610D,229.532,48.732357,-26.840908,231.2181502955329,66461.41006933826,0.41133649759099505,0.4737686829228979,34.144347145467904,36.2679586283816,0.0,2.8731184091933456e-05,24270.50189404938,0.1323757995018438,0.2845362262122325,0.7025559296788356,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.411307917835137,1.8613395961026613,0.761302961245433,18.133966305468338,12.33764156981406,32.37130484727871,1508757901753528.2,14.4538697098181,771.818327199565,1128.06892296965,0.00287311840919,0.0164313412485586,0.20338437027793,18.1339793141908,12.3778313164649,12.377475696932056,15.040992696894993,0.5862567726184927,360503570338292.25,0.4737686829228979,0.0011579250859710974,4.952387998966096e-06,3.16,35.8,2023-08-06 09:36:00,2.873118409193345e-05,0.13237575676771837,0.0,242.70501894049386,35,2.873118409193345e-05,48.732357,-26.840908,0.13237575676771837,0.0,0.0,0.3683646657866355,992.6377938971283,17052.200642992975,-0.22948810630288566,0.9733114655985078,1.9088417648551594,232.79621736252753,0.08615256849099738,0.9311780120365188,0.0,223.48569612124217,0.0,0.0,0.0,0 days,2.9073673e-05,8.467836e-06,105096.5,0.13786164,-261.6375,0.0,0.0,1.0,-4.4225860202433394e-13,1.7746235e-12,8.636666e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8932410520958822e-14,1.332364918252027e-12,1163.7150570133101,4.385521574139952e-14,6.719025362707172e-14,0.0,2.9073673e-05,8.467836e-06,105096.5,0.13786164,-261.6375,0.0,0.0,0.0,-4.4225860202433394e-13,1.7746235e-12,8.636666e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8932410520958822e-14,1.332364918252027e-12,1163.7150570133101,4.385521574139952e-14,6.719025362707172e-14,0.0
36,36,37,407463.0,BAW680,48.29990192995233,4.9545448704769735,285.51666642,10553.7,0.7538150918786193,34610D,229.67259,47.677258,-26.700806,232.6384947861062,66427.2657221928,0.41241145294538634,0.4685492631840236,33.79112557572904,35.7425749279666,26.16253575316475,2.675188962060256e-05,24270.50189404938,0.121250883960008,0.2815927131310753,0.6978538650798707,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.56155778986034,1.8838976230715936,0.7657450284874102,17.871357223869897,12.288758741406378,31.75850858022177,1517964283123789.5,14.3837084232838,771.214740893882,1121.9274068234,0.00267518896206,0.0163179142485768,0.20105379693905,17.8712874639833,12.3210475233736,12.320717920887734,15.293160980197955,0.5843772263945921,353160834631377.8,0.4685492631840236,0.0011208041205722668,4.840786788871694e-06,3.16,35.8,2023-08-06 09:37:00,2.6751889620602562e-05,0.12125092892343356,0.0,242.70501894049386,36,2.6751889620602562e-05,47.677258,-26.700806,0.12125092892343356,0.0,0.0,0.36813917789379225,996.7222178494324,17086.69367085899,-0.23078399535813834,0.9730050089729932,1.9123306030343963,232.81560325139355,0.07902173496594478,0.9367739910037574,0.0,223.4775770962925,0.0,0.0,0.0,0 days,2.6890953e-05,8.890191e-06,105090.36,0.12525302,-260.00092,0.0,0.0,0.9999999999999999,-4.422884093926909e-13,1.7763033e-12,8.962231e-16,0.0,0.0,0.0,7.48e-16,1.898641578307679e-14,1.3340148245674688e-12,1164.1505293607865,4.2033628776241247e-14,6.645003134416878e-14,0.0,2.6890953e-05,8.890191e-06,105090.36,0.12525302,-260.00092,0.0,0.0,0.0,-4.422884093926909e-13,1.7763033e-12,8.962231e-16,0.0,0.0,0.0,7.48e-16,1.898641578307679e-14,1.3340148245674688e-12,1164.1505293607865,4.2033628776241247e-14,6.645003134416878e-14,0.0
37,37,38,407463.0,BAW680,48.26422119140625,5.179138183593749,286.031110864,10561.32,0.7568739849669203,34610D,229.79634,46.561855,-26.461782,233.13966117221943,66393.47459661707,0.41191786228044747,0.4810889804771254,34.640082458791206,36.5764298103896,0.0,2.483970188892984e-05,24241.73764469953,0.110840388564907,0.28866735382326,0.7180204991147837,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.52018459519015,1.877716691625584,0.767188040885584,18.28785455308551,12.427885816676913,33.16378394173616,1496852044678754.5,14.5972349118915,774.899366531858,1132.41781698984,0.00248397018889,0.0165255883434652,0.206090931175707,18.2882149051948,12.4710193000301,12.470709531323,15.059499666924308,0.5959239186197244,363937664229094.8,0.4810889804771254,0.0011702608478202409,5.055044202588457e-06,3.16,35.8,2023-08-06 09:38:00,2.4839701888929838e-05,0.11084043025581593,0.0,242.41737644699538,37,2.4839701888929838e-05,46.561855,-26.461782,0.11084043025581593,0.0,0.0,0.3675048613027077,1000.7670093535696,16952.226526018145,-0.2347995289073754,0.9720438165149113,1.9084578915466819,232.79408243833134,0.07232515641437452,0.9430481730392569,0.0,223.4338671841279,0.0,0.0,0.0,0 days,2.4890527e-05,9.28735e-06,105161.89,0.11360309,-258.22922,0.0,0.0,1.0,-4.419066481693381e-13,1.7786307e-12,9.268374e-16,0.0,0.0,0.0,7.479999999999999e-16,1.9052250400889943e-14,1.3367240757853752e-12,1164.5893317516304,4.515450705189077e-14,6.82284240824503e-14,0.0,2.4890527e-05,9.28735e-06,105161.89,0.11360309,-258.22922,0.0,0.0,0.0,-4.419066481693381e-13,1.7786307e-12,9.268374e-16,0.0,0.0,0.0,7.479999999999999e-16,1.9052250400889943e-14,1.3367240757853752e-12,1164.5893317516304,4.515450705189077e-14,6.82284240824503e-14,0.0
38,38,39,407463.0,BAW680,48.22821148371292,5.401587235300164,285.51666642,10561.32,0.7598893039600528,34610D,229.94269,45.52105,-26.12667,234.70415297425265,66358.83451415828,0.4130326417694478,0.4767633116747794,34.34676416477226,36.1033804084158,-26.198836218131564,2.3126535295647945e-05,24241.73764469953,0.1014526881313774,0.2862230347064355,0.7147429764253901,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.488841091218577,1.8730373400584883,0.7720904159696872,18.051943218897986,12.38991546069899,32.63861989707939,1504741878114391.0,14.5324783832587,774.366616246512,1130.03450997166,0.00231265352956,0.0164532569990851,0.204491698691673,18.0516902042079,12.4286455078799,12.428358083018026,15.072986732495686,0.5942347994918062,358911843181577.75,0.4767633116747794,0.0011649588979299116,4.975838894376763e-06,3.16,35.8,2023-08-06 09:39:00,2.3126535295647945e-05,0.10145264149853031,0.0,242.41737644699538,38,2.3126535295647945e-05,45.52105,-26.12667,0.10145264149853031,0.0,0.0,0.36727095807903204,1004.7541872521234,17163.718029554235,-0.23714286295151335,0.9714747873986023,1.9120796453994988,232.81420983906685,0.06629503897285983,0.9482257820510007,0.0,223.430636553183,0.0,0.0,0.0,0 days,2.3071807e-05,9.633047e-06,105149.164,0.10350861,-256.1687,0.0,0.0,1.0,-4.41971108093616e-13,1.7802414e-12,9.534849e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9098998762261726e-14,1.3382702994798178e-12,1165.0302471321754,4.459729529333083e-14,6.761495427236656e-14,0.0,2.3071807e-05,9.633047e-06,105149.164,0.10350861,-256.1687,0.0,0.0,0.0,-4.41971108093616e-13,1.7802414e-12,9.534849e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9098998762261726e-14,1.3382702994798178e-12,1165.0302471321754,4.459729529333083e-14,6.761495427236656e-14,0.0
39,39,40,407463.0,BAW680,48.19138866359904,5.626517847964638,285.51666642,10553.7,0.7628913133371896,34610D,230.16377,44.565388,-25.746193,236.04169743587164,66324.48774999351,0.41386631866675094,0.4732818204815522,34.10659250565445,35.7085829863786,-52.44173076510831,2.1506461004932013e-05,24270.50189404938,0.0920612774891313,0.284221604213787,0.7123851496192122,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.640537009695864,1.895808698238099,0.7761174633409095,17.853583530280673,12.359908221629782,32.172823818451654,1511739793361516.5,14.4956708110239,774.245525665001,1125.18889272214,0.00215064610049,0.0163645905970265,0.202863595331811,17.8542914931893,12.3964968221492,12.396230223107295,15.295579891260855,0.5938553164572905,353142038890649.94,0.4732818204815522,0.001133953873758984,4.893761697484034e-06,3.16,35.8,2023-08-06 09:40:00,2.1506461004932013e-05,0.09206135223552232,0.0,242.70501894049386,39,2.1506461004932013e-05,44.565388,-25.746193,0.09206135223552232,0.0,0.0,0.3673535520700674,1008.723768348711,17070.3552724904,-0.23936861502089993,0.9709287647108701,1.9170686013713532,232.84188009798015,0.060289481161520386,0.9555867525097114,0.0,223.4344641363068,0.0,0.0,0.0,0 days,2.1342363e-05,9.915452e-06,105047.62,0.09339279,-253.41586,0.0,0.0,1.0,-4.4250643133762875e-13,1.7816406e-12,9.752536e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9131997548064058e-14,1.3391341470548236e-12,1165.4798286157754,4.312117105394449e-14,6.712120640615013e-14,0.0,2.1342363e-05,9.915452e-06,105047.62,0.09339279,-253.41586,0.0,0.0,0.0,-4.4250643133762875e-13,1.7816406e-12,9.752536e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9131997548064058e-14,1.3391341470548236e-12,1165.4798286157754,4.312117105394449e-14,6.712120640615013e-14,0.0
40,40,41,407463.0,BAW680,48.15442618677172,5.849938025841346,286.545555308,10538.46,0.7658517924643106,34610D,230.48541,43.660683,-25.38888,237.22569792940544,66290.38115748785,0.413728141437406,0.4842481424930632,34.83861123298687,36.3414901772594,-52.50186305512299,1.999027130282293e-05,24328.113304650207,0.0826341594596053,0.2903217602748906,0.7305748967255257,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.937626659859545,1.9403853723119864,0.7794660694269405,18.17031275129934,12.486462809145806,33.2183394573528,1496032426626852.5,14.7181442356549,777.872999023627,1128.60294542009,0.00199902713028,0.0164781980138601,0.206637087756673,18.1707450886297,12.5400294123706,12.539778738791536,15.475839616593362,0.6053959568754637,359202785237032.2,0.4842481424930632,0.0011286522419460263,5.040790228820805e-06,3.16,35.8,2023-08-06 09:41:00,1.999027130282293e-05,0.08263413980926337,0.0,243.2811330465021,40,1.999027130282293e-05,43.660683,-25.38888,0.08263413980926337,0.0,0.0,0.36771169213788896,1012.6384382340925,17004.460625084183,-0.24271629988404714,0.9700973135570456,1.9211637732279412,232.86454557434084,0.05428764995902668,0.9656548563316381,0.0,223.43383833967678,0.0,0.0,0.0,0 days,1.9747304e-05,1.0140301e-05,104857.07,0.08303624,-250.06956,0.0,0.0,1.0,-4.4351427606337363e-13,1.7832246e-12,9.925857e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9156819658524845e-14,1.3397103030361363e-12,1165.931115212461,4.3932939241856615e-14,6.867645896688023e-14,0.0,1.9747304e-05,1.0140301e-05,104857.07,0.08303624,-250.06956,0.0,0.0,0.0,-4.4351427606337363e-13,1.7832246e-12,9.925857e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9156819658524845e-14,1.3397103030361363e-12,1165.931115212461,4.3932939241856615e-14,6.867645896688023e-14,0.0
41,41,42,407463.0,BAW680,48.117095947265625,6.0721435546875,287.059999752,10523.22,0.7687741704779749,34610D,230.9,42.62077,-25.015709,238.8599751644819,66255.54254625487,0.4129975364676968,0.5075583648637306,36.41232360736828,37.7634363386774,52.59944450036777,1.834461509036964e-05,24385.83539984122,0.0724547948584006,0.3034360300614023,0.7681084248133163,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,13.048295230588092,1.957004918634623,0.7841310127198465,18.882378015195407,12.746799782722611,35.570195774722755,1460699172575298.5,15.1449063177604,784.6765574583,1144.11975957649,0.00183446150904,0.0168008128824039,0.215686352932304,18.8817181693387,12.8378522183412,12.837616717203844,15.246135344958978,0.6275101439166698,377117123084247.6,0.5075583648637306,0.0011935485863624183,5.410503067810628e-06,3.16,35.8,2023-08-06 09:42:00,1.8344615090369642e-05,0.0724547582408244,0.0,243.85835399841227,41,1.8344615090369642e-05,42.62077,-25.015709,0.0724547582408244,0.0,0.0,0.3679223359656502,1016.5027310098172,17231.248723830206,-0.24525643938028968,0.9694582399167598,1.9233224673634124,232.87647605617326,0.047795199298014776,0.9768837505605082,0.0,223.42180274041013,0.0,0.0,0.0,0 days,1.8023979e-05,1.0428566e-05,104663.8,0.0729416,-246.24495,0.0,0.0,1.0,-4.4453721723541544e-13,1.7860152e-12,1.0148061e-15,0.0,0.0,0.0,7.479999999999999e-16,1.92020204875933e-14,1.3414780270199784e-12,1166.3868919402726,4.8759686671077136e-14,7.198233335166617e-14,0.0,1.8023979e-05,1.0428566e-05,104663.8,0.0729416,-246.24495,0.0,0.0,0.0,-4.4453721723541544e-13,1.7860152e-12,1.0148061e-15,0.0,0.0,0.0,7.479999999999999e-16,1.92020204875933e-14,1.3414780270199784e-12,1166.3868919402726,4.8759686671077136e-14,7.198233335166617e-14,0.0
42,42,43,407463.0,BAW680,48.07887190479343,6.296997070312499,288.603333084,10538.46,0.7716836489362179,34610D,231.34296,41.06848,-24.44996,240.27945557731843,66219.1302226475,0.4129160332817336,0.5188389535379453,37.18383497052013,38.367112970807,26.35371438745847,1.666683127286671e-05,24328.113304650207,0.0624062498831952,0.3098652914210011,0.792964289838784,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,13.050965616884833,1.9574273242908404,0.7880353596906231,19.18370423781405,12.873300192064862,36.28235539,1450000000000000.0,15.3264632913367,789.187098367189,1153.68596168474,0.00166668312729,0.0169961283985511,0.220094074664965,19.1835564854035,12.9496594461906,12.949443619998709,15.11758503245198,0.6423939048411854,384748608650781.06,0.5188389535379453,0.0012328425111052489,5.595417473678809e-06,3.16,35.8,2023-08-06 09:43:00,1.666683127286671e-05,0.062406299043836974,0.0,243.2811330465021,42,1.666683127286671e-05,41.06848,-24.44996,0.062406299043836974,0.0,0.0,0.36634864585546545,1020.3499691190622,17207.681153819824,-0.24887977775708417,0.9685343856691845,1.9185007444972357,232.8498114237547,0.041346971561898704,0.9868796651652284,0.0,223.37489352344633,0.0,0.0,0.0,0 days,1.6358377e-05,1.0774639e-05,104799.87,0.06275248,-242.05206,0.0,0.0,0.9999999999999998,-4.4381272746309634e-13,1.7923627e-12,1.0414826e-15,0.0,0.0,0.0,7.480000000000001e-16,1.9320632263671204e-14,1.3485499714570739e-12,1166.8535813918324,5.175573382551531e-14,7.358215546191426e-14,0.0,1.6358377e-05,1.0774639e-05,104799.87,0.06275248,-242.05206,0.0,0.0,0.0,-4.4381272746309634e-13,1.7923627e-12,1.0414826e-15,0.0,0.0,0.0,7.480000000000001e-16,1.9320632263671204e-14,1.3485499714570739e-12,1166.8535813918324,5.175573382551531e-14,7.358215546191426e-14,0.0
43,43,44,407463.0,BAW680,48.04014044292902,6.5211604191706725,288.603333084,10546.08,0.7745584856695906,34610D,231.69232,39.438923,-23.913609,242.42676860049275,66181.94638767697,0.4139450284656559,0.518819561849572,37.16444844453338,38.1206133559706,0.0,1.565925362677537e-05,24299.29377393277,0.056262453456449,0.3097037370377781,0.7996830017648935,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,13.124034844598102,1.968399714099477,0.7944781810145448,19.060367602951644,12.882192838279067,36.28235538999999,1450000000000000.0,15.338847560229,790.597628162283,1153.38069358282,0.00156592536268,0.0169838991182865,0.219942110087188,19.0603066779853,12.9500362994018,12.94983351467437,15.201759131467949,0.6470871688606398,381734992048194.8,0.518819561849572,0.0012261866068825277,5.574301672269044e-06,3.16,35.8,2023-08-06 09:44:00,1.565925362677537e-05,0.05626245971761124,0.0,242.99293773932774,43,1.565925362677537e-05,39.438923,-23.913609,0.05626245971761124,0.0,0.0,0.3653629137641365,1024.1514042076926,17207.97152668409,-0.25058838875920847,0.9680937245014367,1.9195908977174516,232.85584526981836,0.03740513770331534,0.9922684807801422,0.0,223.36661417090704,0.0,0.0,0.0,0 days,1.5335983e-05,1.0962642e-05,104866.47,0.054624826,-238.01447,0.0,0.0,0.9999999999999999,-4.434566720306084e-13,1.7968908e-12,1.0559745e-15,0.0,0.0,0.0,7.48e-16,1.939861809166743e-14,1.3534341232237215e-12,1167.3264660876036,5.1660818535886663e-14,7.357940531715578e-14,0.0,1.5335983e-05,1.0962642e-05,104866.47,0.054624826,-238.01447,0.0,0.0,0.0,-4.434566720306084e-13,1.7968908e-12,1.0559745e-15,0.0,0.0,0.0,7.48e-16,1.939861809166743e-14,1.3534341232237215e-12,1167.3264660876036,5.1660818535886663e-14,7.357940531715578e-14,0.0
44,44,45,407463.0,BAW680,48.00114440917969,6.74505615234375,287.059999752,10546.08,0.7773990607198771,34610D,231.89987,37.909676,-23.414526,244.3717351707616,66144.78193923245,0.41468199393965466,0.5236493638594544,37.48875615731431,38.2372125013272,0.0,1.431203611703034e-05,24299.29377393277,0.0502144075084102,0.3124063013109525,0.8109654275500234,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,13.348672921108552,2.002109891477321,0.8004936992323943,19.118507646948025,12.944190801726144,36.28235538999999,1450000000000000.0,15.4510304431846,792.733708563872,1153.39901904875,0.0014312036117,0.0170071361337034,0.221411087855222,19.1186062506636,13.0187167383488,13.018530416671284,15.380355148156603,0.6542408881771308,382660700591129.2,0.5236493638594544,0.001211443021891344,5.621743327096781e-06,3.16,35.8,2023-08-06 09:45:00,1.4312036117030339e-05,0.05021448860794847,0.0,242.99293773932774,44,1.4312036117030339e-05,37.909676,-23.414526,0.05021448860794847,0.0,0.0,0.36503591456076595,1027.9075387530963,17199.05447697947,-0.25460738263422333,0.9670445081319422,1.9220055935543952,232.86919948375694,0.03345270576879402,0.9946460612058299,0.0,223.36500331947397,0.0,0.0,0.0,0 days,1.3997688e-05,1.1252613e-05,104853.695,0.049018208,-235.39449,0.0,0.0,1.0,-4.4352193937725764e-13,1.7990107e-12,1.0783264e-15,0.0,0.0,0.0,7.480000000000001e-16,1.944768005472961e-14,1.3554887388829513e-12,1167.8025810253876,5.159299471654465e-14,7.426437170203892e-14,0.0,1.3997688e-05,1.1252613e-05,104853.695,0.049018208,-235.39449,0.0,0.0,0.0,-4.4352193937725764e-13,1.7990107e-12,1.0783264e-15,0.0,0.0,0.0,7.480000000000001e-16,1.944768005472961e-14,1.3554887388829513e-12,1167.8025810253876,5.159299471654465e-14,7.426437170203892e-14,0.0
45,45,46,407463.0,BAW680,47.9615478515625,6.968421936035156,287.574444196,10546.08,0.7802063673178959,34610D,232.11765,36.39245,-22.717194,246.0639543425951,66107.29318307513,0.4144394432952516,0.5423209967878008,38.785377965117206,39.305284178018,26.44522298154346,1.3509904386300733e-05,24299.29377393277,0.0462350446598527,0.3232114830426433,0.8434102442944322,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,13.048963730643123,1.957168269344127,0.8056587248345454,19.6528917973186,13.152635812522735,36.28235538999999,1450000000000000.0,15.758376271325,797.737213676473,1171.85058097725,0.00135099043863,0.0173198444339629,0.229468642954727,19.652642089009,13.2488859140534,13.248706925289596,14.77387392705983,0.6712528975550286,400312195846247.1,0.5423209967878008,0.0013285163869759032,5.9617211280196186e-06,3.16,35.8,2023-08-06 09:46:00,1.3509904386300733e-05,0.04623501161898259,0.0,242.99293773932774,45,1.3509904386300733e-05,36.39245,-22.717194,0.04623501161898259,0.0,0.0,0.3646934265101026,1031.6196860158504,17099.93123811332,-0.2567539073442636,0.9664768135156959,1.9212081319887968,232.86479085182373,0.030867880936657415,0.9968010659047704,0.0,223.35200923366833,0.0,0.0,0.0,0 days,1.3187296e-05,1.1351708e-05,104840.516,0.045924935,-235.1425,0.0,0.0,1.0,-4.43589077857326e-13,1.8013903e-12,1.0859651e-15,0.0,0.0,0.0,7.480000000000001e-16,1.9485381445889698e-14,1.3578012639043823e-12,1168.282608239333,5.869630919819357e-14,7.691239762124335e-14,0.0,1.3187296e-05,1.1351708e-05,104840.516,0.045924935,-235.1425,0.0,0.0,0.0,-4.43589077857326e-13,1.8013903e-12,1.0859651e-15,0.0,0.0,0.0,7.480000000000001e-16,1.9485381445889698e-14,1.3578012639043823e-12,1168.282608239333,5.869630919819357e-14,7.691239762124335e-14,0.0
