,Unnamed: 0,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,EI_nox_p3t3_xue,EI_nox_boer,EI_nox_kaiser,EI_nox_kypriandis,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,nvpm_ei_n,EI_mass_meem,EI_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_issr,cocip_waypoint,cocip_level,cocip_u_wind,cocip_v_wind,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_potential_vorticity,accf_geopotential,accf_relative_humidity,accf_olr,accf_pcfa,accf_issr,accf_sac,accf_aCCF_CH4,accf_aCCF_O3,accf_aCCF_H2O,accf_aCCF_nCont,accf_aCCF_dCont,accf_aCCF_Cont,accf_aCCF_CO2,accf_aCCF_merged,accf_aCCF_NOx,accf_Fin,accf_nox_impact,accf_co2_impact,accf_warming_contrails
10,10,10,-3.935314676036001,37.33163607322563,7399.02,230.471110912,34610D,250.61586,2.5261996,15.556497,215.68390190478672,65992.87839710417,0.37314690852313614,0.96026376527055,56.97000128488532,71.4881562702602,2032.610809262388,0.0002484729124094,38805.46129804407,0.1919841208383119,0.4747500107073776,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6796270551109613,35.74475713972359,17.822534135199856,36.28235539,1450000000000000.0,19.1223521580088,813.040225938603,1544.2080399463,0.0248472912409,0.0218534867035134,0.480131882635275,35.7440781351301,21.9704932741046,21.96503555774839,0.02484729124094,0.8627477124258518,19.41111403164731,17.445578299647583,15.348168035084122,15.329754838025188,922520369366750.8,17.856561426350837,1006857493357527.4,17.331291276706132,1106937716456380.8,0.01941111403164731,1.7222232160515962e-05,3.16,35.8,2024-06-07 09:33:00,0.0,10,388.0546129804407,2.5261996,15.556497,1.708215,3.4166092e-08,0.5394196312298452,1047.4961930268657,13932.070748155413,0.9585481363268615,0.28493064128713946,2.8666037548858982,237.21550220470246,0.15391906542400247,inf,0.0,227.7685025449719,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,5.0816425e-07,76066.86,0.18745631,-224.2398,0.0,0.0,1.0,-6.106907402623005e-13,2.5527716e-12,2.501085e-16,0.0,0.0,0.0,7.48e-16,2.6245160138151338e-14,1.9420808952333126e-12,1315.354331174122,2.1719987387025794e-12,1.3618537540168162e-13,0.0
11,11,11,-3.8903873524766936,37.45161437988281,7993.38,232.528888688,34610D,245.8096,2.8201377,16.709135,219.7886880621745,65935.90839581928,0.38040743240638086,0.819211985792912,56.003196268333255,61.0128614498788,1480.4592106045789,0.000220540279663,35633.51997673736,0.2528690241102914,0.4666933022361104,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6992993477110715,30.506923893369407,17.627412001900158,36.28235539,1450000000000000.0,16.92944092911,787.920029082931,1485.40454249342,0.0220540279663,0.0206050578566198,0.409605992896456,30.5064307249394,19.8789052545592,19.874522121892277,0.0220540279663,0.7602101651944897,17.219540401074337,14.097063663209347,12.8492444511899,13.095659162500324,821690519192616.1,12.973593828345248,887542525866754.8,16.027379860285148,1033755784926183.2,0.017219540401074335,1.3996803368207615e-05,3.16,35.8,2024-06-07 09:34:00,0.0,11,356.33519976737364,2.8201377,16.709135,1.6579998,1.5752875e-07,0.5050127396946045,1050.3777477781014,14126.820238397504,0.9754815851117554,0.22008106939911257,2.6630704236420972,236.39961835124691,0.19331691360721487,inf,0.0,227.18565912919678,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,2.2520562e-07,82119.8,0.26128733,-221.04526,0.0,0.0,1.0000000000000002,-5.753109400990859e-13,2.2262181e-12,2.282971e-16,0.0,0.0,0.0,7.48e-16,2.2438089969952878e-14,1.650907143992124e-12,1314.628566192924,1.3973067298477265e-12,1.1618129919473943e-13,0.0
12,12,12,-3.855126422384501,37.57547669491525,8427.720000000001,239.731110904,34610D,242.02806,3.766777,17.581902,222.71466212849745,65879.90519955095,0.38396351169324705,0.788747915357608,55.19222204001281,58.5141376574698,1397.8482331241366,0.0002533216636936,33451.08555598698,0.4031533700123065,0.4599351836667734,0.9939113111316163,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7141232549986872,29.2577063426086,17.374332171594705,36.28235539,1450000000000000.0,16.3263600118904,782.950331289722,1478.60367501532,0.0253321663694,0.0205203095475174,0.394373957678804,29.2570688287349,19.218713868111,19.213846584528252,0.02533216636936,0.740743551170158,16.764329821714345,13.519573928631598,12.33667703266099,12.598178642290645,796796643098714.0,12.083616427788977,860988449756398.8,15.123120209322202,982761080493896.4,0.016764329821714344,1.3431369114833905e-05,3.16,35.8,2024-06-07 09:35:00,0.0,12,334.5108555598698,3.766777,17.581902,1.6154422,6.453093e-06,0.481489637945342,1053.10961956367,14685.516755809565,0.9856334724525408,0.16889836583326245,2.51446840228646,235.76833161591813,0.2968810058303942,inf,0.0,227.05657039198118,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,2.5566695e-07,86618.445,0.4966507,-218.67754,0.0,0.0,1.0000000000000002,-5.490234284443783e-13,2.0523928e-12,2.3064517e-16,0.0,0.0,0.0,7.479999999999999e-16,2.052244570227335e-14,1.5033692724784765e-12,1313.8717516888823,1.1927277970046843e-12,1.1186086035434825e-13,0.0
13,13,13,-3.8269441024116873,37.705590199616,8839.2,246.418888676,34610D,238.48488,4.6779366,18.384375,224.9680443379561,65824.71297751094,0.3859741664571605,0.792668549083284,55.07880554082027,58.5208291413028,1522.7144394201216,0.0003047989924433,31484.61017336226,0.6660709442901798,0.4589900461735022,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7266873721875181,29.260217726694144,17.368134731327604,36.28235539,1450000000000000.0,16.1896373276813,785.725111924672,1492.78616771462,0.0304798992443,0.0209109100086859,0.396334274541642,29.2604145706514,18.9534685184439,18.94769328062284,0.03047989924433,0.7516031759685254,16.84515485022163,13.806778621823598,12.460973649978174,12.62143151512638,813503325614999.4,12.61772797261565,878609957879916.6,14.261199279557175,934316987614082.0,0.01684515485022163,1.3790906875877167e-05,3.16,35.8,2024-06-07 09:36:00,0.0,13,314.8461017336227,4.6779366,18.384375,1.5920783,1.26178575e-05,0.45991748353740286,1055.7138766836622,14832.235253380364,0.9857261518880622,0.16835662589857622,2.3745064786002157,235.1428162861289,0.47358377838344207,inf,0.0,227.3689263192755,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,3.1689194e-07,90792.36,0.763632,-216.62828,0.0,0.0,1.0,-5.246508091592065e-13,1.9158325e-12,2.353646e-16,0.0,0.0,0.0,7.48e-16,1.9068726306787596e-14,1.3911816708191177e-12,1313.0716541734694,1.1145555838815529e-12,1.1241688776583061e-13,0.0
14,14,14,-3.79852294921875,37.83700716697563,9288.78,250.019999784,34610D,234.81413,5.644592,18.991163,225.9806730303513,65769.63417197012,0.3832810052131246,0.808255505428898,54.493798395393554,58.9896893883158,1570.380429749421,0.0003190281114332,29444.15627541902,0.9758357317495884,0.4541149866282796,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7356417648185241,29.49503181258718,17.215140889913577,36.28235539,1450000000000000.0,16.1162715627145,794.443296163673,1522.74039856233,0.0319028111433,0.0216601316387858,0.404127752714449,29.4948446941579,18.657677591894,18.651727166601077,0.03190281114332,0.7862151629329678,17.268287694371406,14.706442857793478,13.006786056168876,12.982902059389316,837666465336771.9,13.944315223713142,907837565516894.6,13.248633817368743,878117095690106.9,0.017268287694371404,1.4509231862003965e-05,3.16,35.8,2024-06-07 09:37:00,0.0,14,294.4415627541903,5.644592,18.991163,1.5171115,1.8535056e-05,0.4368349076686172,1058.2833226710554,15066.55977490143,0.9856633365556645,0.16872399642598207,2.2109493819180677,234.36911916700933,0.6690861627884888,inf,0.0,227.92452625160024,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,3.6510139e-07,95291.56,0.9540755,-216.64313,0.11116874491619455,0.11116874491619455,0.9999999999999999,-4.984066362303922e-13,1.8074178e-12,2.3908074e-16,6.490336045708991e-14,1.4556056268223648e-14,1.4556056268223648e-14,7.48e-16,2.033319493927641e-14,1.309011169522119e-12,1312.25484281362,1.096206946218542e-12,1.1462744238433067e-13,7.059007569674751e-13
15,15,15,-3.7695377431016936,37.970489501953125,9753.6,250.534444228,34610D,231.17645,7.1221914,19.23679,227.2232596223916,65715.14037357472,0.38170079562050063,0.79736723769142,53.74852354025836,57.6381596539526,1618.7937738059666,0.0002471423636,27448.480002484983,1.0642653520583747,0.4479043628354863,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7454837622224634,28.819691641314417,17.066583394401363,36.28235539,1450000000000000.0,15.6875184868832,797.83713259107,1538.17126763239,0.02471423636,0.0220779188451931,0.39868361884571,28.8190798269763,18.0580253800739,18.05356357969941,0.02471423636,0.8000070252907131,17.32824192708196,14.999793572315667,13.11106165893358,12.988407205726965,828613758893923.4,14.17851749936669,901210911044827.0,12.259961272082476,822942904070557.1,0.01732824192708196,1.4498625285138877e-05,3.16,35.8,2024-06-07 09:38:00,1.0,15,274.48480002484985,7.1221914,19.23679,1.338549,2.6172364e-05,0.41363488429426426,1060.8185983441977,14860.666294606248,0.9856680254040595,0.1686966025030209,2.0556998339575845,233.58637301240955,0.7039664423957857,0.9652216554990227,0.0,227.46818637291594,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,4.326212e-07,100121.76,0.9660796,-217.83507,0.5103039995030031,0.5103039995030031,1.0,-4.702613384065538e-13,1.7858046e-12,2.442854e-16,2.971249962923713e-13,7.021209809814101e-14,7.021209809814101e-14,7.48e-16,2.9328282975725386e-14,1.3155432222983503e-12,1311.420684676027,1.0906094635664731e-12,1.1308325954318736e-13,3.3590896027820222e-12
16,16,16,-3.740903164478027,38.102142333984375,10233.66,247.962222008,34610D,227.61829,8.715155,19.679028,226.97696059316564,65661.39185003446,0.3884719549315731,0.691486430888292,50.09875531803092,50.9264022521362,1205.2102226965617,0.0001756395521026,25503.80254566048,1.0652497481214946,0.4174896276502576,0.947160684593973,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7504735670920953,25.46305664080572,15.842923370861556,36.28235539,1450000000000000.0,14.0836098701681,773.319834534355,1481.60224026723,0.0175639552103,0.0208840453985287,0.345743215444146,25.4632011260681,16.555375591575,16.552468323452477,0.01756395521026,0.7039478586821275,15.58515956826433,12.333243657617336,11.08071645263959,11.251485425107104,716764551307269.9,10.053300885601091,781004933361847.1,11.184279684592752,763479916041335.1,0.015585159568264331,1.1907683424119271e-05,3.16,35.8,2024-06-07 09:39:00,1.0,16,255.03802545660488,8.715155,19.679028,1.1802115,3.411349e-05,0.390337458242135,1063.3219676911685,14973.717584243484,0.985477350725543,0.16980692331870742,1.931087119364874,232.9192913088067,0.6803422884820048,0.7885362650531779,0.0,226.65058955486302,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,5.251269e-07,104825.15,0.9952002,-218.65108,0.8992394908679023,0.8992394908679023,0.9999999999999999,-4.4288257958798115e-13,1.7649772e-12,2.5141603e-16,5.222726269914536e-13,1.278205227211278e-13,1.278205227211278e-13,7.480000000000001e-16,3.8637929729896475e-14,1.322094619625793e-12,1310.587759928078,8.548869817710939e-13,9.806715881772231e-14,5.30316942304251e-12
17,17,17,-3.7118010825299166,38.23480224609375,10591.8,246.418888676,34610D,224.653,9.326156,20.034838,226.35797366470533,65611.29309471643,0.3908099790182491,0.639540432568212,46.25692334579405,47.513748239491,1023.09072596541,0.0001346104297933,24126.95654698515,1.1033119079238751,0.3854743612149504,0.8802597191129061,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7533501589716278,23.75665446099829,14.44928771890573,36.28235539,1450000000000000.0,13.2143556918194,760.929919174147,1455.99491569981,0.0134610429793,0.0203864573721381,0.319770216284106,23.7568741197455,15.6854234380678,15.683312300658429,0.01346104297933,0.6588798353276651,14.720013772669732,11.201013894942166,10.14099168239074,10.44805204958434,650066653138017.5,8.2462118591247,727845473981243.2,10.404290295451675,720289814518578.8,0.014720013772669733,1.0733837635543267e-05,3.16,35.8,2024-06-07 09:40:00,1.0,17,241.2695654698515,9.326156,20.034838,0.9263037,3.187059e-05,0.3741388166816952,1065.7931001851002,14664.766459586155,0.9853953931478109,0.17028188148793558,1.83378198734359,232.37135846641516,0.6844201206859413,0.4460276403542476,1.0,226.16708408758268,28.117254249628648,83.16936123311926,1.1199257447535238,225.0121,0.000141818024447537,10550.21531938344,1.0,0.0018764124042382946,0.0011542357,166.33872246623852,0.3759679662210529,1.2187686875461101e-05,1210697161354.0613,-128503297360.08734,0 days 01:50:00,-7.983233290866233e-12,-1.2054682269208012e-13,1204.9798133886575,1114.9591206789407,1262.0520891972658,258.64282168528666,240.60368956093794,278.61283375012295,235.05855923240205,209.75301971768533,268.7384761841071,-10.811541,-20.109446,-2.1732771,8.807629,3.3890681,11.484861,-2.003911,-9.831536,1.7139463,-1.0,10720.028641263798,1.1171154654328288,0.020037270259073058,808531345268.4114,255902377763.24802,8.712062130730679e-06,3097.502933408358,394.1724670700935,0.16872199947705613,0.4726863,2.3333333333333335,-10.811541,8.807629,-2.003911,235.05855923240205,1204.9798133886575,258.64282168528666,14664.766459586155,14664.766459586155,4.3330706e-07,108403.65,1.008444,-219.80788,1.0,1.0,1.0,-4.220743670338123e-13,1.7965738e-12,2.4433825e-16,5.225024929656263e-13,1.4859896897603102e-13,1.4859896897603102e-13,7.479999999999999e-16,4.2636667184199636e-14,1.374499530243658e-12,1309.7454943636237,7.76375941327938e-13,9.070013577916987e-14,5.7021029338872715e-12
18,18,18,-3.68316650390625,38.36472333487818,10896.6,246.418888676,34610D,222.05438,9.738825,20.33667,225.1962254733112,65565.03617137064,0.39291107134007386,0.438030975799552,30.25445672058415,32.8866337233674,0.0,0.0001012106376148,23003.15857671193,1.0895680658755416,0.2521204726715346,0.577835150449128,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7538564256580114,16.4433791322591,11.603957647985547,27.216864407515125,1586195945994017.5,10.0795600001927,700.048744072444,1305.11573560729,0.0101210637615,0.0172183398391528,0.219015487899776,16.4433168616837,12.7198957591577,12.718608500681771,0.01012106376148,0.4705241355120591,11.533815846022147,7.106631524095692,6.652816306192875,7.806268346985236,244177231772413.1,1.8905436849148896,441295741846149.7,9.732318583537111,683199171893752.0,0.011533815846022148,4.963977733554157e-06,3.16,35.8,2024-06-07 09:41:00,1.0,18,230.03158576711937,9.738825,20.33667,0.6426785,2.6083178e-05,0.36088645163299615,1068.234632348029,14840.379090357872,0.9854139714490814,0.17017433670488943,1.7543675723923495,231.90475003354794,0.6589090961451549,0.0,1.0,225.53403343795017,28.117254249628648,81.9345685713921,1.1238223337586384,222.39343,0.00010819563764326209,10855.632715714304,1.0,0.0023982437428665547,0.0013012051,163.8691371427842,0.3626629588602935,7.783578751996434e-06,545201663391.004,101075957556.80988,0 days 01:49:00,6.2793170747409276e-12,9.4817687828588e-14,1190.3081006364841,1114.7137311092679,1249.6669028692233,262.0669179665633,241.3010410041477,286.5436653685813,232.78702196918886,213.6957661041609,257.0269000598213,-5.3966656,-8.795226,-2.610019,5.133625,3.4394393,5.994902,-0.26304036,-2.800324,0.8294203,1.0,11013.950376664805,1.0674620916380868,0.02209975088677079,463928943356.1177,61670837384.47337,8.364388106749507e-06,2952.540844206648,320.39796858069525,0.08666111108421211,0.3585561,1.8166666666666667,-5.3966656,5.133625,-0.26304036,232.78702196918886,1190.3081006364841,262.0669179665633,14840.379090357872,14840.379090357872,2.8122594e-07,111436.06,1.008256,-222.34047,0.9999999999999999,0.9999999999999999,0.9999999999999999,-4.0446189591570294e-13,1.8443782e-12,2.3261534e-16,4.4892622737525133e-13,1.627332174588981e-13,1.627332174588981e-13,7.480000000000002e-16,4.5736841220043204e-14,1.439916237820614e-12,1308.9091757809842,4.364819770410734e-13,6.212190341267313e-14,4.27693140231131e-12
19,19,19,-3.654148267663061,38.49623107910156,10896.6,246.93333312,34610D,222.03012,9.948228,20.360191,224.33727118215248,65534.78171465005,0.3929022830955113,0.44304301686796,30.62845610514174,33.389541396822,0.0,0.0001014185513579,23003.15857671193,1.0951140887579538,0.2552371342095145,0.5842366970453383,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7510220774168948,16.694646222316862,11.663216919274191,27.87311765534631,1576336686073876.2,10.1601483179853,701.350278418145,1309.03521330581,0.0101418551358,0.0173061353597984,0.22152150843398,16.694770698411,12.8001719522296,12.79887390897874,0.0101418551357899,0.4741887811766651,11.606531751909817,7.184647858938413,6.718943282357725,7.85189584796594,252436729135717.84,1.9752311178807895,448314681833666.2,9.682033041787788,680780684949204.5,0.011606531751909817,5.089623580650333e-06,3.16,35.8,2024-06-07 09:42:00,1.0,19,230.03158576711937,9.948228,20.360191,0.62372875,2.530458e-05,0.3609258836943607,1070.6410840425165,14862.433109456957,0.9853800298318129,0.17037076277535224,1.7543424910512613,231.9045997353512,0.6621064222558634,0.0,1.0,225.55761449540472,28.117254249628648,81.07520400919182,1.1293064637862151,222.36432,0.00010833797265766958,10856.062397995405,1.0,0.0024438840835765063,0.001563713,162.15040801838364,0.36268596299026207,8.425080398448405e-06,581018983377.2535,165473311892.66116,0 days 01:48:00,1.027998564542427e-11,1.5522778324590649e-13,1189.8503564998277,1114.443651026833,1249.0352838981821,267.77145128948086,246.96399720995169,289.59217132350955,235.57153323206535,217.49069526706896,257.2084291934376,-4.6290374,-7.5568776,-1.5618188,4.708855,2.4085264,6.032234,0.07981771,-1.9941006,0.8467076,1.0,10979.851319117872,1.0717048993634366,0.021952310776953084,491015962392.0032,66616567000.328354,8.051287711425688e-06,3495.0340752373345,317.03109048929133,0.07610726616741627,0.33769453,1.8,-4.6290374,4.708855,0.07981771,235.57153323206535,1189.8503564998277,267.77145128948086,14862.433109456957,14862.433109456957,2.9161e-07,111424.23,1.0102981,-225.07654,1.0,1.0,1.0,-4.0455531840718455e-13,1.8440338e-12,2.3341576e-16,4.482536766077047e-13,1.7800315283046759e-13,1.7800315283046759e-13,7.479999999999999e-16,4.817514070681195e-14,1.4394784990255473e-12,1308.061109431499,4.4412456209802813e-13,6.283271508662757e-14,4.731783230521135e-12
20,20,20,-3.625,38.6279296875,10896.6,247.447777564,34610D,222.00072,10.198532,20.359915,224.00677073620017,65504.15325854491,0.3931761799473585,0.44880922124362,31.06295768977795,33.8976244322592,-25.537145301313824,0.0001010588765328,23003.15857671193,1.0952401584846083,0.2588579807481496,0.5920388167973729,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.749965298802182,16.949437412201565,11.735123538901275,28.583366761830224,1565666216141704.0,10.2544443711379,702.994554031982,1313.54916251151,0.0101058876533,0.0174034750458154,0.22440461062181,16.9488122161296,12.8942415253882,12.892938579500148,0.01010588765328,0.478839467228415,11.696532453033756,7.2785757262910495,6.80126203846505,7.910485931150164,262286737307965.28,2.079852879697936,455878097407152.94,9.663359150199106,679882527303228.2,0.011696532453033755,5.234325980322115e-06,3.16,35.8,2024-06-07 09:43:00,1.0,20,230.03158576711937,10.198532,20.359915,0.59373856,2.3910881e-05,0.3609736818320452,1073.0143248839286,14751.957166238086,0.9853727278431587,0.17041299018247555,1.755133789081644,231.909340617229,0.6619922330548189,0.0,1.0,225.56122119368538,28.117254249628648,80.12619131645673,1.1294559344448243,222.33008,0.00010789997489922637,10856.536904341772,1.0,0.002476246886078286,0.0018898428,160.25238263291345,0.36271479126491424,8.568379167982734e-06,606170152494.1151,97975189040.27434,0 days 01:17:00,6.086682652457497e-12,9.19089080521082e-14,1189.3907489480712,1114.171142980791,1248.3959430411835,274.4656243750618,254.16420087857227,290.28735324099944,237.22485578155488,220.45732139454958,256.51885734154183,-4.0066953,-6.7577085,-0.34893283,4.143753,0.437323,6.1653366,0.13705797,-1.4699364,1.0410595,1.0,10945.398942976395,1.079323506059008,0.01912899024654654,512247510128.67035,66637616580.33086,7.149408164869608e-06,3914.052658937292,314.8764253192113,0.06756665484506735,0.31351137,1.7833333333333334,-4.0066953,4.143753,0.13705797,237.22485578155488,1189.3907489480712,274.4656243750618,14751.957166238086,14751.957166238086,2.9846268e-07,111416.04,1.0095501,-227.3254,0.9999999999999999,0.9999999999999999,0.9999999999999999,-4.0462786865174155e-13,1.8437708e-12,2.33944e-16,4.474464196979044e-13,1.9055393392235255e-13,1.9055393392235255e-13,7.480000000000001e-16,5.017943210969966e-14,1.4391429757549723e-12,1307.1990688370227,4.5328786657327357e-13,6.36504828041472e-14,5.131341761315957e-12
21,21,21,-3.59600830078125,38.75864837129237,10888.98,245.389999788,34610D,222.03276,10.433799,20.349888,224.5166643498269,65473.09030085513,0.3937195137654839,0.452016959601992,31.30622442800856,34.1094351351412,-25.5349856959216,0.0001015652037738,23030.72702383211,1.0976508845974955,0.260885203566738,0.5965841414927083,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7516181847193333,17.054748906499782,11.779526148611811,28.881314491732567,1561189980600880.0,10.3146700652864,703.946319107708,1315.541028044,0.0101565203774,0.0174404075961338,0.226008479800996,17.0547175675706,12.9588989566447,12.957582917095312,0.01015652037738,0.481550879966551,11.750712740625202,7.329711557281564,6.850677767549233,7.950091339418632,267500685556564.1,2.137633116180938,459314747425233.1,9.709231480354608,682207495133860.0,0.011750712740625202,5.307631101626239e-06,3.16,35.8,2024-06-07 09:44:00,1.0,21,230.3072702383211,10.433799,20.349888,0.5681681,2.2569666e-05,0.36135414360924206,1075.355624683704,14721.471523745784,0.9853036077561454,0.17081217914049313,1.7588128142832717,231.93135783266047,0.663657052409691,0.0,1.0,225.59433216910304,28.117254249628648,79.15049600590328,1.1312730296654765,222.35759,0.00010832251109679542,10849.404751997048,1.0,0.0024933051838763732,0.002233132,158.30099201180656,0.36307624891002266,8.920010585809613e-06,623624449733.0741,130872256147.65854,0 days 01:16:00,8.130404227691568e-12,1.2276910383814268e-13,1169.3150152891005,1113.8912367585108,1219.460959737895,286.50240636448706,262.9523639668955,299.7928726162173,231.96161752575077,222.85580917775536,241.00944906525706,-4.8466125,-6.2650075,-3.530921,5.2321954,4.4228463,6.0763807,0.38558355,-1.0676475,1.3324728,1.0,10933.349629913544,1.0929601590871316,0.018460875049544915,546308613832.7175,65029604906.01994,8.133325847813948e-06,2911.0573832452487,257.8368462967225,0.08402347607557549,0.35819483,1.2666666666666666,-4.8466125,5.2321954,0.38558355,231.96161752575077,1169.3150152891005,286.50240636448706,14721.471523745784,14721.471523745784,3.064796e-07,111333.16,1.0098401,-229.48438,1.0,1.0,1.0,-4.0513375774797785e-13,1.842313e-12,2.3456198e-16,4.483757210592123e-13,2.0260310180477515e-13,2.0260310180477515e-13,7.480000000000002e-16,5.2082388310136086e-14,1.43717923472754e-12,1306.342209347413,4.580164996350583e-13,6.410540682432221e-14,5.494802285023639e-12
22,22,22,-3.56695556640625,38.88908774165784,10881.36,244.875555344,34610D,222.06433,10.703032,20.302988,225.1968706773758,65441.78407642712,0.3951165523687407,0.54179538488422,38.33816984659472,40.9053028607254,357.32423700365604,0.0001019724845439,23058.32221844504,1.0990379529861147,0.3194847487216227,0.7305966927443774,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7538417199098006,20.45292018219073,12.899331237463526,36.28235538999999,1450000000000000.0,11.7316306662064,731.43875151629,1385.72731109318,0.0101972484544,0.0189216989647232,0.27089769244211,20.4526514303627,14.316774246708,14.315314478523598,0.01019724845439,0.5614698181482873,13.09110380535421,9.005126454024227,8.31068917325375,9.020357269784832,459178470474765.3,4.585791635339033,597608985048774.4,9.765461963217984,685030564524380.2,0.01309110380535421,7.957543197610361e-06,3.16,35.8,2024-06-07 09:45:00,1.0,22,230.58322218445042,10.703032,20.302988,0.5327181,2.108457e-05,0.36173568082200813,1077.6648262733145,14515.326867500298,0.9875498712067126,0.157306235984482,1.7649878474963954,231.9682209666025,0.664700421983034,0.0,1.0,225.6367922239557,28.117254249628648,78.27857128691686,1.1320175864303184,222.38504,0.0001086420069504643,10842.220714356543,1.0,0.00251141362452131,0.0025521915,156.55714257383372,0.3634410119405296,9.92594186213066e-06,1004148912907.5767,154084388807.38104,0 days 01:15:00,9.572451817193003e-12,1.4454402243961436e-13,1168.9056793232496,1113.6090563113667,1218.925323825944,295.5267058759593,275.38983107225033,307.6477087427106,231.76755853039035,223.68910287444453,239.74619694399792,-5.467588,-7.499048,-3.5639515,5.7914796,5.0573163,6.4918175,0.3238918,-1.6737423,1.4933648,1.0,10904.753472852391,1.0953441858530066,0.022511370358826926,846376893158.2115,121247549404.80768,6.798005918860441e-06,2872.160903677233,249.50141129567427,0.0974787861287077,0.325489,1.25,-5.467588,5.7914796,0.3238918,231.76755853039035,1168.9056793232496,295.5267058759593,14515.326867500298,14515.326867500298,3.1758313e-07,111249.82,1.0115477,-229.96834,1.0,1.0,1.0,-4.056420411440458e-13,1.8408337e-12,2.3541788e-16,4.4928941621174663e-13,2.0530405064817826e-13,2.0530405064817826e-13,7.480000000000001e-16,5.248955728233426e-14,1.4351916394139958e-12,1305.4750621887285,6.107629921416425e-13,7.683785492058802e-14,6.673967228353148e-12
