,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
63,63,-75.853968081267,37.190629344875525,11102.34,adbb36,NKS2975,215.552222036,0.5647715835437045,2023-02-06 16:03:00,34610D,229.74171,20.734108,-2.5569358,213.57504131053,65071.69628042234,0.3321668492083443,0.5179149661098802,31.07489796659281,34741.111337558985,53.035663012238935,4.843444792160073e-06,0.2226940166562265,0.0199808900012018,0.2589574830549401,0.687417102772504,0.0116813638290884,0.0007001871059473,0.0001470447296316,3.3238970761563504e-05,1495722470994058.0,98.16560267646668,38.43964878467531,0.0372898775599113,0.0007610179093859,0.0006214979593318,0.362997189099571,0.021758242874838,0.0045693999698292,0.0010328976249301,4.647942317248042e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7028906400487882,17.37055566877949,11.681363829088436,33.23897076156351,1495722470994058.0,,,,,,,,,,,,,,
64,64,-75.89747002784242,37.08100891113281,11117.58,adbb36,NKS2975,205.7777776,0.5671169993637816,2023-02-06 16:04:00,34610D,229.86534,21.184664,-2.9708228,214.29929761206503,65040.62138245575,0.3333105645245393,0.4590067641171496,27.54040584702898,30791.218476908245,0.0,4.859058916099856e-06,0.2221594815867199,0.0197113026372554,0.2295033820585748,0.6123232837319593,0.0110701222757166,0.0007031527074095,0.000145076901719,2.7125674066098e-05,1587565949542509.0,87.00014207076454,34.06748203277485,0.0330484870164347,0.0006744589187027,0.0005508081169405,0.3048756602494718,0.0193651109344975,0.0039954767523729,0.0007470520726545,4.372221055932462e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7050845750086373,15.395609238454124,11.070122275716622,27.125674066098,1587565949542509.0,,,,,,,,,,,,,,
65,65,-75.9605474057405,36.98617191637977,11117.58,adbb36,NKS2975,198.575555384,0.5691739108086264,2023-02-06 16:05:00,34610D,230.01103,21.566687,-3.4122722,212.12933964399303,65013.08097660872,0.3318694311108036,0.4437137294508106,26.62282376704864,29939.79593443866,0.0,4.893045223635942e-06,0.2221594815867199,0.0195155540222516,0.2218568647254053,0.5921249666116376,0.0108942232341292,0.000704624537306,0.0001446363805186,2.5877750941341587e-05,1580162376712328.8,84.10150028010665,32.93243299983917,0.0319473885204583,0.0006519875208256,0.0005324564753409,0.2900349852411084,0.0187590948786377,0.0038506288688511,0.0006889388027989,4.206838447853306e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6977239082005221,14.969897967219332,10.8942232341292,25.87775094134159,1580162376712329.0,,,,,,,,,,,,,,
66,66,-76.02579969040892,36.891998291015625,11117.58,adbb36,NKS2975,199.604444272,0.571205537034561,2023-02-06 16:06:00,34610D,230.14255,21.98741,-3.8819168,209.18482667887417,64986.45815284167,0.3308966478505572,0.4606467948356517,27.6388076901391,31427.490213985315,53.12349701103811,4.927315196049866e-06,0.2221594815867199,0.0193541942432741,0.2303233974178258,0.6143737203835702,0.0110646125946166,0.0007059548739809,0.0001457295743189,2.7716825579323665e-05,1578684749426032.2,87.31099349314941,34.18920511270207,0.0331665692281669,0.0006768687597585,0.0005527761538027,0.3058126996685015,0.0195117509998748,0.0040277916793664,0.000766060011968,4.363296419274154e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6878424151254731,15.713745106992658,11.064612594616683,27.71682557932366,1578684749426032.2,,,,,,,,,,,,,,
67,67,-76.09043202501658,36.79833363678495,11132.82,adbb36,NKS2975,199.604444272,0.5732256564836614,2023-02-06 16:07:00,34610D,230.2257,22.488129,-4.379788,206.8352785163764,64958.819345151525,0.3293194586402335,0.4844570212321941,29.067421273931647,33268.06106791228,53.14202025831916,4.936470596238284e-06,0.2216262295680326,0.0191577799331949,0.242228510616097,0.6471830867142183,0.0113039319842318,0.0007085315667233,0.0001474303712928,3.0570751703172256e-05,1535808619607407.0,91.82398380435006,35.95640011585345,0.0348809055287179,0.0007118552148717,0.0005813484254786,0.3285761530375378,0.0205951855358259,0.0042854207109399,0.0008886129184168,4.464199614226394e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6799937962432693,16.63403053395614,11.303931984231868,30.570751703172256,1535808619607407.0,,,,,,,,,,,,,,
68,68,-76.15545272827148,36.70408630371094,11148.06,adbb36,NKS2975,199.604444272,0.5752446068651591,2023-02-06 16:08:00,34610D,230.30305,22.995419,-4.898887,206.13078973718268,64929.7519238776,0.3291509650261724,0.4740863725113569,28.445182350681417,32650.451825570864,0.0,4.930585712584058e-06,0.2210942575204426,0.0189184695610379,0.2370431862556784,0.6352447466620509,0.0111904484696261,0.0007110585010456,0.0001475352868259,2.9651669605012905e-05,1549616504480584.2,89.85833104580259,35.186690567792915,0.0341342188208177,0.0006966167106289,0.0005689036470136,0.3183143473044205,0.0202261887242469,0.0041966681369236,0.0008434471489167,4.407912404357574e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6775638453028368,16.32522591278543,11.19044846962618,29.651669605012906,1549616504480584.2,,,,,,,,,,,,,,
69,69,-76.2205696105957,36.609466552734375,11148.06,adbb36,NKS2975,198.575555384,0.5772607531197773,2023-02-06 16:09:00,34610D,230.40921,23.450626,-5.3924313,205.60748286474512,64901.30674152692,0.3288379896417965,0.4740279554758971,28.44167732855383,32698.398397579647,-26.594167709790774,4.941380323746883e-06,0.2210942575204426,0.0187279954307198,0.2370139777379485,0.6359566245253371,0.0111875327498131,0.0007121405194342,0.0001477851141546,2.970939942409999e-05,1548749197090635.0,89.84725868090155,35.18235485542109,0.0341300127942645,0.0006965308733523,0.000568833546571,0.3181921965728143,0.0202544708663375,0.0042032565307508,0.0008449851520453,4.404902492650866e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6756880138993799,16.349199198789822,11.187532749813156,29.70939942409999,1548749197090635.0,,,,,,,,,,,,,,
70,70,-76.28414154052734,36.516632080078125,11140.44,adbb36,NKS2975,197.032222052,0.5792518874509949,2023-02-06 16:10:00,34610D,230.52092,23.872679,-5.848705,205.5112328024095,64872.86506419836,0.3287930840582989,0.4731131336276364,28.386788017658187,32646.1199343288,0.0,4.963102078023658e-06,0.221360083740044,0.0185908611007093,0.2365565668138182,0.6350536518404671,0.0111783442275778,0.0007124070086772,0.0001478082802081,2.958668198473028e-05,1550592849880893.5,89.6738633477822,35.11445677784318,0.0340641456211898,0.0006951866453304,0.0005677357603531,0.3173172879766657,0.0202229467376138,0.0041958023175237,0.0008398708696464,4.401635053126541e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6752080362974984,16.3230599671644,11.17834422757786,29.58668198473028,1550592849880893.5,,,,,,,,,,,,,,
71,71,-76.34790948096742,36.42330880892479,11140.44,adbb36,NKS2975,196.003333164,0.5812411942808822,2023-02-06 16:11:00,34610D,230.60638,24.304102,-6.374078,204.9938629252616,64844.4782761807,0.3284890691447519,0.4730008320708913,28.38004992425348,32690.48967187246,26.61443059284308,4.953650922323263e-06,0.221360083740044,0.0183728623618265,0.2365004160354456,0.6354850031003718,0.0111748977717925,0.0007132789586831,0.0001480045652767,2.9632339977406267e-05,1549906904297062.5,89.65257771071673,35.106121756301555,0.0340560599091041,0.000695021630798,0.000567600998485,0.3171441566619018,0.0202428924573476,0.0042003769515721,0.0008409672879312,4.398643532189579e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6733833760253742,16.34524483593623,11.174897771792562,29.632339977406268,1549906904297062.5,,,,,,,,,,,,,,
72,72,-76.41082763671875,36.3310546875,11148.06,adbb36,NKS2975,197.032222052,0.5832120209821761,2023-02-06 16:12:00,34610D,230.67493,24.7505,-6.9290833,204.12516086261164,64816.09822625645,0.3274155650077551,0.4886616711532945,29.319700269197675,33805.74533524338,26.62244031260368,4.908498449136819e-06,0.2210942575204426,0.0180399654907827,0.2443308355766472,0.6575356592947601,0.0113338299428239,0.0007148544882617,0.0001491076460945,3.145453498991009e-05,1522531048538888.0,92.62093315039544,36.268469232997525,0.0351836403230372,0.0007180334759803,0.0005863940053839,0.3323044968256549,0.0209593193319261,0.0043717914913364,0.0009222375380111,4.464015399370746e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6704301774917121,16.90287266762169,11.333829942823913,31.454534989910083,1522531048538888.0,,,,,,,,,,,,,,
73,73,-76.47419381648933,36.237798141220864,11155.68,adbb36,NKS2975,197.546666496,0.5851867468639959,2023-02-06 16:13:00,34610D,230.74521,25.197552,-7.497967,204.26351825395395,64786.77852598725,0.3268784858655744,0.5000444724279023,30.002668345674135,34513.072095342395,53.259125213658265,4.847991800644548e-06,0.2208287505254178,0.0176522205628239,0.2500222362139511,0.6745051624577203,0.0114506935052398,0.0007164510326339,0.000150024397124,3.274619552197946e-05,1503125709279468.8,94.7784293039846,37.11330074359891,0.0360032020148089,0.000734759224792,0.0006000533669134,0.3435513595656763,0.0214954427180314,0.0045011322306735,0.0009824732438285,4.50977821373681e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6707824038930617,17.256536047671197,11.45069350523986,32.74619552197946,1503125709279468.8,,,,,,,,,,,,,,
74,74,-76.5379495823637,36.143809173066735,11170.92,adbb36,NKS2975,198.575555384,0.5871619914518917,2023-02-06 16:14:00,34610D,230.79839,25.645344,-8.154349,204.6795421325542,64756.77585764158,0.3273823476839255,0.4941578376672891,29.649470260037347,34089.918900234035,0.0,4.760760200464532e-06,0.220298692676161,0.017187089930543,0.2470789188336445,0.6689853402086688,0.0113904877999444,0.0007187556946092,0.000150317887015,3.223209684625595e-05,1510849301483103.0,93.66267655145798,36.6763947116662,0.0355793643120448,0.000726109475756,0.0005929894052007,0.3377219292717718,0.0213107255915501,0.0044568457206033,0.0009556645968617,4.479588143172146e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6720711991684094,17.044959450117016,11.39048779994447,32.23209684625595,1510849301483103.0,,,,,,,,,,,,,,
75,75,-76.60100409325133,36.050378831766416,11170.92,adbb36,NKS2975,197.546666496,0.5891247529976196,2023-02-06 16:15:00,34610D,230.87624,26.047827,-8.78017,205.50045987061824,64727.12638738154,0.3283539478370781,0.4829192733607206,28.97515640164324,33280.009437741275,0.0,4.705352079383161e-06,0.220298692676161,0.0168351004332011,0.2414596366803603,0.6550644708364773,0.0112778155882956,0.000719556140372,0.0001500018969541,3.099129473592807e-05,1529490566201581.0,91.53251907279098,35.842268468832685,0.0347701876819718,0.000709595666979,0.0005795031280328,0.3267764705397562,0.0208492517070441,0.00434632842479,0.0008979776120629,4.431722837052868e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.674652861471183,16.64000471887064,11.277815588295638,30.99129473592807,1529490566201581.0,,,,,,,,,,,,,,
76,76,-76.66357040405273,35.95770263671875,11170.92,,,,0.5910715168311054,2023-02-06 16:16:00,34610D,230.94745,26.485039,-9.444453,205.61165528082844,64698.1512309799,0.3288978438906306,0.4617198967855775,27.70319380713465,31854.540523170064,-26.654334808927857,4.640137523967508e-06,0.220298692676161,0.0164659248219194,0.2308599483927887,0.6270867451438217,0.0110546194693341,0.0007202887721381,0.000149155182763,2.8704513132011e-05,1563846166403373.2,87.51438923673835,34.26885073942557,0.0332438325685615,0.0006784455626237,0.0005540638761426,0.3062482656230886,0.0199542994516474,0.0041320749354243,0.0007952066904355,4.332353343241719e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6749138482401293,15.927270261585033,11.054619469334174,28.704513132011,1563846166403373.2,,,,,,,,,,,,,,
77,77,-76.72617810837767,35.86319228350106,11163.3,adbb36,NKS2975,200.118888716,0.5930345658381708,2023-02-06 16:17:00,34610D,231.02548,26.971931,-10.146341,204.80545639918788,64670.44803717276,0.3270169199456558,0.5019855068616773,30.11913041170064,34569.99665890208,53.32148798668883,4.588636537810104e-06,0.2205635623716203,0.0161567511448887,0.2509927534308386,0.6813227729474898,0.0114722167213337,0.0007202088628941,0.000151043518201,3.3064715082825995e-05,1498340411606027.0,95.14633297056233,37.25736431927369,0.0361429564940407,0.0007376113570212,0.000602382608234,0.3455331915411425,0.0216920646651717,0.0045492994225401,0.0009958804656053,4.512871025828314e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6721540043292055,17.28499832945104,11.472216721333703,33.06471508282599,1498340411606027.0,,,,,,,,,,,,,,
78,78,-76.7847913376828,35.764827404992054,11178.54,adbb36,NKS2975,201.147777604,0.5950555711152247,2023-02-06 16:18:00,34610D,231.05853,27.555393,-10.928505,205.34275622940285,64640.32890676106,0.3280249029582103,0.4872746685223548,29.236480111341287,33572.271103001134,26.663279494869503,4.480361188913793e-06,0.2200341410566105,0.0156778052382963,0.2436373342611774,0.6636146120503109,0.0113216254325444,0.0007223174955509,0.0001508766008433,3.158676010032314e-05,1520544556684043.8,92.35804067172712,36.165525897729175,0.0350837761336095,0.0007159954312981,0.0005847296022268,0.3310044767866413,0.0211180210927497,0.0044111007398228,0.0009234856834548,4.44553706899013e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6738691870937156,16.786135551500568,11.321625432544446,31.58676010032314,1520544556684043.8,,,,,,,,,,,,,,
79,79,-76.84439801155253,35.66678839214777,11186.16,adbb36,NKS2975,201.662222048,0.5970602171063587,2023-02-06 16:19:00,34610D,231.06943,28.316969,-11.77422,205.36607054567028,64611.09242664973,0.3277376730197247,0.4931810173653939,29.590861041923635,33945.59947866721,0.0,4.417641024325581e-06,0.219769907130999,0.0154203866286573,0.2465905086826969,0.6725974035918003,0.0113819218660735,0.0007233157996438,0.0001513962516755,3.228820245082999e-05,1510006395577036.5,93.47753003143676,36.60389510885954,0.0355090332503083,0.0007246741479654,0.0005918172208384,0.3368008683290137,0.0214035373166876,0.0044799454456002,0.000955435712016,4.4682389423936056e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6739298362794474,16.972799739333606,11.38192186607352,32.28820245082999,1510006395577036.5,,,,,,,,,,,,,,
80,80,-76.90361022949219,35.56947326660156,11186.16,adbb36,NKS2975,202.691110936,0.599048345420404,2023-02-06 16:20:00,34610D,231.08443,29.153381,-12.595428,206.13407664220344,64581.5015656078,0.3288286097941224,0.4770401337473924,28.622408024843548,32821.17920414279,53.3270801761644,4.37604226752678e-06,0.219769907130999,0.0152488146479674,0.2385200668736962,0.6511842028167277,0.0112175488389759,0.0007234706985483,0.0001506809122708,3.0497101064980965e-05,1536915114375413.0,90.41818695048076,35.40591872673147,0.0343468896298122,0.0007009569312206,0.0005724481604968,0.3210732599077807,0.0207074735278696,0.0043128505525732,0.0008729004702567,4.399021150320216e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6764281109679674,16.410589602071397,11.217548838975986,30.497101064980967,1536915114375413.0,,,,,,,,,,,,,,
81,81,-76.96357727050781,35.471282958984375,11201.4,adbb36,NKS2975,202.691110936,0.6010369198602661,2023-02-06 16:21:00,34610D,231.04805,30.14153,-13.465771,205.1236243259032,64552.87915758295,0.3275229191168662,0.4933576002056011,29.601456012336065,33975.61257197932,0.0,4.328811135317468e-06,0.2192423908360054,0.0151112265147435,0.2466788001028005,0.6740811245457085,0.0113809231575166,0.0007248695989019,0.0001517726358044,3.244486415459161e-05,1507652779100436.0,93.51099954296964,36.61700108725972,0.0355217472148032,0.0007249336166286,0.0005920291202467,0.3368918962270054,0.0214571955465753,0.004492691002642,0.0009604152190983,4.462871742241778e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6731653025318217,16.98780628598966,11.38092315751663,32.444864154591606,1507652779100436.0,,,,,,,,,,,,,,
82,82,-77.02321803316153,35.37397481627384,11201.4,adbb36,NKS2975,202.176666492,0.6030065532923135,2023-02-06 16:22:00,34610D,231.0131,31.334105,-14.261232,205.9314159438192,64523.277701570616,0.328400107672422,0.485210480710746,29.11262884264476,33372.62101477782,0.0,4.338863102529619e-06,0.2192423908360054,0.0152074400843568,0.242605240355373,0.6630520161485228,0.0113002493167885,0.0007245079974737,0.0001513145128649,3.1500660637110894e-05,1521838077119332.5,91.9667945139148,36.01232187835157,0.0349351546111737,0.0007129623390035,0.0005822525768528,0.3289799641890159,0.021092332423982,0.0044051632515423,0.0009170670414263,4.430470709777932e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6758673811505684,16.68631050738891,11.300249316788578,31.500660637110894,1521838077119332.5,,,,,,,,,,,,,,
83,83,-77.0814221970578,35.27854272874735,11201.4,adbb36,NKS2975,201.662222048,0.6049479459030216,2023-02-06 16:23:00,34610D,230.96812,32.62158,-14.958798,206.22134930185652,64494.16507272797,0.3284150503649392,0.4891815453095662,29.350892718573974,33599.97467883795,0.0,4.371980744505364e-06,0.2192423908360054,0.0154031993808295,0.2445907726547831,0.6681680168501811,0.011342718905756,0.0007240425632432,0.0001513952431168,3.189729378952532e-05,1515879235230896.2,92.71947009797518,36.30705429287601,0.0352210712622887,0.0007187973726997,0.0005870178543714,0.3329189257397851,0.0212512955974343,0.004443585538826,0.0009362140480291,4.4492408807576e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6768849085624891,16.799987339418973,11.342718905756,31.89729378952532,1515879235230896.2,,,,,,,,,,,,,,
84,84,-77.14187622070312,35.17947956667108,11201.4,adbb36,NKS2975,201.662222048,0.6069208704125483,2023-02-06 16:24:00,34610D,230.91652,34.10302,-15.584829,206.747678550032,64464.8141800094,0.3290497732550618,0.4812188168273375,28.87312900964025,33032.619377605304,0.0,4.439017265480659e-06,0.2192423908360054,0.0157327315422459,0.2406094084136687,0.6570550066231026,0.011262265179592,0.000723508757866,0.0001508959098203,3.09862020262436e-05,1529567076830127.2,91.21021454145357,35.716060584925,0.0346477548115683,0.0007070970369707,0.0005774625801928,0.3251768354711414,0.0208899617054706,0.0043568370712702,0.0008946686086225,4.416338753821458e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6786882919997631,16.516309688802654,11.262265179592085,30.9862020262436,1529567076830127.2,,,,,,,,,,,,,,
85,85,-77.19932556152344,35.0848388671875,11201.4,adbb36,NKS2975,202.176666492,0.6088371865526949,2023-02-06 16:25:00,34610D,230.86937,35.5918,-16.09959,206.77758713221016,64435.94105099976,0.3267696449929577,0.5225075738087736,31.35045442852641,35613.14198113449,26.637676211721818,4.519299541177958e-06,0.2192423908360054,0.0161046298034059,0.2612537869043868,0.7129096706343743,0.0116838500641895,0.0007230214287496,0.000152688425873,3.539611405328938e-05,1463314499729304.2,99.03608553971492,38.780512128087175,0.0376205453142316,0.0007677662309026,0.0006270090885705,0.3662940089871091,0.0226670503528635,0.004786851537095,0.0011096842605745,4.587557453836548e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6788557722879297,17.806570990567245,11.683850064189526,35.396114053289374,1463314499729304.2,,,,,,,,,,,,,,
86,86,-77.2601754324777,34.98408508300781,11209.02,adbb36,NKS2975,202.691110936,0.6108138328556599,2023-02-06 16:26:00,34610D,230.81485,37.186466,-16.54812,208.841077985645,64404.59059657123,0.3262889641288441,0.5451368794831619,32.70821276898972,36734.27567480236,26.63205761075648,4.59947997653387e-06,0.2189791077049745,0.0164740460391734,0.2725684397415809,0.745404526173419,0.011915937414683,0.0007233440366891,0.0001538018596562,3.628235539e-05,1450000000000000.0,103.32524413723851,40.46005919524029,0.0392498553227876,0.000801017455567,0.0006541642553797,0.3897490163014179,0.0236592906572094,0.0050305839499014,0.0011867309998562,4.742690851503509e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6857112611098585,18.36713783740118,11.915937414683032,36.28235538999999,1450000000000000.0,,,,,,,,,,,,,,
87,87,-77.3192024230957,34.88661943855932,11216.64,adbb36,NKS2975,203.719999824,0.6127446097091583,2023-02-06 16:27:00,34610D,230.77197,38.720642,-16.718708,212.0127984409837,64371.88238380224,0.3255941538803798,0.5755610113974191,34.53366068384515,38122.84867016206,0.0,4.672903607504487e-06,0.2187161407445841,0.0167999218039276,0.2877805056987095,0.7896795410429482,0.0122230335451017,0.0007237873127622,0.0001552607552349,3.628235539e-05,1450000000000000.0,109.09183410026682,42.71813826591645,0.0414403928206141,0.0008457223024615,0.0006906732136769,0.4221060929738011,0.024995025466202,0.0053617222388009,0.0012529625498489,5.007380799157546e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6961899925316841,19.06142433508103,12.223033545101762,36.28235539,1450000000000000.0,,,,,,,,,,,,,,
88,88,-77.3788833618164,34.78764938095868,11216.64,adbb36,NKS2975,204.748888712,0.6146842513849767,2023-02-06 16:28:00,34610D,230.73438,40.27668,-16.804785,216.91463203220087,64337.3487231184,0.3338387799671241,0.5103303940832686,30.61982364499612,33874.962952550915,53.24547928529058,4.75802771714946e-06,0.2187161407445841,0.0171804119395548,0.2551651970416343,0.7029402943009856,0.0116075640227761,0.0007233982970053,0.0001524392005406,3.34928776618174e-05,1491907885491596.0,96.72802289454272,37.8767218488602,0.0367437883739953,0.0007498732321223,0.0006123964728999,0.3554215633254058,0.0221503282793945,0.0046676614371393,0.0010255460073682,4.568195634833173e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7123442617846221,16.937481476275458,11.6075640227761,33.4928776618174,1491907885491596.0,,,,,,,,,,,,,,
89,89,-77.43651720942285,34.691436767578125,11231.88,adbb36,NKS2975,206.806666488,0.6165855080731514,2023-02-06 16:29:00,34610D,230.69095,41.66638,-16.787169,217.1295752645343,64306.728899473404,0.3322886063701095,0.5394707525401189,32.368245152407134,35607.69242857494,0.0,4.793215647709055e-06,0.2181911538174516,0.0173527939550121,0.2697353762700594,0.7444981121455976,0.0118980859608889,0.0007247233115968,0.0001540664453314,3.628235539e-05,1450000000000000.0,102.25128643645412,40.03951925352763,0.0388418941828885,0.0007926917180181,0.0006473649030481,0.3851201632264679,0.0234580218174297,0.0049868604722473,0.0011743961739702,4.693395547099034e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.713117169048009,17.80384621428747,11.898085960888974,36.28235539,1450000000000000.0,,,,,,,,,,,,,,
90,90,-77.49660569794321,34.59100341796875,11231.88,adbb36,NKS2975,206.806666488,0.6185253611885806,2023-02-06 16:30:00,34610D,230.63313,43.178875,-16.588463,219.70219556121307,64274.360654321,0.3350470699554919,0.4424112515447489,26.544675092684933,29098.93195779333,26.605878557485426,4.858787806880543e-06,0.2181911538174516,0.0177081474929102,0.2212056257723744,0.6114662460832337,0.010901825699574,0.0007241241599579,0.0001493717908395,2.6132450126073716e-05,1592184243171476.5,83.8546286177917,32.835763089651266,0.0318536101112219,0.0006500736757392,0.0005308935018536,0.2893854211122764,0.0192216405528463,0.0039650256558491,0.0006936773979724,4.22640134226793e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7216568938958328,14.549465978896665,10.901825699574076,26.132450126073717,1592184243171476.5,,,,,,,,,,,,,,
91,91,-77.54783786073023,34.478668212890625,11239.5,adbb36,NKS2975,221.725555364,0.6206407887948819,2023-02-06 16:31:00,34610D,230.49995,44.523273,-16.298216,215.8110195870556,64247.81597922831,0.3286147679746413,0.572206965741397,34.332417944483815,37579.07265481438,26.587367635551296,4.930488522486567e-06,0.2179291330927129,0.0182266179139023,0.2861034828706985,0.7872364120632036,0.0122073945981345,0.0007236315639498,0.0001551537704275,3.628235539e-05,1450000000000000.0,108.45610828662436,42.46920099732648,0.0411989015333805,0.0008407939088445,0.0006866483588896,0.4191093733563907,0.024844021291345,0.0053268040919805,0.0012456609892597,4.978200601950153e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7090803076879906,18.78953632740719,12.207394598134588,36.28235539,1450000000000000.0,,,,,,,,,,,,,,
92,92,-77.57513552295916,34.359283447265625,11247.12,adbb36,NKS2975,226.35555536,0.6229137980116148,2023-02-06 16:32:00,34610D,230.3123,45.782555,-15.888872,219.8987228535479,64213.48356128383,0.3344997113679368,0.5323578224588745,31.941469347532472,34926.58616848186,-26.56400932771572,5.009871906038185e-06,0.2176674270226199,0.0189044533431019,0.2661789112294372,0.7339059834779074,0.0118397517628992,0.0007225743429066,0.0001532731956806,3.5744112635478034e-05,1458086322215551.0,100.90310166885509,39.51159758289767,0.0383297632170389,0.0007822400656538,0.0006388293869506,0.3781790680170401,0.0230800862252659,0.004895771081632,0.0011417194781008,4.6573419567104376e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7228053375566676,17.46329308424093,11.839751762899256,35.74411263547803,1458086322215551.0,,,,,,,,,,,,,,
93,93,-77.59895324707031,34.2511813923464,11239.5,adbb36,NKS2975,224.812222028,0.6250373088886889,2023-02-06 16:33:00,34610D,230.09512,46.985256,-15.401843,222.1920757555247,64181.542091936295,0.3367525025380699,0.514573305835851,30.87439835015106,33636.35881031395,-26.521853093274515,5.150678966178964e-06,0.2179291330927129,0.0199559479924515,0.2572866529179255,0.707620534669673,0.011673841848769,0.0007194459640706,0.0001517603467119,3.3568326998725306e-05,1490774367865838.2,97.5322243881272,38.191630759136864,0.0370492780201812,0.0007561077146975,0.000617487967003,0.360422843515559,0.0222124612861246,0.0046855093981408,0.0010364018997067,4.602676168368453e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7306881350282622,16.818179405156975,11.673841848769031,33.568326998725304,1490774367865838.2,,,,,,,,,,,,,,
94,94,-77.62760084502548,34.12184143066406,11231.88,adbb36,NKS2975,224.297777584,0.627411569235889,2023-02-06 16:34:00,34610D,229.58165,48.21174,-14.702607,223.2274668223836,64150.66769358614,0.337697361083402,0.5058133115223504,30.348798691341024,33002.721050053944,26.46340273997208,5.582439696448116e-06,0.2181911538174516,0.0229890259205239,0.2529066557611752,0.6897196965232579,0.011590726088868,0.0007132866964747,0.0001498724068727,3.234264152915936e-05,1509188526827684.0,95.87185506594628,37.54146398118885,0.0364185584296092,0.0007432358863185,0.0006069759738268,0.3517646127575315,0.0216473943605228,0.0045484475055684,0.0009815603169146,4.58020587879749e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7349135840718702,16.50136052502697,11.59072608886807,32.34264152915936,1509188526827684.0,,,,,,,,,,,,,,
95,95,-77.65417098999023,34.00082345736229,11239.5,adbb36,NKS2975,224.297777584,0.629670515745446,2023-02-06 16:35:00,34610D,229.08206,49.193832,-14.139936,222.9359946729612,64120.3188948948,0.3360879653004715,0.5426399172723307,32.558395036339846,35282.87476866954,26.394813902076,5.949526694667073e-06,0.2179291330927129,0.0259437225530335,0.2713199586361653,0.7346837360880232,0.0119576066246316,0.0007090458453394,0.000150427893064,3.612250348998593e-05,1452401544580808.8,102.85196991979755,40.2747346599524,0.0390700740436078,0.0007973484498695,0.0006511679007267,0.3893204801739126,0.0230853947314385,0.0048976907668651,0.0011760907383285,4.728786323985213e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7347538458224481,17.641437384334772,11.957606624631682,36.12250348998593,1452401544580808.8,,,,,,,,,,,,,,
