,index,longitude,latitude,altitude,groundspeed,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,EI_nvpm_number_p3t3_meem,EI_nvpm_mass_p3t3_meem,EI_mass_meem,EI_number_meem
50,50,-2.42382670557771,42.56508520094015,11483.34,255.678888668,2024-06-07 10:13:00,34610D,216.46947,20.8751,17.48747,230.5961670351226,53496.21584561509,0.3185037953391198,0.4611324726545062,27.667948359270376,27470.57132329568,0.0,5.5020457284855325e-05,0.2097085643810686,1.1031101332167308,0.2305662363272531,0.5979806843423633,0.0120154490288669,1.940215287448114e-07,1.939271841710369e-06,9.241928470456268e-06,903324764930262.4,87.40304886693511,34.03157648190256,0.0332015380311244,0.0006775824087984,0.0005533589671854,0.3324428232441362,5.368177637898134e-06,5.365567317102964e-05,0.0002557051996606,2.499314294774055e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7818275054328195,13.735285661647838,12.015449028866952,9.241928470456267,903324764930262.4,11.1766385905589,720.601870968206,1309.49285413439,0.00550204572849,0.0168017185205504,0.193504420336099,13.7353882079498,11.5169421568051,11.516308524243863,0.005502045728485532,-513129744148052.2,-3.078427480098479,240328777214657.44,1.9234395090784604,1.948363008679514,235987804585410.56
51,51,-2.340587269176126,42.67121887207031,11483.34,257.222222,2024-06-07 10:14:00,34610D,216.42828,21.439568,17.444298,230.98602021949776,53468.54789725582,0.3184689858409391,0.4553718752047384,27.322312512284302,27078.65635968232,24.96818579456533,5.464080521500576e-05,0.2097085643810686,1.1014351267099094,0.2276859376023692,0.5903417063794993,0.0119302867863677,1.9389974718832654e-07,2.1132682837070773e-06,8.871923140435852e-06,909569827546262.0,86.31118522630612,33.606444390109694,0.0327867750147411,0.0006691178574436,0.0005464462502456,0.325963023938316,5.297789488732378e-06,5.773937646974346e-05,0.0002424014566279,2.485155107996352e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7832238437880287,13.539328179841158,11.930286786367764,8.871923140435852,909569827546262.0,11.0882564282823,718.835420161325,1303.94142250561,0.0054640805215,0.0166757628725889,0.190984963563411,13.5401425841483,11.4528471664314,11.452221407832175,0.005464080521500576,-513772948726321.1,-3.051067117567582,233753075298041.47,1.8655188006721801,1.9541878604866174,236638501473142.38
52,52,-2.2364203874454915,42.8035257630429,11490.96,257.736666444,2024-06-07 10:15:00,34610D,216.32033,22.217829,17.41111,230.5820674983781,53441.22558474354,0.3188559264088827,0.4717060747439445,28.302364484636676,28133.249116119838,0.0,5.383116425452057e-05,0.2094567302023603,1.0992826684426318,0.2358530373719722,0.6108682644307813,0.0121711624628316,1.9381818602109293e-07,1.6781992244578112e-06,9.886645654925435e-06,892443031993067.0,89.40716940696724,34.81190831610311,0.033962837381564,0.000693119130236,0.0005660472896927,0.3444726762247895,5.485512944520085e-06,4.749700612843956e-05,0.0002798154488561,2.525824797324205e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7820491570902914,14.066624558059916,12.171162462831653,9.886645654925436,892443031993067.0,11.371763684968,724.026933179566,1318.75713044943,0.00538311642545,0.0169995203734733,0.198424309736708,14.0658567511125,11.672347535542,11.671719233306819,0.005383116425452057,-508911362501670.2,-3.1139841387089398,252968087529440.3,2.0347362920010292,1.9461270986586774,235708312195934.22
53,53,-2.1393319063408285,42.92623901367188,11490.96,258.251110888,2024-06-07 10:16:00,34610D,216.28467,23.036102,17.376564,231.74095804009573,53412.9232202589,0.3196741898720718,0.4944537308041428,29.66722384824857,29417.77970776847,-49.92580699942664,5.33017616439744e-05,0.2094567302023603,1.0935846310586657,0.2472268654020714,0.64072826680791,0.0125152317336921,1.937127853442777e-07,1.2164116330389812e-06,1.1181844911271505e-05,870582264593767.0,93.71876013661723,36.49068533334575,0.0356006686178982,0.0007265442575081,0.0005933444769649,0.3712921813561491,5.746920565076411e-06,3.608755620898105e-05,0.000331734296019,2.582775892201845e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7860445286616163,14.708889853884235,12.515231733692154,11.181844911271504,870582264593767.0,11.785924706598,731.630678619041,1337.8328471492,0.0053301761644,0.017393846860533,0.208751490097539,14.7085382866318,12.0014561339619,12.00081646930292,0.00533017616439744,-486986285511974.5,-3.113308969976131,282627959503688.44,2.2957214025403,1.9628184415123135,237572900178180.66
54,54,-2.043522426060292,43.0468077578787,11475.72,258.251110888,2024-06-07 10:17:00,34610D,216.37236,23.851357,17.302465,234.8689365841689,53383.25599641065,0.3160677273062162,0.4081879277523196,24.49127566513918,23691.58881700317,0.0,5.3418348625781e-05,0.2099607013452424,1.086031464986159,0.2040939638761598,0.5302366846369821,0.0112240042848893,1.9349715276188975e-07,4.344937469318328e-06,7.1788999472109535e-06,838050318417118.6,77.36793982617466,30.12426906812119,0.029389530798167,0.0005997863428197,0.0004898255133027,0.2748901830079281,4.738992108710989e-06,0.0001064130613088,0.0001758204175795,2.052492136961132e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.796492836910639,11.845794408501584,11.22400428488934,7.178899947210954,838050318417118.6,10.2802062046822,705.580083717403,1261.41113887701,0.00534183486258,0.0157111527266485,0.169888318384799,11.8466050931117,10.813230661086,10.812653067014896,0.005341834862578099,-466032684592233.4,-2.564014165878487,180138072881774.53,1.400442591923167,2.0136352689006913,243309008294864.0
55,55,-1.947709904160604,43.16665649414063,11475.72,258.251110888,2024-06-07 10:18:00,34610D,216.35303,24.772245,17.124943,230.50124596075685,53358.76472074551,0.3173768970980211,0.4395148171622133,26.3708890297328,26100.87168058847,0.0,5.270688574410535e-05,0.2099607013452424,1.0742897324114429,0.2197574085811066,0.5680808173195556,0.0116823376942581,1.934401436093483e-07,2.7308714509549157e-06,7.933106585347719e-06,922251918776960.8,83.30563844492592,32.43619350657134,0.0316450668356793,0.000645817690524,0.0005274177805946,0.3080736309431454,5.1011885610177e-06,7.201550798759747e-05,0.0002092030734232,2.4320603007525384e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7817159752728252,13.050435840294234,11.68233769425812,7.933106585347718,922251918776960.8,10.8233776290528,713.81049989651,1289.54605282171,0.00527068857441,0.0163621674834417,0.184040753513924,13.050058533984,11.2479446075938,11.247351794707832,0.005270688574410535,-513794331084322.06,-2.964101530749597,217090580590760.88,1.717222600087724,1.951060777072623,236318939705152.25
56,56,-1.8492161950399577,43.28462219238281,11475.72,259.79444422,2024-06-07 10:19:00,34610D,216.34314,25.683725,16.852982,229.41528986199447,53332.39383171578,0.318215315465772,0.4706073213423844,28.236439280543067,28153.78933046409,-24.96800267501046,5.198014603280158e-05,0.2099607013452424,1.0608551211808332,0.2353036606711922,0.607467825881108,0.0121451337549663,1.9341094886760161e-07,1.7388014004201222e-06,9.80747564776214e-06,893779287478945.1,89.19891168723554,34.73082031506797,0.0338837271366516,0.0006915046354418,0.0005647287856108,0.3429353318261799,5.461236513892253e-06,4.909756016388604e-05,0.0002769281906234,2.523714458110628e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7780508879426621,14.076894665232045,12.1451337549663,9.80747564776214,893779287478945.1,11.3522628545995,723.304328701059,1317.46285220016,0.00519801460328,0.0169784041314874,0.19794501187467,14.0762172641852,11.6586347186524,11.658028732616424,0.0051980146032801575,-513270907963604.3,-3.1276079429273627,251819797342484.03,2.0234321082272313,1.9358291006217105,234617386827937.94
57,57,-1.74542094385896,43.40391540527344,11468.1,258.251110888,2024-06-07 10:20:00,34610D,216.40227,26.625315,16.386232,231.08624603526644,53304.157392435234,0.3191971798219589,0.5051712524667198,30.310275148003186,30095.60197687916,0.0,5.132022512537864e-05,0.210213141458927,1.040534736684346,0.2525856262333599,0.6531103462752273,0.0126669106442835,1.9334834534094437e-07,1.0673403639855223e-06,1.175580452349078e-05,860894799504638.4,95.75015919254206,37.28163843204392,0.0363723301776038,0.0007422924526041,0.00060620550296,0.3839375469034033,5.860441546695163e-06,3.2351380108971055e-05,0.0003563216696931,2.6093958246470624e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7836107994294276,15.047800988439578,12.666910644283506,11.755804523490776,860894799504638.4,11.9721355251527,734.833185064027,1346.35911582486,0.00513202251254,0.0175762062726924,0.213516298309122,15.0476560275109,12.1480309798626,12.147407572171307,0.0051320225125378646,-470672544396573.8,-3.065066059070661,294544448967636.5,2.40140460116135,1.9621604198001992,237588700132034.28
58,58,-1.66806952897889,43.527374267578125,11468.1,255.678888668,2024-06-07 10:21:00,34610D,216.40648,27.557703,15.917678,234.45333484536533,53273.84711728723,0.320783386125442,0.4751849520479205,28.51109712287523,28041.26425961489,0.0,5.0333453853170765e-05,0.210213141458927,1.019963744016743,0.2375924760239602,0.6166052506355841,0.0122524062443214,1.9336075310285665e-07,1.5721293859068489e-06,9.838081497667093e-06,893262712625653.8,90.06655581116286,35.06864946113653,0.0342133165474502,0.0006982309499479,0.0005702219424575,0.349329544420771,5.512927211467844e-06,4.482313361131636e-05,0.0002804944970827,2.5467899955913e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7950208251952434,14.020632129807447,12.252406244321422,9.838081497667092,893262712625653.8,11.4612774589957,724.824285836493,1318.22335022184,0.00503334538532,0.0169611845677548,0.199575641974041,14.0207783011479,11.7666098836904,11.766017659383508,0.005033345385317077,-503404686523439.06,-3.0944764293922717,253946915733992.62,2.044869716098908,2.0105762459753023,242997129498577.62
59,59,-1.6182478084120362,43.66085815429688,11468.1,254.64999978,2024-06-07 10:22:00,34610D,216.40703,28.461529,15.326091,235.0861937171034,53245.33602016436,0.319993016583506,0.4507825452823989,27.04695271694393,26464.27042465392,-24.97479746695509,4.922370601433643e-05,0.210213141458927,0.997403815298152,0.2253912726411994,0.5853457266364994,0.011889511516902,1.9336236892848207e-07,2.2314992505257006e-06,8.350496555354902e-06,918370624208563.6,85.44132363282588,33.26775184184104,0.0324563432603327,0.0006623743522516,0.0005409390543388,0.3215750558252103,5.229862849644922e-06,6.035525471686445e-05,0.0002258554854956,2.4839126849599308e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7971657490487315,13.23213521232696,11.889511516902058,8.350496555354901,918370624208563.6,11.0548469848117,717.565057315643,1296.54572540964,0.00492237060143,0.0164791022267135,0.188751324530062,13.232737469298,11.453981044191,11.45341726454671,0.004922370601433643,-507630591688033.44,-2.9926005485058997,226395428931096.1,1.8029507070192223,2.019803362754205,244027847580598.75
60,60,-1.5675957258357016,43.79539489746094,11460.48,254.64999978,2024-06-07 10:23:00,34610D,216.45616,29.302975,14.740034,234.17327366618133,53218.28906744741,0.3180919465700193,0.4309597405998561,25.857584435991367,25248.26302322076,0.0,4.864011546418216e-05,0.2104658850866054,0.9804217489851594,0.215479870299928,0.5588491963348328,0.0115781658206217,1.932702808593897e-07,3.046633723655524e-06,7.672826433710036e-06,893193562351011.2,81.68410923329672,31.80482885626938,0.0310291013231896,0.0006332469657793,0.0005171516887198,0.299383400320637,4.997502606289435e-06,7.87785887549615e-05,0.0001984007573723,2.309582795617519e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7939800302896768,12.62413151161038,11.578165820621784,7.672826433710036,893193562351011.2,10.7025651078896,711.898987078281,1280.24909082407,0.00486401154642,0.0161246020953659,0.180056151907662,12.6243652233409,11.1665485351362,11.16600541934333,0.004864011546418216,-500222081317104.0,-2.8541864753497608,206253498347761.3,1.6254832373056394,2.009370132477296,242892277094112.28
61,61,-1.5162440708705276,43.92720367948888,11460.48,254.64999978,2024-06-07 10:24:00,34610D,216.41615,30.058558,14.11868,231.7232975383035,53192.43148301142,0.3174776450623059,0.4351042468588283,26.106254811529706,25710.83791543062,0.0,4.7913362706175024e-05,0.2104658850866054,0.9708569821173976,0.2175521234294141,0.5623624097831031,0.0116239025838952,1.9315239604010785e-07,2.918995867864926e-06,7.798589884352148e-06,907234122690022.4,82.46965894962233,32.11069341818153,0.0313275057738356,0.0006393368525272,0.0005221250962305,0.3034565627595666,5.042485668480556e-06,7.620404992028404e-05,0.0002035919746915,2.3684485180660324e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7857458267990977,12.85541895771531,11.623902583895202,7.798589884352149,907234122690022.4,10.7612120518869,712.616543946324,1284.61279001805,0.00479133627062,0.0162407984579428,0.182010342113262,12.8564127146667,11.2069823774118,11.206445438926837,0.0047913362706175034,-508423304140014.7,-2.913002723395943,211513956393422.44,1.6692903311608565,1.9743348971418797,238978572308236.9
62,62,-1.4424665584120362,44.05366516113281,11460.48,257.736666444,2024-06-07 10:25:00,34610D,216.3501,30.761667,13.553688,230.1251881338579,53166.32522819989,0.3173452749014948,0.4425891125979774,26.555346755878645,26323.76858631878,0.0,4.806907257706455e-05,0.2104658850866054,0.982495539226593,0.2212945562989887,0.5704254424868147,0.011725850072696,1.9295790533600256e-07,2.6495707451457605e-06,8.026897180325303e-06,923832432986958.0,83.88834040182063,32.663076509730736,0.0318664161070543,0.0006503350225929,0.0005311069351175,0.3113840146878873,5.124064085485555e-06,7.036026989157744e-05,0.0002131570379973,2.4532690602295696e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.78044595351383,13.16188429315939,11.725850072696009,8.026897180325303,923832432986958.2,10.882022952427,714.275863841194,1291.20232938489,0.00480690725771,0.0164011223226419,0.185346678648465,13.1618384503333,11.3008533807831,11.300310185352657,0.004806907257706454,-517283473604311.6,-2.992244793726449,219946668119840.53,1.741340152476664,1.9520926631177304,236493886909960.03
63,63,-1.3582502092634172,44.17881852489407,11460.48,256.193333112,2024-06-07 10:26:00,34610D,216.24956,31.385595,13.086969,229.4041021249558,53139.769881444015,0.3166020957924191,0.4355414582683883,26.1324874961033,25925.16713555364,-49.91004111005835,4.9083002776825744e-05,0.2104658850866054,1.0165607323993375,0.2177707291341941,0.5599560737239623,0.0116096021573993,1.926621420667268e-07,2.996861472115003e-06,7.834927041172036e-06,911290897852224.2,82.55252800019032,32.14295962020706,0.0313589849953239,0.0006399792856188,0.000522649749922,0.3033877832129733,5.034741018531215e-06,7.831544494759904e-05,0.0002047461329363,2.3814297993436e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7781812757560239,12.96258356777682,11.609602157399385,7.834927041172036,911290897852224.4,10.7568968618128,711.943788975438,1285.1494580922,0.00490830027768,0.0162755593670302,0.182285025540941,12.9635637421343,11.1999238508631,11.1993741519505,0.004908300277682574,-515237616373913.75,-2.940621857935407,212561440541663.0,1.6753449445312467,1.9426613072968406,235440294297879.38
64,64,-1.2750169707507553,44.30199574615995,11445.24,254.135555336,2024-06-07 10:27:00,34610D,216.27086,31.923603,12.719873,228.9652076680737,53113.63739394791,0.3165308632047487,0.4383495837650233,26.3009750259014,26136.4515382618,-24.95404685201145,5.066183302370072e-05,0.2109722843440669,1.0488438084024685,0.2191747918825116,0.5621572202516121,0.0116479944623308,1.9225297526943338e-07,2.9125499622416266e-06,7.880989227915498e-06,916433400773512.8,83.08478010682252,32.35019928185872,0.0315611700310816,0.0006441055108384,0.000526019500518,0.3063536114556016,5.056440701216607e-06,7.660290381860708e-05,0.0002072777008628,2.410309198664605e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7766541938151603,13.0682257691309,11.647994462330855,7.880989227915498,916433400773512.8,10.8099985085558,712.394217169519,1286.76096054994,0.00506618330237,0.016313573114159,0.183484596571905,13.0683006717473,11.2473579692148,11.246788186309653,0.005066183302370072,-518761544931197.1,-2.9684296456051635,215212737868166.78,1.697746025778246,1.9426183753717854,235495357554968.62
65,65,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.2327,32.47345,12.47971,228.4872443040544,53087.33641892201,0.3158234341448035,0.4315956439239095,25.89573863543457,25729.94765033584,-49.90849867996157,5.144895188564816e-05,0.2112259407050092,1.0717833696393466,0.2157978219619547,0.5521942228558985,0.0115384334050064,1.9190570093626498e-07,3.2791960547112648e-06,7.727886424937266e-06,899340603682528.9,81.8046383493378,31.85175852158452,0.0310748863625214,0.0006341813543371,0.0005179147727086,0.2987962557184154,4.969539874095389e-06,8.491720396715111e-05,0.0002001193270644,2.328908921719671e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7751013742112668,12.86497382516792,11.53843340500649,7.727886424937266,899340603682528.9,10.6927284311492,710.163143928291,1280.62339280156,0.00514489518856,0.0161828505131173,0.180514522289418,12.864987227313,11.1546802056349,11.15410633855456,0.005144895188564816,-515002843911879.6,-2.909273221420026,208082256964712.94,1.6341371125377775,1.9393191435641117,235156791219484.97
66,66,-1.1080113852896147,44.54704672603284,11422.38,251.563333116,2024-06-07 10:29:00,34610D,216.27435,33.02751,12.198678,227.9293654477434,53061.44068028658,0.3166059114800402,0.4489679394337342,26.938076366024053,26897.599675649333,49.89372586202545,5.221008120333542e-05,0.2117341687225124,1.0843018557540465,0.2244839697168671,0.5731123109082047,0.011799723868544,1.9155757773367278e-07,2.548435021111504e-06,8.332612059684547e-06,918672484171799.2,85.09738324026998,33.13383393020958,0.0323256916392288,0.0006597079926373,0.0005387615273204,0.3178618626688353,5.160192657480264e-06,6.864993721255181e-05,0.0002244645399922,2.474726953398495e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7731343554706419,13.448799837824666,11.799723868544014,8.332612059684546,918672484171799.2,10.9954943954851,714.79778416081,1294.75534540457,0.00522100812033,0.0164978062799287,0.188095280356222,13.4482333798324,11.4012297856267,11.400634557570681,0.005221008120333542,-528405519615632.44,-3.065788314667282,226299266827778.6,1.793370433934612,1.9374496290666257,235008084303001.75
67,67,-1.0242741282393126,44.669199798066735,11437.62,251.563333116,2024-06-07 10:30:00,34610D,216.10468,33.754578,11.884601,227.44134624069616,53034.50260392055,0.3160516777646199,0.4409447969700725,26.456687818204355,26427.27374742467,-24.937999240251056,5.094102903207628e-05,0.2112259407050092,1.0792249718676403,0.2204723984850362,0.5623097791930609,0.0116716962227593,1.9153101053145685e-07,2.8963171048560965e-06,7.940600196871526e-06,923088525153614.4,83.57667681770755,32.54172601639136,0.0317480253818452,0.0006479188853437,0.000529133756364,0.3087944232744581,5.067276153135965e-06,7.662695746570319e-05,0.0002100819804978,2.442186493855585e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7717817865969292,13.213636873712336,11.671696222759316,7.940600196871526,923088525153614.4,10.8522236897594,712.272174930743,1288.19890695374,0.00509410290321,0.0163615678571157,0.184629042308824,13.2139992749207,11.2843123544868,11.283737549284712,0.005094102903207629,-526157047245842.6,-3.0086309590352536,217948744080291.1,1.7189186651242365,1.9255925579439492,233623340649953.12
68,68,-0.9408048304115368,44.790235616393005,11430.0,251.563333116,2024-06-07 10:31:00,34610D,216.12074,34.37168,11.469466,227.46388811447375,53008.04591610235,0.3161993189092364,0.4439229818120302,26.635378908721812,26615.55696750448,-24.939812828150245,5.097582882468618e-05,0.2114799020422646,1.078974851370004,0.2219614909060151,0.5655958561619595,0.01171682158425,1.9134331960637669e-07,2.782177174642942e-06,8.058929277815818e-06,923291785492666.4,84.14116197265221,32.76151605772783,0.0319624546904661,0.0006522949936829,0.0005327075781744,0.3120819825023908,5.096501819368503e-06,7.410434323781186e-05,0.0002146526349132,2.459222654990748e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7718295844427298,13.30777848375224,11.716821584250068,8.05892927781582,923291785492666.4,10.9065484956918,713.011624142725,1290.32129154846,0.00509758288247,0.0164077295139301,0.185907449939208,13.3076263120003,11.3304799290709,11.329902377906684,0.005097582882468618,-528398597388532.75,-3.034351830336577,220932424174839.53,1.7449519215046627,1.9289159559325795,234024657053408.2
69,69,-0.8566720145089448,44.91169738769531,11422.38,251.563333116,2024-06-07 10:32:00,34610D,216.13608,34.978,10.948811,227.705664841782,52981.41053719362,0.3166541390819674,0.4511911495003546,27.071468970021275,27061.46876235725,0.0,5.118572116955315e-05,0.2117341687225124,1.082535359354198,0.2255955747501773,0.5744613284074988,0.0118284814799866,1.9115371152167097e-07,2.503129534361029e-06,8.455312580454465e-06,916601507423487.0,85.5187704762972,33.29790683312617,0.0324857627640255,0.0006629747502862,0.0005414293794004,0.3202143693479292,5.174811769963314e-06,6.77633935173984e-05,0.0002288977321536,2.481374926608965e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7726226180007725,13.530734381178624,11.82848147998662,8.455312580454466,916601507423486.8,11.0342135093832,715.07589037882,1296.162605295,0.00511857211696,0.0165341666673767,0.1890596990297,13.530658893933,11.4344861058363,11.433900853375338,0.005118572116955315,-531703119821528.4,-3.089869186653082,228599799064236.97,1.8125257914557904,1.9353291487833224,234771196701184.56
70,70,-0.7713206221417295,45.034262447033896,11422.38,252.07777756,2024-06-07 10:33:00,34610D,216.08029,35.566505,10.449977,228.11046744680232,52954.339068223606,0.317257478935442,0.4607275755563743,27.64365453338246,27636.963120187145,24.926628220199635,5.106973437186653e-05,0.2117341687225124,1.0880403849932567,0.2303637877781871,0.5862952533568802,0.0119738935890474,1.9099094365244338e-07,2.180212520068364e-06,8.999682008626055e-06,907413474470069.8,87.32630467095518,34.00169507606042,0.0331723854400589,0.0006769874579603,0.0005528730906676,0.3310021777951099,5.27968766533286e-06,6.0269041714125015e-05,0.0002487841003567,2.508422460718687e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7740960189278719,13.818481560093572,11.973893589047425,8.999682008626054,907413474470069.8,11.194367087269,717.781919700461,1304.11983436807,0.00510697343719,0.0167096516335567,0.193183152091374,13.8184497022685,11.5611717304399,11.560581334621958,0.005106973437186653,-532515221006251.7,-3.1432271755552423,238288424513930.2,1.8983623822839553,1.941440465377145,235453915975992.75
71,71,-0.6866455078125,45.1552734375,11430.0,252.07777756,2024-06-07 10:34:00,34610D,215.94804,36.076534,10.080532,228.81291164766563,52926.69541369022,0.3174386138904043,0.4554303929076025,27.325823574456155,27250.890231737463,-24.918211763735435,5.07713422926301e-05,0.2114799020422646,1.099371805117528,0.2277151964538012,0.5793737234552728,0.0118967465042383,1.9083922689098025e-07,2.359792625649818e-06,8.666363971665556e-06,913039317783585.2,86.32227667170699,33.61076299658107,0.0327909882893473,0.0006692038426397,0.0005465164714891,0.3250883960848464,5.214839045108534e-06,6.448327696080958e-05,0.0002368155329217,2.494955131429606e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7767175485864773,13.625445115868732,11.896746504238395,8.666363971665556,913039317783585.2,11.1135289454388,716.107263855792,1298.89730657135,0.00507713422926,0.0165916889461083,0.19085818790425,13.6261687667971,11.5032404792652,11.502656473956087,0.00507713422926301,-533133246831828.5,-3.1166501371509634,232629497728708.6,1.8479039546632234,1.9491951042363145,236290113600306.8
72,72,-0.6008985565929379,45.27726512844279,11422.38,252.592222004,2024-06-07 10:35:00,34610D,215.9344,36.519875,9.761709,229.67414678388488,52899.36959011576,0.3175857930936593,0.4508060487953781,27.04836292772269,26885.50185188486,-24.917215170773357,5.121394087774375e-05,0.2117341687225124,1.1122872321374306,0.225403024397689,0.5731905478516549,0.0118315483018858,1.905657547171335e-07,2.532911438608779e-06,8.31835056511689e-06,918913194019324.6,85.44577848867597,33.26948640109891,0.0324580355132672,0.0006624088880258,0.0005409672585544,0.3200240124662891,5.154491695184409e-06,6.851110785527043e-05,0.0002249977650453,2.4855097570907548e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7796656912144146,13.44275092594243,11.831548301885832,8.31835056511689,918913194019324.6,11.0496474168357,714.603005675362,1293.62759452083,0.00512139408777,0.0164678936504582,0.188768158590113,13.443582499547,11.4627992259873,11.462212200929315,0.005121394087774375,-530994224755109.1,-3.0773515358426082,226793995159400.44,1.7966446735221344,1.9647089112678742,238053294638326.47
73,73,-0.5149506359565521,45.39895267809852,11414.76,253.621110892,2024-06-07 10:36:00,34610D,215.93077,36.890366,9.669143,230.0387021898035,52872.32122718804,0.3179754159501684,0.4558223531475707,27.349341188854243,27174.884836684083,-24.91737011808901,5.162173125719553e-05,0.2119887411128729,1.1230292482264372,0.2279111765737853,0.5790603484913878,0.0119089906777323,1.903217377192128e-07,2.361980741174771e-06,8.569145302295007e-06,914680204085492.8,86.39656881559056,33.63968966229072,0.032819209426625,0.0006697797842168,0.000546986823777,0.3257030492601868,5.2051741405383804e-06,6.459861717189164e-05,0.0002343604785693,2.501590098022497e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7809097049316199,13.58744241834204,11.90899067773236,8.569145302295007,914680204085492.8,11.1401106929466,715.950376477529,1297.31613894293,0.00516217312572,0.0165466107360729,0.190919639227914,13.5877151495479,11.5382927823215,11.537697186418017,0.005162173125719554,-532610839522675.9,-3.1107822860230185,231870271176587.1,1.8413584411710486,1.9731403176657807,239025330479398.9
74,74,-0.4282706124441802,45.52120971679688,11407.14,254.135555336,2024-06-07 10:37:00,34610D,215.93707,37.268414,9.608524,230.69915404214055,52844.971885999184,0.318514656036375,0.4616876695437984,27.701260172627904,27492.304955168853,0.0,5.1981571470470936e-05,0.2122436195809077,1.1312786832529504,0.2308438347718992,0.5862810679126056,0.0120013250881446,1.9010693642522799e-07,2.170474839491889e-06,8.85765340883104e-06,909810676421008.4,87.50828088533154,34.07255001233232,0.0332415122071534,0.0006783982083092,0.0005540252034525,0.3324518286829807,5.266201706536471e-06,6.012488822690762e-05,0.0002453681615969,2.5202902255372936e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7831403747355954,13.746152477584426,12.001325088144622,8.85765340883104,909810676421008.4,11.2462022759064,717.585944218331,1301.59437296756,0.00519815714705,0.0166360730424086,0.193425963103947,13.7464942284932,11.626900327431,11.626295974295875,0.005198157147047093,-531794694521802.5,-3.13543096046643,237248341039368.5,1.889447522672514,1.9857914323612937,240468798188500.6
75,75,-0.3409194946289062,45.64367779230667,11407.14,255.164444224,2024-06-07 10:38:00,34610D,215.92288,37.624897,9.638227,231.3304572913578,52817.27062582656,0.318503635746143,0.455229579078632,27.31377474471792,27032.829739081157,-24.918919591245604,5.173773132370676e-05,0.2122436195809077,1.1280797849384403,0.227614789539316,0.5783291646502086,0.0119082793421044,1.9006571653601386e-07,2.3789523443129744e-06,8.444508667255976e-06,916783859159930.0,86.28421441856389,33.59594293600304,0.0327765296936615,0.0006689087692583,0.0005462754948943,0.3252600595474185,5.1914121681580894e-06,6.49781684609832e-05,0.0002306514075672,2.504082781868752e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7853092109881028,13.516414869540576,11.908279342104445,8.444508667255976,916783859159930.0,11.1462001158907,715.706533610862,1295.4453341436,0.00517377313237,0.0164948557739408,0.190577057971503,13.5164316712855,11.5537268457105,11.553129113020503,0.0051737731323706765,-530834176280729.1,-3.0960515526104597,230283448988470.3,1.8279599471244043,1.9950185619696355,241499559154947.75
