,Unnamed: 0,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,EI_nox_p3t3,EI_nox_p3t3_xue,EI_nox_boer,EI_nox_kaiser,EI_nox_kypriandis,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,EI_nvpm_number_p3t3_meem,EI_nvpm_mass_p3t3_meem,EI_mass_meem,EI_number_meem,ei_nox,ei_co2,wingspan,time,air_pressure,issr,waypoint,level,u_wind,v_wind,tau_cirrus,specific_cloud_ice_water_content,rho_air,sdr,segment_length,sin_a,cos_a,G,T_sat_liquid,rh,rh_critical_sac,sac,T_critical_sac,width,depth,rhi_1,air_temperature_1,specific_humidity_1,altitude_1,persistent_1,dT_dz,ds_dz,dz_max,rho_air_1,iwc_1,n_ice_per_m_1,ef,contrail_age,global_yearly_mean_rf,atr20,sdr_mean,sdr_min,sdr_max,rsr_mean,rsr_min,rsr_max,olr_mean,olr_min,olr_max,rf_sw_mean,rf_sw_min,rf_sw_max,rf_lw_mean,rf_lw_min,rf_lw_max,rf_net_mean,rf_net_min,rf_net_max,cocip,potential_vorticity,geopotential,relative_humidity,olr,pcfa,sac,aCCF_CH4,aCCF_O3,aCCF_H2O,aCCF_nCont,aCCF_dCont,aCCF_Cont,aCCF_CO2,aCCF_merged,aCCF_NOx,Fin,nox_impact,co2_impact,warming_contrails
67,67,67,-1.0242741282393126,44.669199798066735,11437.62,251.563333116,34610D,216.10468,33.754578,11.884601,227.44134624069616,63972.00569008288,0.3427188878645028,0.507124543462786,30.42747260776716,32958.14123090592,-24.937999240251056,5.094102903207628e-05,1.0792249718676403,0.253562271731393,0.5739504563053036,0.0115953787572094,0.0006038580966221,0.000123362508499,2.997345505416715e-05,1544782141538814.5,96.12038596793646,37.42579130755361,0.0365129671293205,0.0007451625944759,0.0006085494521553,0.3528180695116752,0.0183738756939494,0.0037536093481792,0.0009120164826208,4.700381629664017e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7717817865969292,16.479070615452958,11.595378757209431,29.97345505416715,1544782141538814.5,9.94326608994291,696.264667865772,1307.95409039982,0.00509410290321,0.0174078176812194,0.218168821459174,16.4799899704297,12.5328071246143,12.532168723043544,0.0050941029032076,0.4599982429832421,11.368526318131057,11.368526318131057,7.034622068166695,6.494663700590458,7.628632873270532,238873091433865.3,1.7935842853697033,455281625300480.2,4.979320573490742,6.161956991866316,492770424392377.8,0.0115953787572094,3.16,35.8,2024-06-07 10:30:00,21122.594070500923,1.0,67,211.22594070500924,33.754578,11.884601,0.09505535,4.427597e-06,0.3405065963816674,1155.0272709963199,14987.57555519066,0.8982393401228234,0.43950664142389795,1.4878621694398844,230.1887456269065,0.6159207557991486,0.0,1.0,223.6196920815669,28.117254249628648,75.2533020008049,1.10846429670785,216.39925,5.406509672114848e-05,11399.993348999598,1.0,0.0028456699165141687,0.0043611126,150.5066040016098,0.34206669248500093,6.576827336437874e-06,2629902267133.863,52950502743.150795,0 days 02:00:00,3.2895359492815583e-12,4.967199283415154e-14,1209.3563140871724,1194.2041528637972,1220.4181013828118,334.24575988195886,297.2680705269685,386.2643379769014,208.90877883674636,194.2114012748216,217.80377981823798,-2.3053897321224213,-3.5396625995635986,-0.8071922063827515,2.3773355,0.8276384,3.3638635,0.07194587588310242,-0.17579913139343262,0.2849235534667969,1.0,2.9905544e-07,116111.84,0.96681297,0.0,0.9911516693516611,1.0,-3.7948025730229654e-13,1.983233e-12,2.3640465e-16,2.978254362769141e-13,-1.0686002599550353e-12,2.978254362769141e-13,7.480000000000001e-16,6.948526039962079e-14,1.6037527662364959e-12,1260.4371918441161,5.658329549575679e-13,7.192080845352711e-14,9.062075304212108e-12
68,68,68,-0.9408048304115368,44.790235616393005,11430.0,251.563333116,34610D,216.12074,34.37168,11.469466,227.46388811447372,63941.57821747512,0.3426245154193156,0.5107483929600536,30.644903577603216,33181.227093803136,-24.939812828150245,5.097582882468618e-05,1.078974851370004,0.2553741964800268,0.5775292178175423,0.0116332867211716,0.0006032663455294,0.0001233588842049,3.0270342985822123e-05,1540321827940347.8,96.80725040164856,37.69323140045196,0.0367738842931238,0.0007504874345535,0.000612898071552,0.3565009498609185,0.0184870389903629,0.0037803211119017,0.0009276317420614,4.720301389570949e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7718295844427298,16.59061354690157,11.633286721171698,30.27034298582213,1540321827940347.8,9.99154712436055,697.021721684346,1309.93309624639,0.00509758288247,0.017449531631155,0.219567160235559,16.5906586833604,12.5829830207899,12.582341625496984,0.0050975828824686,0.462095214618352,11.410861296786752,11.410861296786752,7.077100275745302,6.5326988164026725,7.656661411544829,243444569739667.2,1.8391658326037388,458966485883370.4,5.0488497377151305,6.172620021575129,493602257075603.8,0.0116332867211716,3.16,35.8,2024-06-07 10:31:00,21147.990204226462,1.0,68,211.47990204226463,34.37168,11.469466,0.097409986,4.4229296e-06,0.3408906609628501,1156.0986064734943,15047.042017765332,0.897840879556484,0.44032005972614907,1.4894372483000042,230.1996627638322,0.6158754094512989,0.0,1.0,223.62963933192893,28.117254249628648,75.25090523444621,1.1069017577704032,216.41394,5.4028166676535724e-05,11392.374547382777,1.0,0.0029021666478908515,0.0041978373,150.50181046889242,0.3424546651271731,6.595903746272905e-06,2642097730522.66,1071013078.8076694,0 days 01:59:00,6.653640366699374e-14,1.0046996953716051e-15,1208.569568725848,1193.603826719584,1219.571556481054,334.1315759930734,296.42822909715846,378.3305749425134,206.076741262746,191.01450356186632,218.65847855946453,-2.279692217707634,-3.200566291809082,-0.8315839171409607,2.2435536,0.76536393,2.890983,-0.03613869845867157,-0.3095831871032715,0.16289877891540527,1.0,2.9341092e-07,116002.914,0.9693271,0.0,0.9999999999999999,0.9999999999999999,-3.801436451037974e-13,1.9798353e-12,2.3716772e-16,3.001316940718717e-13,-1.0781399991527385e-12,3.001316940718717e-13,7.479999999999999e-16,6.980223185442069e-14,1.5996917752686512e-12,1259.3544842639653,5.702916373679684e-13,7.243474568830916e-14,9.197506825415215e-12
69,69,69,-0.8566720145089448,44.91169738769531,11422.38,251.563333116,34610D,216.13608,34.978,10.948811,227.705664841782,63910.93331389751,0.3424208010249205,0.5198096251618219,31.188577509709315,33713.98419456962,0.0,5.118572116955315e-05,1.082535359354198,0.2599048125809109,0.5873715468635121,0.0117271248287806,0.0006026685500245,0.0001235556852555,3.107711824479843e-05,1528201191582853.0,98.52471635317173,38.361950336942456,0.0374262930116511,0.0007638018981969,0.0006237715501941,0.3657523416884627,0.0187963747851063,0.003853526066359,0.0009692511111562,4.766242131411194e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7726226180007725,16.85699209728481,11.727124828780678,31.077118244798427,1528201191582853.0,10.1063140845164,699.074295499172,1315.253969444,0.00511857211696,0.0175613665869115,0.22300632041545,16.8576312441428,12.6986883003546,12.69803834210462,0.0051185721169553,0.4678041148171835,11.52040100473689,11.52040100473689,7.188493647479533,6.632389074347555,7.728565032415361,255471266343090.8,1.9624189969926895,467928102604781.6,5.226707726038551,6.19360906963437,494933290981111.5,0.0117271248287806,3.16,35.8,2024-06-07 10:32:00,21173.416872251248,1.0,69,211.73416872251246,34.978,10.948811,0.09718345,4.3186856e-06,0.3412762974907564,1157.1302732985612,15193.229579579303,0.8972833677881497,0.44145504628529975,1.490766325345028,230.20886685878514,0.6179980300431636,0.0,1.0,223.6525207667,28.117254249628648,75.5836271394279,1.108601153784161,216.43068,5.416359914519396e-05,11384.588186430285,1.0,0.0028980270698971823,0.0039010174,151.1672542788558,0.34284886157948957,6.810610440027925e-06,2681719340752.2734,-45733144582.59515,0 days 01:58:00,-2.8411594863959547e-12,-4.290150824457892e-14,1207.752494241395,1193.0012407099184,1218.6929670263673,332.443238523746,296.76982219067247,372.344415720312,202.9614124491638,187.73485479953735,219.02912953726096,-2.622369647026062,-3.7127137184143066,-0.9598953723907471,2.478543,0.8835129,3.2202444,-0.14382649958133698,-0.49246931076049805,0.046254873275756836,-1.0,3.1118358e-07,115896.04,0.97630554,0.0,0.9999999999999998,0.9999999999999998,-3.808082656772087e-13,1.9764158e-12,2.3767887e-16,3.0028733777568874e-13,-1.0781399991527383e-12,3.0028733777568874e-13,7.480000000000001e-16,6.977454920889425e-14,1.595607407223744e-12,1258.2679663859842,5.835971456075371e-13,7.371981688814972e-14,9.365534909401331e-12
70,70,70,-0.7713206221417295,45.034262447033896,11422.38,252.07777756,34610D,216.08029,35.566505,10.449977,228.11046744680232,63879.7447363878,0.3420713759968193,0.5319581930487239,31.91749158292344,34405.548070846344,24.926628220199635,5.106973437186653e-05,1.0880403849932567,0.2659790965243619,0.6007835537801761,0.0118509665424298,0.0006021553762287,0.000123877654685,3.220557532644537e-05,1511247749122263.2,100.82735591045513,39.25851464699583,0.0383009898995081,0.000781652855092,0.0006383498316584,0.3782531248675129,0.0192192891523922,0.0039538640007233,0.001027921179405,4.823523731232182e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7740960189278719,17.20277403542317,11.850966542429878,32.20557532644536,1511247749122263.2,10.2665711099983,702.095136958343,1322.66475842665,0.00510697343719,0.0177130975079921,0.227784152145399,17.2024044649335,12.8596453580535,12.858988652918704,0.0051069734371866,0.4762897368026752,11.680118530667212,11.680118530667212,7.349658625052132,6.779013370073771,7.835976291864234,272808477052406.0,2.1475660220148503,479747821055296.56,5.47465212433028,6.214034452318723,495919690427014.9,0.0118509665424298,3.16,35.8,2024-06-07 10:33:00,21173.416872251248,1.0,70,211.73416872251246,35.566505,10.449977,0.09748185,4.2518554e-06,0.3413644119811479,1158.120070156642,15008.451302405547,0.8968125495899884,0.44241072647247687,1.489974432250556,230.20338373494022,0.6208063869919713,0.0,1.0,223.66629609449893,28.117254249628648,75.76170830817895,1.1128574055942084,216.37515,5.3975844347862214e-05,11384.49914584591,1.0,0.0029123816926934862,0.0036925059,151.5234166163579,0.3429416730302662,7.1437039559792175e-06,2741499951472.4663,-99990628022.36183,0 days 01:57:00,-6.211891265061611e-12,-9.379955810243033e-14,1206.889248762886,1192.3754284848192,1217.7539286793642,332.88867061557676,298.0013641412884,378.6698589495221,199.927454265447,184.75824930404022,218.68069206010378,-2.9199647307395935,-4.170360565185547,-1.1042211055755615,2.6547377,1.0201031,3.5177586,-0.2652271091938019,-0.652601957321167,-0.08330893516540527,-1.0,3.4017899e-07,115863.26,0.98340154,0.0,1.0,1.0,-3.810617193605932e-13,1.9754751e-12,2.3929186e-16,2.9895721770080044e-13,-1.0781399991527385e-12,2.9895721770080044e-13,7.48e-16,6.954782099667039e-14,1.5944134085748455e-12,1257.165017143176,6.030918541240939e-13,7.544273650472447e-14,9.541964479619507e-12
71,71,71,-0.6866455078125,45.1552734375,11430.0,252.07777756,34610D,215.94804,36.076534,10.080532,228.81291164766563,63847.82724480488,0.3428305706826603,0.5252295175926821,31.513771055560927,33941.23161867734,-24.918211763735435,5.07713422926301e-05,1.099371805117528,0.262614758796341,0.5929994244751648,0.0117869356109774,0.000601677044315,0.0001235325150011,3.152273070318355e-05,1521506506161651.0,99.55200276451696,38.761938398339936,0.0378165252666731,0.0007717658217688,0.0006302754211112,0.3714507902909805,0.0189611126239297,0.0038929753956645,0.0009934001184262,4.794840769472467e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7767175485864773,16.970615809338668,11.78693561097742,31.522730703183544,1521506506161651.0,10.1811304549361,700.157018874103,1317.77924345599,0.00507713422926,0.0176115878375258,0.225057287973765,16.9706403172695,12.7789322603965,12.778283489791528,0.005077134229263,0.4708263676763045,11.583401809821185,11.583401809821185,7.249747730044581,6.689263291014512,7.772961861664386,262099953416708.25,2.031093067427695,472988756625192.2,5.32458345533174,6.240397693314729,496875355099913.06,0.0117869356109774,3.16,35.8,2024-06-07 10:34:00,21147.990204226462,1.0,71,211.47990204226463,36.076534,10.080532,0.09924659,4.292718e-06,0.34116328125219514,1159.0773228492965,15137.146614007866,0.8963980474582622,0.4432499751979858,1.4899039980930084,230.20289591869783,0.6264684358325879,0.0,1.0,223.70429470810677,28.117254249628648,75.65871938463519,1.1231315672292688,216.24187,5.3593451817613643e-05,11392.170640307682,1.0,0.002931948794942514,0.0036568143,151.31743876927038,0.3427381752185348,7.56520636911853e-06,2760700688743.8213,-151430265873.4696,0 days 01:56:00,-9.407565133354226e-12,-1.4205423351364882e-13,1205.9881056095164,1191.7245292651799,1216.771614825218,334.9415632390494,299.24539526902754,394.36158918284707,197.21654488191697,182.94507503106817,216.77399018007083,-3.0115939676761627,-4.50011682510376,-0.9398361444473267,2.6258476,0.8696937,3.6921396,-0.38574640452861786,-0.8079771995544434,-0.07014244794845581,-1.0,4.0170468e-07,115903.99,0.9922213,0.0,1.0,1.0,-3.8091049895324693e-13,1.9769943e-12,2.4411712e-16,2.961520365230362e-13,-1.0781399991527385e-12,2.961520365230362e-13,7.48e-16,6.91255335079129e-14,1.5960838879231019e-12,1256.0593551906768,5.928666215397361e-13,7.448847036860826e-14,9.33286747662508e-12
72,72,72,-0.6008985565929379,45.27726512844279,11422.38,252.592222004,34610D,215.9344,36.519875,9.761709,229.67414678388488,63816.31347374932,0.3436116095827634,0.5191732517249649,31.150395103497893,33500.20652843383,-24.91721517077336,5.121394087774375e-05,1.1122872321374306,0.2595866258624824,0.5858547511195744,0.0117316487516748,0.0006008148424923,0.000123126928285,3.0801471374464776e-05,1532342388826104.0,98.40409813194984,38.314985977302406,0.0373804741241974,0.0007628668188611,0.0006230079020699,0.3654454938301283,0.0187156197276821,0.0038354524639593,0.0009594780030836,4.7733070845770936e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7796656912144146,16.750103264216914,11.731648751674816,30.80147137446477,1532342388826104.0,10.1187286497461,698.565248038595,1312.98712285524,0.00512139408777,0.0175038930919959,0.222761340228212,16.7503580371886,12.7263882987308,12.725736563610806,0.0051213940877743,0.4663831884949314,11.507165732061424,11.507165732061424,7.164459361756093,6.618254622718192,7.728712992563801,252770318765375.6,1.933672675158238,466264993514701.4,5.188717064186987,6.2918038290631335,499675052862701.8,0.0117316487516748,3.16,35.8,2024-06-07 10:35:00,21173.416872251248,1.0,72,211.73416872251246,36.519875,9.761709,0.104587615,4.5528727e-06,0.3415950452385813,1159.992598182656,15107.42462165003,0.8959240505027989,0.44420726663423504,1.4934708843898585,230.2275739616657,0.6337443520936915,0.0,1.0,223.7775199990365,28.117254249628648,75.45044708361955,1.1350617092290358,216.22713,5.3993785624260386e-05,11384.65477645819,1.0,0.0029421795199235136,0.003652054,150.9008941672391,0.34316800980406664,8.089027034389032e-06,2778820914235.315,-197867940183.14383,0 days 01:55:00,-1.2292493342321257e-11,-1.85616649469051e-13,1205.0429033145044,1191.0456785201536,1215.7376494973867,335.4741847758679,300.41145323232035,408.0615680143459,194.79551478175773,181.24513392366785,213.3025029501146,-3.0261954963207245,-4.76604700088501,-0.8675826787948608,2.5014665,0.76366043,3.7353082,-0.5247290432453156,-1.0307388305664062,-0.10392224788665771,-1.0,4.6149688e-07,115793.09,1.0008,0.0,1.0,1.0,-3.8159845860363427e-13,1.9734789e-12,2.4863453e-16,2.9608400370249786e-13,-1.0781399991527385e-12,2.9608400370249786e-13,7.48e-16,6.906452063119942e-14,1.5918804244392258e-12,1254.9447327032726,5.817455278277064e-13,7.362956589823591e-14,9.223133699158342e-12
73,73,73,-0.5149506359565521,45.39895267809852,11414.76,253.621110892,34610D,215.93077,36.890366,9.669143,230.0387021898035,63785.16307864582,0.3435875190915652,0.5254350814880291,31.526104889281747,33848.154504148486,-24.91737011808901,5.162173125719553e-05,1.1230292482264372,0.2627175407440145,0.5924007996193666,0.011797439163345,0.000600045506814,0.0001231785016887,3.131597372688889e-05,1524612731961414.0,99.59096534524105,38.77710901381655,0.037831325867138,0.0007720678748395,0.0006305220977856,0.3719273044885378,0.0189170975861606,0.003883338364343,0.0009872706724238,4.806510090334994e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7809097049316199,16.924077252074245,11.797439163345096,31.31597372688889,1524612731961414.0,10.2009756499696,699.893328856622,1316.31638845542,0.00516217312572,0.0175727400250184,0.225135230957912,16.9242658931662,12.8116179171481,12.810956593389689,0.0051621731257195,0.4700903182589691,11.58085232593752,11.58085232593752,7.238442787106903,6.685281794730681,7.77864424748461,260807334314349.7,2.016758986035276,472352059497133.75,5.307426062726981,6.319537984207575,501332175691573.1,0.011797439163345,3.16,35.8,2024-06-07 10:36:00,21198.874111287296,1.0,73,211.98874111287296,36.890366,9.669143,0.109677844,4.8609095e-06,0.3420115014983758,1160.8708278784015,15183.098577289053,0.8956335577063927,0.4447926823928082,1.4952121647365395,230.2396022922074,0.6398422043661737,0.0,1.0,223.83130916982003,28.117254249628648,75.15059074225651,1.1456872579064301,216.22124,5.439293741267521e-05,11377.184704628871,1.0,0.0029860016805346844,0.003693986,150.30118148451302,0.34358184783171225,8.650608025073215e-06,2833077670849.6704,-234023333635.39462,0 days 01:54:00,-1.4538637578165787e-11,-2.195334274303034e-13,1204.0582950942887,1190.327679560104,1214.6592721060958,334.3928228103377,300.6919116164738,419.97334161768026,193.4806663304814,181.08704352528127,209.91618811833763,-2.9471076130867004,-4.793900012969971,-0.5888075828552246,2.2959192,0.46685976,3.5523703,-0.6511885076761246,-1.2415297031402588,-0.12194782495498657,-1.0,5.320272e-07,115674.516,1.0067055,0.0,1.0,1.0,-3.8228574771031575e-13,1.9699559e-12,2.5296988e-16,2.959908841029052e-13,-1.0781399991527385e-12,2.959908841029052e-13,7.479999999999999e-16,6.899922246074167e-14,1.5876700858097682e-12,1253.8328891159342,5.904978554323078e-13,7.451762360469748e-14,9.331439658499425e-12
74,74,74,-0.4282706124441802,45.52120971679688,11407.14,254.135555336,34610D,215.93707,37.268414,9.608524,230.69915404214052,63753.63697375654,0.3436543313420437,0.5328617213819753,31.97170328291852,34234.95817249348,0.0,5.1981571470470936e-05,1.1312786832529504,0.2664308606909876,0.600537980992893,0.011876115309349,0.0005993682822738,0.0001232965705063,3.1918091663704305e-05,1515566777124220.5,100.9986106707396,39.32519503798978,0.0383660439395022,0.0007829804885612,0.0006394340656583,0.3796996348242329,0.0191628248780513,0.0039420013680317,0.0010204757560289,4.845525130366468e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7831403747355954,17.11747908624674,11.87611530934902,31.918091663704303,1515566777124220.5,10.3041098052989,701.65877826695,1320.36102350987,0.00519815714705,0.0176523970488568,0.228050876810472,17.1169291965798,12.9189750366079,12.918303522890048,0.005198157147047,0.4750589390093159,11.677389959432428,11.677389959432428,7.332980642131756,6.773554718047759,7.846023108633721,270953071938387.7,2.125425796803045,479234386233181.06,5.452346307047844,6.361375200785321,503670702143718.6,0.011876115309349,3.16,35.8,2024-06-07 10:37:00,21224.36195809078,1.0,74,212.2436195809078,37.268414,9.608524,0.11327099,5.072865e-06,0.3424127187931735,1161.7080277819855,15220.842704409255,0.894957952336046,0.446150494284688,1.4971627411373245,230.25306164480776,0.6445808114056172,0.0,1.0,223.87733367508045,28.117254249628648,74.89080963429925,1.1532475419952952,216.22542,5.471739115957721e-05,11369.69459518285,1.0,0.0030316669283297413,0.0036787218,149.7816192685985,0.34398125137800417,9.102742492656627e-06,2876541266470.6196,-254893329405.41705,0 days 01:53:00,-1.5835180534138442e-11,-2.391112260654905e-13,1203.0479705003527,1189.5944825593492,1213.551526748183,334.98678302383644,295.6321701528566,432.24988074375165,193.17088567551727,181.2110219460019,207.39361481364875,-2.960974909365177,-4.619369029998779,-0.36621537804603577,2.1930485,0.2564974,3.185619,-0.7679263651371002,-1.4337499141693115,-0.1097179651260376,-1.0,6.0367074e-07,115555.06,1.01137,0.0,0.9917028507080381,1.0,-3.829862082907477e-13,1.9662848e-12,2.5729597e-16,2.942366330581194e-13,-1.0691945106221324e-12,2.942366330581194e-13,7.48e-16,6.866603783048498e-14,1.5832985043978522e-12,1252.711794775588,6.011778639376176e-13,7.557087561576884e-14,9.407246327099169e-12
75,75,75,-0.3409194946289062,45.64367779230667,11407.14,255.164444224,34610D,215.92288,37.624897,9.638227,231.3304572913578,63721.66527047362,0.3443720011153127,0.524731391957969,31.48388351747814,33690.8154401468,-24.918919591245604,5.173773132370676e-05,1.1280797849384403,0.2623656959789845,0.5916297838543639,0.0117984959459918,0.000599238324395,0.0001229882922722,3.10797564677365e-05,1528161556082747.5,99.45758803171344,38.72517672649811,0.0377806602209737,0.0007710338820606,0.0006296776703495,0.3714624720450443,0.0188663496044633,0.0038721490679129,0.0009785114323818,4.811246042759736e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7853092109881028,16.8454077200734,11.798495945991814,31.0797564677365,1528161556082747.5,10.2084683788956,699.679839053048,1314.82998470141,0.00517377313237,0.0175318109502419,0.224916566828524,16.8458774275976,12.8290549941973,12.82839128233582,0.0051737731323706,0.4694943948826165,11.57599293502882,11.57599293502882,7.224419639190241,6.679876765190529,7.782518652284645,259114838996752.75,2.0002054388358355,470660246791864.8,5.280326259993201,6.392215598666978,505159656371222.7,0.0117984959459918,3.16,35.8,2024-06-07 10:38:00,21224.36195809078,1.0,75,212.2436195809078,37.624897,9.638227,0.1045229,4.7278954e-06,0.342435221440784,1162.5065030031117,15360.16754894566,0.8945642463255936,0.4469393797775293,1.498801264476181,230.26435575868965,0.6426701341235875,0.0,1.0,223.87446597630685,28.117254249628648,74.80095165271139,1.1515887414416863,216.20828,5.451608370988165e-05,11369.739524173643,1.0,0.003138182523166506,0.0034735198,149.60190330542278,0.34400607192729327,8.86582314540839e-06,2836449791658.0547,-191210970403.80563,0 days 01:52:00,-1.187893085909731e-11,-1.7937185597236939e-13,1202.0155117984486,1188.8410758483858,1212.4205284648172,328.69676008994935,287.81730101411324,414.7539131163761,194.24318585993925,184.2927248479476,205.52266142728493,-2.935563415288925,-4.613154411315918,-0.4151684045791626,2.1641607,0.27148965,3.2187295,-0.7714026793837547,-1.675337791442871,-0.14367875456809998,-1.0,6.7917864e-07,115506.586,1.0089952,0.0,0.9462376150911173,1.0000000000000002,-3.833080109536479e-13,1.9646233e-12,2.6218044e-16,2.834342595185298e-13,-1.0201766215326268e-12,2.834342595185298e-13,7.480000000000001e-16,6.691676237614676e-14,1.5813154166160909e-12,1251.5694493051237,5.873993337391516e-13,7.441782579259274e-14,8.923611211544062e-12
76,76,76,-0.2524175876524168,45.7672119140625,11399.52,255.678888668,34610D,215.97185,37.963806,9.654388,231.700474769156,63690.18138695614,0.3446142047658483,0.5240525408260147,31.443152449560884,33617.122772570576,0.0,5.1701295720456185e-05,1.1213788785869094,0.2620262704130073,0.5908802972744013,0.0117946455669827,0.0005989523383884,0.0001229057565787,3.093676559471074e-05,1530309788016117.8,99.32891858816282,38.67507751295989,0.037731782939473,0.0007700363865198,0.0006288630489912,0.3708608386511769,0.0188329496859695,0.0038645444410353,0.0009727494368908,4.811776395964599e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.786476190466077,16.808561386285287,11.794645566982776,30.93676559471073,1530309788016117.8,10.2071458974702,699.532038041734,1314.03016626088,0.00517012957205,0.0175106777093625,0.224692416883045,16.8086244649961,12.8317373326394,12.831073949490728,0.0051701295720456,0.4690818314898172,11.570443359175364,11.570443359175364,7.214803939265706,6.674447985701789,7.781883909258047,257989215704637.84,1.9891307745330504,469567278768804.25,5.2624598701739895,6.419270678760878,506784907744604.1,0.0117946455669827,3.16,35.8,2024-06-07 10:39:00,21249.880449462045,1.0,76,212.49880449462046,37.963806,9.654388,0.095303796,4.3985506e-06,0.3427692004460856,1163.2616849137937,15370.959841006048,0.894056459982492,0.447954290484615,1.5011578185018002,230.28057997576468,0.639155669207586,0.0,1.0,223.865036283713,28.117254249628648,74.81255578582778,1.1461426261612389,216.2549,5.452616922015925e-05,11362.113722107086,1.0,0.003238706185525757,0.0032333133,149.62511157165557,0.3443457616649182,8.557729300143318e-06,2811107972639.2524,-179540980678.32758,0 days 01:51:00,-1.1153935840335717e-11,-1.6842443118906933e-13,1200.9736377555544,1188.0738457455104,1211.2802765393035,318.2560454353427,280.0062358949425,386.2641220970453,197.43442201484098,189.09450166739617,205.8267141137001,-3.2020411640405655,-5.248513221740723,-0.8311832547187805,2.302991,0.63390803,3.186555,-0.8990501910448074,-2.1178946495056152,-0.19727522134780884,-1.0,7.5178485e-07,115383.04,1.0043763,0.0,0.9064668853862643,0.9999999999999999,-3.840489081597949e-13,1.9604487e-12,2.6708818e-16,2.7528850638054063e-13,-9.772982070423325e-13,2.7528850638054063e-13,7.479999999999999e-16,6.555444633963268e-14,1.5763997806432369e-12,1250.4171600750685,5.846249446988784e-13,7.432155058197806e-14,8.655938473735253e-12
77,77,77,-0.163455125762141,45.89076232910156,11399.52,257.222222,34610D,215.99841,38.28263,9.603858,231.64090492904103,63658.73823450658,0.3451100005861142,0.5030988614083012,30.18593168449808,32327.72061508877,-24.929554611547648,5.0520675373151295e-05,1.0919437771277456,0.2515494307041506,0.5674750784546271,0.0115816979563259,0.0005991955722696,0.0001221976800732,2.891828416509421e-05,1560634564501927.8,95.3573581913294,37.12869597193263,0.0362231180213976,0.0007392473065591,0.0006037186336899,0.3496043433001455,0.0180872766101839,0.0036886508226965,0.0008729253502404,4.710920834852159e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7862256112512264,16.163860307544386,11.581697956325932,28.918284165094203,1560634564501927.8,9.94867522670995,694.563704600329,1300.56018505233,0.00505206753732,0.0172220102268387,0.216633815668386,16.1640123731328,12.5788925227082,12.57825706066648,0.0050520675373151,0.4553245283645851,11.312634180641718,11.312634180641718,6.9481400014849015,6.439417047954382,7.618373662277698,229261931331236.38,1.6978368297913882,448035523066663.1,4.835172147555566,6.415686232146622,506611862442744.1,0.0115816979563259,3.16,35.8,2024-06-07 10:40:00,21249.880449462045,1.0,77,212.49880449462046,38.28263,9.603858,0.08165252,3.8018284e-06,0.34272705221932853,1163.978183396701,15337.013037373777,0.8933817783982788,0.4492983396652257,1.5022927662524777,230.28838571777862,0.6225384213664696,0.0,1.0,223.7578617254485,28.117254249628648,75.1607429319149,1.1187820957221408,216.27927,5.339383109761405e-05,11361.939628534043,1.0,0.0033854755082870724,0.0028100233,150.3214858638298,0.34431640986700485,6.981657734105101e-06,2636186187713.79,-150912727581.9885,0 days 01:50:00,-9.375413204160747e-12,-1.4156873938282726e-13,1199.930606112761,1187.3036261949553,1210.1420012101983,306.5007444394528,278.9922838596466,351.4614929380232,201.87255960871033,195.73258571048092,206.95818378615647,-3.309801995754242,-5.725149631500244,-1.0906131267547607,2.3407416,0.87116075,3.1779263,-0.9690602421760559,-2.5472233295440674,-0.2194523811340332,-1.0,8.177284e-07,115333.766,0.9861647,0.0,0.8697334327403707,1.0,-3.843697954723621e-13,1.958804e-12,2.7236757e-16,2.664799611447757e-13,-9.376944024378119e-13,2.664799611447757e-13,7.48e-16,6.412480627885735e-14,1.5744342240035994e-12,1249.2647188661542,5.504290429520511e-13,7.134988300401441e-14,8.0439459024039e-12
